,zone_id,industry,value
1244,841,herempn,66
1245,841,mwtempn,25
1246,841,othempn,23
1247,841,retempn,11
1248,837,agrempn,0
1249,837,fpsempn,21
1250,837,herempn,24
1251,837,mwtempn,10
1252,837,othempn,9
1253,837,retempn,3
1254,836,agrempn,1
1255,836,fpsempn,34
1256,836,herempn,38
1257,836,mwtempn,15
1258,836,othempn,13
1259,836,retempn,7
1260,835,agrempn,1
1261,835,fpsempn,24
1262,835,herempn,27
1263,835,mwtempn,10
1264,835,othempn,9
1265,835,retempn,4
1266,833,agrempn,0
1267,833,fpsempn,13
1268,833,herempn,15
1269,833,mwtempn,6
1270,833,othempn,5
1271,833,retempn,2
1272,832,agrempn,0
1273,832,fpsempn,19
1274,832,herempn,22
1275,832,mwtempn,8
1276,832,othempn,8
1277,832,retempn,4
1278,829,agrempn,1
1279,831,agrempn,0
1280,829,fpsempn,32
1281,831,fpsempn,11
1282,829,herempn,36
1283,831,herempn,12
1284,829,mwtempn,14
1285,831,mwtempn,5
1286,829,othempn,13
1287,831,othempn,4
1288,829,retempn,6
1289,831,retempn,2
1290,828,agrempn,1
1291,828,fpsempn,38
1292,828,herempn,42
1293,828,mwtempn,16
1294,828,othempn,14
1295,828,retempn,6
1296,822,agrempn,0
1297,823,agrempn,2
1298,822,fpsempn,13
1299,823,fpsempn,82
1300,822,herempn,15
1301,823,herempn,93
1302,822,mwtempn,6
1303,823,mwtempn,36
1304,822,othempn,5
1305,823,othempn,32
1306,822,retempn,2
1307,823,retempn,15
1308,824,agrempn,1
1309,825,agrempn,0
1310,824,fpsempn,48
1311,825,fpsempn,14
1312,824,herempn,53
1313,825,herempn,16
1314,824,mwtempn,21
1315,825,mwtempn,7
1316,824,othempn,19
1317,825,othempn,6
1318,824,retempn,9
1319,825,retempn,3
1320,826,agrempn,1
1321,826,fpsempn,22
1322,826,herempn,25
1323,826,mwtempn,10
1324,826,othempn,9
1325,826,retempn,4
1326,814,agrempn,0
1327,827,agrempn,1
1328,814,fpsempn,11
1329,827,fpsempn,27
1330,814,herempn,12
1331,827,herempn,30
1332,814,mwtempn,5
1333,827,mwtempn,11
1334,814,othempn,4
1335,827,othempn,10
1336,814,retempn,2
1337,827,retempn,5
1338,830,agrempn,0
1339,830,fpsempn,7
1340,830,herempn,8
1341,830,mwtempn,3
1342,830,othempn,3
1343,830,retempn,1
1344,812,agrempn,1
1345,812,fpsempn,40
1346,812,herempn,44
1347,812,mwtempn,17
1348,812,othempn,16
1349,812,retempn,7
1350,810,agrempn,10
1351,810,fpsempn,399
1352,810,herempn,448
1353,810,mwtempn,173
1354,810,othempn,155
1355,810,retempn,72
1356,811,agrempn,1
1357,811,fpsempn,85
1358,811,herempn,95
1359,811,mwtempn,36
1360,811,othempn,34
1361,811,retempn,15
1362,813,agrempn,1
1363,813,fpsempn,32
1364,813,herempn,35
1365,813,mwtempn,14
1366,813,othempn,12
1367,813,retempn,5
1368,815,agrempn,0
1369,815,fpsempn,15
1370,815,herempn,17
1371,815,mwtempn,7
1372,815,othempn,6
1373,815,retempn,3
1374,816,agrempn,1
1375,816,fpsempn,43
1376,816,herempn,49
1377,816,mwtempn,19
1378,816,othempn,17
1379,816,retempn,8
1380,817,agrempn,1
1381,817,fpsempn,22
1382,817,herempn,24
1383,817,mwtempn,9
1384,817,othempn,8
1385,817,retempn,4
1386,818,agrempn,0
1387,818,fpsempn,9
1388,818,herempn,10
1389,818,mwtempn,4
1390,818,othempn,3
1391,818,retempn,2
1392,819,agrempn,1
1393,819,fpsempn,21
1394,819,herempn,23
1395,819,mwtempn,9
1396,819,othempn,8
1397,819,retempn,4
1398,803,agrempn,0
1399,804,agrempn,2
1400,803,fpsempn,16
1401,804,fpsempn,63
1402,803,herempn,19
1403,804,herempn,71
1404,803,mwtempn,8
1405,804,mwtempn,27
1406,803,othempn,7
1407,804,othempn,25
1408,803,retempn,3
1409,804,retempn,12
1410,805,agrempn,1
1411,806,agrempn,7
1412,805,fpsempn,37
1413,806,fpsempn,255
1414,805,herempn,42
1415,806,herempn,286
1416,805,mwtempn,16
1417,806,mwtempn,110
1418,805,othempn,15
1419,806,othempn,99
1420,805,retempn,7
1421,806,retempn,46
1422,807,agrempn,0
1423,807,fpsempn,0
1424,807,herempn,0
1425,807,mwtempn,0
1426,807,othempn,0
1427,807,retempn,0
1428,808,agrempn,0
1429,808,fpsempn,8
1430,808,herempn,9
1431,808,mwtempn,3
1432,808,othempn,3
1433,808,retempn,2
1434,809,agrempn,2
1435,809,fpsempn,68
1436,809,herempn,77
1437,809,mwtempn,30
1438,809,othempn,27
1439,809,retempn,13
1440,797,agrempn,3
1441,801,agrempn,1
1442,802,agrempn,0
1443,797,fpsempn,119
1444,801,fpsempn,41
1445,802,fpsempn,7
1446,797,herempn,134
1447,801,herempn,46
1448,802,herempn,8
1449,797,mwtempn,52
1450,801,mwtempn,18
1451,802,mwtempn,4
1452,797,othempn,46
1453,801,othempn,16
1454,802,othempn,3
1455,797,retempn,22
1456,801,retempn,7
1457,802,retempn,1
1458,791,agrempn,1
1459,792,agrempn,0
1460,793,agrempn,1
1461,794,agrempn,0
1462,791,fpsempn,30
1463,792,fpsempn,7
1464,793,fpsempn,61
1465,794,fpsempn,15
1466,791,herempn,34
1467,792,herempn,8
1468,793,herempn,68
1469,794,herempn,17
1470,791,mwtempn,13
1471,792,mwtempn,3
1472,793,mwtempn,26
1473,794,mwtempn,6
1474,791,othempn,12
1475,792,othempn,3
1476,793,othempn,24
1477,794,othempn,6
1478,791,retempn,6
1479,792,retempn,1
1480,793,retempn,11
1481,794,retempn,3
1482,790,agrempn,0
1483,790,fpsempn,17
1484,790,herempn,19
1485,790,mwtempn,8
1486,790,othempn,7
1487,790,retempn,3
1488,789,agrempn,1
1489,789,fpsempn,22
1490,789,herempn,24
1491,789,mwtempn,9
1492,789,othempn,8
1493,789,retempn,4
1494,798,agrempn,1
1495,798,fpsempn,28
1496,798,herempn,32
1497,798,mwtempn,12
1498,798,othempn,11
1499,798,retempn,5
1500,800,agrempn,1
1501,800,fpsempn,23
1502,800,herempn,26
1503,800,mwtempn,10
1504,800,othempn,9
1505,800,retempn,4
1506,795,agrempn,1
1507,795,fpsempn,28
1508,795,herempn,32
1509,795,mwtempn,12
1510,795,othempn,11
1511,795,retempn,5
1512,796,agrempn,2
1513,796,fpsempn,96
1514,796,herempn,108
1515,796,mwtempn,42
1516,796,othempn,37
1517,796,retempn,17
1518,746,agrempn,2
1519,781,agrempn,0
1520,746,fpsempn,96
1521,781,fpsempn,10
1522,746,herempn,108
1523,781,herempn,12
1524,746,mwtempn,41
1525,781,mwtempn,5
1526,746,othempn,38
1527,781,othempn,4
1528,746,retempn,18
1529,781,retempn,2
1530,782,agrempn,1
1531,782,fpsempn,36
1532,782,herempn,39
1533,782,mwtempn,15
1534,782,othempn,13
1535,782,retempn,7
1536,774,agrempn,2
1537,783,agrempn,0
1538,784,agrempn,1
1539,774,fpsempn,79
1540,783,fpsempn,15
1541,784,fpsempn,24
1542,774,herempn,89
1543,783,herempn,17
1544,784,herempn,27
1545,774,mwtempn,35
1546,783,mwtempn,7
1547,784,mwtempn,10
1548,774,othempn,31
1549,783,othempn,6
1550,784,othempn,9
1551,774,retempn,15
1552,783,retempn,3
1553,784,retempn,5
1554,786,agrempn,1
1555,787,agrempn,1
1556,799,agrempn,0
1557,786,fpsempn,32
1558,787,fpsempn,61
1559,799,fpsempn,11
1560,786,herempn,36
1561,787,herempn,68
1562,799,herempn,12
1563,786,mwtempn,14
1564,787,mwtempn,26
1565,799,mwtempn,5
1566,786,othempn,13
1567,787,othempn,24
1568,799,othempn,4
1569,786,retempn,6
1570,787,retempn,11
1571,799,retempn,2
1572,749,agrempn,1
1573,750,agrempn,2
1574,751,agrempn,8
1575,752,agrempn,6
1576,758,agrempn,1
1577,759,agrempn,1
1578,768,agrempn,3
1579,769,agrempn,1
1580,749,fpsempn,43
1581,750,fpsempn,91
1582,751,fpsempn,306
1583,752,fpsempn,254
1584,758,fpsempn,54
1585,759,fpsempn,48
1586,768,fpsempn,128
1587,769,fpsempn,28
1588,749,herempn,48
1589,750,herempn,102
1590,751,herempn,344
1591,752,herempn,285
1592,758,herempn,61
1593,759,herempn,54
1594,768,herempn,143
1595,769,herempn,31
1596,749,mwtempn,18
1597,750,mwtempn,39
1598,751,mwtempn,133
1599,752,mwtempn,110
1600,758,mwtempn,23
1601,759,mwtempn,21
1602,768,mwtempn,56
1603,769,mwtempn,12
1604,749,othempn,16
1605,750,othempn,35
1606,751,othempn,119
1607,752,othempn,99
1608,758,othempn,21
1609,759,othempn,18
1610,768,othempn,49
1611,769,othempn,11
1612,749,retempn,7
1613,750,retempn,16
1614,751,retempn,56
1615,752,retempn,46
1616,758,retempn,10
1617,759,retempn,8
1618,768,retempn,23
1619,769,retempn,5
1620,788,agrempn,1
1621,788,fpsempn,35
1622,788,herempn,39
1623,788,mwtempn,15
1624,788,othempn,13
1625,788,retempn,6
1626,770,agrempn,1
1627,771,agrempn,1
1628,770,fpsempn,48
1629,771,fpsempn,31
1630,770,herempn,54
1631,771,herempn,34
1632,770,mwtempn,21
1633,771,mwtempn,13
1634,770,othempn,18
1635,771,othempn,12
1636,770,retempn,9
1637,771,retempn,6
1638,785,agrempn,1
1639,785,fpsempn,47
1640,785,herempn,53
1641,785,mwtempn,20
1642,785,othempn,18
1643,785,retempn,9
1644,766,agrempn,2
1645,775,agrempn,2
1646,776,agrempn,3
1647,766,fpsempn,78
1648,775,fpsempn,87
1649,776,fpsempn,115
1650,766,herempn,87
1651,775,herempn,98
1652,776,herempn,129
1653,766,mwtempn,34
1654,775,mwtempn,37
1655,776,mwtempn,50
1656,766,othempn,30
1657,775,othempn,34
1658,776,othempn,45
1659,766,retempn,14
1660,775,retempn,16
1661,776,retempn,21
1662,778,agrempn,4
1663,778,fpsempn,138
1664,778,herempn,153
1665,778,mwtempn,59
1666,778,othempn,52
1667,778,retempn,24
1668,761,agrempn,3
1669,762,agrempn,1
1670,763,agrempn,2
1671,761,fpsempn,97
1672,762,fpsempn,13
1673,763,fpsempn,68
1674,761,herempn,108
1675,762,herempn,14
1676,763,herempn,75
1677,761,mwtempn,42
1678,762,mwtempn,5
1679,763,mwtempn,29
1680,761,othempn,37
1681,762,othempn,5
1682,763,othempn,25
1683,761,retempn,18
1684,762,retempn,2
1685,763,retempn,12
1686,764,agrempn,1
1687,777,agrempn,4
1688,764,fpsempn,73
1689,777,fpsempn,150
1690,764,herempn,81
1691,777,herempn,169
1692,764,mwtempn,31
1693,777,mwtempn,65
1694,764,othempn,29
1695,777,othempn,58
1696,764,retempn,13
1697,777,retempn,28
1698,780,agrempn,2
1699,780,fpsempn,98
1700,780,herempn,109
1701,780,mwtempn,43
1702,780,othempn,39
1703,780,retempn,18
1704,756,agrempn,3
1705,779,agrempn,2
1706,756,fpsempn,96
1707,779,fpsempn,82
1708,756,herempn,108
1709,779,herempn,92
1710,756,mwtempn,41
1711,779,mwtempn,35
1712,756,othempn,37
1713,779,othempn,32
1714,756,retempn,17
1715,779,retempn,15
1716,755,agrempn,3
1717,755,fpsempn,111
1718,755,herempn,124
1719,755,mwtempn,48
1720,755,othempn,43
1721,755,retempn,20
1722,757,agrempn,0
1723,757,fpsempn,15
1724,757,herempn,17
1725,757,mwtempn,7
1726,757,othempn,6
1727,757,retempn,3
1728,760,agrempn,1
1729,760,fpsempn,44
1730,760,herempn,49
1731,760,mwtempn,19
1732,760,othempn,17
1733,760,retempn,8
1734,765,agrempn,1
1735,765,fpsempn,24
1736,765,herempn,27
1737,765,mwtempn,10
1738,765,othempn,9
1739,765,retempn,4
1740,747,agrempn,0
1741,753,agrempn,1
1742,754,agrempn,2
1743,747,fpsempn,15
1744,753,fpsempn,30
1745,754,fpsempn,75
1746,747,herempn,17
1747,753,herempn,33
1748,754,herempn,85
1749,747,mwtempn,7
1750,753,mwtempn,13
1751,754,mwtempn,33
1752,747,othempn,6
1753,753,othempn,12
1754,754,othempn,29
1755,747,retempn,3
1756,753,retempn,6
1757,754,retempn,14
1758,748,agrempn,2
1759,748,fpsempn,59
1760,748,herempn,66
1761,748,mwtempn,25
1762,748,othempn,23
1763,748,retempn,11
1764,772,agrempn,0
1765,772,fpsempn,7
1766,772,herempn,7
1767,772,mwtempn,3
1768,772,othempn,2
1769,772,retempn,1
1770,773,agrempn,2
1771,773,fpsempn,74
1772,773,herempn,83
1773,773,mwtempn,32
1774,773,othempn,29
1775,773,retempn,14
1776,767,agrempn,3
1777,767,fpsempn,108
1778,767,herempn,122
1779,767,mwtempn,47
1780,767,othempn,42
1781,767,retempn,19
1782,729,agrempn,3
1783,730,agrempn,3
1784,729,fpsempn,154
1785,730,fpsempn,106
1786,729,herempn,173
1787,730,herempn,119
1788,729,mwtempn,67
1789,730,mwtempn,46
1790,729,othempn,60
1791,730,othempn,42
1792,729,retempn,28
1793,730,retempn,20
1794,731,agrempn,1
1795,731,fpsempn,32
1796,731,herempn,36
1797,731,mwtempn,14
1798,731,othempn,13
1799,731,retempn,6
1800,732,agrempn,5
1801,733,agrempn,2
1802,732,fpsempn,203
1803,733,fpsempn,102
1804,732,herempn,229
1805,733,herempn,115
1806,732,mwtempn,88
1807,733,mwtempn,44
1808,732,othempn,79
1809,733,othempn,40
1810,732,retempn,37
1811,733,retempn,19
1812,734,agrempn,3
1813,734,fpsempn,114
1814,734,herempn,128
1815,734,mwtempn,50
1816,734,othempn,44
1817,734,retempn,20
1818,736,agrempn,8
1819,736,fpsempn,305
1820,736,herempn,342
1821,736,mwtempn,132
1822,736,othempn,119
1823,736,retempn,55
1824,738,agrempn,2
1825,739,agrempn,7
1826,738,fpsempn,65
1827,739,fpsempn,282
1828,738,herempn,73
1829,739,herempn,316
1830,738,mwtempn,28
1831,739,mwtempn,122
1832,738,othempn,25
1833,739,othempn,110
1834,738,retempn,12
1835,739,retempn,52
1836,737,agrempn,4
1837,741,agrempn,3
1838,742,agrempn,12
1839,737,fpsempn,169
1840,741,fpsempn,96
1841,742,fpsempn,466
1842,737,herempn,190
1843,741,herempn,107
1844,742,herempn,524
1845,737,mwtempn,73
1846,741,mwtempn,41
1847,742,mwtempn,202
1848,737,othempn,66
1849,741,othempn,37
1850,742,othempn,182
1851,737,retempn,30
1852,741,retempn,17
1853,742,retempn,84
1854,740,agrempn,1
1855,740,fpsempn,63
1856,740,herempn,71
1857,740,mwtempn,27
1858,740,othempn,24
1859,740,retempn,11
1860,744,agrempn,2
1861,744,fpsempn,57
1862,744,herempn,64
1863,744,mwtempn,24
1864,744,othempn,22
1865,744,retempn,10
1866,715,agrempn,6
1867,725,agrempn,1
1868,745,agrempn,1
1869,715,fpsempn,253
1870,725,fpsempn,32
1871,745,fpsempn,58
1872,715,herempn,286
1873,725,herempn,36
1874,745,herempn,65
1875,715,mwtempn,110
1876,725,mwtempn,14
1877,745,mwtempn,26
1878,715,othempn,99
1879,725,othempn,13
1880,745,othempn,23
1881,715,retempn,47
1882,725,retempn,6
1883,745,retempn,11
1884,743,agrempn,5
1885,743,fpsempn,219
1886,743,herempn,246
1887,743,mwtempn,94
1888,743,othempn,86
1889,743,retempn,39
1890,728,agrempn,5
1891,728,fpsempn,222
1892,728,herempn,250
1893,728,mwtempn,97
1894,728,othempn,87
1895,728,retempn,40
1896,716,agrempn,2
1897,718,agrempn,3
1898,720,agrempn,1
1899,1176,agrempn,27
1900,716,fpsempn,74
1901,718,fpsempn,123
1902,720,fpsempn,32
1903,1176,fpsempn,647
1904,716,herempn,83
1905,718,herempn,139
1906,720,herempn,35
1907,1176,herempn,508
1908,716,mwtempn,32
1909,718,mwtempn,54
1910,720,mwtempn,14
1911,1176,mwtempn,124
1912,716,othempn,29
1913,718,othempn,48
1914,720,othempn,13
1915,1176,othempn,203
1916,716,retempn,14
1917,718,retempn,22
1918,720,retempn,6
1919,1176,retempn,94
1920,726,agrempn,2
1921,726,fpsempn,112
1922,726,herempn,126
1923,726,mwtempn,49
1924,726,othempn,44
1925,726,retempn,21
1926,719,agrempn,2
1927,719,fpsempn,69
1928,719,herempn,78
1929,719,mwtempn,30
1930,719,othempn,27
1931,719,retempn,13
1932,721,agrempn,1
1933,721,fpsempn,38
1934,721,herempn,43
1935,721,mwtempn,17
1936,721,othempn,15
1937,721,retempn,7
1938,722,agrempn,1
1939,722,fpsempn,68
1940,722,herempn,76
1941,722,mwtempn,29
1942,722,othempn,26
1943,722,retempn,12
1944,717,agrempn,1
1945,723,agrempn,4
1946,717,fpsempn,45
1947,723,fpsempn,164
1948,717,herempn,49
1949,723,herempn,185
1950,717,mwtempn,19
1951,723,mwtempn,71
1952,717,othempn,18
1953,723,othempn,64
1954,717,retempn,8
1955,723,retempn,30
1956,724,agrempn,3
1957,727,agrempn,0
1958,724,fpsempn,126
1959,727,fpsempn,6
1960,724,herempn,141
1961,727,herempn,7
1962,724,mwtempn,54
1963,727,mwtempn,3
1964,724,othempn,49
1965,727,othempn,3
1966,724,retempn,23
1967,727,retempn,1
1968,1177,agrempn,9
1969,1180,agrempn,6
1970,1181,agrempn,1
1971,1177,fpsempn,206
1972,1180,fpsempn,147
1973,1181,fpsempn,30
1974,1177,herempn,162
1975,1180,herempn,116
1976,1181,herempn,24
1977,1177,mwtempn,40
1978,1180,mwtempn,28
1979,1181,mwtempn,6
1980,1177,othempn,65
1981,1180,othempn,46
1982,1181,othempn,9
1983,1177,retempn,30
1984,1180,retempn,21
1985,1181,retempn,4
1986,1182,agrempn,5
1987,1182,fpsempn,106
1988,1182,herempn,84
1989,1182,mwtempn,21
1990,1182,othempn,33
1991,1182,retempn,16
1992,1183,agrempn,3
1993,1183,fpsempn,64
1994,1183,herempn,50
1995,1183,mwtempn,12
1996,1183,othempn,20
1997,1183,retempn,9
1998,1178,agrempn,23
1999,1185,agrempn,5
2000,1178,fpsempn,517
2001,1185,fpsempn,112
2002,1178,herempn,409
2003,1185,herempn,88
2004,1178,mwtempn,100
2005,1185,mwtempn,22
2006,1178,othempn,163
2007,1185,othempn,35
2008,1178,retempn,76
2009,1185,retempn,17
2010,1179,agrempn,20
2011,1179,fpsempn,470
2012,1179,herempn,369
2013,1179,mwtempn,90
2014,1179,othempn,148
2015,1179,retempn,68
2016,1188,agrempn,3
2017,1189,agrempn,9
2018,1191,agrempn,1
2019,1204,agrempn,1
2020,1188,fpsempn,94
2021,1189,fpsempn,214
2022,1191,fpsempn,30
2023,1204,fpsempn,25
2024,1188,herempn,73
2025,1189,herempn,169
2026,1191,herempn,24
2027,1204,herempn,20
2028,1188,mwtempn,18
2029,1189,mwtempn,41
2030,1191,mwtempn,6
2031,1204,mwtempn,5
2032,1188,othempn,29
2033,1189,othempn,67
2034,1191,othempn,9
2035,1204,othempn,8
2036,1188,retempn,13
2037,1189,retempn,31
2038,1191,retempn,4
2039,1204,retempn,4
2040,1187,agrempn,3
2041,1193,agrempn,3
2042,1194,agrempn,1
2043,1195,agrempn,7
2044,1187,fpsempn,64
2045,1193,fpsempn,62
2046,1194,fpsempn,15
2047,1195,fpsempn,184
2048,1187,herempn,50
2049,1193,herempn,49
2050,1194,herempn,12
2051,1195,herempn,145
2052,1187,mwtempn,12
2053,1193,mwtempn,12
2054,1194,mwtempn,3
2055,1195,mwtempn,36
2056,1187,othempn,20
2057,1193,othempn,20
2058,1194,othempn,5
2059,1195,othempn,58
2060,1187,retempn,9
2061,1193,retempn,9
2062,1194,retempn,2
2063,1195,retempn,27
2064,1197,agrempn,1
2065,1198,agrempn,1
2066,1197,fpsempn,30
2067,1198,fpsempn,32
2068,1197,herempn,24
2069,1198,herempn,25
2070,1197,mwtempn,6
2071,1198,mwtempn,6
2072,1197,othempn,9
2073,1198,othempn,10
2074,1197,retempn,4
2075,1198,retempn,5
2076,1190,agrempn,1
2077,1190,fpsempn,27
2078,1190,herempn,22
2079,1190,mwtempn,5
2080,1190,othempn,9
2081,1190,retempn,4
2082,1192,agrempn,1
2083,1192,fpsempn,20
2084,1192,herempn,16
2085,1192,mwtempn,3
2086,1192,othempn,6
2087,1192,retempn,3
2088,1184,agrempn,1
2089,1186,agrempn,8
2090,1184,fpsempn,13
2091,1186,fpsempn,199
2092,1184,herempn,11
2093,1186,herempn,157
2094,1184,mwtempn,2
2095,1186,mwtempn,39
2096,1184,othempn,4
2097,1186,othempn,63
2098,1184,retempn,2
2099,1186,retempn,29
2100,1205,agrempn,2
2101,1206,agrempn,2
2102,1205,fpsempn,47
2103,1206,fpsempn,48
2104,1205,herempn,37
2105,1206,herempn,38
2106,1205,mwtempn,9
2107,1206,mwtempn,9
2108,1205,othempn,15
2109,1206,othempn,15
2110,1205,retempn,7
2111,1206,retempn,7
2112,1207,agrempn,4
2113,1207,fpsempn,87
2114,1207,herempn,68
2115,1207,mwtempn,16
2116,1207,othempn,27
2117,1207,retempn,13
2118,1199,agrempn,5
2119,1201,agrempn,1
2120,1203,agrempn,1
2121,1199,fpsempn,121
2122,1201,fpsempn,17
2123,1203,fpsempn,12
2124,1199,herempn,95
2125,1201,herempn,14
2126,1203,herempn,10
2127,1199,mwtempn,23
2128,1201,mwtempn,3
2129,1203,mwtempn,2
2130,1199,othempn,37
2131,1201,othempn,6
2132,1203,othempn,4
2133,1199,retempn,17
2134,1201,retempn,2
2135,1203,retempn,2
2136,1196,agrempn,1
2137,1196,fpsempn,25
2138,1196,herempn,20
2139,1196,mwtempn,5
2140,1196,othempn,8
2141,1196,retempn,4
2142,1200,agrempn,2
2143,1200,fpsempn,45
2144,1200,herempn,36
2145,1200,mwtempn,9
2146,1200,othempn,14
2147,1200,retempn,7
2148,1202,agrempn,0
2149,1202,fpsempn,8
2150,1202,herempn,7
2151,1202,mwtempn,2
2152,1202,othempn,3
2153,1202,retempn,1
2154,1209,agrempn,1
2155,1210,agrempn,0
2156,1209,fpsempn,22
2157,1210,fpsempn,10
2158,1209,herempn,18
2159,1210,herempn,8
2160,1209,mwtempn,4
2161,1210,mwtempn,2
2162,1209,othempn,7
2163,1210,othempn,3
2164,1209,retempn,3
2165,1210,retempn,1
2166,1097,agrempn,10
2167,1208,agrempn,4
2168,1097,fpsempn,235
2169,1208,fpsempn,100
2170,1097,herempn,185
2171,1208,herempn,78
2172,1097,mwtempn,45
2173,1208,mwtempn,19
2174,1097,othempn,73
2175,1208,othempn,31
2176,1097,retempn,34
2177,1208,retempn,14
2178,1098,agrempn,0
2179,1098,fpsempn,5
2180,1098,herempn,4
2181,1098,mwtempn,1
2182,1098,othempn,2
2183,1098,retempn,1
2184,1091,agrempn,2
2185,1092,agrempn,4
2186,1091,fpsempn,47
2187,1092,fpsempn,85
2188,1091,herempn,37
2189,1092,herempn,67
2190,1091,mwtempn,9
2191,1092,mwtempn,16
2192,1091,othempn,15
2193,1092,othempn,27
2194,1091,retempn,7
2195,1092,retempn,12
2196,1093,agrempn,1
2197,1093,fpsempn,22
2198,1093,herempn,17
2199,1093,mwtempn,4
2200,1093,othempn,7
2201,1093,retempn,3
2202,1090,agrempn,1
2203,1094,agrempn,4
2204,1125,agrempn,2
2205,1090,fpsempn,22
2206,1094,fpsempn,86
2207,1125,fpsempn,47
2208,1090,herempn,18
2209,1094,herempn,68
2210,1125,herempn,37
2211,1090,mwtempn,4
2212,1094,mwtempn,17
2213,1125,mwtempn,9
2214,1090,othempn,7
2215,1094,othempn,27
2216,1125,othempn,15
2217,1090,retempn,3
2218,1094,retempn,13
2219,1125,retempn,7
2220,1095,agrempn,2
2221,1095,fpsempn,58
2222,1095,herempn,46
2223,1095,mwtempn,11
2224,1095,othempn,18
2225,1095,retempn,8
2226,1096,agrempn,6
2227,1096,fpsempn,136
2228,1096,herempn,107
2229,1096,mwtempn,26
2230,1096,othempn,43
2231,1096,retempn,20
2232,1124,agrempn,3
2233,1124,fpsempn,80
2234,1124,herempn,63
2235,1124,mwtempn,15
2236,1124,othempn,25
2237,1124,retempn,12
2238,1123,agrempn,3
2239,1126,agrempn,4
2240,1127,agrempn,6
2241,1123,fpsempn,62
2242,1126,fpsempn,104
2243,1127,fpsempn,136
2244,1123,herempn,49
2245,1126,herempn,82
2246,1127,herempn,108
2247,1123,mwtempn,12
2248,1126,mwtempn,20
2249,1127,mwtempn,26
2250,1123,othempn,20
2251,1126,othempn,32
2252,1127,othempn,43
2253,1123,retempn,9
2254,1126,retempn,15
2255,1127,retempn,20
2256,1122,agrempn,13
2257,1122,fpsempn,304
2258,1122,herempn,239
2259,1122,mwtempn,58
2260,1122,othempn,95
2261,1122,retempn,44
2262,1128,agrempn,5
2263,1128,fpsempn,112
2264,1128,herempn,88
2265,1128,mwtempn,21
2266,1128,othempn,35
2267,1128,retempn,16
2268,1119,agrempn,5
2269,1120,agrempn,4
2270,1121,agrempn,20
2271,1119,fpsempn,130
2272,1120,fpsempn,90
2273,1121,fpsempn,467
2274,1119,herempn,102
2275,1120,herempn,71
2276,1121,herempn,369
2277,1119,mwtempn,25
2278,1120,mwtempn,17
2279,1121,mwtempn,90
2280,1119,othempn,40
2281,1120,othempn,29
2282,1121,othempn,147
2283,1119,retempn,19
2284,1120,retempn,13
2285,1121,retempn,69
2286,1129,agrempn,5
2287,1129,fpsempn,112
2288,1129,herempn,88
2289,1129,mwtempn,21
2290,1129,othempn,35
2291,1129,retempn,16
2292,1130,agrempn,2
2293,1131,agrempn,5
2294,1130,fpsempn,52
2295,1131,fpsempn,114
2296,1130,herempn,41
2297,1131,herempn,89
2298,1130,mwtempn,10
2299,1131,mwtempn,22
2300,1130,othempn,16
2301,1131,othempn,36
2302,1130,retempn,8
2303,1131,retempn,17
2304,1110,agrempn,6
2305,1111,agrempn,2
2306,1113,agrempn,12
2307,1110,fpsempn,148
2308,1111,fpsempn,56
2309,1113,fpsempn,273
2310,1110,herempn,117
2311,1111,herempn,44
2312,1113,herempn,215
2313,1110,mwtempn,28
2314,1111,mwtempn,10
2315,1113,mwtempn,52
2316,1110,othempn,46
2317,1111,othempn,17
2318,1113,othempn,86
2319,1110,retempn,21
2320,1111,retempn,8
2321,1113,retempn,40
2322,1112,agrempn,3
2323,1112,fpsempn,66
2324,1112,herempn,52
2325,1112,mwtempn,13
2326,1112,othempn,21
2327,1112,retempn,10
2328,1109,agrempn,1
2329,1109,fpsempn,32
2330,1109,herempn,25
2331,1109,mwtempn,6
2332,1109,othempn,10
2333,1109,retempn,5
2334,1099,agrempn,3
2335,1099,fpsempn,85
2336,1099,herempn,66
2337,1099,mwtempn,17
2338,1099,othempn,27
2339,1099,retempn,12
2340,1108,agrempn,1
2341,1108,fpsempn,35
2342,1108,herempn,27
2343,1108,mwtempn,7
2344,1108,othempn,11
2345,1108,retempn,5
2346,1106,agrempn,5
2347,1107,agrempn,2
2348,1106,fpsempn,127
2349,1107,fpsempn,57
2350,1106,herempn,100
2351,1107,herempn,45
2352,1106,mwtempn,24
2353,1107,mwtempn,11
2354,1106,othempn,40
2355,1107,othempn,18
2356,1106,retempn,18
2357,1107,retempn,8
2358,1104,agrempn,2
2359,1104,fpsempn,54
2360,1104,herempn,43
2361,1104,mwtempn,11
2362,1104,othempn,17
2363,1104,retempn,8
2364,1105,agrempn,1
2365,1105,fpsempn,13
2366,1105,herempn,10
2367,1105,mwtempn,2
2368,1105,othempn,4
2369,1105,retempn,2
2370,1146,agrempn,16
2371,1147,agrempn,7
2372,1149,agrempn,7
2373,1161,agrempn,32
2374,1162,agrempn,0
2375,1146,fpsempn,381
2376,1147,fpsempn,165
2377,1149,fpsempn,148
2378,1161,fpsempn,742
2379,1162,fpsempn,12
2380,1146,herempn,300
2381,1147,herempn,130
2382,1149,herempn,117
2383,1161,herempn,583
2384,1162,herempn,9
2385,1146,mwtempn,73
2386,1147,mwtempn,31
2387,1149,mwtempn,29
2388,1161,mwtempn,142
