SAMPN,TYP_WKDY_WGT
2627786,61
7013823,61
7014525,61
1119577,61
7013724,220.8677547
1745804,61
1854736,61
7014713,61
7018316,61
1387494,61
2498853,1668.436552
1680696,974.5849574
1380435,456.5897303
1689107,124.0621955
2202611,373.9176014
1744327,997.1556055
1395416,231.8277015
1693168,201.6755076
1977970,201.6755076
2628313,537.8240076
2630962,228.1146532
1766759,260.8547333
2512532,260.8547333
2634752,260.8547333
7197272,61
2540216,61
1720860,61
1736942,61
7014726,61
1737217,85.38552433
2494270,61
2486789,61
2588787,61
2636473,61
1720106,443.3890266
7013688,528.215814
1850240,309.9333665
2567851,348.9967898
1949333,303.6052391
1370193,61
1684359,61
2201708,2445.522394
1635486,2035.324029
1679732,254.2346894
7014667,254.2346894
7016359,89.34982258
1769100,112.4018142
1152068,916.9103778
1923082,384.4482048
2639695,1968.420402
2578842,351.3602278
2568069,693.625321
1404761,131.2259204
1527884,131.2259204
1768718,800.2834377
2593211,256.1497151
7163193,256.1497151
7163216,170.3244518
1172814,1073.655291
2616333,1030.578828
1483152,384.9002947
7014476,646.520877
7015935,415.4280283
1816981,135.4128509
1926045,135.4128509
1429511,1379.371421
1905596,2558.374849
2203247,652.3831023
2564085,210.1126328
2203197,198.3013085
7017593,1639.860861
2533347,212.9844337
2607105,223.1394504
1814487,601.9585915
1383839,61
2607475,61
7015478,106.7414434
7015608,106.7414434
1731876,812.6323727
2530501,105.5443482
7017231,105.5443482
7018475,803.5187775
1417139,239.1072903
1636416,755.2885099
7163582,198.0852499
7016092,65.21035399
1143233,127.2889803
1506933,969.0626511
1679249,61
1093539,61
1487516,61
2518401,1665.505654
7164122,165.4420627
7016448,296.8717252
1813482,283.9503677
1132139,109.7067022
2485632,109.7067022
7017673,214.1447393
7017181,224.3550789
2620781,158.3836712
7017308,158.3836712
7187987,312.6675021
1488049,309.1609656
7198951,78.48696289
2357169,1025.545826
7198538,624.4581782
2589341,1398.583844
7164210,1207.416156
1636733,647.252935
1865973,61
7018520,61
7205247,61
1521110,288.324302
7017463,288.324302
1139208,1212.859604
7017241,119.5183189
7197973,119.5183189
7017218,470.3318697
1302149,1255.360478
1903673,502.7635201
7198916,97.87781056
1157763,2273.304995
7205272,61
7017623,61
2511599,194.6028384
1173283,186.7426956
7198609,1184.116804
2529345,100.1249733
2203687,278.7529841
2203711,61
2204247,437.121729
1489988,3000
7205088,1881.216738
1636280,1240.783262
7015943,61
2203695,1747.080575
7164171,1179
1033944,61
1636867,61
1636735,285.1149314
1997250,538.5548577
2583670,216.244888
2581366,422.104614
7205027,492.1871821
7163082,340.3952973
2006191,528.6309456
7018655,528.6309456
7018705,549.0318144
1755869,365.5997036
2561307,365.5997036
2202754,61
1446567,61
2543576,61
1832890,61
2513360,110.9713525
2624800,83.87138636
1952974,79.84924325
7018310,79.84924325
7164782,79.84924325
7205425,1189.653876
7018181,155.8637261
7197809,88.56079965
7205393,61.24840471
7015084,61
7198826,61
1129578,119.5553544
1888807,119.5553544
2472333,119.5553544
7197837,119.5553544
7018091,225.8286389
1487717,122.7766758
7164991,2021.185894
7016218,139.4052826
7018622,96.41230885
1769483,149.7274798
2637869,149.7274798
7018150,149.7274798
1422926,103.5511119
7018529,102.389796
7163555,102.389796
1905894,292.2642964
7165074,303.5433288
1119137,202.1291811
1762541,202.1291811
7205399,79.49725882
2564158,68.85538157
1829827,130.0612355
2411906,61
1338286,61
2569287,439.4194765
1507894,1086.38591
7163575,194.3274473
1765859,987.6444349
2652291,100.7700317
2626560,607.6556044
7015279,219.8299507
2541852,75.57170037
1878586,460.87526
1437624,67.98136143
1832668,95.5233765
7018085,61
1095531,61
1469304,113.4338605
2623847,691.7782676
7018393,256.9807241
7162686,86.03369998
7198848,649.3010144
1761961,78.27036397
1121261,147.1047428
1724202,910.2092489
2577289,99.06395656
7204871,233.0872046
1759225,61
7197758,131.0713124
1957896,1635.742288
1135836,128.4473006
1703293,128.4473006
1165940,61
7018549,872.1661314
1695888,987.3616646
1760263,61
1302642,2418.131877
7015052,1633.800443
7015209,318.0676477
7163034,61
2204110,2650
7018216,1800.999988
2657448,61
2640694,529.4172543
7018226,1033.409242
7019243,2367.708677
2525581,1451.464827
1119607,401.7802244
7165470,82.42732516
7197818,82.42732516
1783241,128.0089214
7019067,128.0089214
1736548,88.53061685
1888813,400.8471737
1354524,1388.969492
1474991,1794.517566
1890608,246.9534862
2615856,868.2052564
1741523,189.6002852
1459509,370.0950156
7205375,61
2638931,144.1648367
7204792,61
7164822,192.4370795
7017969,64.22949658
1771731,61
7162964,61
2602666,1944.877158
2514915,61
7162928,61
1715651,126.640525
2497982,688.3084472
7165313,126.5210126
2004976,246.9658528
1160166,101.339858
1483363,228.0287873
7165410,61
2506684,1937.793102
7162736,3000
1744465,1340.884107
7018928,1137.115893
7164607,2333.875713
7198775,584.1912857
7164511,61
2604174,61
2614471,878.4699311
7204869,1579.084197
2547341,61
7018983,1295.784068
1129102,620.6387969
1958147,3000
1134860,915.5435684
1519634,61
1449548,203.7144711
1456353,61
1516522,61
1961915,61
1981712,61
7158174,61
1951631,216.9107968
2553651,216.9107968
1143918,61
1485821,63.38392985
1856825,63.38392985
1931751,63.38392985
7009260,63.38392985
7010710,63.38392985
1155333,1078.296699
1406526,514.2014402
1684607,514.2014402
1766006,61
1827287,61
1841188,61
1174276,87.29726641
1770962,87.29726641
7008864,87.29726641
7008835,61
1797350,61
2463400,61
1404512,120.8084833
2384894,61
1512573,77.03859686
7009053,77.03859686
7188130,77.03859686
1868226,1001.736985
1675810,477.692829
1843184,183.2403844
1874515,183.2403844
1841906,61
1888375,61
7157987,61
1705694,369.3061402
1460384,118.0759317
1910777,82.02904457
1934818,82.02904457
2613616,82.02904457
7158604,82.02904457
1787004,62.69802842
2004574,62.69802842
7011032,62.69802842
1944503,218.8455075
1125257,98.08544393
7158512,1668.64394
7010707,194.4552945
1445077,135.0908843
1470333,135.0908843
1493951,135.0908843
1707501,135.0908843
1139507,471.5305069
1500933,103.2552816
1898314,103.2552816
1821753,605.1267769
7011009,321.3208257
1432536,1260.723037
1064644,61
7008651,88.32993802
1924285,61
1470533,334.1173276
1881523,258.3073748
2227257,197.4344967
2313018,61
7011082,61
1153489,61
1981480,61
7010990,120.2101993
7008472,279.3905369
1750298,107.1726982
1786231,81.91631281
2627576,344.3847202
1971209,61
7009251,1071.693195
7158105,256.9150613
1436617,328.3165879
7010742,65.3785893
1525817,254.7018985
7010773,124.1450322
7011126,124.1450322
1422960,2111.973472
1490856,160.4664266
2483965,157.2275693
2500429,1626.96198
2228452,103.7378493
1723195,111.1233102
1491417,604.3839501
1912904,61
1399120,544.7211542
1155812,61
1863971,61
1887895,61
7010866,1608.255875
1399317,1211.99768
1982908,61
1641419,71.2318098
1795590,61
1692684,579.1923754
7009032,2247.914492
1749926,696.2980986
1132467,61
1485392,63.12319964
2227309,1169.26305
2228569,86.34867784
7159390,2909.811621
7011073,266.1883792
7009083,61
2227325,2585.035242
1686023,69.99155352
1912517,186.9712923
7158013,3000
7008581,528.8714024
2449290,337.2570339
7011115,3000
1131396,220.4744557
2546224,503.2804728
1419459,303.6545279
1787964,303.6545279
1806512,90.44983483
7008474,206.4712463
7012318,179.3176292
1836898,558.0197716
1928088,255.9249432
1148086,1225.093974
1404269,177.7947316
1444053,177.7947316
1502686,177.7947316
1643122,177.7947316
1466588,352.4796901
7012400,204.9311942
1981597,927.4170632
1949618,215.7326034
7007867,215.7326034
7012416,215.7326034
7013379,215.7326034
1842745,211.8835352
1812722,84.07319845
1971030,84.07319845
1513422,166.6758889
1733952,115.7921325
1942390,115.7921325
7007888,115.7921325
1405961,88.50448583
1997529,88.50448583
7007865,88.50448583
2573618,70.44304364
1409347,360.3343387
7013486,275.4177221
7013291,237.8824525
1806893,1138.725891
1153969,327.6301719
1977628,327.6301719
7007863,327.6301719
1148949,227.6093832
1872818,227.6093832
1887460,227.6093832
7013204,227.6093832
7161314,227.6093832
1140624,81.38477291
1440787,1179.922032
2569183,1242.112763
1150189,182.0898073
1893952,396.7443045
1375234,244.7199908
1837964,211.3683577
1423097,146.840632
1824241,272.6938348
2562127,84.66757022
1985228,317.6189998
1907851,61
1140657,76.36990705
1509183,367.1639337
1414311,97.85203373
1806626,97.85203373
1989540,92.27729762
7012454,61
2522245,61
1675112,1568.481017
1991496,1571.682825
1128323,223.4678754
2549665,1213.424092
1133036,367.7487679
1407344,541.3723804
1960327,1378.150444
7160814,170.3043152
7013640,160.6854506
7012597,1106.812435
1168555,1591.61798
1474001,61
7013062,61
1819405,969.828047
1437036,104.0963929
2229908,3000
1128394,61
7161325,61
1980612,61
2547158,756.690151
1698427,61
7013638,436.3411743
1371817,2190.658826
1504746,1282.777928
7161097,372.6874505
2515105,583.5346213
1888169,245.013429
2641546,2417.986571
1504060,146.2022298
1956540,146.2022298
2398402,131.4151116
1897324,425.4000493
1719847,180.9950887
1969425,869.4420284
1757319,1766.89321
1159554,478.8819457
2644343,478.8819457
1096693,332.6861615
1802597,170.9546767
2390963,170.9546767
1890680,215.0151818
2501362,61
7008295,61
1866077,61
2624311,167.808839
1842687,61
2004503,61
1858504,128.2629026
1916807,249.0212704
1835282,123.3035086
1908079,399.1422145
1165521,124.8286495
7019676,61
1744123,61
1808871,217.120021
1745197,61
2640423,61
7010317,61
1528301,150.8363951
7010542,150.8363951
1169372,61
1306637,61
1406283,61
7008353,61
7019440,115.2901955
1822816,145.0041779
7007969,145.0041779
1927301,110.8324023
1990785,110.8324023
1799395,454.8806134
1143101,123.286519
7010382,123.286519
1407588,169.7997602
1435345,169.7997602
1784070,117.9623307
1130487,90.16325379
1788764,90.16325379
7008003,90.16325379
7008068,90.16325379
7008322,528.4010493
7010352,367.0877936
7008115,280.5796536
2502800,908.2562657
2006486,131.1276386
1169021,146.0130695
1696676,84.03945242
1905115,108.4728916
1171301,75.6635724
1979113,308.0542536
7019911,87.57867498
1516413,120.6201468
1041766,298.4408798
7008083,65.7080302
1513384,90.49819776
1870419,90.49819776
1940564,69.17133564
7008149,69.17133564
7157912,281.6219681
1689638,201.2656691
1754564,95.97645713
7166333,75.47672034
7010403,110.6233212
1876604,245.0436356
2506589,245.0436356
1439795,95.58998108
2609398,199.3454175
2637476,811.60857
7019542,3000
1888298,78.04322842
7007957,78.04322842
7019723,78.04322842
1172272,121.8568905
1805880,917.8284443
7019802,415.7840354
7166528,415.7840354
7010372,2081.084331
1151647,380.7369475
2226342,425.1042106
1501639,97.23812251
1710982,97.23812251
1961797,97.23812251
2543232,97.23812251
1150277,3000
7010477,77.25843119
1641323,2497
1641329,571.947954
1772046,348.5417316
7007956,215.2898348
7019547,296.5138657
2599163,320.2276383
1795294,222.4667369
1425466,170.040086
7019709,170.040086
1147762,152.8419704
7157924,152.8419704
1715009,622.2759196
7159381,185.540266
1970637,2228.431941
7166214,292.9830997
7008028,948.4071015
7010339,223.9385184
2331621,724.9048884
2226384,660.2321271
7010544,1189.75138
2653671,170.7828847
7009557,270.5801445
2232753,503.5172172
1726854,728.5485018
1524172,106.1104682
1817833,106.1104682
2227498,106.1104682
2386558,106.1104682
7020185,106.1104682
7166726,68.84900362
2568359,197.4588629
1710907,88.84056399
1837284,88.84056399
2227536,88.84056399
2228277,88.84056399
2638057,88.84056399
7020234,165.3216412
2227499,122.3581182
1874656,211.1711227
1952815,211.1711227
7020453,211.1711227
1834380,392.9641483
1120071,146.7036101
1714247,146.7036101
7009273,146.7036101
7011631,146.7036101
7019793,146.7036101
7020226,146.7036101
1890229,290.8412558
7020119,905.0709173
7009528,116.8698313
1849538,210.5899631
2001921,160.9622001
2232765,628.1267479
7009401,500.8993849
1706298,118.8758684
7009601,118.8758684
7020181,153.6803623
1685832,63.12279287
7020295,63.12279287
1924453,196.4322561
1957733,196.4322561
1404346,72.26454897
1988866,72.26454897
7010604,72.26454897
1886378,61
7020247,61
1469544,99.52834416
1783580,99.52834416
1493953,388.3919024
1128531,69.14376931
1981148,69.14376931
2576524,69.14376931
7166590,69.14376931
1841821,128.6682671
1908202,61
1933187,61
1955233,61
7020523,206.235142
1422795,98.34622248
2583308,98.34622248
7166734,98.34622248
1981558,215.1689744
7010638,164.4621187
7020293,164.4621187
7010624,306.0442905
1863549,119.331415
1930134,119.331415
7020745,119.331415
2528506,222.0614603
7020622,164.3524842
1742105,131.5904278
1864490,114.1780299
1944076,114.1780299
2363225,114.1780299
7009295,212.4716282
1879543,87.27076365
2611811,87.27076365
7009578,87.27076365
7020908,87.27076365
2227517,511.4496333
7009454,331.8503656
7020155,355.3114016
7009585,271.5784935
1452586,705.3566595
1829963,336.3595665
1145588,449.9958398
2232422,215.9982875
1644379,165.0959954
2509381,707.5947796
7009368,64.74389833
7020124,116.6632569
1155258,89.17032053
1527282,89.17032053
2316804,89.17032053
7166664,89.17032053
7166678,89.17032053
7020760,277.4897378
7020457,97.67584405
7166784,97.67584405
7010654,74.6574933
1832032,303.9581353
1160198,232.3271702
7020088,232.1722952
1879513,661.8411685
1986163,351.4360277
1986414,294.238405
2416728,294.238405
1396562,114.7805512
7010648,114.7805512
7019827,114.7805512
7020805,478.7148025
7020254,173.5318903
7020385,1220.219432
7020353,328.5013893
7020281,251.0865456
7019823,126.6368225
1782112,122.6243887
2547399,93.72664822
1127004,291.6686054
1824359,102.6667777
1835642,78.47226038
2617237,78.47226038
1939112,309.2730778
1777291,1028.405099
1844422,317.6020346
7166712,988.3479701
7009337,1069.049995
1530844,704.2549323
1483814,1399.458295
1457830,1200.764306
2515131,1121.505237
7019905,1121.505237
2232247,61
1644305,200.1635071
2232877,1508.720243
1363788,243.5725815
1994548,61
1131130,61
1644229,3000
1925197,336.1295355
2232719,183.3335051
7020390,1755.722366
7019863,783.8145931
1644441,950.1572416
2597831,313.2519913
1987910,61
2605962,793.931515
2639115,61
1127626,61
1135563,61
7020873,61
2592915,1381.111088
2639853,176.5019148
7011574,490.7939404
2501170,161.6473222
1753343,801.8186559
1167406,112.298715
1866895,112.298715
7012946,112.298715
7188086,112.298715
1823974,114.2896932
1947088,557.0349295
1892631,265.6301955
1813200,154.6665041
1152145,123.9913501
1744698,86.1385707
1828924,86.1385707
1878606,86.1385707
1954973,86.1385707
2230268,86.1385707
2616233,86.1385707
7013037,86.1385707
7157693,86.1385707
1061831,118.6367234
2570142,118.6367234
7012988,118.6367234
1958479,264.8568911
7012782,264.8568911
1141856,183.999884
1810213,183.999884
2228929,183.999884
1948026,364.7814618
1307522,253.4189175
1504935,232.28977
7007632,244.5331811
1889838,105.3709484
1406695,61
1421305,61
1916443,61
2478631,61
7011711,61
7012124,61
1145956,227.8000211
1881813,227.8000211
1987093,227.8000211
1890511,61
1801755,80.8246371
7011934,80.8246371
7013010,80.8246371
1948283,82.25760175
1690948,61
1824346,61
1839566,61
1878896,61
1921162,61
1961067,61
7007703,61
7011629,61
7011956,61
7188138,61
1865696,278.520828
7007831,278.520828
1169017,61
1751703,61
1773375,61
1858360,61
1862338,61
1962005,61
1998312,61
1955449,174.7336843
3024680,174.7336843
1725195,133.5558345
1979873,133.5558345
1458759,125.3551465
1709773,125.3551465
7007593,125.3551465
7011557,125.3551465
7013004,87.08601963
1516152,66.56327355
1041076,172.6488346
1149490,172.6488346
1855849,172.6488346
1888311,172.6488346
1891178,856.3894199
1094328,119.9416236
1129697,119.9416236
1462957,119.9416236
1783334,119.9416236
1902601,119.9416236
7011292,119.9416236
7011807,119.9416236
7012780,119.9416236
7012236,91.67610526
1426490,537.2671036
7012673,443.11243
1527456,373.2471688
1831521,285.2875066
2228789,859.1101963
7160267,288.5048477
1987850,61
1405653,968.0374601
1642852,348.9638523
1363695,266.7268117
2230482,266.7268117
7012758,266.7268117
7011503,219.9836262
1497337,79.8465282
1854348,61.02984522
7012751,61.02984522
1493291,61
1517050,189.9191978
2228699,74.08628461
1926884,61.24616664
2657510,61
7160087,61
7157653,145.6772524
1971000,407.1227752
7007651,311.1799663
1400926,184.4977595
2516057,184.4977595
1870841,71.97141561
7011713,238.5019215
1385415,165.6907083
7007668,394.1041285
1689508,235.5620245
2357987,235.5620245
2636102,235.5620245
1379388,180.0493298
2506252,560.2967559
2648938,61
1401398,61
2546803,61
7160251,61
2480848,204.350049
1050385,61
7011517,97.44728847
2483117,128.201676
7160181,128.201676
7012908,303.2468916
2602539,68.26219167
2651957,162.3652396
1981357,1999.293645
7160000,414.1312825
2229464,109.355056
2229509,109.355056
1915781,373.1269221
1929441,373.1269221
1975627,373.1269221
1307983,423.321871
7007607,2024.571488
1172552,261.7937377
1952387,261.7937377
7007582,893.2581183
1419956,151.5065232
1492342,556.4336827
1416564,61
1164885,324.0640708
2010524,61
1790595,407.1839843
2545618,407.1839843
1982876,69.06293769
7012036,61
1642919,612.7005878
7011297,1466.792509
7007611,295.5927174
1683393,1452.994381
7160369,71.76676004
1468748,660.3611
7011358,1065.791945
2225855,3000
1997446,61
7007817,61
1158061,61
7011375,61
1714687,61
1977986,1032.975034
1890703,446.9503052
1885165,920.074661
1351654,1224.634331
2548702,1224.634331
2530807,366.6028136
1518242,280.2089643
2497658,1389.919561
1414126,188.5564645
1897958,188.5564645
2523343,626.970706
1937539,118.0515474
1955423,118.0515474
1807878,108.3498271
1806010,251.8248579
1697282,162.5897512
1920239,93.94564843
1790925,86.22500072
7009957,65.26539045
1811607,61
1948150,291.9542763
1307209,129.3892367
1504366,129.3892367
1126371,149.238323
1490254,149.238323
1789424,136.973609
1982586,103.6780052
7009771,103.6780052
7009859,205.5425985
1858708,639.6294352
7019392,312.8015717
2631727,172.8939385
1682466,120.1119008
7011811,120.1119008
1488884,91.80625483
1962094,91.80625483
2227918,91.80625483
2618601,91.80625483
7009757,91.80625483
1945908,285.6925199
1170093,69.40160939
2006237,148.045924
7019283,61
1980240,102.8496285
1876877,61
1915470,95.58528161
1945949,95.58528161
1423284,66.40446716
2424525,66.40446716
2478617,66.40446716
2594278,66.40446716
7019270,61
1141857,61
2565278,297.4524995
7009712,206.644521
2227954,157.9465434
7187988,157.9465434
1868751,110.2486382
2590379,235.1798705
1475491,76.59131143
1125843,151.8429791
1365040,151.8429791
1928283,151.8429791
1962807,151.8429791
7009948,151.8429791
7010144,151.8429791
7011613,151.8429791
1838666,139.364209
1965402,112.9386669
1856730,323.9079663
1396643,105.4874972
1444174,105.4874972
1482254,105.4874972
7009724,105.4874972
7010178,105.4874972
1502687,80.62824733
1984632,80.62824733
7009640,80.62824733
7011729,472.5212179
1483197,351.4546194
1788277,328.2672726
1815373,250.907601
7011978,250.907601
2566020,149.6281312
7009624,114.3666718
1496650,71.60275634
2506460,71.60275634
2528830,71.60275634
2227913,222.8211131
7010035,61
7159081,61
1137895,61
2547198,161.1689456
2552298,123.1877707
1918051,256.026581
2616207,256.026581
2591924,1151.05274
1135146,204.1177252
1710830,204.1177252
1131240,156.0152139
1903605,156.0152139
7159331,156.0152139
1504961,140.9912929
2584041,140.9912929
2228028,104.8673357
7165605,136.7187194
1120491,115.4878562
1944500,115.4878562
7159089,115.4878562
2482036,88.27191549
2650596,88.27191549
7009629,88.27191549
1358652,274.6939849
1991761,274.6939849
7188068,274.6939849
1950600,63.8480409
7012116,61
2598277,61
1892396,77.52423675
7188366,500.0964897
1425898,61
1726782,639.5608426
1123731,475.696337
2579676,385.5541317
7159123,385.5541317
2664190,1318.267341
2454289,223.9738925
7159176,453.0712399
1401091,498.4574815
1805302,249.1217815
1820733,1896.186333
1174563,61
2580206,61
7009909,194.3698548
1151379,663.2032236
1402437,663.2032236
7159112,663.2032236
1825729,61
1981874,61
2231263,61
7010273,61
1940480,61
2229255,813.567961
1521128,61
2650010,131.5300019
1818908,1210.271952
2229219,61
2229441,61
1524842,1198.633321
1943585,61
2632213,2011
7019383,740.944219
7011883,1159.976565
7009941,70.07921603
2012191,286.5267818
7160423,2636.473218
2987529,398.9483349
7159650,398.9483349
2987995,397.367794
2984979,179.2775115
2985593,179.2775115
2987985,179.2775115
2239086,482.1308517
2985802,193.0192196
7199353,389.5594507
2594559,187.6753391
2985679,187.6753391
2987930,187.6753391
7159550,140.1234024
1697502,84.6721055
1785734,84.6721055
2439663,84.6721055
2985298,84.6721055
2987572,84.6721055
1495623,227.7086177
1675405,91.16226341
7204471,245.1625936
1734652,183.9874875
2310501,183.9874875
1855507,350.3466429
1956325,350.3466429
1965905,350.3466429
2516017,350.3466429
7165889,350.3466429
1052905,158.0633239
1527259,158.0633239
2663743,158.0633239
7199243,158.0633239
2984665,1014.405997
2485710,761.2825757
2655585,575.4099346
1851408,335.9608421
2645029,140.2242351
2985258,140.2242351
2397386,156.2486233
3076141,156.2486233
7211076,156.2486233
2620823,150.9724906
2984731,150.9724906
7165911,150.9724906
7159597,406.0101842
1153453,315.3474973
7188004,304.698986
1494100,109.0109735
2987522,151.922764
2553251,68.54187857
2987596,68.54187857
2596270,66.2273875
2625845,66.2273875
2985361,66.2273875
1122861,163.5677175
2987243,163.5677175
7199340,163.5677175
1371926,73.79564677
1976499,73.79564677
2318367,73.79564677
2571732,73.79564677
2987286,73.79564677
2987766,73.79564677
7158852,73.79564677
7158898,73.79564677
7158975,73.79564677
7159594,73.79564677
7188012,73.79564677
1823695,198.458567
1346089,71.30374883
1384775,71.30374883
1712317,71.30374883
1843058,71.30374883
2537613,71.30374883
2559794,71.30374883
7158876,71.30374883
7188139,71.30374883
1136989,148.9374564
1676022,148.9374564
2550941,148.9374564
2506138,400.5373686
1129722,143.9082039
1677683,143.9082039
2488218,143.9082039
2641273,143.9082039
1039620,283.6048178
1147464,283.6048178
1149068,283.6048178
1716710,283.6048178
1843482,283.6048178
1913924,283.6048178
2985486,283.6048178
7205667,283.6048178
1800901,127.9519044
2625380,127.9519044
1150634,95.5322968
1818754,123.6312826
1969266,123.6312826
2985006,305.3432645
7158832,305.3432645
2985075,821.1593686
1479110,137.7594799
1485202,137.7594799
1714238,137.7594799
2334262,137.7594799
2496884,137.7594799
2653663,137.7594799
2987804,137.7594799
3010252,137.7594799
7158911,137.7594799
1687935,102.8548936
1120451,133.1076803
1343322,133.1076803
1430653,133.1076803
1911052,133.1076803
2985171,357.9663656
1869271,99.38173622
2480659,268.6434796
2987827,268.6434796
2985090,323.0673046
7199332,344.228298
2987302,193.7330672
2239969,208.5828006
2639241,560.9415394
1395054,61
1311406,97.00766085
1497497,97.00766085
2532600,97.00766085
2529313,93.73195015
1125585,252.0732498
7165966,61
1854958,433.9563741
1689059,195.7849127
1856472,189.1737366
2640791,101.5517534
1916481,61
1982027,61
2571664,61
2368565,61
2534253,92.46849002
2987616,92.46849002
2985155,89.34605597
7205698,85.52859298
2520139,230.0119688
2987375,82.64050224
2985161,166.7885132
2985316,166.7885132
2987513,147.6329728
7165508,147.6329728
2984911,472.1999743
1455647,358.3218227
1904347,417.3019546
2987903,61
1932428,61
1745952,61
1124271,61
1774421,61
2318052,61
2985643,61
1378024,197.0901694
2577141,85.91712444
1823536,76.39077825
2627174,70.34196933
2985407,141.9671004
1938233,646.53654
2988008,270.2868062
2987540,1136.03263
1171428,408.162704
2508516,128.782154
2985358,128.782154
2483437,334.6388914
2985585,372.8803802
2582099,133.9713844
2984975,133.9713844
2985327,133.9713844
2987571,133.9713844
1394103,360.2891246
1646072,360.2891246
1677469,62.30739346
2576202,62.30739346
7159644,62.30739346
7165934,62.30739346
1920261,167.5632176
7159535,167.5632176
2522938,61
2558011,61
2560804,61
2563415,61
2985294,61
7158870,61
7165540,61
7165941,61
7188284,61
1681843,161.9050189
1701915,161.9050189
1348888,278.7273738
1991473,125.7513838
2486990,125.7513838
2611794,125.7513838
2985336,121.5050681
2984852,90.71891722
1370955,61
2985213,61
1805461,142.7465454
1786389,110.8710263
1952633,61
2988009,61
7199487,103.422723
1675367,61
2578972,61
1841087,196.128709
2985777,173.6034684
1912597,466.8716525
2638757,219.9400397
2603154,212.5132042
1376809,1153.448521
1128740,98.83561243
2653206,98.83561243
2984860,98.83561243
2985773,98.83561243
2398459,95.49817628
2984645,95.49817628
2620351,199.4741609
7158844,199.4741609
1744743,192.7384079
7165506,87.1402402
1773309,91.83313808
2985265,116.6414948
2987548,90.59527299
1933969,77.48263582
2573041,275.3799214
2987811,674.9058639
1130604,443.3114473
2985550,443.3114473
2239007,1869.704048
1710671,531.692582
2987370,751.8575885
2985793,923.6260286
1818829,342.8821237
2985225,1110.666509
1796001,411.2410875
1310704,184.6178648
1967577,185.101348
1934554,68.53657605
2003323,68.53657605
1896636,82.20042435
2492438,405.3641589
1431208,203.3142041
1702700,203.3142041
1687496,857.4950922
2987911,75.28016171
1452284,1752.809531
2239162,2737.231133
2987795,1273.818204
2985518,677.2451211
1311296,558.3104485
1501760,254.6156017
2985392,305.377241
2987702,305.377241
7159633,1179.524791
1926383,905.903596
2501084,335.4245194
2985780,335.4245194
1311217,3000
1718878,1192.25074
1748996,457.3065249
2985507,3000
1417305,559.7627532
2560802,367.6797751
1728108,195.4826308
1147833,440.9825421
1446636,440.9825421
1828367,234.455179
1825858,181.3408839
1497082,343.2404268
2525758,927.0732671
7159698,1499.225549
1983879,823.774451
2625922,637.5829266
1489758,249.6261906
2599530,249.6261906
1360510,743.0271331
2986316,268.760159
1913246,542.4229779
2665361,88.57005597
2986440,88.57005597
2987113,88.57005597
2986659,1269.744155
2635728,150.7707431
2986363,150.7707431
2008404,359.7979341
1903366,837.1606789
1736711,842.1548239
2239822,166.5242865
1832611,179.2884537
2987129,533.6626955
2524022,238.5804152
1897805,321.6984947
1695328,310.8355258
2659106,310.8355258
2986624,310.8355258
2486483,194.1854964
1912458,114.1420843
2239184,114.1420843
2986128,114.1420843
2986940,114.1420843
1133314,110.2877861
1165077,110.2877861
1922495,328.278124
1759083,230.3663217
2554980,222.5874162
2004163,180.4684194
1710278,430.6681996
1761254,430.6681996
1899315,430.6681996
1992843,430.6681996
1035274,194.3014112
1679251,194.3014112
2465169,194.3014112
2986855,578.3496522
1425203,187.7403292
1831028,187.7403292
1173166,392.1472232
1919791,100.8853002
2559375,759.0232903
2239536,733.392936
1124647,219.0512403
1840850,211.6544173
2987031,211.6544173
7161683,211.6544173
1919517,312.4615877
2986536,231.3433448
2985918,151.5644319
7161670,151.5644319
2599819,293.2509938
2986296,393.8103868
7185824,358.3612598
2477470,69.41799942
7161508,72.21517265
2619686,61
1389826,129.008662
2986862,129.008662
2599977,101.4609672
1347308,302.004575
1368133,291.8066214
2595062,291.8066214
2986456,291.8066214
2986495,291.8066214
2986779,291.8066214
2239342,197.8580878
2986946,157.8644009
7161841,175.9046522
2535362,169.9647837
2529211,343.0300251
2647996,61
7199426,235.4892582
1859855,368.195406
7188085,368.195406
7161763,708.0946185
2986280,61
1121851,61
1688439,61
7161839,140.9893527
2640117,61
1734156,99.56676447
1147026,96.13943171
1819392,115.3330218
2661548,75.89274243
7161536,225.8992404
7161892,153.1699025
2986613,61
1715544,1390.425907
2986256,2973.788978
1138790,150.0020318
1793893,150.0020318
1758024,747.9759286
2986715,175.0054831
2986211,64.79842923
1943391,585.8504129
2239477,77.71701895
1506435,3000
1804634,347.4925179
1646324,217.2539895
1922207,61
2514061,61
1121694,61
1531869,61
1963333,61
2986723,61
1796098,61
2239382,3000
1421052,277.8700406
1165783,3000
2985904,104.4792183
2986705,615.2191681
2619872,1529.418087
1844478,3000
2986309,869.1535381
2986675,1936.435855
1381572,113.8726132
7007838,1029.536029
2558605,61
2986559,2787.573452
3015069,61
1360918,61
2241982,1382.591644
1355739,1189.958478
1831665,190.7842556
2123489,130.7715103
2347770,130.7715103
1933056,130.8025969
3015159,130.8025969
3014702,61
3014996,61
3021349,61
3022864,61
3015256,777.1275159
1152641,159.036316
3020599,98.72405724
1458273,345.5765274
1784577,1022.95147
2241612,238.2369563
3015197,238.2369563
2615476,187.125785
