"TAZ1454","hispanic","white_nonh","black_nonh","asian_nonh","other_nonh","TOTPOP","COUNTY","County_Name"
1041,373,793,73,610,122,1971,5,"Contra Costa"
1042,133,1212,38,302,51,1736,5,"Contra Costa"
1043,231,1920,57,350,139,2697,5,"Contra Costa"
1044,145,1892,22,339,182,2580,5,"Contra Costa"
1045,320,1541,98,694,302,2955,5,"Contra Costa"
1046,204,1482,91,452,191,2420,5,"Contra Costa"
1047,210,1208,174,1110,251,2953,5,"Contra Costa"
1048,319,1279,95,879,149,2721,5,"Contra Costa"
1049,508,2038,538,1379,196,4659,5,"Contra Costa"
1050,2394,477,3424,997,384,7676,5,"Contra Costa"
1051,547,1281,317,1219,240,3604,5,"Contra Costa"
1052,71,585,49,391,61,1157,5,"Contra Costa"
1053,360,2119,299,699,504,3981,5,"Contra Costa"
1054,466,1308,336,569,104,2783,5,"Contra Costa"
1055,2590,1551,713,912,250,6016,5,"Contra Costa"
1056,2256,940,876,387,203,4662,5,"Contra Costa"
1057,3879,273,338,145,148,4783,5,"Contra Costa"
1058,3678,497,1922,245,343,6685,5,"Contra Costa"
1059,968,1961,1521,1316,387,6153,5,"Contra Costa"
1060,3928,190,1888,87,333,6426,5,"Contra Costa"
1061,4954,464,1145,387,198,7148,5,"Contra Costa"
1062,475,2117,159,320,125,3196,5,"Contra Costa"
1063,3727,132,1250,436,134,5679,5,"Contra Costa"
1064,3011,76,539,597,54,4277,5,"Contra Costa"
1065,3975,971,608,1363,553,7470,5,"Contra Costa"
1066,3293,935,1147,1583,64,7022,5,"Contra Costa"
1067,6788,543,427,603,323,8684,5,"Contra Costa"
1068,3706,247,941,516,331,5741,5,"Contra Costa"
1069,3534,2080,2695,2869,833,12011,5,"Contra Costa"
1070,2808,359,470,559,298,4494,5,"Contra Costa"
1071,4044,366,655,1000,159,6224,5,"Contra Costa"
1072,2731,630,885,1408,229,5883,5,"Contra Costa"
1073,1970,433,1745,689,211,5048,5,"Contra Costa"
1074,1769,2199,1285,1418,279,6950,5,"Contra Costa"
1075,905,715,532,318,222,2692,5,"Contra Costa"
1076,721,1712,341,346,224,3344,5,"Contra Costa"
1077,1404,1866,627,1175,461,5533,5,"Contra Costa"
1078,1471,1422,389,903,238,4423,5,"Contra Costa"
1079,2058,3237,691,2212,729,8927,5,"Contra Costa"
1080,2213,1505,857,923,438,5936,5,"Contra Costa"
1081,2274,1000,282,704,75,4335,5,"Contra Costa"
1082,1755,1608,661,1570,350,5944,5,"Contra Costa"
1083,2048,3173,2088,6418,1229,14956,5,"Contra Costa"
1084,1392,2459,411,1191,551,6004,5,"Contra Costa"
1085,687,842,480,2446,254,4709,5,"Contra Costa"
1086,1126,1250,1166,2839,123,6504,5,"Contra Costa"
1087,771,2023,764,2278,537,6373,5,"Contra Costa"
1088,1226,1222,524,1276,294,4542,5,"Contra Costa"
1089,2260,1593,924,870,448,6095,5,"Contra Costa"
1090,787,2182,50,21,161,3201,5,"Contra Costa"
1091,605,2505,17,368,208,3703,5,"Contra Costa"
1092,165,608,121,16,13,923,5,"Contra Costa"
1093,228,1642,79,289,234,2472,5,"Contra Costa"
1094,1809,5687,171,374,303,8344,5,"Contra Costa"
1095,1606,1974,127,128,408,4243,5,"Contra Costa"
1096,1352,5832,321,995,636,9136,5,"Contra Costa"
1097,768,1608,246,687,314,3623,5,"Contra Costa"
1098,2254,2337,1605,4155,669,11020,5,"Contra Costa"
1099,1615,5259,268,1185,399,8726,5,"Contra Costa"
1100,798,6467,59,734,587,8645,5,"Contra Costa"
1101,443,3432,56,185,209,4325,5,"Contra Costa"
1102,49,795,23,9,10,886,5,"Contra Costa"
1103,990,5431,40,961,756,8178,5,"Contra Costa"
1104,425,2140,217,1043,122,3947,5,"Contra Costa"
1105,52,697,7,67,104,927,5,"Contra Costa"
1106,1349,4786,489,808,424,7856,5,"Contra Costa"
1107,1123,2296,83,505,122,4129,5,"Contra Costa"
1108,1166,4331,46,228,265,6036,5,"Contra Costa"
1109,2133,4994,89,697,543,8456,5,"Contra Costa"
1110,1612,3591,470,816,398,6887,5,"Contra Costa"
1111,1659,2947,29,575,259,5469,5,"Contra Costa"
1112,2065,3242,112,466,211,6096,5,"Contra Costa"
1113,528,1084,137,476,154,2379,5,"Contra Costa"
1114,4337,1342,707,808,262,7456,5,"Contra Costa"
1115,3199,735,304,734,335,5307,5,"Contra Costa"
1116,903,1760,167,247,295,3372,5,"Contra Costa"
1117,931,1895,170,537,166,3699,5,"Contra Costa"
1118,2160,4118,214,1002,405,7899,5,"Contra Costa"
1119,2956,3926,373,888,505,8648,5,"Contra Costa"
1120,6731,1921,126,978,440,10196,5,"Contra Costa"
1121,1378,6528,360,2067,816,11149,5,"Contra Costa"
1122,3386,3375,5,489,608,7863,5,"Contra Costa"
1123,991,2660,153,1441,225,5470,5,"Contra Costa"
1124,1222,4159,366,522,302,6571,5,"Contra Costa"
1125,524,3325,80,363,197,4489,5,"Contra Costa"
1126,854,4719,116,744,464,6897,5,"Contra Costa"
1127,1114,3957,51,544,571,6237,5,"Contra Costa"
1128,663,3280,40,419,164,4566,5,"Contra Costa"
1129,765,4114,163,345,260,5647,5,"Contra Costa"
1130,213,2808,112,197,169,3499,5,"Contra Costa"
1131,471,4562,36,556,317,5942,5,"Contra Costa"
1132,212,3948,38,560,168,4926,5,"Contra Costa"
1133,812,5292,18,753,525,7400,5,"Contra Costa"
1134,358,4604,111,828,393,6294,5,"Contra Costa"
1135,829,3898,55,1084,186,6052,5,"Contra Costa"
1136,392,3235,87,1504,362,5580,5,"Contra Costa"
1137,353,2724,65,493,127,3762,5,"Contra Costa"
1138,537,4125,214,734,370,5980,5,"Contra Costa"
1139,234,2364,44,713,132,3487,5,"Contra Costa"
1140,357,2030,19,369,114,2889,5,"Contra Costa"
1141,442,4350,0,778,537,6107,5,"Contra Costa"
1142,195,3073,8,316,279,3871,5,"Contra Costa"
1143,569,3259,51,571,233,4683,5,"Contra Costa"
1144,603,3432,68,488,131,4722,5,"Contra Costa"
1145,874,4016,141,1603,501,7135,5,"Contra Costa"
1146,677,2037,103,561,145,3523,5,"Contra Costa"
1147,240,4915,301,422,328,6206,5,"Contra Costa"
1148,262,7029,29,592,118,8030,5,"Contra Costa"
1149,384,3959,74,677,273,5367,5,"Contra Costa"
1150,578,4105,122,589,222,5616,5,"Contra Costa"
1151,279,4880,8,655,399,6221,5,"Contra Costa"
1152,475,4385,356,703,501,6420,5,"Contra Costa"
1153,309,3341,77,562,165,4454,5,"Contra Costa"
1154,527,4793,91,992,537,6940,5,"Contra Costa"
1155,97,1510,0,322,184,2113,5,"Contra Costa"
1156,62,2873,117,757,222,4031,5,"Contra Costa"
1157,139,1745,7,482,167,2540,5,"Contra Costa"
1158,468,3796,14,1387,269,5934,5,"Contra Costa"
1159,306,2112,70,459,207,3154,5,"Contra Costa"
1160,418,4230,17,943,159,5767,5,"Contra Costa"
1161,732,9160,205,603,302,11002,5,"Contra Costa"
1162,27,971,82,13,149,1242,5,"Contra Costa"
1163,225,2606,0,535,91,3457,5,"Contra Costa"
1164,464,4350,44,589,243,5690,5,"Contra Costa"
1165,228,6535,52,388,134,7337,5,"Contra Costa"
1166,545,8916,12,1529,300,11302,5,"Contra Costa"
1167,498,8499,132,1488,286,10903,5,"Contra Costa"
1168,451,3710,250,2692,474,7577,5,"Contra Costa"
1169,725,4897,40,831,277,6770,5,"Contra Costa"
1170,559,4231,158,1847,470,7265,5,"Contra Costa"
1171,789,4411,75,2800,554,8629,5,"Contra Costa"
1172,1155,2810,466,1488,68,5987,5,"Contra Costa"
1173,430,2457,15,726,311,3939,5,"Contra Costa"
1174,507,2762,185,945,280,4679,5,"Contra Costa"
1175,961,4888,132,5497,452,11930,5,"Contra Costa"
1176,2765,16203,1165,22213,2333,44679,5,"Contra Costa"
1177,3762,14921,982,1679,1244,22588,5,"Contra Costa"
1178,9550,22442,3234,3746,3209,42181,5,"Contra Costa"
1179,6131,9632,1769,1941,1499,20972,5,"Contra Costa"
1180,5931,5418,1580,1217,1005,15151,5,"Contra Costa"
1181,902,3243,373,105,176,4799,5,"Contra Costa"
1182,3874,5343,815,415,564,11011,5,"Contra Costa"
1183,1100,1759,194,267,26,3346,5,"Contra Costa"
1184,998,1326,765,920,319,4328,5,"Contra Costa"
1185,5822,7303,2501,2457,1097,19180,5,"Contra Costa"
1186,5051,5564,4015,2799,1005,18434,5,"Contra Costa"
1187,2141,3404,1305,183,725,7758,5,"Contra Costa"
1188,3417,3141,1641,208,473,8880,5,"Contra Costa"
1189,2819,1796,1290,248,284,6437,5,"Contra Costa"
1190,1616,422,1512,125,455,4130,5,"Contra Costa"
1191,3434,1124,490,115,236,5399,5,"Contra Costa"
1192,1978,1405,519,226,99,4227,5,"Contra Costa"
1193,2535,1739,1770,723,271,7038,5,"Contra Costa"
1194,1372,2331,313,342,130,4488,5,"Contra Costa"
1195,4341,4486,4221,2684,1728,17460,5,"Contra Costa"
1196,2431,2457,870,1866,879,8503,5,"Contra Costa"
1197,1723,999,161,368,269,3520,5,"Contra Costa"
1198,1489,866,1009,355,326,4045,5,"Contra Costa"
1199,2821,1571,828,880,994,7094,5,"Contra Costa"
1200,3808,2283,956,1043,582,8672,5,"Contra Costa"
1201,2326,733,643,932,140,4774,5,"Contra Costa"
1202,1930,255,568,222,162,3137,5,"Contra Costa"
1203,2099,691,1200,937,506,5433,5,"Contra Costa"
1204,964,189,776,141,98,2168,5,"Contra Costa"
1205,1091,676,1308,268,208,3551,5,"Contra Costa"
1206,3796,722,1089,363,516,6486,5,"Contra Costa"
1207,3495,925,401,570,348,5739,5,"Contra Costa"
1208,5106,1192,1090,524,488,8400,5,"Contra Costa"
1209,3585,599,983,745,393,6305,5,"Contra Costa"
1210,5226,834,155,337,236,6788,5,"Contra Costa"
1211,724,2337,71,249,567,3948,6,"Solano"
1212,626,3230,267,108,185,4416,6,"Solano"
1213,410,2036,304,272,170,3192,6,"Solano"
1214,417,2248,295,343,133,3436,6,"Solano"
1215,854,2955,229,624,305,4967,6,"Solano"
1216,514,1948,160,532,188,3342,6,"Solano"
1217,639,2838,325,1069,478,5349,6,"Solano"
1218,531,1600,887,1867,319,5204,6,"Solano"
1219,1094,833,448,735,365,3475,6,"Solano"
1220,1161,2449,1231,2287,769,7897,6,"Solano"
1221,1917,1273,1197,504,462,5353,6,"Solano"
1222,586,990,969,390,301,3236,6,"Solano"
1223,1259,585,753,438,350,3385,6,"Solano"
1224,544,615,1123,299,166,2747,6,"Solano"
1225,837,910,482,359,108,2696,6,"Solano"
1226,944,538,1106,323,148,3059,6,"Solano"
1227,732,1106,453,193,238,2722,6,"Solano"
1228,769,928,255,125,168,2245,6,"Solano"
1229,990,1296,706,503,261,3756,6,"Solano"
1230,1100,1665,1352,2264,687,7068,6,"Solano"
1231,776,746,710,851,126,3209,6,"Solano"
1232,1759,653,494,437,150,3493,6,"Solano"
1233,538,1292,290,317,189,2626,6,"Solano"
1234,1945,902,1115,296,204,4462,6,"Solano"
1235,730,794,633,72,275,2504,6,"Solano"
1236,758,1185,889,380,287,3499,6,"Solano"
1237,347,488,774,739,248,2596,6,"Solano"
1238,163,233,146,142,66,750,6,"Solano"
1239,858,396,397,1437,151,3239,6,"Solano"
1240,2295,800,964,1387,116,5562,6,"Solano"
1241,903,409,599,612,88,2611,6,"Solano"
1242,1453,2428,751,728,295,5655,6,"Solano"
1243,981,1050,1246,1048,195,4520,6,"Solano"
1244,2436,802,1464,1118,387,6207,6,"Solano"
1245,1655,416,1840,1403,299,5613,6,"Solano"
1246,1295,1949,1544,5263,866,10917,6,"Solano"
1247,1811,3869,843,3971,748,11242,6,"Solano"
1248,1662,4251,675,1720,883,9191,6,"Solano"
1249,704,2574,192,1125,320,4915,6,"Solano"
1250,2498,1371,496,639,328,5332,6,"Solano"
1251,1318,1899,1268,1820,479,6784,6,"Solano"
1252,521,1925,485,246,329,3506,6,"Solano"
1253,775,1676,365,726,249,3791,6,"Solano"
1254,1302,1816,1459,935,583,6095,6,"Solano"
1255,1148,1486,1617,797,287,5335,6,"Solano"
1256,1672,1715,1251,499,570,5707,6,"Solano"
1257,2497,1395,1592,669,514,6667,6,"Solano"
1258,1725,823,1027,562,179,4316,6,"Solano"
1259,2879,990,899,479,318,5565,6,"Solano"
1260,2713,687,670,210,158,4438,6,"Solano"
1261,1470,864,564,941,183,4022,6,"Solano"
1262,467,549,356,124,210,1706,6,"Solano"
1263,1411,568,334,223,111,2647,6,"Solano"
1264,2864,1005,994,524,669,6056,6,"Solano"
1265,975,887,706,431,253,3252,6,"Solano"
1266,2159,991,675,532,113,4470,6,"Solano"
1267,853,1634,329,432,109,3357,6,"Solano"
1268,1609,4965,1378,1938,1027,10917,6,"Solano"
1269,2115,4089,1173,1761,660,9798,6,"Solano"
1270,3707,5494,2453,4654,1497,17805,6,"Solano"
1271,3380,7257,1817,1667,1229,15350,6,"Solano"
1272,0,0,0,0,0,0,6,"Solano"
1273,1099,2401,471,462,593,5026,6,"Solano"
1274,2140,3009,460,58,469,6136,6,"Solano"
1275,837,1776,343,377,170,3503,6,"Solano"
1276,587,2479,386,278,448,4178,6,"Solano"
1277,1455,3231,507,372,539,6104,6,"Solano"
1278,779,1881,130,126,108,3024,6,"Solano"
1279,1742,2961,645,713,246,6307,6,"Solano"
1280,1229,7721,481,626,428,10485,6,"Solano"
1281,1835,2466,587,629,533,6050,6,"Solano"
1282,4181,7087,630,1031,890,13819,6,"Solano"
1283,962,2508,394,151,61,4076,6,"Solano"
1284,1598,3219,130,87,228,5262,6,"Solano"
1285,582,3661,223,66,193,4725,6,"Solano"
1286,422,3325,39,177,165,4128,6,"Solano"
1287,790,1902,24,32,84,2832,6,"Solano"
1288,4466,6147,325,384,664,11986,6,"Solano"
1289,3835,3117,132,404,209,7697,6,"Solano"
1290,1658,6783,613,649,249,9952,6,"Solano"
1291,2600,2398,1230,4701,548,11477,7,"Napa"
1292,3176,2985,395,2617,810,9983,7,"Napa"
1293,2005,3110,24,101,255,5495,7,"Napa"
1294,25,73,28,8,8,142,7,"Napa"
1295,3835,3736,112,225,258,8166,7,"Napa"
1296,937,2864,29,69,153,4052,7,"Napa"
1297,4021,4241,77,569,173,9081,7,"Napa"
1298,782,734,8,24,15,1563,7,"Napa"
1299,1251,1499,86,53,116,3005,7,"Napa"
1300,1114,1193,17,0,76,2400,7,"Napa"
1301,1294,1837,31,65,0,3227,7,"Napa"
1302,4356,3155,21,32,255,7819,7,"Napa"
1303,165,2522,2,58,26,2773,7,"Napa"
1304,3613,4041,40,118,347,8159,7,"Napa"
1305,3064,1977,69,28,135,5273,7,"Napa"
1306,3640,5446,4,403,164,9657,7,"Napa"
1307,1482,4183,22,328,182,6197,7,"Napa"
1308,388,3297,20,154,103,3962,7,"Napa"
1309,1661,2906,0,344,86,4997,7,"Napa"
1310,296,2054,54,42,52,2498,7,"Napa"
1311,600,6160,76,84,268,7188,7,"Napa"
1312,364,1294,35,15,29,1737,7,"Napa"
1313,1197,3565,249,482,223,5716,7,"Napa"
1314,1821,3912,127,56,168,6084,7,"Napa"
1315,721,1281,4,64,38,2108,7,"Napa"
1316,291,936,0,72,60,1359,7,"Napa"
1317,2483,2552,0,171,25,5231,7,"Napa"
1318,256,4130,41,164,312,4903,8,"Sonoma"
1319,5488,3970,38,70,665,10231,8,"Sonoma"
1320,421,3503,24,405,171,4524,8,"Sonoma"
1321,2152,3872,36,0,45,6105,8,"Sonoma"
1322,404,4004,6,47,173,4634,8,"Sonoma"
1323,1319,6982,0,152,106,8559,8,"Sonoma"
1324,319,2168,0,0,21,2508,8,"Sonoma"
1325,1499,6297,122,574,268,8760,8,"Sonoma"
1326,678,3762,26,210,127,4803,8,"Sonoma"
1327,1060,3883,5,181,172,5301,8,"Sonoma"
1328,806,4628,110,117,183,5844,8,"Sonoma"
1329,610,3175,17,79,65,3946,8,"Sonoma"
1330,302,2815,17,7,146,3287,8,"Sonoma"
1331,1463,3016,48,64,434,5025,8,"Sonoma"
1332,1463,3059,53,58,240,4873,8,"Sonoma"
1333,1411,2807,0,239,122,4579,8,"Sonoma"
1334,811,2899,0,304,158,4172,8,"Sonoma"
1335,1754,4761,3,237,256,7011,8,"Sonoma"
1336,2733,9825,129,764,697,14148,8,"Sonoma"
1337,2061,4444,102,326,351,7284,8,"Sonoma"
1338,622,2121,166,65,237,3211,8,"Sonoma"
1339,769,3677,20,90,210,4766,8,"Sonoma"
1340,1005,4868,154,405,207,6639,8,"Sonoma"
1341,978,3902,74,195,153,5302,8,"Sonoma"
1342,1206,3863,158,429,243,5899,8,"Sonoma"
1343,1825,2301,65,250,356,4797,8,"Sonoma"
1344,2634,3072,68,308,82,6164,8,"Sonoma"
1345,717,2386,20,284,119,3526,8,"Sonoma"
1346,584,3118,86,102,654,4544,8,"Sonoma"
1347,1294,3736,85,244,305,5664,8,"Sonoma"
1348,5126,3350,463,280,625,9844,8,"Sonoma"
1349,3014,3507,79,815,397,7812,8,"Sonoma"
1350,872,5138,201,296,197,6704,8,"Sonoma"
1351,396,2690,28,152,162,3428,8,"Sonoma"
1352,182,2969,0,145,62,3358,8,"Sonoma"
1353,272,5349,0,129,88,5838,8,"Sonoma"
1354,585,6635,114,299,473,8106,8,"Sonoma"
1355,1072,2290,9,146,63,3580,8,"Sonoma"
1356,1415,4273,52,301,413,6454,8,"Sonoma"
1357,782,3196,121,128,143,4370,8,"Sonoma"
1358,1377,4235,0,415,453,6480,8,"Sonoma"
1359,780,3483,113,139,339,4854,8,"Sonoma"
1360,974,1942,77,99,240,3332,8,"Sonoma"
1361,429,1245,74,18,164,1930,8,"Sonoma"
1362,456,2630,87,49,262,3484,8,"Sonoma"
1363,365,1632,65,79,220,2361,8,"Sonoma"
1364,825,2388,106,85,315,3719,8,"Sonoma"
1365,511,3297,28,113,214,4163,8,"Sonoma"
1366,664,7854,158,1061,466,10203,8,"Sonoma"
1367,1394,3580,0,190,250,5414,8,"Sonoma"
1368,1481,3384,128,112,380,5485,8,"Sonoma"
1369,1652,3148,21,209,235,5265,8,"Sonoma"
1370,2832,6115,175,514,559,10195,8,"Sonoma"
1371,1180,3265,282,127,602,5456,8,"Sonoma"
1372,2992,1646,125,396,194,5353,8,"Sonoma"
1373,3495,2866,350,172,252,7135,8,"Sonoma"
1374,3174,3316,86,392,213,7181,8,"Sonoma"
1375,2759,4463,134,204,367,7927,8,"Sonoma"
1376,3524,2196,314,144,438,6616,8,"Sonoma"
1377,2557,3115,39,272,236,6219,8,"Sonoma"
1378,5307,2246,137,326,352,8368,8,"Sonoma"
1379,3516,1247,136,418,297,5614,8,"Sonoma"
1380,4017,2464,235,787,518,8021,8,"Sonoma"
1381,6392,4702,544,1180,634,13452,8,"Sonoma"
1382,2127,4463,22,292,400,7304,8,"Sonoma"
1383,964,4727,13,49,186,5939,8,"Sonoma"
1384,559,5524,84,110,252,6529,8,"Sonoma"
1385,240,3888,26,70,170,4394,8,"Sonoma"
1386,481,2932,12,136,173,3734,8,"Sonoma"
1387,511,4077,57,58,103,4806,8,"Sonoma"
1388,482,3473,20,85,234,4294,8,"Sonoma"
1389,72,2945,38,40,146,3241,8,"Sonoma"
1390,335,2752,53,42,163,3345,8,"Sonoma"
1391,454,3022,13,66,307,3862,8,"Sonoma"
1392,332,3807,12,124,160,4435,8,"Sonoma"
1393,534,3180,143,65,100,4022,8,"Sonoma"
1394,3880,5512,136,559,324,10411,8,"Sonoma"
1395,3493,4991,0,147,412,9043,8,"Sonoma"
1396,2383,7233,0,255,315,10186,8,"Sonoma"
1397,1190,3428,29,105,162,4914,8,"Sonoma"
1398,935,2986,0,19,89,4029,8,"Sonoma"
1399,1950,2169,0,40,53,4212,8,"Sonoma"
1400,688,2108,0,55,48,2899,8,"Sonoma"
1401,1305,2397,23,59,92,3876,8,"Sonoma"
1402,3040,5805,91,250,547,9733,8,"Sonoma"
1403,384,3115,17,29,108,3653,8,"Sonoma"
1404,69,2423,0,151,46,2689,9,"Marin"
1405,875,2056,0,143,13,3087,9,"Marin"
1406,52,1374,23,113,75,1637,9,"Marin"
1407,1331,3645,227,728,642,6573,9,"Marin"
1408,898,4098,118,291,354,5759,9,"Marin"
1409,1522,5219,251,562,321,7875,9,"Marin"
1410,1839,2670,140,602,364,5615,9,"Marin"
1411,1270,4566,123,578,463,7000,9,"Marin"
1412,3429,6928,298,595,804,12054,9,"Marin"
1413,136,2029,16,106,86,2373,9,"Marin"
1414,382,6441,118,375,466,7782,9,"Marin"
1415,457,2310,10,65,143,2985,9,"Marin"
1416,215,1492,10,10,73,1800,9,"Marin"
1417,0,491,0,0,6,497,9,"Marin"
1418,245,3390,5,0,160,3800,9,"Marin"
1419,404,2500,14,113,104,3135,9,"Marin"
1420,395,6426,19,264,165,7269,9,"Marin"
1421,1153,3960,28,931,548,6620,9,"Marin"
1422,569,5180,26,273,395,6443,9,"Marin"
1423,605,5825,10,541,122,7103,9,"Marin"
1424,768,2289,324,326,300,4007,9,"Marin"
1425,590,4079,67,513,520,5769,9,"Marin"
1426,89,4317,22,248,220,4896,9,"Marin"
1427,770,3979,387,477,208,5821,9,"Marin"
1428,9531,1220,119,832,593,12295,9,"Marin"
1429,1713,2671,67,211,168,4830,9,"Marin"
1430,1613,3882,264,84,171,6014,9,"Marin"
1431,1470,6203,110,268,500,8551,9,"Marin"
1432,216,3854,50,165,128,4413,9,"Marin"
1433,99,2867,32,75,112,3185,9,"Marin"
1434,344,4418,2,265,272,5301,9,"Marin"
1435,69,2088,63,66,44,2330,9,"Marin"
1436,181,4768,0,67,74,5090,9,"Marin"
1437,731,5349,157,359,201,6797,9,"Marin"
1438,419,4590,82,518,318,5927,9,"Marin"
1439,0,0,0,0,0,0,9,"Marin"
1440,278,5235,72,321,315,6221,9,"Marin"
1441,723,3963,79,246,345,5356,9,"Marin"
1442,391,5252,0,197,323,6163,9,"Marin"
1443,539,3478,9,301,68,4395,9,"Marin"
1444,362,3280,36,586,151,4415,9,"Marin"
1445,643,4186,0,290,397,5516,9,"Marin"
1446,411,4869,58,204,315,5857,9,"Marin"
1447,106,1892,0,77,85,2160,9,"Marin"
1448,610,6564,184,209,136,7703,9,"Marin"
1449,728,624,771,234,214,2571,9,"Marin"
1450,248,5560,34,449,293,6584,9,"Marin"
1451,239,3986,148,275,71,4719,9,"Marin"
1452,279,3800,0,172,289,4540,9,"Marin"
1453,29,532,0,4,10,575,9,"Marin"
1454,90,1840,8,38,119,2095,9,"Marin"
