period,vclassgroup,speed,ROG,S_NOx,SOx,W_NOx,CO2,Diesel_PM2.5,Gas_PM2.5,Diesel PM,Butadiene,Benzene,Acetaldehyde,Formaldehyde,TOG_exh,PM10
EV,auto,61,0.00748977,0.044861769,0.011901271,0.053135601,386.4655691,0,0.011901566,0.0006828,0.0003368,0.0014576,0.0004074,0.0013284,0.0529592,0.012400696
EV,auto,62,0.008137313,0.045861769,0.011974755,0.053561542,395.9768705,0,0.011975046,0.0006856,0.0003546,0.0015332,0.0004248,0.0013898,0.0556284,0.012610699
EV,auto,63,0.008347316,0.046145256,0.012327211,0.054561542,406.326755,0,0.012327386,0.0006884,0.0003724,0.0016088,0.0004422,0.0014512,0.0582976,0.013468245
EV,auto,64,0.008563254,0.046361194,0.012610699,0.054918513,417.5671429,0,0.012610909,0.0006912,0.0003902,0.0016844,0.0004596,0.0015126,0.0609668,0.013684183
EV,auto,65,0.008773257,0.047361194,0.013258242,0.055344454,429.7577038,0,0.013258568,0.000694,0.000408,0.00176,0.000477,0.001574,0.063636,0.01396767
EA,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429281098
EA,SM,1,0.157166445,0.898108898,0.017256013,0.904992327,1821.550599,0.191659917,0.005767526,0.0574578,0.0016058,0.0129118,0.0369106,0.075061,0.6367808,0.150910285
EA,SM,2,0.157166445,0.898108898,0.017256013,0.904992327,1821.550599,0.191659917,0.005767526,0.0555686,0.0015096,0.0121176,0.0345692,0.07031,0.5976206,0.150910285
EA,SM,3,0.157166445,0.898108898,0.017256013,0.904992327,1821.550599,0.191659917,0.005767526,0.0536794,0.0014134,0.0113234,0.0322278,0.065559,0.5584604,0.150910285
EA,SM,4,0.157166445,0.898108898,0.017256013,0.904992327,1821.550599,0.191659917,0.005767526,0.0517902,0.0013172,0.0105292,0.0298864,0.060808,0.5193002,0.150910285
EA,SM,5,0.157166445,0.898108898,0.017256013,0.904992327,1821.550599,0.191659917,0.005767526,0.049901,0.001221,0.009735,0.027545,0.056057,0.48014,0.150910285
EA,SM,6,0.14865619,0.865127638,0.016726723,0.871540357,1725.998118,0.182347307,0.005263099,0.0480118,0.0011248,0.0089408,0.0252036,0.051306,0.4409798,0.143203187
EA,SM,7,0.140675225,0.834087797,0.015412719,0.840715803,1640.46436,0.17308403,0.004832402,0.0461226,0.0010286,0.0081466,0.0228622,0.046555,0.4018196,0.135182086
EA,SM,8,0.13363568,0.80589066,0.014883429,0.812303379,1563.783051,0.165157969,0.004426996,0.0442334,0.0009324,0.0073524,0.0205208,0.041804,0.3626594,0.128160986
EA,SM,9,0.126811421,0.779419655,0.014354139,0.785733658,1494.936057,0.157231908,0.004057704,0.0423442,0.0008362,0.0065582,0.0181794,0.037053,0.3234992,0.121924598
EA,SM,10,0.120242585,0.754791353,0.013824849,0.76141936,1433.035136,0.150692395,0.003787434,0.040455,0.00074,0.005764,0.015838,0.032302,0.284339,0.11562963
EA,SM,11,0.11420304,0.732104471,0.013040136,0.738732477,1377.302458,0.143385967,0.003491871,0.0390764,0.0006808,0.00527,0.0143624,0.0293106,0.259967,0.110334661
EA,SM,12,0.108849491,0.711359008,0.012510846,0.717516305,1327.055391,0.137466088,0.003221601,0.0376978,0.0006216,0.004776,0.0128868,0.0263192,0.235595,0.10525498
EA,SM,13,0.103966652,0.691985539,0.012196842,0.698398259,1281.696465,0.131398926,0.002951331,0.0363192,0.0005624,0.004282,0.0114112,0.0233278,0.211223,0.099960012
EA,SM,14,0.099182529,0.674338203,0.011981555,0.680495499,1240.70041,0.126196629,0.002816196,0.0349406,0.0005032,0.003788,0.0099356,0.0203364,0.186851,0.095606463
EA,SM,15,0.09482898,0.657376863,0.011667552,0.664004869,1203.603247,0.120896383,0.002582039,0.033562,0.000444,0.003294,0.00846,0.017345,0.162479,0.091311495
EA,SM,16,0.090416851,0.642356943,0.011452265,0.648514239,1169.998395,0.115694086,0.002385498,0.0325108,0.0004162,0.003077,0.0070628,0.0141708,0.130278,0.087173233
EA,SM,17,0.086789435,0.628807732,0.011138262,0.634965029,1139.525607,0.11096414,0.002250363,0.0314596,0.0003884,0.00286,0.0056656,0.0109966,0.098077,0.083819684
EA,SM,18,0.083220599,0.615630515,0.010667552,0.621572525,1111.86799,0.10700111,0.002115228,0.0304084,0.0003606,0.002643,0.0042684,0.0078224,0.065876,0.080466135
EA,SM,19,0.07980847,0.604022724,0.010138262,0.610180021,1086.743692,0.103038079,0.001980093,0.0293572,0.0003328,0.002426,0.0028712,0.0046482,0.033675,0.077112587
EA,SM,20,0.076396341,0.593257636,0.010138262,0.599414933,1063.905194,0.099124381,0.001844957,0.028306,0.000305,0.002209,0.001474,0.001474,0.001474,0.074229748
EA,SM,21,0.073768924,0.583492548,0.009824259,0.589649845,1043.13102,0.09516135,0.001745936,0.0276134,0.000293,0.0021314,0.0021194,0.0031058,0.0191544,0.071346909
EA,SM,22,0.071141508,0.57466888,0.009608972,0.58114018,1024.226417,0.091915903,0.001610801,0.0269208,0.000281,0.0020538,0.0027648,0.0047376,0.0368348,0.06846407
EA,SM,23,0.068200089,0.566845212,0.009608972,0.573002508,1007.017301,0.088572505,0.001475665,0.0262282,0.000269,0.0019762,0.0034102,0.0063694,0.0545152,0.065581231
EA,SM,24,0.065787959,0.56017825,0.009608972,0.56612026,991.3490009,0.085848741,0.001475665,0.0255356,0.000257,0.0018986,0.0040556,0.0080012,0.0721956,0.063169101
EA,SM,25,0.063631253,0.553981998,0.009294968,0.560238011,977.0854329,0.083272259,0.00134053,0.024843,0.000245,0.001821,0.004701,0.009633,0.089876,0.061286262
EA,SM,26,0.061219124,0.548570459,0.009294968,0.554727756,964.1036526,0.080548494,0.001315238,0.0243768,0.0002366,0.0017648,0.0045754,0.0093724,0.0870926,0.059344843
EA,SM,27,0.059277704,0.543844917,0.009294968,0.550002213,952.2952244,0.07792268,0.001205395,0.0239106,0.0002282,0.0017086,0.0044498,0.0091118,0.0843092,0.057148001
EA,SM,28,0.057120997,0.539805371,0.009079681,0.545962668,941.5640279,0.075346198,0.001180103,0.0234444,0.0002198,0.0016524,0.0043242,0.0088512,0.0815258,0.055520584
EA,SM,29,0.055650288,0.536707245,0.009079681,0.543178545,931.8232953,0.073242067,0.001106373,0.0229782,0.0002114,0.0015962,0.0041986,0.0085906,0.0787424,0.053794452
EA,SM,30,0.054022871,0.533923122,0.008765678,0.540080419,922.9967301,0.071383167,0.00107026,0.022512,0.000203,0.00154,0.004073,0.00833,0.075959,0.052167036
EA,SM,31,0.052552162,0.532295706,0.008765678,0.538453003,915.0158594,0.069279036,0.000971238,0.022246,0.0001974,0.0014984,0.0039698,0.0081182,0.0739126,0.050754906
EA,SM,32,0.050610742,0.531354287,0.008765678,0.537825587,907.821838,0.067420137,0.000971238,0.02198,0.0001918,0.0014568,0.0038666,0.0079064,0.0718662,0.049284197
EA,SM,33,0.049454036,0.530883577,0.008765678,0.537354877,901.3599978,0.065463287,0.000909833,0.021714,0.0001862,0.0014152,0.0037634,0.0076946,0.0698198,0.047872067
EA,SM,34,0.048198613,0.53119758,0.008765678,0.53766888,895.5827878,0.064076739,0.000909833,0.021448,0.0001806,0.0013736,0.0036602,0.0074828,0.0677734,0.046616645
EA,SM,35,0.047041906,0.53219758,0.008765678,0.53866888,890.4493443,0.06211989,0.000836103,0.021182,0.000175,0.001332,0.003557,0.007271,0.065727,0.045459938
EA,SM,36,0.046041906,0.53366829,0.008765678,0.54013959,885.9229211,0.060733342,0.000836103,0.0210596,0.0001708,0.0013008,0.003474,0.0071012,0.0641782,0.044518519
EA,SM,37,0.0448852,0.536139,0.008765678,0.5426103,881.9717906,0.059494076,0.000774697,0.0209372,0.0001666,0.0012696,0.003391,0.0069314,0.0626294,0.043577099
EA,SM,38,0.043629777,0.538766416,0.008765678,0.545237716,878.5685806,0.05815686,0.000774697,0.0208148,0.0001624,0.0012384,0.003308,0.0067616,0.0610806,0.042321676
EA,SM,39,0.04294378,0.542178545,0.008765678,0.548865132,875.69078,0.056917593,0.000700968,0.0206924,0.0001582,0.0012072,0.003225,0.0065918,0.0595318,0.04116497
EA,SM,40,0.041688358,0.546747381,0.008765678,0.553747971,873.3179373,0.056150678,0.000700968,0.02057,0.000154,0.001176,0.003142,0.006422,0.057983,0.04069426
EA,SM,41,0.041002361,0.551845507,0.008451675,0.558316807,871.4345024,0.054813462,0.000700968,0.0205964,0.0001516,0.0011554,0.0030774,0.0062912,0.0569534,0.03975284
EA,SM,42,0.040531651,0.557885052,0.008451675,0.564356352,870.0273386,0.053574196,0.000675676,0.0206228,0.0001492,0.0011348,0.0030128,0.0061604,0.0559238,0.038968127
EA,SM,43,0.039531651,0.564610595,0.008451675,0.571081895,869.0873862,0.052954563,0.000639562,0.0206492,0.0001468,0.0011142,0.0029482,0.0060296,0.0548942,0.038026708
EA,SM,44,0.039060941,0.571806847,0.008451675,0.57859215,868.6085272,0.052089698,0.000639562,0.0206756,0.0001444,0.0010936,0.0028836,0.0058988,0.0538646,0.037340711
EA,SM,45,0.038374945,0.579787812,0.008451675,0.587259112,868.587546,0.050850432,0.000639562,0.020702,0.000142,0.001073,0.002819,0.005768,0.052835,0.036870001
EA,SM,46,0.037904235,0.588925483,0.008451675,0.596396783,869.0247564,0.050230798,0.000639562,0.0208508,0.0001408,0.0010598,0.0027714,0.005673,0.0521572,0.036399292
EA,SM,47,0.037119522,0.599219861,0.008451675,0.606220452,869.9223744,0.049611165,0.000565833,0.0209996,0.0001396,0.0010466,0.0027238,0.005578,0.0514794,0.035928582
EA,SM,48,0.036433525,0.61004353,0.008451675,0.61751483,871.286831,0.048991532,0.000565833,0.0211484,0.0001384,0.0010334,0.0026762,0.005483,0.0508016,0.035457872
EA,SM,49,0.036433525,0.622279327,0.008765678,0.629279917,873.1264601,0.048273949,0.000565833,0.0212972,0.0001372,0.0010202,0.0026286,0.005388,0.0501238,0.034987162
EA,SM,50,0.035962815,0.635515125,0.008765678,0.642986425,875.4542817,0.048126667,0.000565833,0.021446,0.000136,0.001007,0.002581,0.005293,0.049446,0.034673159
EA,SM,51,0.035492106,0.649221632,0.008765678,0.656692932,878.2856301,0.047507034,0.000565833,0.0217006,0.0001358,0.001001,0.0025512,0.005234,0.0491304,0.034202449
EA,SM,52,0.034962815,0.664770843,0.008765678,0.672242143,881.6403878,0.046887401,0.000565833,0.0219552,0.0001356,0.000995,0.0025214,0.005175,0.0488148,0.033516453
EA,SM,53,0.034492106,0.681104766,0.008765678,0.689046776,885.5402807,0.046267768,0.000540541,0.0222098,0.0001354,0.000989,0.0024916,0.005116,0.0484992,0.033516453
EA,SM,54,0.034492106,0.699066106,0.008765678,0.706537406,890.0129771,0.046267768,0.000540541,0.0224644,0.0001352,0.000983,0.0024618,0.005057,0.0481836,0.033045743
EA,SM,55,0.034021396,0.718498156,0.008765678,0.725969456,895.0901641,0.045648135,0.000540541,0.022719,0.000135,0.000977,0.002432,0.004998,0.047868,0.033045743
EA,SM,56,0.034021396,0.739086912,0.008765678,0.747342925,900.8066462,0.045648135,0.000540541,0.0231174,0.0001356,0.0009776,0.0024158,0.0049678,0.047873,0.032575033
EA,SM,57,0.034021396,0.761617087,0.008765678,0.770088387,907.205112,0.045648135,0.000540541,0.0235158,0.0001362,0.0009782,0.0023996,0.0049376,0.047878,0.032575033
EA,SM,58,0.034021396,0.785617973,0.008765678,0.794089273,914.3309152,0.045028502,0.000540541,0.0239142,0.0001368,0.0009788,0.0023834,0.0049074,0.047883,0.032575033
EA,SM,59,0.033550686,0.811932271,0.008765678,0.820403571,922.2371365,0.044930552,0.000540541,0.0243126,0.0001374,0.0009794,0.0023672,0.0048772,0.047888,0.032575033
EA,SM,60,0.033335399,0.840501992,0.008765678,0.848973292,930.9840912,0.044930552,0.000540541,0.024711,0.000138,0.00098,0.002351,0.004847,0.047893,0.032104323
EA,SM,61,0.033335399,0.870699129,0.009079681,0.879170429,940.6389389,0.044930552,0.000540541,0.0252068,0.0001402,0.0009896,0.0023506,0.00485,0.0483376,0.032104323
EA,SM,62,0.033335399,0.90273897,0.009294968,0.911994983,951.2765048,0.044930552,0.000540541,0.0257026,0.0001424,0.0009992,0.0023502,0.004853,0.0487822,0.032104323
EA,SM,63,0.033335399,0.93819094,0.009294968,0.947446953,962.9828706,0.044930552,0.000540541,0.0261984,0.0001446,0.0010088,0.0023498,0.004856,0.0492268,0.032104323
EA,SM,64,0.033335399,0.976055039,0.009294968,0.985311052,975.8540395,0.044930552,0.000540541,0.0266942,0.0001468,0.0010184,0.0023494,0.004859,0.0496714,0.032104323
EA,SM,65,0.033550686,1.016546555,0.009294968,1.026017855,989.9964071,0.044930552,0.000565833,0.02719,0.000149,0.001028,0.002349,0.004862,0.050116,0.032104323
AM,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429281098
AM,SM,1,0.157695736,0.8808731,0.017256013,0.901266194,1821.550599,0.191659917,0.005767526,0.0574578,0.0016058,0.0129118,0.0369106,0.075061,0.6367808,0.150910285
AM,SM,2,0.157695736,0.8808731,0.017256013,0.901266194,1821.550599,0.191659917,0.005767526,0.0555686,0.0015096,0.0121176,0.0345692,0.07031,0.5976206,0.150910285
AM,SM,3,0.157695736,0.8808731,0.017256013,0.901266194,1821.550599,0.191659917,0.005767526,0.0536794,0.0014134,0.0113234,0.0322278,0.065559,0.5584604,0.150910285
AM,SM,4,0.157695736,0.8808731,0.017256013,0.901266194,1821.550599,0.191659917,0.005767526,0.0517902,0.0013172,0.0105292,0.0298864,0.060808,0.5193002,0.150910285
AM,SM,5,0.157695736,0.8808731,0.017256013,0.901266194,1821.550599,0.191659917,0.005767526,0.049901,0.001221,0.009735,0.027545,0.056057,0.48014,0.150910285
AM,SM,6,0.14918548,0.848107127,0.016726723,0.867814225,1725.998118,0.182347307,0.005263099,0.0480118,0.0011248,0.0089408,0.0252036,0.051306,0.4409798,0.143203187
AM,SM,7,0.141145935,0.818537996,0.015412719,0.837303674,1640.46436,0.17308403,0.004832402,0.0461226,0.0010286,0.0081466,0.0228622,0.046555,0.4018196,0.135182086
AM,SM,8,0.13363568,0.790125572,0.014883429,0.808577247,1563.783051,0.165157969,0.004426996,0.0442334,0.0009324,0.0073524,0.0205208,0.041804,0.3626594,0.128160986
AM,SM,9,0.126811421,0.76402656,0.014354139,0.782106242,1494.936057,0.157231908,0.004057704,0.0423442,0.0008362,0.0065582,0.0181794,0.037053,0.3234992,0.121924598
AM,SM,10,0.120771875,0.740182972,0.013824849,0.758262653,1433.035136,0.150692395,0.003787434,0.040455,0.00074,0.005764,0.015838,0.032302,0.284339,0.11562963
AM,SM,11,0.11520304,0.717711377,0.013040136,0.735791058,1377.302458,0.143385967,0.003491871,0.0390764,0.0006808,0.00527,0.0143624,0.0293106,0.259967,0.110334661
AM,SM,12,0.109634204,0.697436624,0.012510846,0.714574886,1327.055391,0.137466088,0.003221601,0.0376978,0.0006216,0.004776,0.0128868,0.0263192,0.235595,0.10525498
AM,SM,13,0.104280655,0.678063155,0.012196842,0.695456839,1281.696465,0.131398926,0.002951331,0.0363192,0.0005624,0.004282,0.0114112,0.0233278,0.211223,0.099960012
AM,SM,14,0.099397816,0.660415818,0.011981555,0.677338793,1240.70041,0.126196629,0.002816196,0.0349406,0.0005032,0.003788,0.0099356,0.0203364,0.186851,0.095606463
AM,SM,15,0.09529969,0.644709901,0.011667552,0.66106345,1203.603247,0.120896383,0.002582039,0.033562,0.000444,0.003294,0.00846,0.017345,0.162479,0.091311495
AM,SM,16,0.090730854,0.629905268,0.011452265,0.64604353,1169.998395,0.115694086,0.002385498,0.0325108,0.0004162,0.003077,0.0070628,0.0141708,0.130278,0.087173233
AM,SM,17,0.087103438,0.616042054,0.011138262,0.632023609,1139.525607,0.11096414,0.002250363,0.0314596,0.0003884,0.00286,0.0056656,0.0109966,0.098077,0.083819684
AM,SM,18,0.083220599,0.602963553,0.010667552,0.619101815,1111.86799,0.10700111,0.002115228,0.0304084,0.0003606,0.002643,0.0042684,0.0078224,0.065876,0.080466135
AM,SM,19,0.07980847,0.591727756,0.010138262,0.607709311,1086.743692,0.103038079,0.001980093,0.0293572,0.0003328,0.002426,0.0028712,0.0046482,0.033675,0.077112587
AM,SM,20,0.076710344,0.581276671,0.010138262,0.596944223,1063.905194,0.099124381,0.001844957,0.028306,0.000305,0.002209,0.001474,0.001474,0.001474,0.074229748
AM,SM,21,0.073768924,0.57166829,0.009824259,0.587179135,1043.13102,0.09516135,0.001745936,0.0276134,0.000293,0.0021314,0.0021194,0.0031058,0.0191544,0.071346909
AM,SM,22,0.071141508,0.563158625,0.009608972,0.57866947,1024.226417,0.091915903,0.001610801,0.0269208,0.000281,0.0020538,0.0027648,0.0047376,0.0368348,0.06846407
AM,SM,23,0.068729379,0.555020953,0.009608972,0.570531799,1007.017301,0.088572505,0.001475665,0.0262282,0.000269,0.0019762,0.0034102,0.0063694,0.0545152,0.065581231
AM,SM,24,0.065787959,0.548353991,0.009608972,0.56364955,991.3490009,0.085848741,0.001475665,0.0255356,0.000257,0.0018986,0.0040556,0.0080012,0.0721956,0.063169101
AM,SM,25,0.063631253,0.542471743,0.009294968,0.557296591,977.0854329,0.083272259,0.00134053,0.024843,0.000245,0.001821,0.004701,0.009633,0.089876,0.061286262
AM,SM,26,0.061219124,0.5367462,0.009294968,0.551786336,964.1036526,0.080548494,0.001315238,0.0243768,0.0002366,0.0017648,0.0045754,0.0093724,0.0870926,0.059344843
AM,SM,27,0.059277704,0.532020658,0.009294968,0.547531504,952.2952244,0.07792268,0.001205395,0.0239106,0.0002282,0.0017086,0.0044498,0.0091118,0.0843092,0.057148001
AM,SM,28,0.057336284,0.528451822,0.009079681,0.543491958,941.5640279,0.075346198,0.001180103,0.0234444,0.0002198,0.0016524,0.0043242,0.0088512,0.0815258,0.055520584
AM,SM,29,0.055964291,0.524882987,0.009079681,0.540707835,931.8232953,0.073242067,0.001106373,0.0229782,0.0002114,0.0015962,0.0041986,0.0085906,0.0787424,0.053794452
AM,SM,30,0.054022871,0.522569574,0.008765678,0.537609709,922.9967301,0.071383167,0.00107026,0.022512,0.000203,0.00154,0.004073,0.00833,0.075959,0.052167036
AM,SM,31,0.052552162,0.520942157,0.008765678,0.535982293,915.0158594,0.069279036,0.000971238,0.022246,0.0001974,0.0014984,0.0039698,0.0081182,0.0739126,0.050754906
AM,SM,32,0.050610742,0.519530028,0.008765678,0.535354877,907.821838,0.067420137,0.000971238,0.02198,0.0001918,0.0014568,0.0038666,0.0079064,0.0718662,0.049284197
AM,SM,33,0.049669323,0.519059318,0.008765678,0.534884167,901.3599978,0.065463287,0.000909833,0.021714,0.0001862,0.0014152,0.0037634,0.0076946,0.0698198,0.047872067
AM,SM,34,0.048198613,0.519373322,0.008765678,0.53519817,895.5827878,0.064076739,0.000909833,0.021448,0.0001806,0.0013736,0.0036602,0.0074828,0.0677734,0.046616645
AM,SM,35,0.047041906,0.520373322,0.008765678,0.53619817,890.4493443,0.06211989,0.000836103,0.021182,0.000175,0.001332,0.003557,0.007271,0.065727,0.045459938
AM,SM,36,0.046041906,0.521844031,0.008765678,0.53766888,885.9229211,0.060733342,0.000836103,0.0210596,0.0001708,0.0013008,0.003474,0.0071012,0.0641782,0.044518519
AM,SM,37,0.045100487,0.524000738,0.008765678,0.54013959,881.9717906,0.059494076,0.000774697,0.0209372,0.0001666,0.0012696,0.003391,0.0069314,0.0626294,0.043577099
AM,SM,38,0.043629777,0.526942157,0.008765678,0.542767006,878.5685806,0.05815686,0.000774697,0.0208148,0.0001624,0.0012384,0.003308,0.0067616,0.0610806,0.042321676
AM,SM,39,0.04294378,0.530824996,0.008765678,0.546394422,875.69078,0.056917593,0.000700968,0.0206924,0.0001582,0.0012072,0.003225,0.0065918,0.0595318,0.04116497
AM,SM,40,0.042159067,0.534923122,0.008765678,0.551277261,873.3179373,0.056150678,0.000700968,0.02057,0.000154,0.001176,0.003142,0.006422,0.057983,0.04069426
AM,SM,41,0.041002361,0.540021248,0.008451675,0.555846097,871.4345024,0.054813462,0.000700968,0.0205964,0.0001516,0.0011554,0.0030774,0.0062912,0.0569534,0.03975284
AM,SM,42,0.040531651,0.545746791,0.008451675,0.561885643,870.0273386,0.053574196,0.000675676,0.0206228,0.0001492,0.0011348,0.0030128,0.0061604,0.0559238,0.038968127
AM,SM,43,0.039531651,0.551786336,0.008451675,0.568611185,869.0873862,0.052954563,0.000639562,0.0206492,0.0001468,0.0011142,0.0029482,0.0060296,0.0548942,0.038026708
AM,SM,44,0.039060941,0.559296591,0.008451675,0.57612144,868.6085272,0.052089698,0.000639562,0.0206756,0.0001444,0.0010936,0.0028836,0.0058988,0.0538646,0.037340711
AM,SM,45,0.038374945,0.56764955,0.008451675,0.584474399,868.587546,0.050850432,0.000639562,0.020702,0.000142,0.001073,0.002819,0.005768,0.052835,0.036870001
AM,SM,46,0.037904235,0.576316512,0.008451675,0.59361207,869.0247564,0.050230798,0.000639562,0.0208508,0.0001408,0.0010598,0.0027714,0.005673,0.0521572,0.036399292
AM,SM,47,0.037119522,0.585924893,0.008451675,0.603749742,869.9223744,0.049611165,0.000565833,0.0209996,0.0001396,0.0010466,0.0027238,0.005578,0.0514794,0.035928582
AM,SM,48,0.036433525,0.597219271,0.008451675,0.614828833,871.286831,0.048991532,0.000565833,0.0211484,0.0001384,0.0010334,0.0026762,0.005483,0.0508016,0.035457872
AM,SM,49,0.036433525,0.608984359,0.008765678,0.626809208,873.1264601,0.048273949,0.000565833,0.0212972,0.0001372,0.0010202,0.0026286,0.005388,0.0501238,0.034987162
AM,SM,50,0.035962815,0.621220156,0.008765678,0.639515715,875.4542817,0.048126667,0.000565833,0.021446,0.000136,0.001007,0.002581,0.005293,0.049446,0.034673159
AM,SM,51,0.035492106,0.63561266,0.008765678,0.653908219,878.2856301,0.047507034,0.000565833,0.0217006,0.0001358,0.001001,0.0025512,0.005234,0.0491304,0.034202449
AM,SM,52,0.035276819,0.650475874,0.008765678,0.669085436,881.6403878,0.046887401,0.000565833,0.0219552,0.0001356,0.000995,0.0025214,0.005175,0.0488148,0.033516453
AM,SM,53,0.034492106,0.666809798,0.008765678,0.686105356,885.5402807,0.046267768,0.000540541,0.0222098,0.0001354,0.000989,0.0024916,0.005116,0.0484992,0.033516453
AM,SM,54,0.034492106,0.684300428,0.008765678,0.703595986,890.0129771,0.046267768,0.000540541,0.0224644,0.0001352,0.000983,0.0024618,0.005057,0.0481836,0.033045743
AM,SM,55,0.034021396,0.703732477,0.008765678,0.723028036,895.0901641,0.045648135,0.000540541,0.022719,0.000135,0.000977,0.002432,0.004998,0.047868,0.033045743
AM,SM,56,0.034021396,0.723635237,0.008765678,0.744087502,900.8066462,0.045648135,0.000540541,0.0231174,0.0001356,0.0009776,0.0024158,0.0049678,0.047873,0.032575033
AM,SM,57,0.034021396,0.745694703,0.008765678,0.766146968,907.205112,0.045648135,0.000540541,0.0235158,0.0001362,0.0009782,0.0023996,0.0049376,0.047878,0.032575033
AM,SM,58,0.034021396,0.769381585,0.008765678,0.790618563,914.3309152,0.045028502,0.000540541,0.0239142,0.0001368,0.0009788,0.0023834,0.0049074,0.047883,0.032575033
AM,SM,59,0.033550686,0.79532389,0.008765678,0.816776155,922.2371365,0.044930552,0.000540541,0.0243126,0.0001374,0.0009794,0.0023672,0.0048772,0.047888,0.032575033
AM,SM,60,0.033550686,0.823108898,0.008765678,0.845031873,930.9840912,0.044930552,0.000540541,0.024711,0.000138,0.00098,0.002351,0.004847,0.047893,0.032104323
AM,SM,61,0.033550686,0.852521322,0.009079681,0.87522901,940.6389389,0.044930552,0.000540541,0.0252068,0.0001402,0.0009896,0.0023506,0.00485,0.0483376,0.032104323
AM,SM,62,0.033335399,0.884659879,0.009294968,0.908053564,951.2765048,0.044930552,0.000540541,0.0257026,0.0001424,0.0009992,0.0023502,0.004853,0.0487822,0.032104323
AM,SM,63,0.033550686,0.919111849,0.009294968,0.943034824,962.9828706,0.044930552,0.000540541,0.0261984,0.0001446,0.0010088,0.0023498,0.004856,0.0492268,0.032104323
AM,SM,64,0.033550686,0.956034529,0.009294968,0.98058492,975.8540395,0.044930552,0.000540541,0.0266942,0.0001468,0.0010184,0.0023494,0.004859,0.0496714,0.032104323
AM,SM,65,0.033550686,0.996526044,0.009294968,1.021547145,989.9964071,0.044930552,0.000565833,0.02719,0.000149,0.001028,0.002349,0.004862,0.050116,0.032104323
MD,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429281098
MD,SM,1,0.157695736,0.870735429,0.017256013,0.898422901,1821.550599,0.191659917,0.005767526,0.0574578,0.0016058,0.0129118,0.0369106,0.075061,0.6367808,0.150910285
MD,SM,2,0.157695736,0.870735429,0.017256013,0.898422901,1821.550599,0.191659917,0.005767526,0.0555686,0.0015096,0.0121176,0.0345692,0.07031,0.5976206,0.150910285
MD,SM,3,0.157695736,0.870735429,0.017256013,0.898422901,1821.550599,0.191659917,0.005767526,0.0536794,0.0014134,0.0113234,0.0322278,0.065559,0.5584604,0.150910285
MD,SM,4,0.157695736,0.870735429,0.017256013,0.898422901,1821.550599,0.191659917,0.005767526,0.0517902,0.0013172,0.0105292,0.0298864,0.060808,0.5193002,0.150910285
MD,SM,5,0.157695736,0.870735429,0.017256013,0.898422901,1821.550599,0.191659917,0.005767526,0.049901,0.001221,0.009735,0.027545,0.056057,0.48014,0.150910285
MD,SM,6,0.14918548,0.838440165,0.016726723,0.864970931,1725.998118,0.182347307,0.005263099,0.0480118,0.0011248,0.0089408,0.0252036,0.051306,0.4409798,0.143203187
MD,SM,7,0.141675225,0.808871034,0.015412719,0.834617087,1640.46436,0.17308403,0.004832402,0.0461226,0.0010286,0.0081466,0.0228622,0.046555,0.4018196,0.135182086
MD,SM,8,0.133850967,0.781144607,0.014883429,0.806204663,1563.783051,0.165157969,0.004426996,0.0442334,0.0009324,0.0073524,0.0205208,0.041804,0.3626594,0.128160986
MD,SM,9,0.126811421,0.755359599,0.014354139,0.779948945,1494.936057,0.157231908,0.004057704,0.0423442,0.0008362,0.0065582,0.0181794,0.037053,0.3234992,0.121924598
MD,SM,10,0.120771875,0.731202007,0.013824849,0.755320643,1433.035136,0.150692395,0.003787434,0.040455,0.00074,0.005764,0.015838,0.032302,0.284339,0.11562963
MD,SM,11,0.11520304,0.709515125,0.013040136,0.732633761,1377.302458,0.143385967,0.003491871,0.0390764,0.0006808,0.00527,0.0143624,0.0293106,0.259967,0.110334661
MD,SM,12,0.109634204,0.688926369,0.012510846,0.711888299,1327.055391,0.137466088,0.003221601,0.0376978,0.0006216,0.004776,0.0128868,0.0263192,0.235595,0.10525498
MD,SM,13,0.104280655,0.670337613,0.012196842,0.692299543,1281.696465,0.131398926,0.002951331,0.0363192,0.0005624,0.004282,0.0114112,0.0233278,0.211223,0.099960012
MD,SM,14,0.099397816,0.652690276,0.011981555,0.674867493,1240.70041,0.126196629,0.002816196,0.0349406,0.0005032,0.003788,0.0099356,0.0203364,0.186851,0.095606463
MD,SM,15,0.09529969,0.636885643,0.011667552,0.658220156,1203.603247,0.120896383,0.002582039,0.033562,0.000444,0.003294,0.00846,0.017345,0.162479,0.091311495
MD,SM,16,0.090730854,0.621865722,0.011452265,0.643200236,1169.998395,0.115694086,0.002385498,0.0325108,0.0004162,0.003077,0.0070628,0.0141708,0.130278,0.087173233
MD,SM,17,0.087318725,0.608316512,0.011138262,0.629337022,1139.525607,0.11096414,0.002250363,0.0314596,0.0003884,0.00286,0.0056656,0.0109966,0.098077,0.083819684
MD,SM,18,0.083220599,0.595924008,0.010667552,0.616258521,1111.86799,0.10700111,0.002115228,0.0304084,0.0003606,0.002643,0.0042684,0.0078224,0.065876,0.080466135
