TAZ1454,LT_FR_CA_OFF_production,LT_FR_CA_OFF_attraction,LT_FR_CA_AM_production,LT_FR_CA_AM_attraction,LT_FR_CA_MID_production,LT_FR_CA_MID_attraction,LT_FR_CA_PM_production,LT_FR_CA_PM_attraction,MT1_FR_CA_OFF_production,MT1_FR_CA_OFF_attraction,MT1_FR_CA_AM_production,MT1_FR_CA_AM_attraction,MT1_FR_CA_MID_production,MT1_FR_CA_MID_attraction,MT1_FR_CA_PM_production,MT1_FR_CA_PM_attraction,MT2_FR_CA_OFF_production,MT2_FR_CA_OFF_attraction,MT2_FR_CA_AM_production,MT2_FR_CA_AM_attraction,MT2_FR_CA_MID_production,MT2_FR_CA_MID_attraction,MT2_FR_CA_PM_production,MT2_FR_CA_PM_attraction,HT_FR_CA_OFF_production,HT_FR_CA_OFF_attraction,HT_FR_CA_AM_production,HT_FR_CA_AM_attraction,HT_FR_CA_MID_production,HT_FR_CA_MID_attraction,HT_FR_CA_PM_production,HT_FR_CA_PM_attraction,MT1_FR_EXT_OFF_production,MT1_FR_EXT_OFF_attraction,MT1_FR_EXT_AM_production,MT1_FR_EXT_AM_attraction,MT1_FR_EXT_MID_production,MT1_FR_EXT_MID_attraction,MT1_FR_EXT_PM_production,MT1_FR_EXT_PM_attraction,MT2_FR_EXT_OFF_production,MT2_FR_EXT_OFF_attraction,MT2_FR_EXT_AM_production,MT2_FR_EXT_AM_attraction,MT2_FR_EXT_MID_production,MT2_FR_EXT_MID_attraction,MT2_FR_EXT_PM_production,MT2_FR_EXT_PM_attraction,HT_FR_EXT_OFF_production,HT_FR_EXT_OFF_attraction,HT_FR_EXT_AM_production,HT_FR_EXT_AM_attraction,HT_FR_EXT_MID_production,HT_FR_EXT_MID_attraction,HT_FR_EXT_PM_production,HT_FR_EXT_PM_attraction,LT_NF_CA_OFF_production,LT_NF_CA_OFF_attraction,LT_NF_CA_AM_production,LT_NF_CA_AM_attraction,LT_NF_CA_MID_production,LT_NF_CA_MID_attraction,LT_NF_CA_PM_production,LT_NF_CA_PM_attraction,MT1_NF_CA_OFF_production,MT1_NF_CA_OFF_attraction,MT1_NF_CA_AM_production,MT1_NF_CA_AM_attraction,MT1_NF_CA_MID_production,MT1_NF_CA_MID_attraction,MT1_NF_CA_PM_production,MT1_NF_CA_PM_attraction,MT2_NF_CA_OFF_production,MT2_NF_CA_OFF_attraction,MT2_NF_CA_AM_production,MT2_NF_CA_AM_attraction,MT2_NF_CA_MID_production,MT2_NF_CA_MID_attraction,MT2_NF_CA_PM_production,MT2_NF_CA_PM_attraction,HT_NF_CA_OFF_production,HT_NF_CA_OFF_attraction,HT_NF_CA_AM_production,HT_NF_CA_AM_attraction,HT_NF_CA_MID_production,HT_NF_CA_MID_attraction,HT_NF_CA_PM_production,HT_NF_CA_PM_attraction
600,0.0,0.054877196,0.0,0.035584,0.0,0.053431597,0.0,0.034082796,0.018584501,0.3790823,0.0119900005,0.24664265,0.017985001,0.37179905,0.0113905,0.23752427,0.0,0.08912681,0.0,0.057823986,0.0,0.086791575,0.0,0.05537758,0.03717069,0.4975104,0.02398109,0.3232595,0.035971634,0.4871135,0.022782035,0.31097192,0.036733,0.042645205,0.023871,0.027744401,0.0361335,0.041866805,0.0231625,0.026743602,0.0150419995,0.011954,0.00981,0.0077284,0.014824001,0.0117316,0.009483,0.007506,0.0735205,0.18703839,0.047851004,0.121875204,0.0723215,0.1847032,0.0462705,0.1180388,79.75271,82.14242,51.86492,53.42071,78.70989,81.06901,50.302002,51.8096,17.392311,17.936874,11.310671,11.666673,17.165424,17.702745,10.970587,11.3148985,1.586183,1.6155112,1.0366542,1.0520065,1.5676532,1.5957166,1.0033545,1.0201479,2.8287897,2.8709574,1.8224394,1.8493096,2.7954898,2.8369317,1.7674484,1.7935984
601,0.0,0.034,0.0,0.022000002,0.0,0.033,0.0,0.021000002,0.0062,0.3133,0.004,0.20390004,0.006,0.30679995,0.0038,0.19640005,0.0,0.052500002,0.0,0.034,0.0,0.05099999,0.0,0.032500003,0.0093,0.35340002,0.006,0.22970003,0.009,0.3458999,0.0057,0.22120005,0.036700003,0.0184,0.023899999,0.012000001,0.0362,0.0181,0.0231,0.011500001,0.0153,0.0,0.01,0.0,0.0151,0.0,0.0097,0.0,0.055199996,0.1195,0.0359,0.0778,0.054400004,0.1176,0.0347,0.0754,116.05791,117.166176,75.47791,76.19863,114.54158,115.63676,73.20318,73.90099,25.274096,25.549393,16.436459,16.617228,24.945091,25.214787,15.940849,16.116236,2.5052235,2.4984946,1.6340153,1.6253935,2.4782233,2.4681933,1.5832151,1.5748957,4.2795324,4.2551956,2.7492213,2.7342956,4.2256327,4.201095,2.6639209,2.651495
602,3.5757828,0.6119029,2.327554,0.397502,3.5149817,0.59890324,2.2470522,0.3828016,15.4575615,3.884109,10.057835,2.5237112,15.234756,3.8119195,9.742628,2.4342074,4.522104,1.0642085,2.943168,0.6912058,4.4475026,1.0415092,2.8442657,0.6645059,18.891504,5.275911,12.290264,3.428515,18.611399,5.174821,11.901655,3.3060098,0.50189996,0.2507,0.3265,0.16340001,0.49550003,0.2474,0.3167,0.1586,0.1744,0.1012,0.11349999,0.0658,0.17199999,0.0993,0.1101,0.0636,1.3616999,1.3191999,0.88560003,0.85789996,1.3437998,1.3014001,0.8591,0.83180004,38.267014,38.633354,24.888998,25.124693,37.767708,38.129528,24.138487,24.367893,8.387941,8.478675,5.4531918,5.515472,8.27794,8.369366,5.2904897,5.3501797,5.6401544,5.6145916,3.6657357,3.6534972,5.568754,5.5413895,3.5476346,3.5387933,11.218388,11.172981,7.294356,7.2663903,11.079286,11.039482,7.082555,7.0530896
603,3.129119,0.6554667,2.0357065,0.42588064,3.0803142,0.64268446,1.9685886,0.41013956,13.07629,3.5691774,8.507719,2.321865,12.89804,3.5107794,8.244457,2.2452586,3.8991694,1.0733346,2.5372005,0.69730717,3.8416276,1.0521668,2.4558864,0.6720305,16.236326,4.9299564,10.56272,3.2071967,16.008095,4.8474674,10.232887,3.099227,0.49354202,0.231393,0.32092202,0.15063149,0.48711598,0.22835158,0.31126198,0.14602828,0.168294,0.08548799,0.109578006,0.055731606,0.16623601,0.0843372,0.10626,0.053964306,1.2103559,1.1357163,0.78745794,0.7386492,1.1949,1.1207969,0.763896,0.7164141,34.643303,34.228153,22.53001,22.26051,34.19171,33.781048,21.85023,21.588951,7.660386,7.576797,4.982294,4.9283204,7.560802,7.479022,4.831091,4.7794156,4.1546803,4.046862,2.696678,2.6262028,4.1023893,3.9936013,2.6151133,2.5474975,8.641566,8.423022,5.6194754,5.477845,8.53014,8.3136635,5.454792,5.315583
604,4.3211646,0.9393437,2.8112135,0.6103254,4.253767,0.9210241,2.718527,0.58776677,18.057735,5.114942,11.748755,3.3274515,17.811579,5.0312576,11.385202,3.2176654,5.384567,1.5381863,3.5037532,0.9993053,5.3051047,1.5078511,3.391462,0.9630798,22.421593,7.0650578,14.586613,4.596213,22.106417,6.9468493,14.131129,4.441484,0.681558,0.33160698,0.44317797,0.21586849,0.67268395,0.3272484,0.429838,0.20927168,0.23240599,0.122512005,0.15132199,0.0798684,0.229564,0.120862804,0.14674,0.07733569,1.6714439,1.6275837,1.087442,1.0585508,1.6501001,1.6062028,1.054904,1.026686,47.840755,49.052002,31.112871,31.90131,47.21713,48.41124,30.174128,30.938944,10.578628,10.8582325,6.88031,7.0627446,10.441108,10.71811,6.671507,6.8493495,5.7374153,5.799517,3.7239838,3.7635903,5.6652045,5.723178,3.6113467,3.6507926,11.933593,12.070949,7.760228,7.850239,11.779717,11.914221,7.532808,7.6177025
605,6.4462595,1.6922187,4.194304,1.1002119,6.333557,1.660318,4.047701,1.0607114,28.43537,8.655656,18.502836,5.6295433,28.02696,8.518464,17.920624,5.444339,8.235111,2.4799304,5.360838,1.6128186,8.099208,2.4344304,5.1788335,1.5555192,34.455963,10.808057,22.417397,7.0279465,33.94345,10.630552,21.703281,6.7927375,1.1166999,0.82019997,0.72660005,0.53410006,1.1025001,0.8093,0.7047,0.51750004,0.39440003,0.3157,0.257,0.2055,0.3895,0.3106,0.24930002,0.19859998,2.742,3.9723,1.7832,2.5836,2.7059,3.9195998,1.7296,2.5052998,205.63197,207.61287,133.72946,135.01611,202.94363,204.89824,129.69891,130.9473,45.134037,45.626667,29.355278,29.672916,44.543327,45.031578,28.468466,28.779081,14.077933,14.014791,9.137887,9.11098,13.899931,13.829486,8.858684,8.829385,28.615217,28.50275,18.60884,18.532564,28.256016,28.141756,18.062637,17.987171
606,0.0,0.18830301,0.0,0.122001976,0.0,0.18310304,0.0,0.116701916,0.055606104,1.8700114,0.036004003,1.2145047,0.054006,1.8291106,0.0344039,1.1683054,0.0093031,0.43820322,0.0060020005,0.28400207,0.009003,0.42630294,0.0057019,0.27170196,0.089609206,2.6239023,0.058006003,1.7042994,0.087109104,2.5662055,0.0554058,1.6384997,0.0766,0.187,0.0498,0.12159999,0.075399995,0.1841,0.048299998,0.1176,0.027600002,0.0613,0.018,0.039800003,0.027200002,0.0603,0.0174,0.038599998,0.1529,0.86910003,0.0997,0.5653,0.15100001,0.85749996,0.096599996,0.54829997,146.55185,147.97777,95.309235,96.23656,144.63713,146.04543,92.43468,93.33561,31.96074,32.310207,20.78605,21.014847,31.54343,31.8897,20.15694,20.37904,2.860327,2.850497,1.8648174,1.8559939,2.823427,2.813396,1.807117,1.7974952,5.065139,5.042794,3.261025,3.245397,5.001738,4.9786944,3.1599245,3.1454964
607,0.0241986,0.48606554,0.015612001,0.3156556,0.023418,0.47451276,0.014831401,0.3028441,0.5704462,2.7954183,0.36950326,1.8182474,0.55475485,2.7466197,0.35331184,1.7553345,0.1439874,0.7198152,0.09295961,0.46795943,0.13943942,0.7039778,0.08841163,0.4500043,0.9133348,4.23171,0.59198886,2.7513156,0.8889445,4.152205,0.56643736,2.6520808,0.2791908,0.30702862,0.1815182,0.19954579,0.2751624,0.30190238,0.1759674,0.19312261,0.114358,0.09544201,0.074187405,0.062052596,0.1124938,0.0938068,0.0717814,0.0599586,0.6458618,1.3942721,0.4200804,0.9065024,0.6371438,1.3754468,0.40731457,0.87899804,190.61938,191.0653,123.97126,124.25804,188.13358,188.5672,120.230965,120.5113,41.594486,41.74115,27.049046,27.147348,41.04933,41.194782,26.232761,26.326536,6.892821,6.833228,4.492921,4.4519644,6.8067064,6.748188,4.3551517,4.315147,12.998598,12.876503,8.416801,8.333786,12.836191,12.713633,8.165712,8.08678
608,1.1365216,2.5444164,0.737914,1.6542093,1.1092211,2.4976165,0.7076134,1.5969088,6.2906046,12.617568,4.0930676,8.207832,6.184003,12.429251,3.9523659,7.9452367,2.273243,3.9199173,1.478528,2.549014,2.2277422,3.8525238,1.423527,2.462113,9.242308,19.316748,6.0130696,12.56673,9.084206,19.028326,5.8055677,12.164728,2.6622,1.4103999,1.7314999,0.91730005,2.6273,1.3924,1.6790999,0.88979995,1.0646,0.53830004,0.6929,0.35059997,1.0511,0.5314,0.67190003,0.34019998,7.7448,6.0249004,5.0371,3.9188,7.6435995,5.9468,4.8852997,3.8007,99.54158,100.51275,64.73532,65.36681,98.23905,99.20083,62.78249,63.393864,22.062267,22.305012,14.34804,14.50757,21.772364,22.012653,13.914031,14.069578,12.127614,12.057974,7.862874,7.827488,11.973312,11.906482,7.6248713,7.591982,25.465492,25.363575,16.567024,16.50337,25.140892,25.038675,16.07582,16.012766
609,0.002511,0.21735303,0.0016200001,0.1414305,0.00243,0.21282153,0.0015390001,0.13610402,0.114943944,1.0577519,0.07452324,0.68791693,0.11178486,1.0407394,0.071364164,0.66517967,0.030134512,0.25161752,0.019441621,0.16361097,0.02916243,0.24629104,0.018469539,0.15748952,0.19230145,1.3368739,0.12474486,0.8690165,0.18727937,1.3137405,0.1195607,0.83856773,0.128952,0.07314,0.083916,0.0476205,0.12717,0.07186801,0.081324,0.045951,0.054674998,0.0170925,0.035478003,0.01113,0.053783998,0.0167745,0.034344003,0.010732501,0.23303702,0.35043597,0.151551,0.22808549,0.229797,0.3459045,0.147015,0.22093052,93.95769,93.121605,61.103783,60.558853,92.73148,91.90639,59.261887,58.736084,20.524624,20.367134,13.348709,13.244354,20.25886,20.100782,12.947348,12.844699,3.5420008,3.4662745,2.3088455,2.2590683,3.4986658,3.4212773,2.235864,2.188632,6.83475,6.6805353,4.4372134,4.331947,6.750429,6.5977764,4.3038864,4.2030764
610,0.000589,0.056047007,0.00038,0.0364695,0.00057000003,0.054878503,0.000361,0.035095997,0.02696216,0.2727539,0.01748076,0.17738737,0.026221141,0.26836675,0.016739741,0.17152432,0.0070685893,0.0648825,0.0045603802,0.042189002,0.0068405704,0.06350901,0.0043323613,0.0406105,0.04510775,0.34472883,0.029261142,0.22408605,0.043929733,0.33876327,0.028045101,0.21623446,0.030248,0.01886,0.019684,0.012279499,0.029830001,0.018532,0.019076,0.011849,0.012824999,0.0044075,0.008322,0.0028700002,0.012616,0.0043255,0.008056,0.0027675002,0.054663,0.090363994,0.035549,0.058814503,0.053903,0.0891955,0.034485,0.0569695,22.039455,24.012482,14.332984,15.615783,21.751831,23.699142,13.900937,15.145755,4.814418,5.251908,3.1311789,3.415212,4.752078,5.1832376,3.0370321,3.3121607,0.8308397,0.8938186,0.54158103,0.58252764,0.82067466,0.8822155,0.52446187,0.5643644,1.6032131,1.7226526,1.040828,1.1170437,1.583434,1.7013122,1.0095537,1.0838132
611,0.00060140004,0.034340847,0.00038800001,0.022248417,0.000582,0.03339321,0.0003686,0.021259593,0.034765985,0.21759975,0.022504777,0.14156444,0.033757165,0.21350029,0.021495957,0.13647625,0.007818802,0.055291057,0.005044388,0.035844415,0.007566582,0.053828403,0.0047921687,0.0342994,0.058686785,0.31670636,0.038025163,0.20579524,0.057076566,0.3101143,0.036376126,0.19802903,0.017809201,0.027171403,0.011581799,0.0176542,0.0175376,0.026697602,0.0112326,0.017077401,0.008342,0.008858001,0.0054126005,0.0057473998,0.0082062,0.0086932,0.0052186,0.0055413996,0.0427382,0.13622779,0.027819602,0.0884976,0.0421562,0.1343532,0.0269854,0.085902005,22.785927,24.433449,14.819081,15.88999,22.488577,24.114347,14.371805,15.410828,4.966935,5.3322144,3.2297893,3.4675465,4.901575,5.262319,3.1324577,3.3630009,0.5844499,0.61865854,0.38082564,0.40262645,0.5775628,0.61140716,0.36959288,0.3908434,1.0482093,1.108279,0.67566836,0.7136039,1.0351143,1.0942504,0.65475506,0.6919121
612,0.0,0.15709996,0.0,0.101999976,0.0,0.15310001,0.0,0.09780002,0.061806105,1.1917063,0.040004004,0.77440363,0.060006,1.1691062,0.038203903,0.7470041,0.012403101,0.27710307,0.008002001,0.18000199,0.012003001,0.270303,0.0076019,0.17290193,0.108109206,1.4220034,0.070006,0.9244011,0.105109096,1.3952031,0.0669058,0.89070255,0.0796,0.1502,0.0518,0.097799994,0.0785,0.1478,0.0502,0.09460001,0.030700002,0.0398,0.019900002,0.0259,0.0302,0.039199997,0.019299999,0.0251,0.1348,0.74970007,0.0876,0.488,0.1329,0.73969996,0.0849,0.47290003,113.41259,114.52589,73.75313,74.479614,111.92937,113.02926,71.530594,72.23614,24.721828,24.993279,16.07608,16.251776,24.396324,24.667156,15.592472,15.763369,3.1083288,3.0957909,2.026219,2.0167959,3.0689282,3.0585902,1.9668181,1.9552963,5.6190414,5.58889,3.6207273,3.6041963,5.545742,5.5190916,3.5090263,3.4906957
613,0.0016771,0.041046303,0.0010820001,0.026550002,0.001623,0.039825004,0.0010279,0.025328698,0.10885088,0.39825004,0.07033109,0.25880945,0.10555072,0.38980693,0.06697683,0.24919826,0.021803979,0.08660613,0.014067083,0.05628599,0.021100622,0.08458832,0.013363729,0.05410891,0.20569319,0.79660624,0.13308926,0.5178312,0.19968797,0.78003895,0.12702994,0.49834347,0.028186101,0.0470997,0.0183399,0.0306918,0.0277533,0.0464625,0.017744798,0.029736001,0.0116315,0.0178947,0.0075740004,0.0116289,0.011415101,0.0176292,0.0073034996,0.0112572005,0.1191823,0.20958571,0.0777417,0.1364139,0.1176675,0.2067183,0.075199,0.1322721,78.50635,77.81072,51.055286,50.603477,77.48049,76.79419,49.515087,49.077118,17.11034,16.978428,11.126831,11.041376,16.886686,16.756634,10.790973,10.708647,1.3042009,1.2763615,0.84835005,0.8301629,1.2886198,1.2607499,0.8227603,0.80504644,2.191986,2.140882,1.4081795,1.376032,2.16499,2.1143856,1.3634926,1.3339238
614,0.0014229,0.036253702,0.00091800006,0.023450002,0.001377,0.035174996,0.0008721,0.0223713,0.09235223,0.35175025,0.059670925,0.22859049,0.08955228,0.34429282,0.05682507,0.22010173,0.018499125,0.07649388,0.011934918,0.04971399,0.017902378,0.07471169,0.0113381725,0.047791094,0.17451602,0.70359397,0.11291676,0.45736876,0.16942103,0.68896097,0.10777587,0.4401565,0.023913901,0.041600298,0.0155601,0.027108202,0.0235467,0.041037496,0.0150552,0.026264003,0.0098685,0.0158053,0.006426,0.0102711,0.0096849,0.015570801,0.0061965,0.0099428,0.10111769,0.1851143,0.0659583,0.12048611,0.0998325,0.1825817,0.063801005,0.11682789,66.607056,68.72551,43.31678,44.69502,65.73668,67.827644,42.01003,43.346817,14.516907,14.996003,9.440325,9.752178,14.327153,14.8001,9.155373,9.4583025,1.1065216,1.1273339,0.7197646,0.73323375,1.0933021,1.113545,0.6980536,0.71105,1.8597443,1.890911,1.19474,1.2153653,1.83684,1.867508,1.1568265,1.1781734
615,0.0,0.0049910005,0.0,0.0032200003,0.0,0.00483,0.0,0.0030590002,0.0,0.07953399,0.0,0.051519994,0.0,0.07736051,0.0,0.049266,0.0,0.007486501,0.0,0.0048300005,0.0,0.007245,0.0,0.0045885,0.0,0.09434599,0.0,0.06117999,0.0,0.091931015,0.0,0.0585235,0.0149224,0.0024955,0.0097320005,0.00161,0.0146791,0.002415,0.009407599,0.0015295,0.0050282003,0.0,0.0032440003,0.0,0.0048660003,0.0,0.0030818,0.0,0.024816599,0.017388,0.016220002,0.01127,0.0244111,0.0169855,0.015652299,0.010787,95.97599,96.19388,62.416767,62.55928,94.72322,94.93876,60.533997,60.670982,20.889114,20.962437,13.585611,13.631579,20.61637,20.688828,13.176374,13.2221575,1.7292304,1.7107835,1.1272194,1.1123477,1.7073328,1.6900935,1.089832,1.0774913,2.7777772,2.7437606,1.7838081,1.7631081,2.744445,2.7076952,1.7291466,1.707321
616,0.0,0.0162074,0.0,0.010494,0.0,0.015741,0.0,0.0100276,0.010564801,0.17764011,0.0068160007,0.11537573,0.010224,0.17355908,0.0064752,0.11082831,0.0,0.030665804,0.0,0.019822001,0.0,0.029732997,0.0,0.0188892,0.012325601,0.25313866,0.007952,0.16428944,0.011928,0.24713367,0.0075544007,0.1577015,0.024367198,0.008919901,0.015847202,0.0057717003,0.024026401,0.008803301,0.015279199,0.0056550996,0.0069864,0.0035563,0.004544,0.002332,0.0068728,0.003498,0.0043736,0.0022737,0.0504952,0.076897696,0.0328872,0.050021403,0.0497568,0.07555681,0.031751197,0.048389,88.59874,91.82753,57.61949,59.719772,87.442276,90.6285,55.882236,57.91814,19.314245,20.043682,12.561298,13.033979,19.061821,19.781263,12.18164,12.641221,1.3822976,1.4127822,0.8994931,0.91985667,1.3661094,1.3966922,0.87177444,0.8927467,2.3327932,2.3835375,1.4981682,1.5318317,2.305529,2.3533385,1.4536935,1.4846085
617,0.0,0.0115926005,0.0,0.007506001,0.0,0.011259,0.0,0.0071723997,0.0080352,0.1270599,0.0051840004,0.08252432,0.0077760005,0.12414088,0.0049248,0.07927172,0.0,0.0219342,0.0,0.014178001,0.0,0.021267004,0.0,0.013510802,0.0093744,0.18106142,0.0060480004,0.11751065,0.009072,0.17676628,0.0057456,0.112798505,0.0185328,0.0063801003,0.0120528005,0.0041282997,0.0182736,0.0062967003,0.0116208,0.0040449,0.0053136,0.0025437,0.003456,0.0016680001,0.0052272,0.002502,0.0033264,0.0016262999,0.0384048,0.055002294,0.0250128,0.0357786,0.0378432,0.054043204,0.0241488,0.034611,67.384964,65.68114,43.823273,42.71556,66.505394,64.82347,42.501984,41.426937,14.689708,14.336552,9.553663,9.322764,14.497725,14.148856,9.264909,9.041832,1.051325,1.0105151,0.68412155,0.65794176,1.0390127,0.99900615,0.6630397,0.63855153,1.7742372,1.7048607,1.139452,1.0956658,1.753501,1.6832602,1.1056261,1.061889
618,0.0,0.001209,0.0,0.00078,0.0,0.0011700001,0.0,0.000741,0.0,0.019265996,0.0,0.012479999,0.0,0.018739507,0.0,0.011933998,0.0,0.0018135,0.0,0.0011700001,0.0,0.0017550001,0.0,0.0011115,0.0,0.022853993,0.0,0.014819998,0.0,0.022269007,0.0,0.014176497,0.0034776,0.0006045,0.002268,0.00039000003,0.0034209,0.00058500003,0.0021924,0.0003705,0.0011718001,0.0,0.00075600005,0.0,0.001134,0.0,0.0007182,0.0,0.0057833996,0.004212,0.0037800004,0.00273,0.0056889,0.0041145002,0.0036477,0.0026129999,22.366783,23.30163,14.545954,15.154103,22.074831,22.997581,14.107183,14.696692,4.8681164,5.0778637,3.1660674,3.3020601,4.8045545,5.011582,3.0706966,3.2028847,0.40298957,0.41441303,0.26269355,0.26945016,0.39788646,0.40940148,0.25398058,0.2610067,0.6473488,0.66463715,0.41570866,0.42708832,0.6395809,0.65590084,0.40297002,0.41357473
619,0.0,0.021064807,0.0,0.013624003,0.0,0.020462204,0.0,0.012995202,0.023758363,0.14407387,0.015361024,0.09374358,0.023041537,0.14119178,0.014644198,0.09025902,0.003968794,0.035605803,0.002560512,0.023055999,0.0038407682,0.034610208,0.0024324863,0.022034196,0.042728756,0.2175387,0.027649537,0.14132278,0.04149993,0.21290115,0.026395086,0.13597804,0.017254401,0.0128641995,0.011212801,0.0083578015,0.016998399,0.0126284,0.01088,0.0080696,0.0070656,0.0040086,0.0045824,0.00262,0.0069376,0.0039562,0.0044544,0.0025414,0.040780798,0.065709606,0.0265216,0.042837,0.0401664,0.0648188,0.025727998,0.041527,38.45628,39.739376,25.009167,25.843782,37.953514,39.220108,24.25534,25.064518,8.386053,8.676312,5.4532967,5.642723,8.277098,8.563461,5.289351,5.4721394,0.708205,0.7221497,0.46208435,0.47026396,0.6994497,0.7139231,0.44792747,0.4556183,1.243683,1.2666644,0.79939175,0.8146356,1.2288605,1.2515209,0.77604437,0.7900598
620,0.0,0.05933521,0.0,0.038376007,0.0,0.057637796,0.0,0.036604796,0.069047734,0.40582627,0.044642977,0.26405647,0.06696447,0.39770842,0.042559706,0.254241,0.011534306,0.10029418,0.0074414886,0.06494401,0.011162233,0.097489804,0.0070694136,0.062065788,0.12418045,0.6127615,0.080356464,0.39807725,0.12060917,0.5996991,0.076710716,0.38302192,0.0501456,0.036235802,0.0325872,0.0235422,0.049401596,0.035571598,0.03162,0.022730397,0.0205344,0.0112914,0.013317601,0.00738,0.020162402,0.0111438,0.012945599,0.0071586003,0.118519194,0.18509041,0.0770784,0.120663,0.1167336,0.1825812,0.074772,0.116973005,111.763565,111.93777,72.68289,72.796524,110.30239,110.474945,70.49207,70.60143,24.371967,24.439388,15.848641,15.894403,24.055315,24.121496,15.372176,15.413888,2.0582209,2.0341465,1.3429325,1.324635,2.0327759,2.010974,1.3017893,1.2833802,3.6144533,3.567929,2.3232322,2.2946615,3.5713758,3.525274,2.255379,2.225437
621,0.0,0.023187999,0.0,0.015004001,0.0,0.022506,0.0,0.014322001,0.0126108015,0.22649227,0.0081360005,0.14724377,0.012204001,0.22151364,0.0077291997,0.1415832,0.0,0.037919197,0.0,0.024552,0.0,0.036828,0.0,0.023460796,0.016814401,0.27900624,0.010848001,0.18120736,0.016272001,0.2728,0.0103056,0.1741828,0.0311202,0.0125488,0.020272199,0.008184,0.030713402,0.0123442,0.0195942,0.007911201,0.0124074,0.0020459997,0.0081360005,0.0013639999,0.0122718,0.002046,0.007864799,0.0013639999,0.06441,0.08995581,0.0419004,0.058447402,0.063460805,0.0883872,0.040612202,0.0565378,111.55849,113.30666,72.55107,73.68747,110.101715,111.8257,70.36347,71.46437,24.326412,24.740023,15.820092,16.089087,24.006868,24.416355,15.342772,15.602139,1.6918292,1.6942917,1.1010823,1.1017009,1.6712177,1.6731497,1.0668429,1.0683511,2.8777251,2.8816497,1.8471574,1.8512881,2.8441634,2.8470044,1.792917,1.7959778
622,0.0,0.010812,0.0,0.0069960007,0.0,0.010494,0.0,0.0066780006,0.0059892004,0.10560783,0.003864,0.068656206,0.005796,0.103286415,0.0036708,0.06601681,0.0,0.017680801,0.0,0.0114480015,0.0,0.017172001,0.0,0.0109392,0.0079856,0.13009381,0.005152,0.0844926,0.007728,0.12720002,0.0048944,0.08121721,0.014779801,0.0058512,0.0096278,0.003816,0.0145866005,0.0057558,0.0093058,0.0036888001,0.0058926,0.00095399993,0.003864,0.000636,0.0058282,0.000954,0.0037352,0.000636,0.030590001,0.041944202,0.0198996,0.0272526,0.0301392,0.041212797,0.0192878,0.0263622,52.98205,52.832127,34.456413,34.358646,52.290195,52.141563,33.417458,33.32209,11.553252,11.535665,7.513377,7.5019464,11.401492,11.384737,7.2866855,7.2749004,0.8034941,0.790006,0.52293295,0.5136956,0.7937052,0.78014773,0.5066717,0.49814564,1.3667073,1.3436439,0.87726355,0.86320883,1.350768,1.3274889,0.8515034,0.837419
623,0.0,0.00434,0.0,0.0028000004,0.0,0.0042,0.0,0.00266,0.0022971001,0.11451996,0.001482,0.07420001,0.002223,0.11136997,0.0014079,0.07091,0.0,0.01953,0.0,0.012600002,0.0,0.0189,0.0,0.011970001,0.0068913004,0.20103994,0.0044460003,0.1302,0.006669,0.19557999,0.0042237,0.12432002,0.0181545,0.01932,0.011856,0.012530001,0.0178581,0.01897,0.0114855,0.0121100005,0.0068172,0.00644,0.0044460003,0.0042,0.006669,0.00637,0.0042978,0.00406,0.0500916,0.08582,0.032603998,0.055790003,0.049128298,0.08449,0.0314184,0.053969998,113.333405,108.09852,73.70505,70.3002,111.852715,106.68539,71.48151,68.18047,24.698202,23.585804,16.061047,15.338546,24.374748,23.277683,15.57702,14.875364,1.5935354,1.5027567,1.0385212,0.97705954,1.5748618,1.4823165,1.0046573,0.9452785,2.576032,2.4207366,1.6522945,1.5541372,2.5446134,2.390427,1.6018322,1.506328
624,0.0,0.0018600001,0.0,0.0012,0.0,0.0018,0.0,0.0011400001,0.0008029,0.049080007,0.00051800004,0.03180001,0.000777,0.047730006,0.0004921,0.030389994,0.0,0.00837,0.0,0.0053999997,0.0,0.008099999,0.0,0.005130001,0.0024086998,0.08616,0.0015540002,0.05580001,0.0023309998,0.083820015,0.0014763001,0.053279992,0.0063455002,0.008280001,0.004144,0.00537,0.0062419,0.00813,0.0040145,0.0051900004,0.0023828,0.00276,0.0015540002,0.0018,0.0023309998,0.00273,0.0015022,0.00174,0.017508399,0.03678,0.011396001,0.02391,0.0171717,0.03621,0.010981601,0.02313,39.61316,46.327953,25.761951,30.12866,39.095615,45.722317,24.984762,29.220266,8.632705,10.108184,5.613781,6.5736732,8.5196495,9.976114,5.4445996,6.3751626,0.55698466,0.644039,0.3629919,0.41874003,0.5504578,0.63527846,0.35115552,0.4051197,0.90039444,1.0374594,0.57752264,0.6660591,0.88941276,1.0244693,0.55988467,0.64556915
