"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Shared 3 Free","Share of Tours",0.0877966305386373
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Taxi","Share of Tours",0.0017614575484514
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Taxi","Share of Tours",0
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Walk","Share of Tours",0.0436682454374614
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Walk","Share of Tours",0.0799756743289316
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Walk","Share of Tours",0.158526283860704
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Walk-Transit","Share of Tours",0.0862370007803233
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Walk-Transit","Share of Tours",0.0116397539232871
"CHTS","Share of Social/Visit tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Walk-Transit","Share of Tours",0.143235745959198
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Bike","Share of Tours",0.175671171134916
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Bike","Share of Tours",0.0222018438807371
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Drive Alone","Share of Tours",0.0353287574988301
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Drive Alone","Share of Tours",0.403876142084434
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Drive Alone","Share of Tours",0.0226643888078202
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","KNR-Transit","Share of Tours",0.0131171211693289
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Other","Share of Tours",0.0680198755754385
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Other","Share of Tours",0.0477056169084845
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","PNR-Transit","Share of Tours",0.00956473772986011
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","School Bus","Share of Tours",0.0321274844563415
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","School Bus","Share of Tours",0.00632461046930359
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Shared 2 Free","Share of Tours",0.233511192846042
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Shared 2 Free","Share of Tours",0.249722213466375
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Shared 2 Free","Share of Tours",0
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Shared 3 Free","Share of Tours",0.0532700216794381
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Shared 3 Free","Share of Tours",0.133618165891287
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Taxi","Share of Tours",0.0646041371567041
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Taxi","Share of Tours",0.00435278280286844
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Walk","Share of Tours",0.102730066616059
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Walk","Share of Tours",0.0244321158030504
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Walk","Share of Tours",0.043564805158921
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Walk-Transit","Share of Tours",0.234737293036231
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Walk-Transit","Share of Tours",0.0850846497942712
"CHTS","Share of University tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Walk-Transit","Share of Tours",0.933770806033259
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Bike","Share of Tours",0.0831174423948946
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Bike","Share of Tours",0.0256444405835707
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Bike","Share of Tours",0.061067769526603
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Drive Alone","Share of Tours",0.291268393234211
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Drive Alone","Share of Tours",0.651887558895147
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Drive Alone","Share of Tours",0.0285302502848543
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","KNR-Transit","Share of Tours",0.0182085447051408
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","KNR-Transit","Share of Tours",0.000856651156688203
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Other","Share of Tours",0.0671400381513809
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Other","Share of Tours",0.0241358332535661
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Other","Share of Tours",0.173643665677173
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","PNR-Transit","Share of Tours",0.00064824645317244
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","PNR-Transit","Share of Tours",0.00412093465671772
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","School Bus","Share of Tours",0.0000316899664497649
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Shared 2 Free","Share of Tours",0.251282315774993
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Shared 2 Free","Share of Tours",0.158681158663306
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Shared 2 Free","Share of Tours",0.0222294490152296
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Shared 3 Free","Share of Tours",0.0776447423407597
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Shared 3 Free","Share of Tours",0.0891473506287752
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Shared 3 Free","Share of Tours",0.00167903955137081
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Taxi","Share of Tours",0.00883743252830159
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Taxi","Share of Tours",0.000290030559410909
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Taxi","Share of Tours",0.0134877567561583
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Walk","Share of Tours",0.090598068094312
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Walk","Share of Tours",0.0184236395794656
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Walk","Share of Tours",0.112405763217337
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Insufficient","Tour Mode","Walk-Transit","Share of Tours",0.111254776322834
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Sufficient","Tour Mode","Walk-Transit","Share of Tours",0.0267807120569028
"CHTS","Share of Work tours by auto sufficiency and tour mode","Auto Sufficiency","Zero-Auto","Tour Mode","Walk-Transit","Share of Tours",0.586956305971273
