"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[3-4]","Share of Tours",0.0965766789772697
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[4-5]","Share of Tours",0.0923706387691734
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[5-6]","Share of Tours",0.0429493106446381
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[6-7]","Share of Tours",0.0232284195775933
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[7-8]","Share of Tours",0.0177076369070754
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[8-9]","Share of Tours",0.0280080943595336
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[9-10]","Share of Tours",0.018355042617368
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[10-11]","Share of Tours",0.0269733576290961
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[11-12]","Share of Tours",0.0132468774434853
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[12-13]","Share of Tours",0.0140591152422494
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[13-14]","Share of Tours",0.00075629158408394
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[14-15]","Share of Tours",0.00539740958660507
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[15-16]","Share of Tours",0.0139946020442053
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[16-17]","Share of Tours",0.00401301317995595
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[17-18]","Share of Tours",0.00765130908161554
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[18-19]","Share of Tours",0.000572347575529196
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[19-20]","Share of Tours",0.00167885815326468
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[23-24]","Share of Tours",0.00347707431767118
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[24-25]","Share of Tours",0.000739217616467932
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[26-27]","Share of Tours",0.00262943751383666
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[31-32]","Share of Tours",0.00339563991577198
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[32-33]","Share of Tours",0.00329497715799238
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[33-34]","Share of Tours",0.000572347575529196
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[34-35]","Share of Tours",0.00058789535200389
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[46-47]","Share of Tours",0.0156347040765344
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[48-49]","Share of Tours",0.000975077469130394
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[50-51]","Share of Tours",0.00871848673499117
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[58-59]","Share of Tours",0.000253045011919061
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[99-100]","Share of Tours",0.000613544321766118
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[0-1]","Share of Tours",0.166124013093075
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[1-2]","Share of Tours",0.182511789602892
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[2-3]","Share of Tours",0.0925772173551091
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[3-4]","Share of Tours",0.136812815676717
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[4-5]","Share of Tours",0.0246328999704052
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[5-6]","Share of Tours",0.0444341113191623
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[6-7]","Share of Tours",0.0366996778975104
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[7-8]","Share of Tours",0.0290907787191243
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[8-9]","Share of Tours",0.0204455608525313
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[9-10]","Share of Tours",0.00959396812779041
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[10-11]","Share of Tours",0.0202328475727411
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[11-12]","Share of Tours",0.0104547388653321
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[12-13]","Share of Tours",0.0184725857141064
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[13-14]","Share of Tours",0.0352363688105898
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[14-15]","Share of Tours",0.0332287186110302
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[15-16]","Share of Tours",0.00985124999418461
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[16-17]","Share of Tours",0.00333072396326817
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[17-18]","Share of Tours",0.00143009162737272
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[18-19]","Share of Tours",0.000744358701329825
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[19-20]","Share of Tours",0.00318773991631135
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[20-21]","Share of Tours",0.00214777904527149
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[21-22]","Share of Tours",0.00899348977166302
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[22-23]","Share of Tours",0.000959002884447197
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[23-24]","Share of Tours",0.00755313389244754
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[25-26]","Share of Tours",0.00447185719214157
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[26-27]","Share of Tours",0.00388529431570723
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[27-28]","Share of Tours",0.0252285704945759
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[28-29]","Share of Tours",0.00647754802527988
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[29-30]","Share of Tours",0.00065170952960386
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[31-32]","Share of Tours",0.00338946643284423
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[35-36]","Share of Tours",0.00242277701443086
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[37-38]","Share of Tours",0.000726868221280566
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[43-44]","Share of Tours",0.0126854341382582
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[45-46]","Share of Tours",0.00448365482530018
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[46-47]","Share of Tours",0.00183790931874165
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[48-49]","Share of Tours",0.00478936191697456
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[53-54]","Share of Tours",0.0262150019010186
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[62-63]","Share of Tours",0.00227224318772612
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[63-64]","Share of Tours",0.000908409399534186
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Social/Visit","Distance Bin (miles)","[94-95]","Share of Tours",0.000808232102169746
