"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Number of Discretionary tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",484.596735785142
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",124.726172746437
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",1143.0325262835
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1260.01091347099
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",68.3071937183201
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",7453.08144190269
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5710.52624006124
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",3996.575929842
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",10741.0735590144
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",4583.58239949826
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",1791.01409043495
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",526.590751230251
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",2617.05153325597
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",20877.4647028952
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",1466.83847582027
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",21171.566396621
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",5974.22717748871
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",18322.3939629998
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",3324.47630146129
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",13702.530365965
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",1644.8276957653
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",6696.09453776693
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",279.625066165634
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",176.071935272547
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",2485.87812257886
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",3580.42423142221
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",779.226898781935
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",3814.39969790307
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",4671.57844393147
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",3501.31500026981
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",1390.90552659408
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",1352.59302004364
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",5975.3142668924
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5649.02146382613
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",8593.97914056613
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",10454.7917267266
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",3029.46663908394
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",2787.67747236315
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",4395.68945608568
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",236.688186153067
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",3811.584433497
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",1111.59653045093
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",15632.7435065077
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",1074.61465077285
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",8783.71817470361
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",2372.42528092035
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",2430.36019447835
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",2546.67516945817
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",4349.48547136369
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",6028.91110301883
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",2553.6021178554
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",9837.42061942985
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",6696.56877301691
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",241.643306724718
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",2241.57488991082
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",3932.26870008585
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",236.688186153067
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",11814.4361228257
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",597.878680514106
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",9530.66429813263
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",6284.22687425462
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",2337.27715138776
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",2190.97442078084
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",895.108296161237
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",5675.57813781184
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",2530.94537325884
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",1470.47867725196
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",5442.15850456864
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",10039.1483409525
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",2136.72692438361
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",1528.73916079635
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",823.816129659739
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",6899.09216018824
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",1024.83552639585
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",10755.1571617967
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",1623.31324510685
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",3571.92360143997
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",502.638459467865
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",318.095030714371
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",1383.88529647744
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",223.225017213638
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",160.915371644706
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",316.676887404999
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",3763.16001946981
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",2592.67555611458
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",660.8490365453
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","Pre-school","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",417.801655888849
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",577.83802087748
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",640.156716745525
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",781.982045595921
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",3028.35726185857
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",6603.84443487838
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",66.9394226367225
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",4357.61454571788
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",195.321355149261
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",3522.17395111136
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",155.060088860672
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",4193.00942779329
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",575.869976963532
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",4905.18324841332
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",73.4482680442853
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",4799.90637946491
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",199.836734069478
"CHTS","Number of Eat Out tours by person type and departure time","Person Type","University student","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",1471.75070656091
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",984.232550415994
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",984.232550415994
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",1548.17756137002
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",3527.79935323493
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Driving age student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",1080.91183341326
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",5537.88876630779
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",5018.29096661956
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",6665.28708767659
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",6252.84150195012
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","11:00 pm to 12:00 am","Number of Tours",139.109328651547
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","12:00 am to 13:00 am","Number of Tours",1725.58266444395
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",8019.99506153947
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",17473.42048852
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",14786.9241468206
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",12175.8462422668
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",3565.32925137087
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",23618.983379654
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",9323.22782957496
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",20639.844236762
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",40265.4029027203
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",9214.58104505408
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",37357.6627284656
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",11354.0668066011
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",8044.24931989079
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Full-time worker","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",4696.56130012304
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",144.698651547519
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",926.912608294218
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",1169.15051722199
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",7685.80076565835
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",2806.94824893435
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",4774.32587956245
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",3278.71857186178
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",5903.72321962654
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",5204.87901556468
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",68.3071937183201
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",4310.54767740657
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",3009.61494718804
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-driving student","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",134.7341424476
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","1:00 am to 2:00 am","Number of Tours",464.983578998885
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",21673.0828164371
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",12676.5770207259
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",14756.7219289059
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","11:00 pm to 12:00 am","Number of Tours",230.522592793773
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","12:00 am to 13:00 am","Number of Tours",2189.21561570145
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",10031.4733373674
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",61010.2862634942
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","3:00 am to 4:00 am","Number of Tours",178.087809283694
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",25919.0863022423
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","4:00 am to 5:00 am","Number of Tours",2148.03557320495
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",14170.405882759
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",2864.91747010297
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",15888.6998231828
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",3776.37999717586
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",13432.4219431379
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",57744.9723090679
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",4582.63599056751
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",61877.1155532062
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",6791.92772368499
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",8094.90182944169
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working adult","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",4484.18133557407
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",5626.89443553145
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","10:00 am to 11:00 am","Number of Tours",1450.84722586796
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","10:00 pm to 11:00 pm","Number of Tours",63.3264725490258
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","11:00 am to 12:00 pm","Number of Tours",4166.9970905474
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","12:00 pm to 13:00 pm","Number of Tours",3529.9307606875
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","2:00 pm to 3:00 pm","Number of Tours",16583.1998519073
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","3:00 pm to 4:00 pm","Number of Tours",5518.55114988672
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","4:00 pm to 5:00 pm","Number of Tours",5407.41296411951
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","5:00 am to 6:00 am","Number of Tours",3677.95296768442
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","5:00 pm to 6:00 pm","Number of Tours",1459.80701653706
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 am to 7:00 am","Number of Tours",270.840005420101
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","6:00 pm to 7:00 pm","Number of Tours",3356.27148365321
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 am to 8:00 am","Number of Tours",9873.76871878716
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","7:00 pm to 8:00 pm","Number of Tours",926.986962642901
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 am to 9:00 am","Number of Tours",5102.68398411039
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","8:00 pm to 9:00 pm","Number of Tours",229.064460885813
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","9:00 am to 10:00 am","Number of Tours",2720.90127790967
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Non-working senior","Departure Time-of-day Category","9:00 pm to 10:00 pm","Number of Tours",310.804809396384
"CHTS","Number of Escorting tours by person type and departure time","Person Type","Part-time worker","Departure Time-of-day Category","1:00 pm to 2:00 pm","Number of Tours",11006.9027684491
