"ZONE","county","A_ESRI_NEW","A_LODES_NEW","A_LODES_SELF_NEW","A_NETS_NEW","A_NETS_NOSOLE_NEW","F_ESRI_NEW","F_LODES_NEW","F_LODES_SELF_NEW","F_NETS_NEW","F_NETS_NOSOLE_NEW","H_ESRI_NEW","H_LODES_NEW","H_LODES_SELF_NEW","H_NETS_NEW","H_NETS_NOSOLE_NEW","M_ESRI_NEW","M_LODES_NEW","M_LODES_SELF_NEW","M_NETS_NEW","M_NETS_NOSOLE_NEW","O_ESRI_NEW","O_LODES_NEW","O_LODES_SELF_NEW","O_NETS_NEW","O_NETS_NOSOLE_NEW","R_ESRI_NEW","R_LODES_NEW","R_LODES_SELF_NEW","R_NETS_NEW","R_NETS_NOSOLE_NEW","T_ESRI_NEW","T_LODES_NEW","T_LODES_SELF_NEW","T_NETS_NEW","T_NETS_NOSOLE_NEW"
913,"Alameda",0,0,2.67037421406464,16.9618386234107,14.1788742336813,793.684581212719,571.274672784648,732.520444213985,1284.88615354564,1135.76397381884,806.882141242066,615.838296150675,902.853711829031,919.990335885318,876.461574195669,30.9662739297681,14.3297467150766,163.399651290256,112.091138356166,105.495485543671,145.431551477625,127.930483535394,235.201343235146,694.852746286527,668.460695752621,381.19201512995,300.913046272862,375.797226331649,383.940470228629,372.807085246071,2158.15656299213,1630.28624545865,2412.44275111413,3412.72268292569,3173.16768879055
914,"Alameda",0,0,2.285945784122,0,0,63.4947664970176,32.9283023121945,170.961050480976,412.444573456872,330.175204665152,17.6474830405312,128.255967490207,373.952497958607,145.313308122761,133.481269978288,10.9292731516829,20.7858858522717,148.395611151563,30.3197341455203,27.520561446175,44.748169685423,14.2827543921792,106.110846574264,114.051692149099,95.7680079874815,21.2309476781238,0.796924121953584,64.9007395352473,17.1913643385953,13.3485912875831,158.050640052778,197.049834168806,866.60669148478,719.320672212848,600.293635364679
915,"Alameda",1,0,0.978947843483375,5.45201955752486,4.53723975477802,127.951574910657,64.7136425295339,123.825657385045,377.508091940525,308.873578557723,221.573953731114,197.473828187776,302.69246037234,301.426929687079,288.555098335416,12.7508186769633,5.1693256221385,59.8177194103703,61.558248113632,57.7931790369675,45.6804232205359,80.7620744593152,120.087115952971,351.739252258145,342.849468595184,24.1260769069589,20.0667646098444,47.5189869214087,37.2479560669566,32.4180074127018,433.082847446229,368.185635408608,654.920887885618,1134.93249762386,1035.02657169277
916,"Alameda",0,0,1.44867933530275,0,0,290.536658819686,199.575518501329,287.051429459544,445.440139333422,390.207060058816,932.375353974732,1238.18438600875,1393.89039133812,1095.74089097974,1083.55383864728,1.82154552528048,4.7529218315046,85.6234189836269,45.9389911295761,43.1155462656742,12.1192959564687,55.692345807839,113.886840387927,94.8833405274016,82.3604868692341,367.681412062053,244.774377989434,285.399082804544,351.467893144616,348.016844283417,1604.53426633822,1742.97955013886,2167.29984230907,2033.47125511475,1947.25377612442
917,"Alameda",0,16.9839357709479,18.8682493091671,5.45201955752486,5.10439472412527,98.1282754953908,58.977286656685,172.758189904105,380.419465400221,311.77834575419,256.868919812177,344.385745603735,546.914301561113,353.464803541851,345.480934061451,33.6985922176888,0,105.189167066025,32.1572937907033,29.3552655425867,299.253384771266,221.831719615507,297.525954574802,158.138900879003,148.440412380596,76.2384030259901,96.4522857444316,149.293297142769,43.933486643077,41.9527154752612,764.187575322512,738.630973391306,1290.54915955798,973.56596981238,882.112067938211
918,"Alameda",0,0,2.82246168966849,3.02889975418048,1.13430993869451,208.763095906861,100.979752975015,271.409054637426,686.113678668256,569.334370507652,813.745051313384,543.52462901426,846.886611327361,727.54838729031,711.572946575431,61.9325478595362,3.02484841661913,160.584823542936,61.558248113632,49.537010603115,190.179721163048,88.6091282408664,201.989451614909,161.972571203342,155.14417293972,158.26706450965,6.26247219011076,85.411577309896,30.5624254908362,26.6971825751662,1432.88748075248,742.400830836872,1569.1039801222,1670.78421052056,1513.41999313978
919,"Alameda",0,0,0.893703248284775,0,0,35.5955509149947,4.11217080010486,58.0768432192696,141.686841705184,115.222432126549,4.90207862236978,60.4758279827787,156.532256309772,65.7837273258445,61.8332353575892,2.73231828792071,0,49.8897335207396,15.6192569840559,13.7602807230875,14.9160565618077,4.6508334205196,40.5515379940727,81.4654943922135,76.6144063899852,4.82521538139178,0,25.061744009958,3.82030318635452,2.86041241876781,62.9712197684846,69.2388322034031,331.005818302097,308.375623593653,270.290767015978
920,"Alameda",0,0,0.845285918542152,2.42311980334438,1.70146490804176,51.9502634975598,37.1658800388904,88.2069585872867,290.166888149658,254.651257556994,269.614324230338,341.09448388646,431.946952427997,470.304558045963,456.388165734587,9.10772762640238,7.28708011030764,54.4739839353052,13.7816973388728,13.7602807230875,17.7128171671466,7.90614231857801,41.8618878079315,59.4218900272616,50.7570442333652,11.5805169153403,0,23.7039972120313,23.8768949147157,21.9298285438865,359.965649436787,393.453586354237,641.039065889093,859.975048279816,799.188041699962
921,"Alameda",0,0,0.528258934132287,1.21155990167219,1.13430993869451,183.750006074702,72.3925362110659,104.290507251966,253.289490993515,231.413119985253,228.436863802432,174.270280857721,231.048262298382,152.186234858297,139.370149536153,20.0370007780852,1.5420575019831,31.0313734515341,23.8882753873796,21.0990971087342,48.4771838258749,9.0345268342893,30.2550695245182,127.469538284287,112.048569345353,95.5392645515572,7.98146790485692,22.7952108375424,81.1814427100335,78.1846061129867,576.240319032651,265.220869309916,419.948682298075,639.226542135184,583.249852027175
922,"Alameda",0,0,1.22280809353924,0.605779950836096,0,99.0903174120122,107.023228642442,180.860308597109,328.014743125701,271.111605003644,457.854143329337,438.643949962119,570.073010134106,511.542118459179,483.869603671293,24.5908645912864,6.0345990121876,74.2961500927731,52.3704498877168,49.537010603115,83.9028181601681,17.6775984811434,66.7986822419506,163.889406365512,146.525052220847,42.4618953562476,70.7975580791914,105.088250736291,58.2596235919064,51.4874235378205,707.900038849052,640.176934177084,998.33920989577,1114.68212138085,1002.53069503672
923,"Alameda",0,0,1.59960762944671,3.02889975418048,2.83577484673626,114.482988077956,79.8581838187513,176.447629910573,147.509588624575,120.063710787328,160.788178813729,395.492715186484,567.420696766673,360.337730277387,335.666134798341,6.37540933848166,0,89.2958580199869,24.8070552099711,22.01644915694,14.9160565618077,13.4789220784046,77.7363151768227,91.0496702030621,77.57208646986,89.749006093887,209.144746013817,254.001869452172,59.214699388495,53.3943651503324,386.311638885861,697.974567097456,1166.50197695567,685.947643457671,611.548521209538
924,"Alameda",0,0,2.27036908353155,0,0,33.6714670817517,3.33282030409305,140.424997263865,98.0162398097508,84.2382486975607,409.813772830114,511.895475287852,755.917801005728,773.695181086052,762.6099027436,6.37540933848166,0,126.740177781051,25.7258350325626,22.01644915694,32.6288737289542,18.7169910341746,109.919355910018,60.3803076083464,58.4184848723637,110.979953772011,73.8578966297813,137.524901185034,89.7771248793312,88.672784981802,593.469476751312,607.803183255901,1272.79760222923,1047.59468841604,1015.95587045227
925,"Alameda",0,0,1.2342493146547,0,0,373.272263649133,90.4982145602014,165.026152191346,155.273251183764,141.365336894757,976.49406157606,444.250166189162,576.908944210066,779.586261145083,765.554342522533,172.136052139005,0,68.9002412427815,56.9643490006744,51.3717146995267,365.443385764288,32.4091567071706,81.9898425786506,126.511120703202,120.667690064227,335.834990544868,187.406608563457,222.018142568406,167.13826440301,156.369212225973,2223.18075367335,754.564146019991,1116.07757210591,1285.47324643573,1235.32829640702
926,"Alameda",0,0,0.596682813634651,0,0,385.778808565213,374.554539896749,410.584164537521,499.785777247739,478.318331685,1461.79984519067,1289.55843345185,1353.69070558116,1307.81977310485,1287.70166331995,1605.69238053474,954.781357740223,988.090341036155,824.145500864596,810.021858565751,482.907331188523,313.632204233438,337.601383552777,853.950064746614,842.758470289837,938.98691321884,582.086127989523,598.818652973799,552.033810428228,545.385301178395,4875.16527869798,3514.61266331179,3689.38193049505,4037.73492639203,3964.18562503894
927,"Alameda",0,0,0.623711352305589,1.21155990167219,1.13430993869451,50.0261796643169,118.647274964859,156.308969577565,43.6706018954335,35.8254620897672,1161.79263350164,829.464034853832,896.501370708276,849.297375176948,833.276457437988,27.3231828792071,9.0262324398025,43.8440460933909,19.294376274422,16.512336867705,12.1192959564687,2.64412121743375,27.6990564448362,66.1308130948556,60.3338450321134,54.0424122715879,38.3091546394864,55.7996295567338,65.9002299646154,61.0221316003799,1305.30370427322,998.090818115414,1180.77678373311,1045.50495630795,1008.10454296665
928,"Alameda",0,0,1.21330357084588,0,0,48.1020958310739,28.420430338968,101.683596687936,119.366311847518,110.381153465769,262.75141415902,272.894692408763,403.302193685636,258.225675920852,250.27738120929,7.2861821011219,0,67.7309743983099,1.83755964518305,1.83470409641167,36.3578878694062,4.25621458749566,52.9954948111869,49.8377142164129,45.9686438339911,55.0074553478662,41.7372522455268,75.7614135734243,30.5624254908362,29.557594993934,409.505035308488,347.308589580754,702.686976727339,459.829687120803,438.019477599396
929,"Alameda",0,0,0.874623769927694,0.605779950836096,0,9.62041916621478,3.47123737442031,56.2838296132294,51.4342644546217,40.6667407505466,296.085548791135,360.144618766013,454.1503590723,73.6385007378857,67.7221149154549,0,0,48.8246483341563,3.67511929036609,3.66940819282333,9.32253535112979,6.49811199789012,41.6323801539527,49.8377142164129,47.8840039937408,5.79025845767013,17.2220880975685,41.7487943269809,9.5507579658863,7.62776645004748,320.818761766149,387.336056235892,643.514635270548,188.742136616009,167.570034302613
930,"Alameda",0,0,0.420856100731447,0.605779950836096,0,4.81020958310739,11.3227841732613,36.735427190021,32.0251080566513,21.3016261074292,550.013221429889,827.590733625318,872.824913934582,431.030690985757,425.962288018948,4.55386381320119,0,23.4937030343869,14.7004771614644,13.7602807230875,3.72901414045191,8.32704213476251,25.2331354821179,25.8772746892913,22.9843219169956,8.6853876865052,7.22269360450026,19.0245840886218,15.2812127454181,14.302062093839,571.791696653155,854.463253537842,977.732619830461,519.520543589418,498.310578860299
931,"Alameda",3,0,0.35644793514601,0,0,29.8232994152658,103.585494995213,125.108966115587,50.4638066347232,36.7937178219231,5266.79327187409,251.91524726242,290.226751221224,624.45448625727,615.387913796959,132.972823345475,10.8319537454766,30.7301610448035,11.0253578710983,9.17352048205834,31.6966201938413,4.40706187888212,18.7258327237793,69.0060658381102,65.1222454314874,10.6154738390619,2.80323175547067,12.7989511630618,18.146440135184,13.3485912875831,5474.90148866774,373.542989637463,477.947110203602,773.096156736386,739.825988820011
932,"Alameda",0,0,1.10895561003684,0,0,6.73429341635035,0,66.9623013431901,44.6410597153321,32.9206948932996,25.4908088363229,155.006721758547,274.198763722993,39.2738670602057,34.3517974208829,3.64309105056095,5.47783118782755,67.3837266595622,4.59389911295761,3.66940819282333,17.7128171671466,3.56591493266414,48.1134622505528,52.7129669596675,43.0956035943667,4.82521538139178,1.89016443972394,32.9881398252784,9.5507579658863,7.62776645004748,58.4062258517725,165.940632318762,490.755349411613,150.772550814049,121.66527055142
933,"Alameda",2,0,0.63916041578085,0.605779950836096,0,46.178011997831,7.04561630468505,45.6401749874571,83.459372511273,68.7461569830668,354.910492259572,448.806535345113,517.504357341102,436.921771044788,419.091928534771,23.6800918286462,37.9892575014408,73.6694935098824,56.0455691780829,51.3717146995267,17.7128171671466,9.06764627314901,34.7431815317452,78.5902416489589,68.9529657509867,59.832670729258,37.5775919315532,55.5012984329463,58.2596235919064,53.3943651503324,504.314083982454,540.486647355941,727.697666218914,713.882357925846,661.557131118684
934,"Alameda",0,0,1.35813692330875,1.21155990167219,1.13430993869451,99.0903174120122,53.6132168412151,135.621886170092,173.711949761836,149.111382752004,657.858951122025,684.452551661145,830.426936651273,625.436332933776,601.647194828606,30.0555011671278,16.7808926408044,92.5969863146187,84.5277436784201,77.9749240974959,74.5802828090383,60.4227769799891,114.98011751525,146.637889905984,138.863611581848,132.210901450135,112.912133699128,150.997795766219,101.238034438395,95.3470806255936,993.795953960338,928.181571822281,1325.98185934076,1132.76351062008,1064.07850382424
935,"Alameda",0,0,1.32552756730857,0,0,27.8992155820229,7.24994767555896,87.2895593583688,76.6661677719833,50.3492980721053,40.1970447034322,184.360265946539,326.829753451477,73.6385007378857,67.7221149154549,12.7508186769633,0,73.9957219964658,52.3704498877168,50.4543626513209,5.59352121067787,8.48238086542784,61.7297800321833,63.255560351601,59.3761649522385,14.4756461441753,1.79848313588883,38.9696947587476,11.4609095590636,9.53470806255936,100.916246317272,201.891077623415,590.140037164551,277.39158830825,237.436648653679
936,"Alameda",0,0,0.449213782425925,0,0,24.051047915537,20.5741116625189,47.6990825757549,83.459372511273,68.7461569830668,92.1590781005519,113.605431150991,161.887533266999,179.677941800441,170.777507178104,0.910772762640238,0,25.0767309418256,17.4568166292389,17.4296889159108,14.9160565618077,11.004135447931,29.0493773380026,32.5861977568854,30.6457625559941,15.4406892204537,8.74935012739293,21.3464631428266,18.146440135184,15.255532900095,147.47764456099,153.933028388834,285.508401047835,331.326768833022,302.85464853317
