TAZ1454,LT_FR_CA_OFF_production,LT_FR_CA_OFF_attraction,LT_FR_CA_AM_production,LT_FR_CA_AM_attraction,LT_FR_CA_MID_production,LT_FR_CA_MID_attraction,LT_FR_CA_PM_production,LT_FR_CA_PM_attraction,MT1_FR_CA_OFF_production,MT1_FR_CA_OFF_attraction,MT1_FR_CA_AM_production,MT1_FR_CA_AM_attraction,MT1_FR_CA_MID_production,MT1_FR_CA_MID_attraction,MT1_FR_CA_PM_production,MT1_FR_CA_PM_attraction,MT2_FR_CA_OFF_production,MT2_FR_CA_OFF_attraction,MT2_FR_CA_AM_production,MT2_FR_CA_AM_attraction,MT2_FR_CA_MID_production,MT2_FR_CA_MID_attraction,MT2_FR_CA_PM_production,MT2_FR_CA_PM_attraction,HT_FR_CA_OFF_production,HT_FR_CA_OFF_attraction,HT_FR_CA_AM_production,HT_FR_CA_AM_attraction,HT_FR_CA_MID_production,HT_FR_CA_MID_attraction,HT_FR_CA_PM_production,HT_FR_CA_PM_attraction,MT1_FR_EXT_OFF_production,MT1_FR_EXT_OFF_attraction,MT1_FR_EXT_AM_production,MT1_FR_EXT_AM_attraction,MT1_FR_EXT_MID_production,MT1_FR_EXT_MID_attraction,MT1_FR_EXT_PM_production,MT1_FR_EXT_PM_attraction,MT2_FR_EXT_OFF_production,MT2_FR_EXT_OFF_attraction,MT2_FR_EXT_AM_production,MT2_FR_EXT_AM_attraction,MT2_FR_EXT_MID_production,MT2_FR_EXT_MID_attraction,MT2_FR_EXT_PM_production,MT2_FR_EXT_PM_attraction,HT_FR_EXT_OFF_production,HT_FR_EXT_OFF_attraction,HT_FR_EXT_AM_production,HT_FR_EXT_AM_attraction,HT_FR_EXT_MID_production,HT_FR_EXT_MID_attraction,HT_FR_EXT_PM_production,HT_FR_EXT_PM_attraction,LT_NF_CA_OFF_production,LT_NF_CA_OFF_attraction,LT_NF_CA_AM_production,LT_NF_CA_AM_attraction,LT_NF_CA_MID_production,LT_NF_CA_MID_attraction,LT_NF_CA_PM_production,LT_NF_CA_PM_attraction,MT1_NF_CA_OFF_production,MT1_NF_CA_OFF_attraction,MT1_NF_CA_AM_production,MT1_NF_CA_AM_attraction,MT1_NF_CA_MID_production,MT1_NF_CA_MID_attraction,MT1_NF_CA_PM_production,MT1_NF_CA_PM_attraction,MT2_NF_CA_OFF_production,MT2_NF_CA_OFF_attraction,MT2_NF_CA_AM_production,MT2_NF_CA_AM_attraction,MT2_NF_CA_MID_production,MT2_NF_CA_MID_attraction,MT2_NF_CA_PM_production,MT2_NF_CA_PM_attraction,HT_NF_CA_OFF_production,HT_NF_CA_OFF_attraction,HT_NF_CA_AM_production,HT_NF_CA_AM_attraction,HT_NF_CA_MID_production,HT_NF_CA_MID_attraction,HT_NF_CA_PM_production,HT_NF_CA_PM_attraction
844,0.0,0.3123811,0.0,0.20279822,0.0,0.3053066,0.0,0.19500412,0.058252104,1.3897158,0.037582003,0.90469414,0.056373,1.3675753,0.0357029,0.874779,0.0093,0.3797995,0.006,0.24675824,0.009,0.37174666,0.0057,0.2374857,0.111854896,1.4526285,0.072358,0.9454306,0.108536996,1.4295288,0.069040105,0.9143564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.087,222.39647,143.77824,144.63187,218.19629,219.48929,139.44412,140.27109,47.81887,48.060383,31.100094,31.257524,47.196938,47.430435,30.160955,30.312037,2.8369174,2.83102,1.8540626,1.8498504,2.8000793,2.7968578,1.7942686,1.7896019,4.098774,4.0876055,2.6706378,2.664766,4.04746,4.036403,2.5886045,2.5816932
845,0.0,0.1665,0.0,0.107899986,0.0,0.16219999,0.0,0.103400014,0.1393,0.9182029,0.09,0.5966018,0.13499999,0.90130293,0.085700005,0.5754021,0.0155,0.24320303,0.01,0.15790197,0.015,0.237403,0.009500001,0.15170191,0.22610311,0.81330276,0.146002,0.52880186,0.219003,0.7992033,0.1389019,0.5104017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.36923,107.784096,69.82539,70.09515,105.966385,106.37523,67.72143,67.98139,23.183908,23.241772,15.076761,15.114397,22.879799,22.939564,14.622847,14.659295,1.6920187,1.6879956,1.1042125,1.1042968,1.6727188,1.6690955,1.070112,1.0674968,2.4139264,2.4092932,1.573817,1.5710965,2.3814259,2.375594,1.5235164,1.5219953
846,0.0,0.13569999,0.0,0.08789999,0.0,0.1322,0.0,0.084199995,0.0093,1.1329038,0.006,0.7353012,0.009,1.1072035,0.0057,0.7059024,0.0,0.24369991,0.0,0.15789996,0.0,0.23720004,0.0,0.15120004,0.0217,1.4872054,0.014,0.96510047,0.021000002,1.4528048,0.013300001,0.92620283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.54326,84.92335,54.981667,55.228504,83.43852,83.81385,53.322704,53.564518,18.216475,18.280203,11.849174,11.887888,17.979368,18.0413,11.489163,11.529299,1.6112182,1.6077943,1.0519118,1.0500978,1.592118,1.5882951,1.0207114,1.0187986,2.2566247,2.2515948,1.4695162,1.4648939,2.2271245,2.2215934,1.4258156,1.421895
847,0.015762001,0.3075036,0.010212,0.19997256,0.015318001,0.3026967,0.009768,0.19347249,0.17895555,1.2701598,0.11624009,0.82605505,0.17487073,1.2522908,0.11171126,0.8005974,0.051394373,0.38746768,0.03330089,0.2520558,0.05001793,0.381595,0.03185784,0.2438001,0.24304762,1.2706213,0.15795434,0.82645273,0.23789719,1.2530029,0.15184931,0.8010163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.766766,27.218632,18.707602,17.700583,28.390484,26.862986,18.143991,17.167507,6.247034,5.90521,4.0626626,3.8404377,6.1657352,5.8278565,3.9400258,3.7249002,0.898089,0.8416618,0.5847768,0.5478504,0.88603425,0.8301888,0.5662174,0.5306286,1.5261557,1.4293264,0.9919068,0.9292333,1.5059756,1.41058,0.9622917,0.9016238
848,0.055238,1.163806,0.035788,0.7568339,0.053682,1.1456126,0.034231998,0.73223305,0.62715054,4.807156,0.40736392,3.126357,0.6128353,4.739529,0.39149264,3.030016,0.18011183,1.4664446,0.116703115,0.95395255,0.17528808,1.4442166,0.11164595,0.9227072,0.85176146,4.8089027,0.5535517,3.1278636,0.8337118,4.7422233,0.5321566,3.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.81326,103.01407,65.560875,66.991196,99.49459,101.66803,63.585705,64.9736,21.89276,22.349382,14.237619,14.534849,21.607847,22.056635,13.807838,14.097589,3.1473567,3.1854284,2.049353,2.073443,3.105111,3.142003,1.9843116,2.0082636,5.3484197,5.4095545,3.476142,3.5168574,5.2776985,5.338601,3.3723555,3.4123642
849,0.0,0.031857,0.0,0.020635303,0.0,0.031053402,0.0,0.019774301,0.0026319001,0.15670286,0.001698,0.102029085,0.002547,0.15394762,0.0016131001,0.09847027,0.0,0.0406966,0.0,0.026375305,0.0,0.039663404,0.0,0.025284702,0.0061411005,0.16640346,0.003962,0.108285695,0.005943,0.16347603,0.0037639001,0.104554676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.916225,35.5849,22.70718,23.142408,34.459557,35.119667,22.021984,22.444103,7.544117,7.6815767,4.906585,4.996425,7.4460254,7.5812626,4.758628,4.84521,0.46166316,0.46631506,0.3016531,0.30502197,0.45571992,0.46057507,0.29160655,0.29477602,0.648077,0.65458816,0.42175955,0.42602068,0.63987,0.64594984,0.4097036,0.41336414
850,0.0,0.012876002,0.0,0.008340398,0.0,0.012551199,0.0,0.007992401,0.0011067,0.06333635,0.000714,0.04123823,0.001071,0.06222275,0.00067830004,0.039799813,0.0,0.016448803,0.0,0.010660399,0.0,0.016031198,0.0,0.0102196,0.0025823,0.06725715,0.001666,0.043767028,0.002499,0.06607396,0.0015827001,0.04225901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.682087,14.382744,9.548248,9.353724,14.490063,14.194711,9.260128,9.0715,3.1722612,3.1047459,2.0631933,2.0194626,3.1310143,3.064201,2.000978,1.9583436,0.1941269,0.18847622,0.12684353,0.12328456,0.19162783,0.18615626,0.12261901,0.11914341,0.27251297,0.2645723,0.17734766,0.17219001,0.26906192,0.26108065,0.1722782,0.16707426
851,0.0,0.032441203,0.0,0.0209948,0.0,0.031594403,0.0,0.0200896,0.0230516,0.2099197,0.0148720015,0.13651063,0.022308,0.20580243,0.0141284,0.13142973,0.0017732,0.048618004,0.0011440001,0.031506807,0.001716,0.047362395,0.0010868,0.030192802,0.0318604,0.1973345,0.020592002,0.12830536,0.030888,0.19353841,0.019619599,0.12360412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.914154,38.925102,24.656277,25.314323,37.41904,38.416992,23.913769,24.551815,8.198566,8.409802,5.3318396,5.4689403,8.091742,8.2994995,5.1710734,5.304956,0.46424037,0.47172454,0.3032207,0.30826375,0.45849168,0.46553445,0.29315343,0.2983357,0.64945585,0.65959704,0.42334184,0.4302617,0.64121914,0.6512459,0.41024292,0.41665417
852,0.0,0.0786588,0.0,0.05090521,0.0,0.076605596,0.0,0.048710395,0.057548404,0.50898343,0.037128,0.33099124,0.055692002,0.4990007,0.0352716,0.31867206,0.0044268,0.117882006,0.002856,0.0763932,0.004284,0.1148376,0.0027132,0.0732072,0.0795396,0.4784685,0.051408,0.31109652,0.077112004,0.46926454,0.0489804,0.29969764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65282,94.3801,61.55449,61.3786,93.41676,93.14806,59.700813,59.529648,20.467749,20.3909,13.310955,13.26032,20.201061,20.123423,12.909603,12.862697,1.1589777,1.1437687,0.75699145,0.74743354,1.1446261,1.1287595,0.73185855,0.7233613,1.6213688,1.5992969,1.0568744,1.0432354,1.6008058,1.5790484,1.0241729,1.0102435
853,0.021266002,0.64882123,0.01372,0.4222597,0.020580001,0.63864887,0.013034001,0.4083505,0.19654326,2.5606852,0.12759875,1.6659957,0.19187832,2.5258083,0.12238501,1.6149259,0.0529592,0.77373147,0.034300003,0.5035726,0.05145,0.7621057,0.0327908,0.4873796,0.28277346,2.7024782,0.18378216,1.758379,0.27659935,2.6660101,0.17651041,1.7040565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.856705,107.40941,68.84206,69.85118,104.47354,106.00483,66.76505,67.74595,22.97112,23.288063,14.937659,15.144933,22.669956,22.983093,14.487835,14.688832,2.2047606,2.2166777,1.4369806,1.442747,2.1753995,2.1868515,1.3906062,1.3984592,3.6258926,3.6448247,2.358837,2.369886,3.5784209,3.5947256,2.2876291,2.2979178
854,0.6820218,0.033868805,0.44370604,0.021886202,0.66833407,0.032923803,0.42724323,0.020903401,2.1143198,0.20317738,1.375821,0.13218811,2.0794816,0.19924599,1.3296202,0.12723623,0.80626047,0.047892608,0.52451926,0.030958196,0.79066014,0.04656961,0.5053939,0.029559603,2.311079,0.22646216,1.5035812,0.14730813,2.2726784,0.22207715,1.4532557,0.14178927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.964428,59.738075,38.346146,38.849915,58.19344,58.957207,37.189873,37.678772,12.757082,12.911245,8.296465,8.396766,12.59009,12.742483,8.046069,8.143474,0.5901067,0.5926645,0.38542932,0.38684464,0.58328164,0.5854822,0.37417924,0.37482426,0.8164964,0.8184828,0.5321684,0.5339247,0.8067839,0.80755883,0.51645565,0.51702815
855,1.136703,0.0885936,0.73951006,0.0572634,1.11389,0.08615701,0.7120721,0.0547038,3.531108,0.5087962,2.297707,0.3310612,3.4728107,0.49925685,2.2204723,0.31883907,1.3437673,0.120972194,0.8741988,0.0782714,1.3177669,0.1177312,0.84232324,0.0748452,3.864471,0.55270535,2.5141447,0.35955876,3.8000612,0.54226726,2.4298596,0.34637332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.74777,133.35286,85.67944,86.7237,130.02539,131.60999,83.09611,84.11038,28.495993,28.81482,18.532562,18.739897,28.123117,28.438362,17.972706,18.17466,1.4590678,1.4686223,0.9526358,0.95857847,1.4422615,1.4511502,0.92424953,0.9285546,2.0257187,2.0364358,1.3201048,1.3281863,2.0012383,2.009766,1.2810106,1.2857602
856,0.0,0.20644508,0.0,0.13382289,0.0,0.2013267,0.0,0.12833281,0.041707404,1.017269,0.026908003,0.66202897,0.040362,1.0001642,0.0255626,0.63898486,0.0,0.2634726,0.0,0.17099445,0.0,0.257239,0.0,0.16423415,0.0669507,1.0654927,0.043194003,0.6934839,0.064791,1.0476527,0.041034304,0.6696724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.95921,167.16846,109.228836,108.71255,165.76308,164.98293,105.936516,105.43801,36.31003,36.11244,23.616882,23.486341,35.835457,35.642586,22.902273,22.779408,2.5264544,2.49299,1.6492095,1.6272837,2.497238,2.4634593,1.5993587,1.5768574,3.5806108,3.5321136,2.3349996,2.3035638,3.5363538,3.488256,2.2630415,2.2304041
857,0.0021638002,0.20570096,0.001396,0.1338059,0.002094,0.20155685,0.0013262,0.12886314,0.14941487,0.89124066,0.096689396,0.5798904,0.145069,0.8771061,0.092308626,0.5610649,0.024750402,0.248528,0.015968,0.16176566,0.023952,0.2437981,0.0151696,0.15602215,0.20611137,0.94847065,0.13342541,0.6171215,0.2003126,0.9335112,0.12741724,0.597028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.72901,123.68111,74.611435,80.432724,113.22899,122.063644,72.36112,78.00752,24.845879,26.766087,16.157162,17.407072,24.519676,26.415712,15.671082,16.880875,1.2832155,1.3696932,0.8381537,0.8951882,1.2673695,1.352474,0.8104478,0.8657248,1.901035,2.030365,1.2388353,1.3230445,1.8778284,2.0043967,1.2004993,1.2819823
858,0.0,0.25360405,0.0,0.16494209,0.0,0.24851863,0.0,0.15882489,0.10273188,1.0888476,0.06642148,0.70826,0.09963221,1.0711596,0.0633218,0.6849707,0.0160146,0.29627633,0.010332,0.19294806,0.015498,0.29082245,0.0098154,0.18587282,0.16428109,1.0770559,0.10627348,0.7008164,0.15948403,1.060326,0.101402596,0.67841136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.84848,124.487724,80.541885,80.95709,122.23131,122.860115,78.11371,78.51744,26.834393,26.95595,17.449612,17.531672,26.48339,26.604557,16.924875,17.00212,1.4935074,1.4882941,0.97549963,0.97239536,1.4764597,1.4714172,0.9447245,0.9418837,2.234541,2.2252207,1.4566066,1.4512209,2.2071605,2.1986141,1.4092264,1.4036114
859,0.0,0.09049913,0.0,0.05885992,0.0,0.088684395,0.0,0.05667699,0.03647121,0.38855773,0.023580527,0.25274414,0.035370786,0.3822457,0.022480099,0.24443324,0.0056854,0.10572685,0.0036680002,0.068853915,0.005502,0.103780605,0.0034846002,0.0663291,0.058322016,0.38434976,0.037728526,0.2500878,0.056618985,0.37837958,0.035999298,0.24209255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.967888,44.42374,28.59346,28.889664,43.393776,43.84288,27.731426,28.019094,9.526574,9.619296,6.194848,6.2562118,9.401962,9.493882,6.00856,6.0672374,0.5302154,0.5311007,0.34631562,0.3470015,0.52416325,0.52507806,0.33539,0.3361132,0.7932923,0.79407483,0.51711506,0.5178723,0.7835719,0.7845803,0.5002945,0.50088215
860,4.819565,1.9691409,3.137342,1.2804251,4.7359633,1.9363406,3.0267406,1.236625,20.092663,7.938406,13.076672,5.1657705,19.817059,7.8268013,12.674166,5.0038753,6.633486,2.902956,4.3186555,1.8885367,6.525384,2.8563604,4.174154,1.8261368,23.527592,8.332837,15.31139,5.420989,23.208088,8.212932,14.841084,5.250293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.464226,98.12792,63.382694,63.81327,96.189384,96.84657,61.471535,61.892105,21.156254,21.288748,13.760027,13.847662,20.880947,21.01096,13.346013,13.430058,3.3716376,3.366087,2.196225,2.1908937,3.330037,3.3198853,2.1287234,2.1224954,5.5812607,5.5674863,3.6284394,3.622988,5.5074596,5.4940834,3.5193384,3.511589
861,0.0403,1.0616214,0.026,0.69071364,0.039,1.0425214,0.0247,0.66671383,0.87410927,4.344368,0.567806,2.8263443,0.85370904,4.2773633,0.54550576,2.735341,0.2691031,1.6204371,0.17400199,1.0534233,0.261103,1.5917375,0.1659019,1.0170234,1.1530123,4.691283,0.749808,3.0518544,1.1281121,4.6192803,0.72120774,2.9527514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.90211,122.69315,79.27441,79.7891,120.30796,121.08851,76.88553,77.38444,26.419815,26.574142,17.182129,17.28176,26.074005,26.227255,16.666714,16.760468,2.4566274,2.4498925,1.6029177,1.596696,2.4280272,2.420992,1.5509171,1.5463972,3.8432417,3.8334918,2.5018272,2.4935946,3.7933412,3.7818887,2.425326,2.4181938
862,0.23770621,1.8048232,0.15400401,1.1732131,0.23110598,1.7721217,0.1473038,1.1319126,1.9595307,8.905751,1.27422,5.794618,1.9221301,8.769832,1.2282193,5.6075306,0.6775123,3.0473247,0.43990803,1.9816154,0.6617121,2.9930296,0.4221077,1.9123156,2.6420398,9.703361,1.719126,6.313428,2.5950394,9.555146,1.658225,6.1086345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.31307,128.13687,82.79554,83.331955,125.651115,126.46193,80.30206,80.81986,27.636784,27.796537,17.974075,18.077467,27.274775,27.434118,17.431858,17.532051,3.3154373,3.306787,2.159224,2.154595,3.2706366,3.2626889,2.0918236,2.086695,5.47156,5.4574885,3.5583389,3.5503888,5.3998585,5.384686,3.4506378,3.4438908
863,0.0434,0.62010294,0.028,0.403402,0.042000003,0.60880315,0.026600001,0.38900188,0.6623062,2.8185077,0.43000403,1.8337051,0.645906,2.7757094,0.4125038,1.7740052,0.18870312,0.8563087,0.122002,0.557106,0.183003,0.8409092,0.11630191,0.5373059,0.9750123,2.6405072,0.6338081,1.7180048,0.95261204,2.6015098,0.6095077,1.6623049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.577225,75.058784,48.501404,48.81123,73.60319,74.07299,47.03945,47.337307,16.129726,16.21995,10.490243,10.548872,15.917621,16.008257,10.172933,10.232373,2.475128,2.4703934,1.6142187,1.6115952,2.441628,2.4393911,1.5615177,1.560896,3.8786426,3.8733935,2.5236275,2.5196948,3.8275418,3.8201914,2.4470267,2.4442923
864,0.0217,0.7207028,0.014,0.46890193,0.021000002,0.70860314,0.013300001,0.45300195,0.30840623,3.0409124,0.20000401,1.9789069,0.300606,2.9973125,0.1914038,1.9161078,0.0741,0.9105058,0.048,0.5925039,0.072,0.8956061,0.0459,0.57250386,0.4593062,3.166511,0.29800403,2.0603077,0.447806,3.1211135,0.2854038,1.9954076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.37485,116.157646,75.02997,75.53986,113.867294,114.63771,72.768295,73.2618,25.014296,25.168514,16.267418,16.370247,24.688383,24.840132,15.778801,15.87524,2.7599308,2.7566917,1.79742,1.7960951,2.7240305,2.718691,1.7407193,1.7393951,4.4172482,4.412391,2.8745313,2.87069,4.3603473,4.350492,2.7859302,2.7802942
865,0.0,0.038092494,0.0,0.024727503,0.0,0.037192505,0.0,0.02376,0.006851,0.17936996,0.00442,0.11673002,0.0066299997,0.17644495,0.004199,0.1127475,0.0,0.04846569,0.0,0.031477954,0.0,0.047363177,0.0,0.03026292,0.0102765,0.18965244,0.00663,0.12345752,0.009945,0.18661493,0.0062985,0.11927248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.62402,25.233152,16.01356,16.409414,24.301857,24.903051,15.530922,15.914958,5.3248806,5.453037,3.4635365,3.546392,5.2552857,5.3822546,3.3588452,3.4397879,0.3896274,0.39581996,0.25446224,0.25838983,0.3850747,0.3910049,0.24694815,0.25055972,0.55845106,0.5670661,0.36447716,0.3699226,0.5516,0.560114,0.35294086,0.35840258
866,0.009734,0.28878185,0.0062800003,0.1879422,0.00942,0.28425407,0.0059660003,0.18175139,0.089962944,1.1397272,0.058405258,0.74151284,0.08782768,1.1242036,0.056018792,0.71878225,0.024240801,0.3443778,0.015700001,0.22413342,0.02355,0.33920312,0.015009201,0.21692617,0.12943274,1.2028373,0.08412185,0.7826313,0.1266067,1.1866053,0.080793396,0.75845337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45336,47.806522,31.510796,31.08985,47.820248,47.181374,30.560097,30.152832,10.514479,10.365224,6.837355,6.740808,10.376628,10.229478,6.6314573,6.5378017,1.0091763,0.9866152,0.65774333,0.64214784,0.99573684,0.9733393,0.6365166,0.62243646,1.6596652,1.6222637,1.079701,1.0548052,1.6379361,1.599966,1.0471072,1.0227731
867,0.7370089,0.046796694,0.4794615,0.030303102,0.72234786,0.0455908,0.46174282,0.0290194,2.2845325,0.23274109,1.4866828,0.15147813,2.2471352,0.22869544,1.4368588,0.1461877,0.8690748,0.057571996,0.56554544,0.037305105,0.8524538,0.05609379,0.54500437,0.035749108,2.501267,0.24460562,1.6271739,0.15921925,2.4598322,0.24036542,1.5727246,0.15369539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.798275,38.758366,25.23243,25.206442,38.29113,38.252792,24.471022,24.446095,8.386158,8.372689,5.454495,5.4450803,8.27561,8.262442,5.289576,5.280998,0.64794385,0.64025307,0.42277664,0.41825178,0.6393982,0.6323563,0.40995806,0.40518168,0.9083522,0.8988609,0.59208316,0.5861432,0.8973762,0.8874631,0.5739726,0.5680157
868,1.1431159,0.0735033,0.7436545,0.0475969,1.1203763,0.07160919,0.7161725,0.0455806,3.5433564,0.36556503,2.3058753,0.23792581,3.4853525,0.35921055,2.2285972,0.22961614,1.3479528,0.09042801,0.8771726,0.058594894,1.3221734,0.08810619,0.84531283,0.0561509,3.8795161,0.38420057,2.5237799,0.25008473,3.8152494,0.3775406,2.4393277,0.24140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.176918,60.87763,39.136013,39.591522,59.390324,60.083393,37.955055,38.39732,13.007101,13.150936,8.460033,8.552562,12.83564,12.977764,8.204241,8.294837,1.0049741,1.0056435,0.65573514,0.656946,0.9917196,0.99324036,0.6358533,0.63641614,1.4088728,1.411835,0.91833305,0.9206536,1.3918488,1.3939321,0.89024323,0.8921807
869,1.5625621,0.18779387,1.0162097,0.122090176,1.5301286,0.18392181,0.9785891,0.117613144,6.7205586,0.845792,4.374579,0.54994625,6.6230297,0.8320583,4.2354403,0.5318567,1.9977641,0.22663489,1.2991052,0.14750014,1.9588325,0.22233932,1.2524785,0.14211562,7.705758,0.89213496,5.016578,0.5802565,7.595177,0.8776755,4.856805,0.5611991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.946655,83.30319,50.690598,54.175236,76.92873,82.21656,49.16352,52.542004,16.891315,18.041986,10.985655,11.732289,16.671576,17.807247,10.65436,11.380012,1.1336852,1.1997112,0.73975414,0.783652,1.1185801,1.1840408,0.71626985,0.75908893,1.6823727,1.7808733,1.0957794,1.1607492,1.6613395,1.7586694,1.0610664,1.1248108
870,1.1787748,0.122609235,0.7666143,0.07971179,1.1543076,0.1200812,0.7382339,0.07678875,5.069895,0.5522112,3.3001208,0.35905582,4.9963207,0.54324484,3.1951566,0.3472454,1.5070851,0.14796825,0.9800268,0.096301794,1.4777157,0.1451637,0.9448523,0.092786245,5.813116,0.58246833,3.784436,0.37884536,5.7296953,0.57302785,3.6639054,0.36640283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.801865,54.388012,38.24028,35.37064,58.033947,53.678577,37.08827,34.3043,12.742572,11.779469,8.287423,7.6599207,12.576801,11.626209,8.037499,7.429918,0.85523623,0.7832833,0.55806017,0.51164216,0.8438411,0.77305335,0.54034394,0.49560532,1.2691584,1.1627216,0.8266406,0.75784576,1.2532911,1.1482247,0.8004536,0.73438257
