TAZ1454,Minority_Name,Majority_Name,Minority_percent,Majority_percent
1,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999343,99.99999343
2,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999579,99.99999579
3,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000211,100.0000211
4,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998715,99.99998715
5,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99994441,99.99994441
6,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998679,99.99998679
7,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000109,100.0000109
8,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998089,99.99998089
9,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996961,99.99996961
10,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000392,100.0000392
11,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998371,99.99998371
12,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99990515,99.99990515
13,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998013,99.99998013
14,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001185,100.0001185
15,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",90.59976095,90.59976095
16,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",95.58265026,95.58265026
17,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",95.77126317,95.77126317
18,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999296,99.99999296
19,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99990942,99.99990942
20,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999962,99.99999962
21,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000402,100.0000402
22,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",87.79549462,87.79549462
23,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",91.87852624,91.87852624
24,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999717,99.99999717
25,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000002,100.000002
26,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999724,99.99999724
27,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000063,100.0000063
28,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998805,99.99998805
29,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999218,99.99999218
30,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.00001,100.00001
31,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997998,99.99997998
32,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999788,99.99999788
33,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999897,99.9999897
34,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000179,100.0000179
35,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000009,100.000009
36,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000357,100.0000357
37,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999879,99.9999879
38,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999898,99.99999898
39,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000017,100.0000017
40,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",94.97055309,94.97055309
41,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",88.42405157,88.42405157
42,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",89.79689945,89.79689945
43,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",93.32666266,93.32666266
44,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999723,99.99999723
45,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999883,99.9999883
46,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000035,100.0000035
47,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000043,100.0000043
48,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998508,99.99998508
49,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000016,100.0000016
50,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998603,99.99998603
51,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",98.46004907,98.46004907
52,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",97.78915095,97.78915095
53,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999037,99.99999037
54,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",97.85393522,97.85393522
55,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000107,100.0000107
56,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",95.3428438,95.3428438
57,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",98.95768342,98.95768342
58,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999404,99.99999404
59,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000105,100.0000105
60,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999607,99.99999607
61,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999978,99.99999978
62,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000006,100.0000006
63,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999905,99.99999905
64,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000012,100.0000012
65,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000391,100.0000391
66,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001298,100.0001298
67,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999316,99.99999316
68,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999106,99.99999106
69,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999557,99.99999557
70,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000008,100.000008
71,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000081,100.0000081
72,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000049,100.0000049
73,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999709,99.99999709
74,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000038,100.0000038
75,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000163,100.0000163
76,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999777,99.9999777
77,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99992475,99.99992475
78,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000546,100.0000546
79,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000124,100.0000124
80,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997051,99.99997051
81,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000253,100.0000253
82,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99986011,99.99986011
83,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000201,100.0000201
84,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998981,99.99998981
85,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999815,99.99999815
86,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999742,99.99999742
87,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998981,99.99998981
88,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000027,100.000027
89,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999791,99.99999791
90,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000488,100.0000488
91,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997547,99.99997547
92,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997081,99.99997081
93,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000017,100.000017
94,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000052,100.0000052
95,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999703,99.9999703
96,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000444,100.0000444
97,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996895,99.99996895
98,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000059,100.0000059
99,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997253,99.99997253
100,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998603,99.99998603
101,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000006,100.000006
102,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000035,100.0000035
103,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999878,99.9999878
104,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001238,100.0001238
105,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000099,100.0000099
106,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000071,100.0000071
107,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000084,100.0000084
108,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000583,100.0000583
109,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",80.19768205,80.19768205
110,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",97.030085,97.030085
111,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",95.52587427,95.52587427
112,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999611,99.99999611
113,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000009,100.0000009
114,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999739,99.99999739
115,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000161,100.0000161
116,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999927,99.99999927
117,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000002,100.000002
118,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997551,99.99997551
119,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000003,100.000003
120,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999209,99.99999209
121,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998866,99.99998866
122,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000691,100.0000691
123,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99992326,99.99992326
124,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99993379,99.99993379
125,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99982807,99.99982807
126,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000031,100.000031
127,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000002,100.0000002
128,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000425,100.0000425
129,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99990524,99.99990524
130,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000015,100.0000015
131,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000212,100.0000212
132,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000132,100.0000132
133,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000004,100.000004
134,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000005,100.0000005
135,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99993765,99.99993765
136,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000347,100.0000347
137,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998099,99.99998099
138,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000796,100.0000796
139,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997871,99.99997871
140,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000079,100.000079
141,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99993796,99.99993796
142,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99457929,99.99457929
143,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000026,100.0000026
144,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999475,99.99999475
145,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001693,100.0001693
146,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",73.28795151,73.28795151
147,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000204,100.0000204
148,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000067,100.0000067
149,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",96.9062371,96.9062371
150,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996835,99.99996835
151,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997913,99.99997913
152,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000033,100.0000033
153,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997103,99.99997103
154,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99992943,99.99992943
155,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000153,100.0000153
156,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000705,100.0000705
157,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002525,100.0002525
158,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996186,99.99996186
159,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000004,100.0000004
160,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000432,100.0000432
161,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997155,99.99997155
162,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998353,99.99998353
163,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999839,99.99999839
164,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000552,100.0000552
165,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000067,100.0000067
166,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000066,100.0000066
167,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99994982,99.99994982
168,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997643,99.99997643
169,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999043,99.99999043
170,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000243,100.0000243
171,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000414,100.0000414
172,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999622,99.99999622
173,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999287,99.99999287
174,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000025,100.0000025
175,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999586,99.99999586
176,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999933,99.99999933
177,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000008,100.0000008
178,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000006,100.0000006
179,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999709,99.99999709
180,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999374,99.99999374
181,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99983627,99.99983627
182,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99977942,99.99977942
183,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999345,99.99999345
184,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000007,100.0000007
185,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999967,99.99999967
186,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000004,100.0000004
187,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998349,99.99998349
188,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99991224,99.99991224
189,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99936999,99.99936999
190,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",93.02645825,93.02645825
191,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002625,100.0002625
192,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99994852,99.99994852
193,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000441,100.0000441
194,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998938,99.99998938
195,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99995699,99.99995699
196,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.97087846,99.97087846
197,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000685,100.0000685
198,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99971865,99.99971865
199,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000977,100.0000977
200,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0014213,100.0014213
201,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999704,99.9999704
202,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99990922,99.99990922
203,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996191,99.99996191
204,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998697,99.99998697
205,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999705,99.99999705
206,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99987917,99.99987917
207,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99991927,99.99991927
208,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",97.4240583,97.4240583
209,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000249,100.0000249
210,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996778,99.99996778
211,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99988278,99.99988278
212,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",97.31689211,97.31689211
213,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99943532,99.99943532
214,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99987728,99.99987728
215,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000751,100.0000751
216,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002817,100.0002817
217,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000908,100.0000908
218,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0003469,100.0003469
219,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99984348,99.99984348
220,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002767,100.0002767
221,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000975,100.0000975
222,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000156,100.0000156
223,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",98.94977308,98.94977308
224,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.52280307,99.52280307
225,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.20739781,99.20739781
226,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",58.02145553,58.02145553
227,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",72.83063775,72.83063775
228,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99990186,99.99990186
229,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.43482981,99.43482981
230,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99981509,99.99981509
231,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002409,100.0002409
232,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99922481,99.99922481
233,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99931878,99.99931878
234,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0004527,100.0004527
235,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000061,100.0000061
236,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998847,99.99998847
237,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001687,100.0001687
238,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001986,100.0001986
239,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",98.63022214,98.63022214
240,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.91262985,99.91262985
241,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000313,100.0000313
242,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99528298,99.99528298
243,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000615,100.0000615
244,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996623,99.99996623
245,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99989721,99.99989721
246,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",94.40822259,94.40822259
247,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000029,100.0000029
248,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.6526747,99.6526747
249,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",96.50362776,96.50362776
250,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0006993,100.0006993
251,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001216,100.0001216
252,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",98.05735284,98.05735284
253,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99971189,99.99971189
254,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",93.70057872,93.70057872
255,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99991808,99.99991808
256,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99993974,99.99993974
257,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000006,100.0000006
258,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001181,100.0001181
259,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997935,99.99997935
260,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000625,100.0000625
261,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",97.67989545,97.67989545
262,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99782078,99.99782078
263,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99987602,99.99987602
264,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99977824,99.99977824
265,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001171,100.0001171
266,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.54970943,99.54970943
267,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0004152,100.0004152
268,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998526,99.99998526
269,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",88.0717066,88.0717066
270,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002474,100.0002474
271,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000911,100.0000911
272,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001062,100.0001062
273,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99977881,99.99977881
274,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99981178,99.99981178
275,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99958968,99.99958968
276,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000655,100.0000655
277,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0002049,100.0002049
278,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99997401,99.99997401
279,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99995463,99.99995463
280,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000241,100.000241
281,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000123,100.0000123
282,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999924,99.9999924
283,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999707,99.9999707
284,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001275,100.0001275
285,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99994834,99.99994834
286,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0003772,100.0003772
287,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99994737,99.99994737
288,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",96.83471268,96.83471268
289,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.9999886,99.9999886
290,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99995262,99.99995262
291,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000397,100.0000397
292,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",97.70963839,97.70963839
293,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",0.165623829,0.165623829
294,,,,
295,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",0.73207904,0.73207904
296,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",0.149665235,0.149665235
297,,,,
298,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",19.84960136,19.84960136
299,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",4.260902791,4.260902791
300,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",78.06277449,78.06277449
301,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99989045,99.99989045
302,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",98.78652182,98.78652182
303,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000111,100.0000111
304,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",95.67752882,95.67752882
305,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99981596,99.99981596
306,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000063,100.0000063
307,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000671,100.0000671
308,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000173,100.0000173
309,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0013318,100.0013318
310,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",98.39468165,98.39468165
311,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",96.42200618,96.42200618
312,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",72.92234808,72.92234808
313,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",25.86328148,25.86328148
314,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001518,100.0001518
315,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000871,100.0000871
316,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99981923,99.99981923
317,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001064,100.0001064
318,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99987639,99.99987639
319,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0001031,100.0001031
320,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000196,100.0000196
321,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.000004,100.000004
322,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99999856,99.99999856
323,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",100.0000174,100.0000174
324,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996578,99.99996578
325,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99998061,99.99998061
326,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99996669,99.99996669
327,"San Francisco--Oakland, CA","San Francisco--Oakland, CA",99.99989009,99.99989009
