TAZ1454,hispanic,white_nonh,black_nonh,asian_nonh,other_nonh,TOTPOP,COUNTY,County_Name
1100,783,2931,20,740,3655,8254,5,Contra Costa
1101,306,1829,12,151,1767,3998,5,Contra Costa
1102,96,299,5,39,283,755,5,Contra Costa
1103,871,2630,100,680,3278,7151,5,Contra Costa
1104,230,1157,190,460,1782,3613,5,Contra Costa
1105,174,394,27,73,577,1324,5,Contra Costa
1106,960,1994,632,868,3059,7817,5,Contra Costa
1107,508,1094,120,591,1799,3866,5,Contra Costa
1108,664,1951,137,323,2797,5515,5,Contra Costa
1109,1458,2264,72,831,3230,7938,5,Contra Costa
1110,1287,1958,139,792,3095,7103,5,Contra Costa
1111,1228,1684,31,327,2247,5555,5,Contra Costa
1112,1752,1593,229,442,2247,5973,5,Contra Costa
1113,569,670,128,351,1035,2788,5,Contra Costa
1114,3210,715,245,483,708,7535,5,Contra Costa
1115,1884,289,209,453,592,4540,5,Contra Costa
1116,587,1020,29,274,1497,3272,5,Contra Costa
1117,699,823,164,289,1200,3226,5,Contra Costa
1118,1533,2467,26,586,2643,7850,5,Contra Costa
1119,1941,2210,37,766,2795,8303,5,Contra Costa
1120,3248,1682,102,651,1953,8969,5,Contra Costa
1121,1100,3110,540,1666,4387,10918,5,Contra Costa
1122,1991,2024,261,428,2528,7667,5,Contra Costa
1123,333,1622,278,1000,2518,5878,5,Contra Costa
1124,1223,2468,125,510,2819,6918,5,Contra Costa
1125,300,2129,0,347,2503,4761,5,Contra Costa
1126,620,2565,98,417,2675,6105,5,Contra Costa
1127,753,2420,66,615,3151,6929,5,Contra Costa
1128,582,1863,8,256,2048,4473,5,Contra Costa
1129,666,2352,72,532,2821,5946,5,Contra Costa
1130,144,1549,39,211,1592,3375,5,Contra Costa
1131,323,2817,35,812,3213,7056,5,Contra Costa
1132,209,2413,0,229,2412,4977,5,Contra Costa
1133,479,3047,62,879,3613,7613,5,Contra Costa
1134,991,2082,100,449,2266,5417,5,Contra Costa
1135,699,2467,57,617,2805,6673,5,Contra Costa
1136,560,1562,120,996,2424,5881,5,Contra Costa
1137,309,1803,27,320,2128,4026,5,Contra Costa
1138,526,2324,11,720,2970,6232,5,Contra Costa
1139,107,1147,46,683,1773,3365,5,Contra Costa
1140,175,1300,0,270,1691,3277,5,Contra Costa
1141,405,2262,48,541,2875,5564,5,Contra Costa
1142,113,1909,19,228,2069,3850,5,Contra Costa
1143,256,1840,105,369,2176,4380,5,Contra Costa
1144,716,2167,17,261,2452,5658,5,Contra Costa
1145,660,2896,108,1304,3256,8642,5,Contra Costa
1146,539,1109,125,378,879,3745,5,Contra Costa
1147,537,2395,35,507,2447,5841,5,Contra Costa
1148,180,4219,43,635,2768,7987,5,Contra Costa
1149,303,2021,70,418,2513,5140,5,Contra Costa
1150,234,2338,38,453,2464,5475,5,Contra Costa
1151,164,2753,15,256,3026,5916,5,Contra Costa
1152,456,2425,53,548,2851,5971,5,Contra Costa
1153,166,2028,47,232,2064,4253,5,Contra Costa
1154,254,3112,0,549,3509,7020,5,Contra Costa
1155,115,1004,2,266,996,2421,5,Contra Costa
1156,146,1736,12,836,2119,4842,5,Contra Costa
1157,60,1066,0,356,1484,2542,5,Contra Costa
1158,383,2513,52,888,2517,6356,5,Contra Costa
1159,255,1314,53,503,1846,3855,5,Contra Costa
1160,438,1927,27,563,2447,5401,5,Contra Costa
1161,691,5443,127,1144,4867,12528,5,Contra Costa
1162,15,849,0,19,665,1485,5,Contra Costa
1163,115,1433,0,426,1747,3489,5,Contra Costa
1164,211,2590,9,512,1820,5393,5,Contra Costa
1165,486,3241,78,542,2745,7136,5,Contra Costa
1166,650,4982,27,1525,5611,12070,5,Contra Costa
1167,704,4327,15,1929,4701,11860,5,Contra Costa
1168,498,2371,183,1922,2988,8667,5,Contra Costa
1169,291,2531,12,805,3172,6517,5,Contra Costa
1170,663,2518,146,1499,3892,8349,5,Contra Costa
1171,325,2613,98,2196,4494,9333,5,Contra Costa
1172,454,1504,97,1863,3301,6596,5,Contra Costa
1173,374,1399,78,881,2216,4422,5,Contra Costa
1174,228,1562,95,1210,2719,5239,5,Contra Costa
1175,828,3069,177,5494,7803,16177,5,Contra Costa
1176,1832,8962,1524,17009,24219,50570,5,Contra Costa
1177,2293,6511,794,1012,8327,17185,5,Contra Costa
1178,7239,12477,3625,4955,21817,46782,5,Contra Costa
1179,6865,6965,1635,2651,11528,29306,5,Contra Costa
1180,4513,4728,1285,1344,7083,18800,5,Contra Costa
1181,1185,1576,299,286,1803,5346,5,Contra Costa
1182,2088,3400,928,392,4570,10810,5,Contra Costa
1183,1377,897,342,255,1402,4928,5,Contra Costa
1184,1212,718,793,381,1834,5114,5,Contra Costa
1185,3684,4053,1313,2007,7338,17659,5,Contra Costa
1186,2714,2865,2366,2528,8201,16842,5,Contra Costa
1187,1959,1297,262,954,2901,8139,5,Contra Costa
1188,2576,1500,604,219,2601,8225,5,Contra Costa
1189,2572,744,869,291,1952,7230,5,Contra Costa
1190,1487,218,582,136,1110,4148,5,Contra Costa
1191,2557,695,323,73,1148,6092,5,Contra Costa
1192,1320,802,460,52,1464,4432,5,Contra Costa
1193,1479,1188,984,210,2714,6775,5,Contra Costa
1194,836,1562,235,169,1808,4287,5,Contra Costa
1195,3215,2700,2566,2294,7547,17031,5,Contra Costa
1196,2422,1700,634,935,3455,9739,5,Contra Costa
1197,1483,458,328,251,818,3837,5,Contra Costa
1198,1028,388,980,454,1756,4227,5,Contra Costa
1199,2262,1140,1378,634,2620,8006,5,Contra Costa
1200,2765,1192,500,747,2491,8534,5,Contra Costa
1201,1854,348,78,573,881,4335,5,Contra Costa
1202,1323,292,70,365,767,3164,5,Contra Costa
1203,2289,355,446,366,1089,5605,5,Contra Costa
1204,798,180,320,408,1156,2526,5,Contra Costa
1205,898,625,657,253,1421,3572,5,Contra Costa
1206,1888,767,801,404,2079,5949,5,Contra Costa
1207,2541,599,212,496,1294,5386,5,Contra Costa
1208,3522,406,502,384,1398,7323,5,Contra Costa
1209,2468,389,443,383,1171,5736,5,Contra Costa
1210,3780,429,61,457,983,6899,5,Contra Costa
1211,586,1280,173,251,2006,4106,6,Solano
1212,500,2023,20,160,2029,4357,6,Solano
1213,248,930,125,103,1219,2465,6,Solano
1214,261,1220,143,309,1757,3364,6,Solano
1215,432,1806,139,388,2336,5182,6,Solano
1216,262,1238,62,184,1510,3082,6,Solano
1217,452,1741,173,854,2780,5505,6,Solano
1218,511,609,1018,1026,2682,5323,6,Solano
1219,375,673,242,475,1482,3085,6,Solano
1220,1133,1351,871,1303,3663,8325,6,Solano
1221,1383,357,547,377,1246,4590,6,Solano
1222,801,607,551,233,1210,3332,6,Solano
1223,907,188,577,165,1172,3293,6,Solano
1224,244,297,690,415,1329,3047,6,Solano
1225,482,396,400,106,926,2385,6,Solano
1226,495,526,277,114,1105,2408,6,Solano
1227,1081,647,249,191,1149,3734,6,Solano
1228,521,720,46,215,917,2453,6,Solano
1229,788,488,680,784,1708,4045,6,Solano
1230,836,849,715,1521,2967,6575,6,Solano
1231,856,576,195,399,1193,3225,6,Solano
1232,944,387,293,292,1022,3244,6,Solano
1233,539,1202,48,97,1420,3333,6,Solano
1234,716,424,446,270,1486,3411,6,Solano
1235,744,395,294,77,885,2800,6,Solano
1236,658,553,468,196,1433,3610,6,Solano
1237,310,265,463,669,1179,2550,6,Solano
1238,164,277,43,190,494,1196,6,Solano
1239,705,187,206,584,1286,3158,6,Solano
1240,1346,388,257,754,1325,4393,6,Solano
1241,626,324,561,296,1105,3098,6,Solano
1242,1247,1403,388,488,2346,6244,6,Solano
1243,1355,809,660,444,1884,4917,6,Solano
1244,1499,303,453,676,1557,4640,6,Solano
1245,1057,256,701,1194,2279,5100,6,Solano
1246,758,1049,1039,3588,5632,11549,6,Solano
1247,1945,2538,581,2864,6606,13625,6,Solano
1248,848,2375,584,1890,5386,10467,6,Solano
1249,819,1385,519,900,2684,6062,6,Solano
1250,2188,509,246,356,1136,5036,6,Solano
1251,1005,1077,935,1014,3014,7274,6,Solano
1252,377,1219,148,204,1727,4017,6,Solano
1253,770,590,306,779,1850,4744,6,Solano
1254,1431,1048,592,664,2380,6107,6,Solano
1255,1003,678,674,423,1829,4875,6,Solano
1256,947,654,638,214,1611,4328,6,Solano
1257,1953,830,722,691,1736,6781,6,Solano
1258,1819,423,263,337,1086,5145,6,Solano
1259,2505,561,367,210,783,5637,6,Solano
1260,1425,462,313,204,755,4036,6,Solano
1261,984,449,618,482,1529,4329,6,Solano
1262,507,178,146,142,460,1417,6,Solano
1263,905,484,202,119,883,2685,6,Solano
1264,1634,609,409,324,1495,5438,6,Solano
1265,1348,417,428,82,1079,3666,6,Solano
1266,1708,592,230,224,1098,4470,6,Solano
1267,690,622,361,178,1085,2727,6,Solano
1268,1136,3031,935,1031,5105,10612,6,Solano
1269,1394,2258,979,794,3808,8660,6,Solano
1270,2633,3173,3353,3856,11104,21401,6,Solano
1271,2753,4243,1020,1588,7437,17021,6,Solano
1272,1300,605,1510,119,1196,0,6,Solano
1273,802,1169,93,255,1432,3812,6,Solano
1274,1522,1277,133,234,1909,5658,6,Solano
1275,609,1236,212,75,1313,3503,6,Solano
1276,649,1020,386,150,1503,3650,6,Solano
1277,807,1430,165,452,2235,5182,6,Solano
1278,811,1649,360,607,2936,6245,6,Solano
1279,1158,2890,390,1386,4594,10275,6,Solano
1280,1374,3762,267,748,4468,10676,6,Solano
1281,1682,1316,436,219,1791,6361,6,Solano
1282,2932,4125,382,1235,5637,14823,6,Solano
1283,855,1358,54,65,1570,3950,6,Solano
1284,826,2117,101,128,2216,5375,6,Solano
1285,634,2005,66,78,2342,5081,6,Solano
1286,774,1928,2,212,2175,4919,6,Solano
1287,443,425,10,10,491,1535,6,Solano
1288,2914,3796,344,299,4046,12136,6,Solano
1289,2613,2088,71,213,2658,9278,6,Solano
1290,2032,4241,706,351,5352,11375,6,Solano
1291,2381,1345,354,3034,4928,11704,7,Napa
1292,2181,1835,352,1687,4098,9437,7,Napa
1293,1844,1846,16,42,1774,5514,7,Napa
1294,23,79,34,0,91,35,7,Napa
1295,2673,2610,88,234,2689,8311,7,Napa
1296,189,1687,51,123,1863,3278,7,Napa
1297,3276,2477,44,203,2259,9454,7,Napa
1298,247,523,0,171,627,2018,7,Napa
1299,615,674,31,11,692,1830,7,Napa
1300,689,563,45,4,524,1853,7,Napa
1301,852,1440,32,25,1227,3489,7,Napa
1302,2725,2131,28,61,1705,7540,7,Napa
1303,326,1563,15,36,1424,2902,7,Napa
1304,1664,2630,19,119,2608,7050,7,Napa
1305,2083,1340,11,46,1298,5186,7,Napa
1306,3358,4120,77,250,4374,12557,7,Napa
1307,1166,2587,30,182,2759,7017,7,Napa
1308,595,1586,23,155,1581,3795,7,Napa
1309,41,158,0,19,134,351,7,Napa
1310,382,1525,95,72,1336,2720,7,Napa
1311,494,2713,19,244,2474,5673,7,Napa
1312,352,543,4,27,447,1366,7,Napa
1313,572,1801,77,277,2034,4215,7,Napa
1314,1076,2293,14,66,2094,5730,7,Napa
1315,297,744,0,6,715,1752,7,Napa
1316,239,251,24,8,287,749,7,Napa
1317,1721,1686,28,44,1484,5425,7,Napa
1318,394,2432,54,118,2473,4992,8,Sonoma
1319,2938,2453,119,52,2065,8337,8,Sonoma
1320,982,2484,2,141,2496,5839,8,Sonoma
1321,1521,2616,11,32,2511,6960,8,Sonoma
1322,17,39,0,1,28,76,8,Sonoma
1323,546,4699,84,77,4460,8560,8,Sonoma
1324,221,1904,16,96,1912,3582,8,Sonoma
1325,1578,3885,164,229,3812,9562,8,Sonoma
1326,312,2652,20,36,2302,4982,8,Sonoma
1327,447,2103,44,58,2065,4351,8,Sonoma
1328,654,2233,39,30,2183,4881,8,Sonoma
1329,575,1492,13,51,1442,3416,8,Sonoma
1330,354,1758,5,65,1683,3794,8,Sonoma
1331,977,1955,0,129,1912,5108,8,Sonoma
1332,860,2265,28,141,2332,5573,8,Sonoma
1333,1181,1235,1,92,1110,4153,8,Sonoma
1334,615,2043,58,58,2261,4730,8,Sonoma
1335,1031,2981,0,137,2888,6466,8,Sonoma
1336,1361,5664,143,539,6305,13190,8,Sonoma
1337,1507,2834,165,84,2872,7354,8,Sonoma
1338,699,1306,59,69,1272,3307,8,Sonoma
1339,703,2098,46,161,2306,5591,8,Sonoma
1340,1073,2767,61,443,2789,7344,8,Sonoma
1341,759,2778,120,450,2880,6517,8,Sonoma
1342,1247,1741,170,273,1792,6749,8,Sonoma
1343,1123,1067,0,46,1090,3690,8,Sonoma
1344,2221,1704,10,221,1538,6661,8,Sonoma
1345,1101,1169,36,47,1100,4003,8,Sonoma
1346,744,1642,148,235,1955,5253,8,Sonoma
1347,689,2169,39,163,1750,4996,8,Sonoma
1348,3812,2529,303,347,2911,10936,8,Sonoma
1349,2657,1624,91,614,2426,7451,8,Sonoma
1350,624,3373,165,98,3151,7226,8,Sonoma
1351,595,1838,18,81,1892,4159,8,Sonoma
1352,362,1347,7,66,1226,2893,8,Sonoma
1353,279,3212,4,38,2850,5735,8,Sonoma
1354,817,3468,20,340,3768,7570,8,Sonoma
1355,843,1460,1,76,1470,3942,8,Sonoma
1356,810,2920,17,124,2753,6591,8,Sonoma
1357,469,1467,68,336,1701,4036,8,Sonoma
1358,972,3398,41,143,2929,7336,8,Sonoma
1359,432,2397,0,75,2482,4764,8,Sonoma
1360,322,1022,33,35,1102,2468,8,Sonoma
1361,582,651,55,95,933,2365,8,Sonoma
1362,305,1286,22,138,1538,3166,8,Sonoma
1363,712,808,153,123,868,2054,8,Sonoma
1364,789,1387,20,79,1622,4061,8,Sonoma
1365,248,2143,11,69,2112,4029,8,Sonoma
1366,568,3548,27,621,3763,8224,8,Sonoma
1367,1331,1805,0,40,1437,4643,8,Sonoma
1368,724,1940,54,151,1771,4633,8,Sonoma
1369,910,1647,37,100,1901,4350,8,Sonoma
1370,2059,3824,41,455,4414,10350,8,Sonoma
1371,983,1758,102,315,2062,5250,8,Sonoma
1372,1899,949,173,217,1125,5082,8,Sonoma
1373,2782,1597,89,263,1536,7231,8,Sonoma
1374,2424,1564,202,83,1852,7067,8,Sonoma
1375,1736,2317,52,281,2309,6936,8,Sonoma
1376,2772,1454,35,15,1346,6545,8,Sonoma
1377,2000,1413,42,51,1055,5594,8,Sonoma
1378,3886,1546,187,339,1521,9051,8,Sonoma
1379,2579,610,0,152,643,4644,8,Sonoma
1380,3155,1176,15,453,1700,7617,8,Sonoma
1381,3671,2341,200,1165,3384,11496,8,Sonoma
1382,1063,2182,6,481,2386,5883,8,Sonoma
1383,536,3430,58,97,3529,6365,8,Sonoma
1384,636,2816,70,110,2758,5876,8,Sonoma
1385,504,2197,1,53,2056,4554,8,Sonoma
1386,192,1780,84,172,1946,3664,8,Sonoma
1387,439,2184,7,71,2325,4908,8,Sonoma
1388,53,465,2,0,355,862,8,Sonoma
1389,285,1903,10,31,1774,3548,8,Sonoma
1390,160,1485,14,15,1608,3091,8,Sonoma
1391,423,1656,0,30,1378,3600,8,Sonoma
1392,475,1975,0,29,2046,4992,8,Sonoma
1393,314,1610,86,59,1679,3497,8,Sonoma
1394,1818,3607,23,127,3622,8589,8,Sonoma
1395,2549,2641,33,36,2636,8526,8,Sonoma
1396,1393,4514,216,152,4364,10149,8,Sonoma
1397,1204,2452,0,39,2200,5777,8,Sonoma
1398,437,1545,0,28,1324,3260,8,Sonoma
1399,1151,1385,0,71,1364,4102,8,Sonoma
1400,243,1088,0,15,1018,2009,8,Sonoma
1401,469,1477,20,12,1575,3128,8,Sonoma
1402,2159,3866,75,109,3992,10255,8,Sonoma
1403,230,1721,10,75,1824,3306,8,Sonoma
1404,60,1089,0,338,1339,2503,9,Marin
1405,283,1192,73,70,1255,2633,9,Marin
1406,116,689,3,47,484,1626,9,Marin
1407,1145,2124,112,542,2356,6487,9,Marin
1408,1101,1894,66,63,1801,5417,9,Marin
1409,1292,2634,23,208,2634,7388,9,Marin
1410,1476,1079,225,326,1142,5507,9,Marin
1411,887,2326,83,312,2090,5805,9,Marin
1412,2163,3436,176,414,3512,10780,9,Marin
1413,212,860,8,148,796,2295,9,Marin
1414,808,3170,10,111,3160,7072,9,Marin
1415,199,1735,2,11,1700,3123,9,Marin
1416,20,671,0,0,651,1216,9,Marin
1417,8,258,0,4,233,389,9,Marin
1418,246,1820,38,53,1980,3744,9,Marin
1419,116,1354,44,63,1107,2906,9,Marin
1420,444,3392,115,256,3588,8196,9,Marin
1421,1634,2539,77,226,2068,7081,9,Marin
1422,366,2643,42,243,2400,5680,9,Marin
1423,359,3130,39,285,2862,6239,9,Marin
1424,602,1511,318,156,1718,4082,9,Marin
1425,742,2182,214,224,2621,5255,9,Marin
1426,283,2411,0,147,2425,5054,9,Marin
1427,1484,2355,77,307,2673,6742,9,Marin
1428,5899,596,153,239,1100,8526,9,Marin
1429,864,1600,0,110,1554,4334,9,Marin
1430,925,2001,41,182,1709,5088,9,Marin
1431,1144,3392,46,159,3384,8750,9,Marin
1432,428,2120,9,154,2339,5065,9,Marin
1433,98,1658,4,74,1715,3191,9,Marin
1434,196,2610,46,114,2554,5238,9,Marin
1435,99,1276,14,34,1385,2487,9,Marin
1436,332,2375,30,105,2011,4792,9,Marin
1437,349,3422,0,370,3244,7278,9,Marin
1438,606,2209,213,378,2712,5054,9,Marin
1439,0,0,0,0,0,0,9,Marin
1440,258,3057,11,133,3121,6600,9,Marin
1441,455,2636,70,179,2550,5830,9,Marin
1442,172,3298,0,126,3201,6467,9,Marin
1443,198,1677,59,501,2094,4388,9,Marin
1444,480,1986,28,186,1991,4637,9,Marin
1445,312,2560,36,298,2489,6206,9,Marin
1446,206,2720,34,273,2211,5350,9,Marin
1447,86,1237,11,82,976,2377,9,Marin
1448,399,3923,20,286,3778,8165,9,Marin
1449,288,491,598,371,1229,3329,9,Marin
1450,383,3194,60,288,3216,7077,9,Marin
1451,216,2496,56,251,2240,5014,9,Marin
1452,149,2348,4,145,2330,4430,9,Marin
1453,14,469,0,6,482,758,9,Marin
1454,102,810,0,6,808,1649,9,Marin
