,zone_id,industry,value
2447,408,retempn,16
2448,409,agrempn,3
2449,409,fpsempn,148
2450,409,herempn,168
2451,409,mwtempn,58
2452,409,othempn,68
2453,409,retempn,16
2454,410,agrempn,1
2455,410,fpsempn,51
2456,410,herempn,57
2457,410,mwtempn,20
2458,410,othempn,23
2459,410,retempn,6
2460,411,agrempn,0
2461,411,fpsempn,12
2462,411,herempn,14
2463,411,mwtempn,5
2464,411,othempn,6
2465,411,retempn,1
2466,412,agrempn,6
2467,412,fpsempn,231
2468,412,herempn,260
2469,412,mwtempn,90
2470,412,othempn,106
2471,412,retempn,26
2472,413,agrempn,3
2473,413,fpsempn,131
2474,413,herempn,148
2475,413,mwtempn,51
2476,413,othempn,60
2477,413,retempn,14
2478,414,agrempn,6
2479,414,fpsempn,247
2480,414,herempn,280
2481,414,mwtempn,97
2482,414,othempn,114
2483,414,retempn,28
2484,415,agrempn,4
2485,415,fpsempn,152
2486,415,herempn,172
2487,415,mwtempn,60
2488,415,othempn,71
2489,415,retempn,17
2490,416,agrempn,0
2491,416,fpsempn,20
2492,416,herempn,23
2493,416,mwtempn,8
2494,416,othempn,9
2495,416,retempn,2
2496,417,agrempn,1
2497,417,fpsempn,41
2498,417,herempn,47
2499,417,mwtempn,16
2500,417,othempn,19
2501,417,retempn,5
2502,418,agrempn,2
2503,418,fpsempn,78
2504,418,herempn,88
2505,418,mwtempn,30
2506,418,othempn,35
2507,418,retempn,8
2508,419,agrempn,0
2509,419,fpsempn,6
2510,419,herempn,7
2511,419,mwtempn,2
2512,419,othempn,3
2513,419,retempn,1
2514,420,agrempn,0
2515,420,fpsempn,6
2516,420,herempn,6
2517,420,mwtempn,2
2518,420,othempn,3
2519,420,retempn,1
2520,421,agrempn,0
2521,421,fpsempn,13
2522,421,herempn,14
2523,421,mwtempn,5
2524,421,othempn,6
2525,421,retempn,1
2526,422,agrempn,1
2527,422,fpsempn,51
2528,422,herempn,59
2529,422,mwtempn,20
2530,422,othempn,23
2531,422,retempn,5
2532,423,agrempn,1
2533,423,fpsempn,40
2534,423,herempn,45
2535,423,mwtempn,15
2536,423,othempn,18
2537,423,retempn,4
2538,424,agrempn,1
2539,424,fpsempn,42
2540,424,herempn,48
2541,424,mwtempn,17
2542,424,othempn,20
2543,424,retempn,5
2544,425,agrempn,1
2545,425,fpsempn,45
2546,425,herempn,52
2547,425,mwtempn,18
2548,425,othempn,21
2549,425,retempn,5
2550,426,agrempn,1
2551,426,fpsempn,41
2552,426,herempn,46
2553,426,mwtempn,16
2554,426,othempn,19
2555,426,retempn,4
2556,427,agrempn,3
2557,427,fpsempn,127
2558,427,herempn,143
2559,427,mwtempn,50
2560,427,othempn,58
2561,427,retempn,14
2562,428,agrempn,3
2563,428,fpsempn,134
2564,428,herempn,151
2565,428,mwtempn,53
2566,428,othempn,62
2567,428,retempn,15
2568,429,agrempn,3
2569,429,fpsempn,115
2570,429,herempn,130
2571,429,mwtempn,45
2572,429,othempn,53
2573,429,retempn,13
2574,430,agrempn,2
2575,430,fpsempn,96
2576,430,herempn,109
2577,430,mwtempn,38
2578,430,othempn,45
2579,430,retempn,11
2580,431,agrempn,3
2581,431,fpsempn,115
2582,431,herempn,131
2583,431,mwtempn,45
2584,431,othempn,53
2585,431,retempn,13
2586,432,agrempn,4
2587,432,fpsempn,154
2588,432,herempn,175
2589,432,mwtempn,60
2590,432,othempn,71
2591,432,retempn,17
2592,433,agrempn,2
2593,433,fpsempn,64
2594,433,herempn,73
2595,433,mwtempn,25
2596,433,othempn,30
2597,433,retempn,7
2598,434,agrempn,2
2599,434,fpsempn,77
2600,434,herempn,88
2601,434,mwtempn,30
2602,434,othempn,36
2603,434,retempn,9
2604,435,agrempn,7
2605,435,fpsempn,300
2606,435,herempn,339
2607,435,mwtempn,118
2608,435,othempn,138
2609,435,retempn,33
2610,436,agrempn,1
2611,436,fpsempn,51
2612,436,herempn,57
2613,436,mwtempn,19
2614,436,othempn,24
2615,436,retempn,5
2616,437,agrempn,1
2617,437,fpsempn,53
2618,437,herempn,61
2619,437,mwtempn,21
2620,437,othempn,24
2621,437,retempn,6
2622,438,agrempn,1
2623,438,fpsempn,44
2624,438,herempn,50
2625,438,mwtempn,17
2626,438,othempn,20
2627,438,retempn,5
2628,439,agrempn,1
2629,439,fpsempn,49
2630,439,herempn,54
2631,439,mwtempn,18
2632,439,othempn,22
2633,439,retempn,5
2634,440,agrempn,1
2635,440,fpsempn,49
2636,440,herempn,56
2637,440,mwtempn,19
2638,440,othempn,23
2639,440,retempn,6
2640,441,agrempn,1
2641,441,fpsempn,48
2642,441,herempn,55
2643,441,mwtempn,19
2644,441,othempn,23
2645,441,retempn,6
2646,442,agrempn,0
2647,442,fpsempn,5
2648,442,herempn,6
2649,442,mwtempn,2
2650,442,othempn,2
2651,442,retempn,1
2652,443,agrempn,1
2653,443,fpsempn,24
2654,443,herempn,27
2655,443,mwtempn,9
2656,443,othempn,11
2657,443,retempn,3
2658,444,agrempn,1
2659,444,fpsempn,36
2660,444,herempn,41
2661,444,mwtempn,14
2662,444,othempn,16
2663,444,retempn,4
2664,445,agrempn,1
2665,445,fpsempn,33
2666,445,herempn,37
2667,445,mwtempn,13
2668,445,othempn,15
2669,445,retempn,4
2670,446,agrempn,0
2671,446,fpsempn,18
2672,446,herempn,20
2673,446,mwtempn,7
2674,446,othempn,8
2675,446,retempn,2
2676,447,agrempn,0
2677,447,fpsempn,17
2678,447,herempn,19
2679,447,mwtempn,6
2680,447,othempn,8
2681,447,retempn,2
2682,448,agrempn,1
2683,448,fpsempn,43
2684,448,herempn,48
2685,448,mwtempn,17
2686,448,othempn,20
2687,448,retempn,5
2688,449,agrempn,2
2689,449,fpsempn,74
2690,449,herempn,84
2691,449,mwtempn,29
2692,449,othempn,35
2693,449,retempn,9
2694,450,agrempn,4
2695,450,fpsempn,171
2696,450,herempn,194
2697,450,mwtempn,67
2698,450,othempn,79
2699,450,retempn,19
2700,451,agrempn,2
2701,451,fpsempn,83
2702,451,herempn,94
2703,451,mwtempn,32
2704,451,othempn,38
2705,451,retempn,9
2706,452,agrempn,2
2707,452,fpsempn,75
2708,452,herempn,84
2709,452,mwtempn,29
2710,452,othempn,34
2711,452,retempn,8
2712,453,agrempn,1
2713,453,fpsempn,57
2714,453,herempn,65
2715,453,mwtempn,23
2716,453,othempn,27
2717,453,retempn,6
2718,454,agrempn,1
2719,454,fpsempn,56
2720,454,herempn,64
2721,454,mwtempn,22
2722,454,othempn,26
2723,454,retempn,6
2724,455,agrempn,1
2725,455,fpsempn,62
2726,455,herempn,70
2727,455,mwtempn,25
2728,455,othempn,29
2729,455,retempn,7
2730,456,agrempn,1
2731,456,fpsempn,40
2732,456,herempn,45
2733,456,mwtempn,15
2734,456,othempn,18
2735,456,retempn,4
2736,457,agrempn,0
2737,457,fpsempn,18
2738,457,herempn,21
2739,457,mwtempn,7
2740,457,othempn,9
2741,457,retempn,2
2742,458,agrempn,1
2743,458,fpsempn,31
2744,458,herempn,35
2745,458,mwtempn,13
2746,458,othempn,15
2747,458,retempn,4
2748,459,agrempn,2
2749,459,fpsempn,105
2750,459,herempn,120
2751,459,mwtempn,41
2752,459,othempn,49
2753,459,retempn,12
2754,460,agrempn,2
2755,460,fpsempn,90
2756,460,herempn,101
2757,460,mwtempn,35
2758,460,othempn,41
2759,460,retempn,10
2760,461,agrempn,1
2761,461,fpsempn,16
2762,461,herempn,18
2763,461,mwtempn,6
2764,461,othempn,7
2765,461,retempn,2
2766,462,agrempn,1
2767,462,fpsempn,45
2768,462,herempn,51
2769,462,mwtempn,18
2770,462,othempn,21
2771,462,retempn,5
2772,463,agrempn,0
2773,463,fpsempn,13
2774,463,herempn,15
2775,463,mwtempn,5
2776,463,othempn,6
2777,463,retempn,1
2778,464,agrempn,1
2779,464,fpsempn,40
2780,464,herempn,46
2781,464,mwtempn,16
2782,464,othempn,19
2783,464,retempn,5
2784,465,agrempn,3
2785,465,fpsempn,119
2786,465,herempn,135
2787,465,mwtempn,47
2788,465,othempn,55
2789,465,retempn,13
2790,466,agrempn,2
2791,466,fpsempn,71
2792,466,herempn,79
2793,466,mwtempn,27
2794,466,othempn,32
2795,466,retempn,8
2796,467,agrempn,4
2797,467,fpsempn,151
2798,467,herempn,171
2799,467,mwtempn,59
2800,467,othempn,70
2801,467,retempn,17
2802,468,agrempn,2
2803,468,fpsempn,74
2804,468,herempn,83
2805,468,mwtempn,29
2806,468,othempn,34
2807,468,retempn,8
2808,469,agrempn,1
2809,469,fpsempn,49
2810,469,herempn,56
2811,469,mwtempn,19
2812,469,othempn,23
2813,469,retempn,5
2814,470,agrempn,2
2815,470,fpsempn,88
2816,470,herempn,100
2817,470,mwtempn,35
2818,470,othempn,41
2819,470,retempn,10
2820,471,agrempn,1
2821,471,fpsempn,50
2822,471,herempn,56
2823,471,mwtempn,19
2824,471,othempn,23
2825,471,retempn,5
2826,472,agrempn,3
2827,472,fpsempn,109
2828,472,herempn,123
2829,472,mwtempn,43
2830,472,othempn,50
2831,472,retempn,12
2832,473,agrempn,1
2833,473,fpsempn,22
2834,473,herempn,25
2835,473,mwtempn,9
2836,473,othempn,10
2837,473,retempn,2
2838,474,agrempn,0
2839,474,fpsempn,17
2840,474,herempn,19
2841,474,mwtempn,6
2842,474,othempn,8
2843,474,retempn,2
2844,475,agrempn,1
2845,475,fpsempn,59
2846,475,herempn,67
2847,475,mwtempn,23
2848,475,othempn,27
2849,475,retempn,7
2850,476,agrempn,2
2851,476,fpsempn,70
2852,476,herempn,79
2853,476,mwtempn,27
2854,476,othempn,32
2855,476,retempn,8
2856,477,agrempn,2
2857,477,fpsempn,86
2858,477,herempn,98
2859,477,mwtempn,34
2860,477,othempn,40
2861,477,retempn,10
2862,478,agrempn,3
2863,478,fpsempn,114
2864,478,herempn,129
2865,478,mwtempn,45
2866,478,othempn,53
2867,478,retempn,13
2868,479,agrempn,2
2869,479,fpsempn,77
2870,479,herempn,87
2871,479,mwtempn,30
2872,479,othempn,35
2873,479,retempn,8
2874,480,agrempn,1
2875,480,fpsempn,37
2876,480,herempn,42
2877,480,mwtempn,14
2878,480,othempn,17
2879,480,retempn,4
2880,481,agrempn,1
2881,481,fpsempn,39
2882,481,herempn,44
2883,481,mwtempn,15
2884,481,othempn,18
2885,481,retempn,4
2886,482,agrempn,1
2887,482,fpsempn,24
2888,482,herempn,27
2889,482,mwtempn,9
2890,482,othempn,11
2891,482,retempn,3
2892,483,agrempn,1
2893,483,fpsempn,63
2894,483,herempn,71
2895,483,mwtempn,24
2896,483,othempn,29
2897,483,retempn,7
2898,484,agrempn,3
2899,484,fpsempn,144
2900,484,herempn,162
2901,484,mwtempn,56
2902,484,othempn,66
2903,484,retempn,16
2904,485,agrempn,3
2905,485,fpsempn,133
2906,485,herempn,150
2907,485,mwtempn,52
2908,485,othempn,62
2909,485,retempn,14
2910,486,agrempn,2
2911,486,fpsempn,74
2912,486,herempn,83
2913,486,mwtempn,29
2914,486,othempn,34
2915,486,retempn,8
2916,487,agrempn,1
2917,487,fpsempn,40
2918,487,herempn,45
2919,487,mwtempn,16
2920,487,othempn,18
2921,487,retempn,4
2922,488,agrempn,2
2923,488,fpsempn,83
2924,488,herempn,94
2925,488,mwtempn,32
2926,488,othempn,38
2927,488,retempn,9
2928,489,agrempn,1
2929,489,fpsempn,28
2930,489,herempn,31
2931,489,mwtempn,11
2932,489,othempn,13
2933,489,retempn,3
2934,490,agrempn,3
2935,490,fpsempn,142
2936,490,herempn,160
2937,490,mwtempn,56
2938,490,othempn,65
2939,490,retempn,16
2940,491,agrempn,1
2941,491,fpsempn,42
2942,491,herempn,48
2943,491,mwtempn,17
2944,491,othempn,20
2945,491,retempn,5
2946,492,agrempn,1
2947,492,fpsempn,57
2948,492,herempn,65
2949,492,mwtempn,23
2950,492,othempn,26
2951,492,retempn,7
2952,493,agrempn,2
2953,493,fpsempn,88
2954,493,herempn,100
2955,493,mwtempn,35
2956,493,othempn,41
2957,493,retempn,10
2958,494,agrempn,3
2959,494,fpsempn,120
2960,494,herempn,135
2961,494,mwtempn,47
2962,494,othempn,55
2963,494,retempn,13
2964,495,agrempn,2
2965,495,fpsempn,92
2966,495,herempn,104
2967,495,mwtempn,36
2968,495,othempn,42
2969,495,retempn,10
2970,496,agrempn,3
2971,496,fpsempn,123
2972,496,herempn,139
2973,496,mwtempn,48
2974,496,othempn,57
2975,496,retempn,14
2976,497,agrempn,2
2977,497,fpsempn,99
2978,497,herempn,112
2979,497,mwtempn,39
2980,497,othempn,46
2981,497,retempn,11
2982,498,agrempn,2
2983,498,fpsempn,85
2984,498,herempn,96
2985,498,mwtempn,33
2986,498,othempn,39
2987,498,retempn,9
2988,499,agrempn,2
2989,499,fpsempn,92
2990,499,herempn,104
2991,499,mwtempn,36
2992,499,othempn,42
2993,499,retempn,10
2994,500,agrempn,1
2995,500,fpsempn,42
2996,500,herempn,48
2997,500,mwtempn,17
2998,500,othempn,20
2999,500,retempn,5
3000,501,agrempn,1
3001,501,fpsempn,37
3002,501,herempn,42
3003,501,mwtempn,14
3004,501,othempn,17
3005,501,retempn,4
3006,502,agrempn,1
3007,502,fpsempn,55
3008,502,herempn,62
3009,502,mwtempn,22
3010,502,othempn,25
3011,502,retempn,6
3012,503,agrempn,1
3013,503,fpsempn,65
3014,503,herempn,74
3015,503,mwtempn,26
3016,503,othempn,30
3017,503,retempn,7
3018,504,agrempn,9
3019,504,fpsempn,372
3020,504,herempn,421
3021,504,mwtempn,146
3022,504,othempn,172
3023,504,retempn,41
3024,505,agrempn,1
3025,505,fpsempn,54
3026,505,herempn,61
3027,505,mwtempn,21
3028,505,othempn,25
3029,505,retempn,6
3030,506,agrempn,2
3031,506,fpsempn,72
3032,506,herempn,81
3033,506,mwtempn,28
3034,506,othempn,33
3035,506,retempn,8
3036,507,agrempn,1
3037,507,fpsempn,59
3038,507,herempn,67
3039,507,mwtempn,23
3040,507,othempn,27
3041,507,retempn,7
3042,508,agrempn,3
3043,508,fpsempn,110
3044,508,herempn,125
3045,508,mwtempn,43
3046,508,othempn,51
3047,508,retempn,12
3048,509,agrempn,6
3049,509,fpsempn,235
3050,509,herempn,266
3051,509,mwtempn,92
3052,509,othempn,109
3053,509,retempn,26
3054,510,agrempn,1
3055,510,fpsempn,29
3056,510,herempn,33
3057,510,mwtempn,12
3058,510,othempn,14
3059,510,retempn,3
3060,511,agrempn,9
3061,511,fpsempn,368
3062,511,herempn,416
3063,511,mwtempn,144
3064,511,othempn,170
3065,511,retempn,41
3066,512,agrempn,1
3067,512,fpsempn,59
3068,512,herempn,67
3069,512,mwtempn,23
3070,512,othempn,27
3071,512,retempn,7
3072,513,agrempn,1
3073,513,fpsempn,31
3074,513,herempn,35
3075,513,mwtempn,12
3076,513,othempn,14
3077,513,retempn,3
3078,514,agrempn,1
3079,514,fpsempn,55
3080,514,herempn,63
3081,514,mwtempn,22
3082,514,othempn,26
3083,514,retempn,6
3084,515,agrempn,1
3085,515,fpsempn,42
3086,515,herempn,48
3087,515,mwtempn,17
3088,515,othempn,20
3089,515,retempn,5
3090,516,agrempn,1
3091,516,fpsempn,35
3092,516,herempn,39
3093,516,mwtempn,14
3094,516,othempn,16
3095,516,retempn,4
3096,517,agrempn,2
3097,517,fpsempn,64
3098,517,herempn,72
3099,517,mwtempn,25
3100,517,othempn,29
3101,517,retempn,7
3102,518,agrempn,4
3103,518,fpsempn,167
3104,518,herempn,188
3105,518,mwtempn,66
3106,518,othempn,77
3107,518,retempn,18
3108,519,agrempn,5
3109,519,fpsempn,214
3110,519,herempn,242
3111,519,mwtempn,83
3112,519,othempn,99
3113,519,retempn,24
3114,520,agrempn,2
3115,520,fpsempn,91
3116,520,herempn,103
3117,520,mwtempn,36
3118,520,othempn,42
3119,520,retempn,10
3120,521,agrempn,2
3121,521,fpsempn,72
3122,521,herempn,81
3123,521,mwtempn,28
3124,521,othempn,33
3125,521,retempn,8
3126,522,agrempn,2
3127,522,fpsempn,79
3128,522,herempn,89
3129,522,mwtempn,31
3130,522,othempn,37
3131,522,retempn,9
3132,523,agrempn,1
3133,523,fpsempn,26
3134,523,herempn,29
3135,523,mwtempn,10
3136,523,othempn,12
3137,523,retempn,3
3138,524,agrempn,1
3139,524,fpsempn,50
3140,524,herempn,56
3141,524,mwtempn,19
3142,524,othempn,23
3143,524,retempn,5
3144,525,agrempn,2
3145,525,fpsempn,81
3146,525,herempn,92
3147,525,mwtempn,32
3148,525,othempn,37
3149,525,retempn,9
3150,526,agrempn,1
3151,526,fpsempn,44
3152,526,herempn,50
3153,526,mwtempn,17
3154,526,othempn,20
3155,526,retempn,5
3156,527,agrempn,3
3157,527,fpsempn,110
3158,527,herempn,125
3159,527,mwtempn,43
3160,527,othempn,51
3161,527,retempn,12
3162,528,agrempn,2
3163,528,fpsempn,110
3164,528,herempn,125
3165,528,mwtempn,43
3166,528,othempn,51
3167,528,retempn,13
3168,529,agrempn,2
3169,529,fpsempn,90
3170,529,herempn,102
3171,529,mwtempn,35
3172,529,othempn,42
3173,529,retempn,10
3174,530,agrempn,6
3175,530,fpsempn,272
3176,530,herempn,308
3177,530,mwtempn,106
3178,530,othempn,125
3179,530,retempn,30
3180,531,agrempn,3
3181,531,fpsempn,123
3182,531,herempn,139
3183,531,mwtempn,48
3184,531,othempn,57
3185,531,retempn,14
3186,532,agrempn,1
3187,532,fpsempn,22
3188,532,herempn,25
3189,532,mwtempn,9
3190,532,othempn,10
3191,532,retempn,2
3192,533,agrempn,3
3193,533,fpsempn,131
3194,533,herempn,148
3195,533,mwtempn,51
3196,533,othempn,60
3197,533,retempn,14
3198,534,agrempn,1
3199,534,fpsempn,59
3200,534,herempn,67
3201,534,mwtempn,23
3202,534,othempn,27
3203,534,retempn,7
3204,535,agrempn,3
3205,535,fpsempn,130
3206,535,herempn,148
3207,535,mwtempn,51
3208,535,othempn,60
3209,535,retempn,15
3210,536,agrempn,1
3211,536,fpsempn,39
3212,536,herempn,45
3213,536,mwtempn,15
3214,536,othempn,18
3215,536,retempn,4
3216,537,agrempn,2
3217,537,fpsempn,111
3218,537,herempn,125
3219,537,mwtempn,43
3220,537,othempn,51
3221,537,retempn,12
3222,538,agrempn,1
3223,538,fpsempn,24
3224,538,herempn,27
3225,538,mwtempn,9
3226,538,othempn,11
3227,538,retempn,3
3228,539,agrempn,2
3229,539,fpsempn,113
3230,539,herempn,128
3231,539,mwtempn,44
3232,539,othempn,53
3233,539,retempn,12
3234,540,agrempn,5
3235,540,fpsempn,197
3236,540,herempn,223
3237,540,mwtempn,77
3238,540,othempn,91
3239,540,retempn,22
3240,541,agrempn,3
3241,541,fpsempn,142
3242,541,herempn,160
3243,541,mwtempn,56
3244,541,othempn,66
3245,541,retempn,15
3246,542,agrempn,1
3247,542,fpsempn,50
3248,542,herempn,56
3249,542,mwtempn,19
3250,542,othempn,23
3251,542,retempn,5
3252,543,agrempn,2
3253,543,fpsempn,87
3254,543,herempn,98
3255,543,mwtempn,34
3256,543,othempn,40
3257,543,retempn,9
3258,544,agrempn,2
3259,544,fpsempn,99
3260,544,herempn,112
3261,544,mwtempn,39
3262,544,othempn,46
3263,544,retempn,11
3264,545,agrempn,1
3265,545,fpsempn,46
3266,545,herempn,52
3267,545,mwtempn,18
3268,545,othempn,21
3269,545,retempn,5
3270,546,agrempn,4
3271,546,fpsempn,157
3272,546,herempn,178
3273,546,mwtempn,61
3274,546,othempn,72
3275,546,retempn,17
3276,547,agrempn,2
3277,547,fpsempn,88
3278,547,herempn,100
3279,547,mwtempn,35
3280,547,othempn,41
3281,547,retempn,10
3282,548,agrempn,2
3283,548,fpsempn,122
3284,548,herempn,138
3285,548,mwtempn,48
3286,548,othempn,56
3287,548,retempn,14
3288,549,agrempn,3
3289,549,fpsempn,109
3290,549,herempn,123
3291,549,mwtempn,43
3292,549,othempn,50
3293,549,retempn,12
3294,550,agrempn,1
3295,550,fpsempn,33
3296,550,herempn,37
3297,550,mwtempn,13
3298,550,othempn,15
3299,550,retempn,4
3300,551,agrempn,1
3301,551,fpsempn,51
3302,551,herempn,58
3303,551,mwtempn,20
3304,551,othempn,23
3305,551,retempn,5
3306,552,agrempn,1
3307,552,fpsempn,35
3308,552,herempn,39
3309,552,mwtempn,14
3310,552,othempn,16
3311,552,retempn,4
3312,553,agrempn,0
3313,553,fpsempn,0
3314,553,herempn,0
3315,553,mwtempn,0
3316,553,othempn,0
3317,553,retempn,0
3318,554,agrempn,1
3319,554,fpsempn,37
3320,554,herempn,42
3321,554,mwtempn,14
3322,554,othempn,17
3323,554,retempn,4
3324,555,agrempn,1
3325,555,fpsempn,33
3326,555,herempn,37
3327,555,mwtempn,13
3328,555,othempn,15
3329,555,retempn,4
3330,556,agrempn,0
3331,556,fpsempn,18
3332,556,herempn,21
3333,556,mwtempn,7
3334,556,othempn,8
3335,556,retempn,2
3336,557,agrempn,4
3337,557,fpsempn,167
3338,557,herempn,189
3339,557,mwtempn,66
3340,557,othempn,77
3341,557,retempn,18
3342,558,agrempn,9
3343,558,fpsempn,395
3344,558,herempn,447
3345,558,mwtempn,155
3346,558,othempn,183
3347,558,retempn,44
3348,559,agrempn,2
3349,559,fpsempn,74
3350,559,herempn,84
3351,559,mwtempn,29
3352,559,othempn,34
3353,559,retempn,8
3354,560,agrempn,2
3355,560,fpsempn,78
3356,560,herempn,88
3357,560,mwtempn,31
3358,560,othempn,37
3359,560,retempn,9
3360,561,agrempn,2
3361,561,fpsempn,68
3362,561,herempn,77
3363,561,mwtempn,27
3364,561,othempn,31
3365,561,retempn,8
3366,562,agrempn,1
3367,562,fpsempn,31
3368,562,herempn,35
3369,562,mwtempn,12
3370,562,othempn,14
3371,562,retempn,3
3372,563,agrempn,8
3373,563,fpsempn,349
3374,563,herempn,395
3375,563,mwtempn,137
3376,563,othempn,160
3377,563,retempn,39
3378,564,agrempn,1
3379,564,fpsempn,37
3380,564,herempn,42
3381,564,mwtempn,14
3382,564,othempn,17
3383,564,retempn,4
3384,565,agrempn,1
3385,565,fpsempn,40
3386,565,herempn,45
3387,565,mwtempn,16
3388,565,othempn,18
3389,565,retempn,4
3390,566,agrempn,3
3391,566,fpsempn,120
3392,566,herempn,136
3393,566,mwtempn,47
3394,566,othempn,56
3395,566,retempn,13
3396,567,agrempn,3
3397,567,fpsempn,116
3398,567,herempn,131
3399,567,mwtempn,45
3400,567,othempn,53
3401,567,retempn,13
3402,568,agrempn,1
3403,568,fpsempn,53
3404,568,herempn,60
3405,568,mwtempn,21
3406,568,othempn,25
3407,568,retempn,6
3408,569,agrempn,0
3409,569,fpsempn,11
3410,569,herempn,12
3411,569,mwtempn,4
3412,569,othempn,5
3413,569,retempn,1
3414,570,agrempn,2
3415,570,fpsempn,72
3416,570,herempn,81
3417,570,mwtempn,28
3418,570,othempn,33
3419,570,retempn,8
3420,571,agrempn,1
3421,571,fpsempn,40
3422,571,herempn,46
3423,571,mwtempn,16
3424,571,othempn,19
3425,571,retempn,4
3426,572,agrempn,0
3427,572,fpsempn,20
3428,572,herempn,23
3429,572,mwtempn,8
3430,572,othempn,9
3431,572,retempn,2
3432,573,agrempn,0
3433,573,fpsempn,20
3434,573,herempn,22
3435,573,mwtempn,8
3436,573,othempn,9
3437,573,retempn,2
3438,574,agrempn,1
3439,574,fpsempn,50
3440,574,herempn,56
3441,574,mwtempn,19
3442,574,othempn,23
3443,574,retempn,5
3444,575,agrempn,1
3445,575,fpsempn,31
3446,575,herempn,35
3447,575,mwtempn,12
3448,575,othempn,14
3449,575,retempn,3
3450,576,agrempn,0
3451,576,fpsempn,13
3452,576,herempn,15
3453,576,mwtempn,5
3454,576,othempn,6
3455,576,retempn,1
3456,577,agrempn,0
3457,577,fpsempn,9
3458,577,herempn,10
3459,577,mwtempn,4
3460,577,othempn,4
3461,577,retempn,1
3462,578,agrempn,2
3463,578,fpsempn,46
3464,578,herempn,52
3465,578,mwtempn,18
3466,578,othempn,21
3467,578,retempn,5
3468,579,agrempn,2
3469,579,fpsempn,86
3470,579,herempn,98
3471,579,mwtempn,34
3472,579,othempn,40
3473,579,retempn,10
3474,580,agrempn,0
3475,580,fpsempn,15
3476,580,herempn,17
3477,580,mwtempn,6
3478,580,othempn,7
3479,580,retempn,2
3480,581,agrempn,0
3481,581,fpsempn,15
3482,581,herempn,17
3483,581,mwtempn,6
3484,581,othempn,7
3485,581,retempn,2
3486,582,agrempn,1
3487,582,fpsempn,44
3488,582,herempn,50
3489,582,mwtempn,17
3490,582,othempn,20
3491,582,retempn,5
3492,583,agrempn,1
3493,583,fpsempn,40
3494,583,herempn,45
3495,583,mwtempn,15
3496,583,othempn,18
3497,583,retempn,4
3498,584,agrempn,1
3499,584,fpsempn,26
3500,584,herempn,29
3501,584,mwtempn,10
3502,584,othempn,12
3503,584,retempn,3
3504,585,agrempn,0
3505,585,fpsempn,4
3506,585,herempn,4
3507,585,mwtempn,1
3508,585,othempn,2
3509,585,retempn,0
3510,586,agrempn,1
3511,586,fpsempn,35
3512,586,herempn,40
3513,586,mwtempn,14
3514,586,othempn,16
3515,586,retempn,4
3516,587,agrempn,1
3517,587,fpsempn,31
3518,587,herempn,35
3519,587,mwtempn,12
3520,587,othempn,14
3521,587,retempn,3
3522,588,agrempn,1
3523,588,fpsempn,35
3524,588,herempn,40
3525,588,mwtempn,14
3526,588,othempn,16
3527,588,retempn,4
3528,589,agrempn,1
3529,589,fpsempn,36
3530,589,herempn,41
3531,589,mwtempn,14
3532,589,othempn,17
3533,589,retempn,4
3534,590,agrempn,1
3535,590,fpsempn,35
3536,590,herempn,40
3537,590,mwtempn,14
3538,590,othempn,16
3539,590,retempn,4
3540,591,agrempn,1
3541,591,fpsempn,41
3542,591,herempn,46
3543,591,mwtempn,15
3544,591,othempn,19
3545,591,retempn,5
3546,592,agrempn,0
3547,592,fpsempn,17
3548,592,herempn,19
3549,592,mwtempn,6
3550,592,othempn,8
3551,592,retempn,2
3552,593,agrempn,2
3553,593,fpsempn,70
3554,593,herempn,79
3555,593,mwtempn,27
3556,593,othempn,32
3557,593,retempn,8
3558,594,agrempn,1
3559,594,fpsempn,22
3560,594,herempn,25
3561,594,mwtempn,9
3562,594,othempn,10
3563,594,retempn,2
3564,595,agrempn,2
3565,595,fpsempn,75
3566,595,herempn,85
3567,595,mwtempn,30
3568,595,othempn,35
3569,595,retempn,8
3570,596,agrempn,1
3571,596,fpsempn,31
3572,596,herempn,35
3573,596,mwtempn,12
3574,596,othempn,14
3575,596,retempn,3
3576,597,agrempn,1
3577,597,fpsempn,26
3578,597,herempn,29
3579,597,mwtempn,10
3580,597,othempn,12
3581,597,retempn,3
3582,598,agrempn,2
3583,598,fpsempn,68
3584,598,herempn,77
3585,598,mwtempn,27
3586,598,othempn,31
3587,598,retempn,8
3588,599,agrempn,0
3589,599,fpsempn,17
3590,599,herempn,19
3591,599,mwtempn,6
3592,599,othempn,8
3593,599,retempn,2
3594,600,agrempn,0
3595,600,fpsempn,18
3596,600,herempn,20
3597,600,mwtempn,7
3598,600,othempn,8
3599,600,retempn,2
3600,601,agrempn,1
3601,601,fpsempn,26
3602,601,herempn,29
3603,601,mwtempn,10
3604,601,othempn,12
3605,601,retempn,3
3606,602,agrempn,1
3607,602,fpsempn,55
3608,602,herempn,62
3609,602,mwtempn,21
3610,602,othempn,25
3611,602,retempn,6
3612,603,agrempn,1
3613,603,fpsempn,56
3614,603,herempn,63
3615,603,mwtempn,22
3616,603,othempn,26
3617,603,retempn,6
3618,604,agrempn,2
3619,604,fpsempn,81
3620,604,herempn,91
3621,604,mwtempn,32
3622,604,othempn,37
3623,604,retempn,9
3624,605,agrempn,6
3625,605,fpsempn,228
3626,605,herempn,259
3627,605,mwtempn,89
3628,605,othempn,106
