ZONE,DISTRICT,SD,COUNTY,TOTHH,HHPOP,TOTPOP,EMPRES,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,TOTACRE,RESACRE,CIACRE,SHPOP62P,TOTEMP,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,PRKCST,OPRKCST,AREATYPE,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,ZERO,hhlds,gqpop
1195,24,24,5,5401,16858,17031,8896,5245,11,939,1404,1560,1499,25291.0,2251.093846330562,49.0,0.19252170042288003,1521,879,3595,5792,5004,2508,126,255,897,2,82,159,0.0,0.0,4,2,0,0,1.10595,1,0,5401,173
1196,24,24,5,2979,9708,9739,4746,2338,620,452,623,925,979,3482.0,763.6458603931284,52.0,0.1804949053857351,452,550,1544,3597,2420,1379,3,55,309,0,33,52,0.0,0.0,4,0,0,0,1.16433,1,0,2979,31
1197,24,24,5,1198,3825,3837,1499,726,452,569,313,238,81,363.0,88.0,162.643248024066,0.18849061204584247,1346,160,944,1309,927,705,139,428,742,0,16,21,0.0,0.0,3,64,0,0,1.58915,2,0,1198,12
1198,24,24,5,1614,3963,4227,2117,863,744,462,594,336,227,500.0,167.0,227.0,0.18469991546914624,1672,218,875,1657,1301,633,304,42,1242,0,23,61,0.0,0.0,4,0,3318,8320,1.31907,2,0,1614,264
1199,24,24,5,3149,7979,8006,3838,1818,1338,1217,1071,655,201,885.0,317.9130552896146,334.0,0.2315861596437136,3234,483,1194,3679,1917,1377,485,292,1369,1,545,542,0.0,0.0,4,284,0,0,1.30202,2,0,3149,27
1200,24,24,5,2878,8475,8534,4026,2327,513,620,938,1004,317,5049.0,708.9613102141827,1205.0,0.22126404175649608,483,476,1708,2921,2135,1462,19,132,258,0,17,57,0.0,0.0,4,0,0,0,1.00175,1,0,2878,59
1201,24,24,5,1224,4325,4335,2080,1227,7,311,394,333,188,626.7,194.2020737597951,160.0,0.17249319656688297,304,262,926,1975,865,693,14,56,153,0,53,28,0.0,0.0,4,0,0,0,1.21145,2,0,1224,10
1202,24,24,5,1001,3153,3164,1407,789,185,451,287,207,57,193.8,117.0,37.0,0.14054540005993407,429,263,745,1286,576,423,108,30,182,0,84,25,0.0,0.0,4,0,0,0,1.39577,2,0,1001,11
1203,24,24,5,1613,5574,5605,2155,1458,138,654,512,250,195,398.0,133.0,110.0,0.13961922030825022,1126,238,1488,1824,1324,576,13,26,743,0,7,337,0.0,0.0,3,3403,0,0,1.68217,3,0,1613,31
1204,24,24,5,887,2526,2526,1143,694,258,420,208,191,69,358.0,98.67607715585696,189.0,0.13779781068898905,1158,140,663,1098,837,326,341,27,432,5,111,242,0.0,0.0,4,0,0,0,1.25715,3,0,887,0
1205,24,24,5,1403,3571,3572,1738,1060,301,363,487,282,269,4614.0,112.0622307825045,840.0887757003918,0.2883923985618901,1328,257,620,1344,702,924,16,116,387,2,602,205,0.0,0.0,4,0,0,0,1.07371,3,0,1403,1
1206,24,24,5,2127,5939,5949,2755,1829,230,754,650,459,267,493.0,112.30646997357924,213.0,0.16274723563307897,999,275,1607,2053,1510,880,115,76,203,1,263,341,0.0,0.0,4,0,0,0,1.4202,3,0,2127,10
1207,24,24,5,1689,5386,5386,2933,1772,0,325,692,451,222,1305.0,244.62420700970097,238.0,0.1650374714890844,580,391,1075,2220,1685,698,14,182,206,1,126,51,0.0,0.0,4,0,0,0,1.13501,2,0,1689,0
1208,24,24,5,2405,7301,7323,3310,1916,440,1073,811,402,116,560.0,350.63817296854165,94.0,0.13646616541353385,697,830,1628,2835,1668,908,88,127,385,1,33,63,0.0,0.0,4,32,0,0,1.31204,2,0,2405,22
1209,24,24,5,1707,5708,5736,2639,1243,465,556,679,324,149,1779.0,161.7472401021391,473.1215600446381,0.10001692333728211,486,499,1247,2375,1293,418,66,34,158,0,212,16,0.0,0.0,4,0,0,0,1.08816,2,0,1707,28
1210,24,24,5,1765,6895,6899,2839,1569,160,419,771,374,196,1976.0,309.2955796360537,252.0,0.11407348454702215,431,399,1902,2884,1656,610,30,34,235,0,42,90,0.0,0.0,4,0,0,0,1.14871,2,0,1765,4
1211,25,25,6,1753,4100,4106,1917,1415,373,490,527,402,334,19404.0,226.21984296801065,1665.0,0.19649621212121213,6394,370,636,1369,1029,712,430,99,646,95,3169,1955,0.0,0.0,4,0,0,0,1.13596,1,0,1753,6
1212,25,25,6,2264,4357,4357,1993,1658,649,862,444,601,355,1235.0,225.11861348296853,45.0,0.41147540983606556,1721,237,419,994,1025,1512,74,98,976,0,154,419,0.0,0.0,4,43,0,0,1.48794,2,0,2264,0
1213,25,25,6,1033,2448,2465,1121,804,242,194,229,217,394,387.0,183.4109739764248,16.0,0.28363047001620745,628,83,416,679,660,579,160,26,377,0,14,51,0.0,0.0,4,1335,0,0,1.35923,1,0,1033,17
1214,25,25,6,1457,3348,3364,1550,1127,317,419,356,352,329,686.0,268.0,8.0,0.30056262955285756,278,194,555,993,765,792,27,12,192,0,4,43,0.0,0.0,4,0,0,0,1.31385,1,0,1457,16
1215,25,25,6,1938,5181,5182,2115,1300,620,490,461,391,595,816.0,342.0,23.0,0.2526062550120289,699,166,1067,1388,1250,1020,197,21,422,0,13,46,0.0,0.0,4,0,0,0,1.23317,1,0,1938,1
1216,25,25,6,1230,3082,3082,1353,1021,174,203,318,353,356,618.0,236.0,13.0,0.32730263157894735,180,105,465,830,777,785,32,7,107,0,11,23,0.0,0.0,4,0,0,0,1.17564,1,0,1230,0
1217,25,25,6,1709,5505,5505,2586,1646,42,162,344,461,746,2448.0,590.2626644473114,81.0,0.22006651884700665,1185,447,973,1343,1597,916,28,24,809,21,55,248,0.0,0.0,4,0,0,0,1.21169,1,0,1709,0
1218,25,25,6,2102,5312,5323,2382,1216,877,672,619,383,432,602.0,301.1474054470622,5.0,0.23017640006850487,100,448,774,2157,1183,1133,5,6,54,0,8,27,0.0,0.0,4,0,0,0,1.2083,1,0,2102,11
1219,25,25,6,1362,3049,3085,1447,1175,163,219,513,253,380,480.0,249.0,19.0,0.30100755667506296,458,80,491,715,1068,744,30,7,218,0,6,197,0.0,0.0,4,322,0,0,1.25622,1,0,1362,36
1220,25,25,6,3098,8325,8325,4049,2534,464,699,699,784,912,1299.0,466.0,28.0,0.22750424448217318,683,479,921,2314,2702,1642,153,32,361,0,81,56,0.0,0.0,4,0,0,0,1.22648,1,0,3098,0
1221,25,25,6,1454,4590,4590,2053,1337,86,388,527,346,193,583.0,311.7621077398044,30.0,0.1692748512232753,230,168,933,1555,1199,575,9,15,163,0,5,38,0.0,0.0,4,0,0,0,1.22042,1,0,1454,0
1222,25,25,6,1409,3052,3332,1707,730,749,385,336,501,185,484.0,99.34678831780138,8.0,0.13764961915125137,603,123,706,1552,852,363,8,19,510,0,41,25,0.0,0.0,4,0,736,188,1.51962,1,0,1409,280
1223,25,25,6,1217,3273,3293,1260,1125,121,613,338,216,55,704.0,173.0,134.0,0.12099644128113879,1204,116,762,1199,904,330,35,34,224,0,473,438,0.0,0.0,4,0,0,0,1.30348,2,0,1217,20
1224,25,25,6,1677,2935,3047,1150,217,1516,1089,425,130,34,231.0,35.0,65.0,0.2982395581636175,1497,297,291,985,517,755,101,73,848,0,138,337,0.0,0.0,3,21,0,0,2.12679,1,0,1677,112
1225,25,25,6,1150,2385,2385,1292,458,769,557,342,162,90,182.0,109.16126833698868,26.0,0.20353200883002207,350,142,314,995,397,372,24,22,129,4,12,159,0.0,0.0,3,0,0,0,1.86422,1,0,1150,0
1226,25,25,6,1182,2398,2408,1159,1149,100,574,379,172,61,263.0,143.11461143852378,36.0,0.37005988023952097,455,65,262,779,693,655,80,14,119,0,222,20,0.0,0.0,3,0,0,0,1.31245,2,0,1182,10
1227,25,25,6,1300,3729,3734,1588,1176,55,328,550,328,96,284.0,195.0,15.0,0.1837166270155961,302,163,816,1390,768,562,33,14,192,0,29,34,0.0,0.0,4,0,0,0,1.16946,1,0,1300,5
1228,25,25,6,942,2416,2453,1299,893,41,206,306,294,134,319.0,207.0,27.0,0.15745526838966203,134,35,505,738,859,314,1,4,105,0,1,23,0.0,0.0,4,0,0,0,1.10068,1,0,942,37
1229,25,25,6,1478,4035,4045,1756,1003,498,536,515,315,108,328.0,189.140304335961,59.0,0.21755986316989737,663,372,808,1446,828,818,127,18,471,0,16,31,0.0,0.0,4,1,0,0,1.38752,1,0,1478,10
1230,25,25,6,2291,6536,6575,2695,1842,496,808,536,460,488,835.0,488.0,22.0,0.2767511177347243,542,140,1175,2014,1665,1586,45,9,433,0,34,21,0.0,0.0,4,61,0,0,1.19347,1,0,2291,39
1231,25,25,6,1202,3198,3225,1585,1226,36,282,519,278,124,264.0,159.0,41.0,0.20626256822752081,435,71,584,1214,1015,510,55,12,319,0,16,33,0.0,0.0,4,0,0,0,1.34099,3,0,1202,27
1232,25,25,6,1207,3151,3244,1536,1079,135,300,449,306,148,284.0,151.0,52.1134691164744,0.2171623296158612,830,112,538,1268,688,556,150,18,576,0,15,71,0.0,0.0,3,0,0,0,1.43438,3,0,1207,93
1233,25,25,6,1310,3333,3333,1609,1187,75,286,351,421,251,304.0,206.20002243735027,28.0,0.2261647639617402,328,264,334,938,1022,606,17,22,233,0,10,46,0.0,0.0,4,0,0,0,1.1712,1,0,1310,0
1234,25,25,6,1447,3383,3411,1528,850,582,749,387,163,150,348.0,151.0,105.0,0.19219653179190752,1537,184,605,1282,824,495,208,73,829,0,107,320,0.0,0.0,3,141,89,0,1.46903,2,0,1447,28
1235,25,25,6,1122,2790,2800,1100,625,500,629,284,168,37,266.0,82.0,78.0,0.14328808446455504,259,110,433,1065,673,310,25,5,222,0,2,5,0.0,0.0,3,0,0,0,1.35449,1,0,1122,10
1236,25,25,6,1522,3580,3610,1757,783,779,815,455,210,43,397.0,161.0,34.0,0.1976100262314194,218,380,391,1210,937,433,50,13,134,0,6,15,0.0,0.0,4,0,0,0,1.2784,1,0,1522,30
1237,25,25,6,976,2550,2550,1405,599,383,244,365,229,136,139.0,103.0,2.0,0.14000725426187885,125,59,613,1030,668,322,3,9,96,0,3,14,0.0,0.0,3,0,0,0,1.35711,1,0,976,0
1238,25,25,6,439,1128,1196,484,438,23,99,114,120,109,23401.0,27.0,3325.0,0.13535911602209943,1805,31,101,511,272,143,13,23,909,0,626,234,0.0,0.0,4,0,1044,164,0.93525,2,0,439,68
1239,25,25,6,977,3132,3158,1506,951,0,190,327,225,232,379.0,121.0,12.0,0.31145619689422793,102,93,700,1043,709,789,3,8,65,0,3,23,0.0,0.0,4,0,0,0,1.36272,3,0,977,26
1240,25,25,6,1438,4270,4393,1825,1419,29,306,588,410,133,849.0,274.0,57.0,0.22111332889776003,406,238,652,1510,1249,762,65,7,283,0,22,29,0.0,0.0,4,0,0,0,1.26986,3,0,1438,123
1241,25,25,6,1264,2912,3098,1231,562,780,779,293,127,67,575.0,123.0,178.0,0.2171900826446281,3179,73,480,873,967,553,478,44,2287,0,269,101,0.0,0.0,4,0,0,0,1.47992,3,0,1264,186
1242,25,25,6,2434,6231,6244,2793,1865,508,874,692,516,358,588.0,348.0,114.0,0.21635576282478347,4434,494,613,2188,1636,930,159,27,4203,0,12,33,0.0,0.0,4,1145,0,0,1.46979,1,0,2434,13
1243,25,25,6,1793,4844,4917,2068,1106,779,591,659,399,145,803.0,218.0,244.0,0.22998752005705117,2051,387,961,1849,1142,1129,32,27,1949,0,9,34,0.0,0.0,4,186,0,0,1.39685,1,0,1793,73
1244,25,25,6,1527,4571,4640,2433,1503,42,425,501,296,304,509.0,304.0,17.0,0.2218975258133645,518,180,908,1559,1414,946,8,12,472,0,5,21,0.0,0.0,4,628,0,0,1.29725,1,0,1527,69
1245,25,25,6,1676,5085,5100,2081,1622,0,434,658,297,287,661.0,371.05317824221146,24.0,0.2242231638418079,241,335,1137,1789,1246,1006,22,10,149,0,31,29,0.0,0.0,4,0,0,0,1.17135,1,0,1676,15
1246,25,25,6,3582,11496,11549,4565,3053,488,714,844,1076,950,5211.0,737.8925215964466,192.9404969448153,0.23755794629581037,3319,472,2058,3592,2806,2266,1607,46,1408,37,89,132,0.0,0.0,4,1420,0,0,1.29491,1,0,3582,53
1247,26,26,6,4203,13570,13625,6329,4098,0,729,1026,1088,1355,13328.0,851.9891585245149,498.2583920776402,0.1968454258675079,2694,863,2795,4553,3426,2309,360,47,856,0,912,519,0.0,0.0,4,2137,0,0,1.17731,2,0,4203,55
1248,26,26,6,3450,10467,10467,4872,3293,70,464,597,837,1552,23082.0,4237.255479686937,162.0,0.2023985058488155,2820,570,2448,2743,2606,1566,518,83,1345,26,210,638,0.0,0.0,4,0,253,0,0.97719,1,0,3450,0
1249,26,26,6,2190,6046,6062,2967,1669,547,455,732,507,499,11830.0,796.4777054512045,658.7861621651602,0.21101537421861802,3355,357,917,2089,1430,964,341,88,1806,19,644,457,0.0,0.0,5,0,3189,9593,1.14215,3,0,2190,16
1250,26,26,6,1713,4988,5036,1878,1200,458,630,686,309,90,3783.0,307.0,342.08492887386825,0.15378844711177794,4106,508,1161,1793,1182,576,842,60,872,1,1817,514,0.0,0.0,4,28,0,0,1.55598,3,0,1713,48
1251,26,26,6,2694,7252,7274,2596,1930,698,1239,753,338,366,71643.0,565.1182090755873,1743.4738699494596,0.2473662031184155,1469,277,1691,2006,1590,1392,365,23,672,0,76,333,0.0,0.0,4,0,0,0,0.99749,3,0,2694,22
1252,26,26,6,925,3320,4017,1344,954,103,195,511,182,31,4995.0,366.0,4581.0,0.005922165820642978,1267,465,874,2000,110,8,49,24,710,0,135,349,0.0,0.0,4,0,0,0,0.95647,3,0,925,697
1253,26,26,6,1282,4744,4744,2205,1210,10,280,293,407,299,1064.0,227.0,53.0,0.15639810426540285,134,126,1030,1503,1128,535,11,5,75,0,5,38,0.0,0.0,4,0,0,0,1.14339,3,0,1282,0
1254,26,26,6,1876,6098,6107,3001,1794,27,309,613,698,257,428.0,406.0,5.0,0.16119962511715089,256,303,1152,2478,1447,857,5,12,196,0,13,30,0.0,0.0,4,0,0,0,1.17295,3,0,1876,9
1255,26,26,6,1728,4875,4875,2180,1044,667,720,402,440,164,317.0,224.0,41.0,0.1729553334693045,407,416,852,1619,1206,685,20,7,353,0,10,17,0.0,0.0,4,0,0,0,1.36865,3,0,1728,0
1256,26,26,6,1587,4328,4328,2102,1402,238,486,485,470,145,945.0,714.0509398108792,46.328520121959,0.19955456570155902,502,172,793,1604,1141,679,70,32,210,0,76,114,0.0,0.0,4,0,0,0,1.08119,3,0,1587,0
1257,26,26,6,2199,6781,6781,2637,1652,503,607,899,579,110,477.0,310.0,32.0,0.2085925068711124,321,486,1244,2229,1673,1137,8,12,279,0,4,18,0.0,0.0,4,9,0,0,1.27358,3,0,2199,0
1258,26,26,6,1486,5145,5145,2320,875,625,402,572,331,181,220.0,144.0,8.0,0.12468879668049793,213,390,697,1831,1344,423,29,7,151,0,6,20,0.0,0.0,4,0,0,0,1.48835,3,0,1486,0
1259,26,26,6,1929,5619,5637,2161,965,881,1056,489,333,44,326.0,151.48288866061182,39.642035088888,0.14616724738675957,1260,550,1050,1945,1315,754,165,20,522,5,525,23,0.0,0.0,4,28,0,0,1.97691,3,0,1929,18
1260,26,26,6,1218,4033,4036,1273,662,511,630,374,164,49,198.0,114.0,39.0,0.0992835209825998,207,388,1059,1333,718,318,12,11,165,0,4,15,0.0,0.0,4,0,0,0,1.48612,3,0,1218,3
1261,26,26,6,1419,4308,4329,2129,1222,130,423,387,354,258,330.0,138.98343049229803,65.43225150202701,0.13892773892773894,542,335,793,1480,1145,457,117,22,291,0,8,104,0.0,0.0,4,0,0,0,1.46588,3,0,1419,21
1262,26,26,6,490,1375,1417,655,304,300,185,174,117,15,224.0,75.36685414171534,57.0,0.11913814955640051,4260,110,346,645,273,168,80,86,1055,0,81,2958,0.0,0.0,2,0,0,0,2.34604,3,0,490,42
1263,26,26,6,1034,2663,2685,1282,677,326,509,298,155,72,271.0,118.0,37.0,0.14241164241164242,1309,96,432,859,1077,347,27,22,634,0,12,614,0.0,0.0,3,1844,0,0,1.82544,3,0,1034,22
1264,26,26,6,1918,5438,5438,2499,931,948,850,604,319,142,379.0,193.5088964858955,65.0,0.1041350531107739,688,428,1111,2117,1113,385,126,12,497,0,26,27,0.0,0.0,4,0,0,0,1.51514,2,0,1918,0
1265,26,26,6,1149,3644,3666,1621,668,487,392,399,302,59,411.0,130.32904831663504,119.0,0.17057356608478802,3915,194,1155,1249,810,516,945,13,2891,0,11,55,0.0,0.0,3,0,0,0,2.18103,2,0,1149,22
1266,26,26,6,1453,4466,4470,1882,1158,259,507,527,310,104,348.0,173.0,44.0,0.15204936095196123,941,274,814,1599,1203,547,197,24,569,0,86,65,0.0,0.0,4,16,0,0,1.43352,3,0,1453,4
1267,26,26,6,1102,2727,2727,1179,1014,72,294,233,351,225,446.0,231.0,37.0,0.31917762049207954,743,150,580,774,643,752,176,15,451,0,5,96,0.0,0.0,4,0,0,0,1.29335,1,0,1102,0
1268,26,26,6,4108,10592,10612,4757,3233,898,775,950,1066,1315,8690.0,1438.946843884489,53.37001712327449,0.262198440050789,1891,497,1718,3427,2632,2478,121,49,1513,9,71,128,0.0,0.0,4,0,0,0,1.07521,1,0,4108,20
1269,26,26,6,3455,8612,8660,3541,2403,1205,1101,1050,722,584,2243.0,670.7294709591596,102.38545726461402,0.30179498269896193,2229,253,1518,3100,1859,2307,738,38,1299,0,19,135,0.0,0.0,4,2181,0,0,1.38343,2,0,3455,48
1270,26,26,6,6453,21390,21401,9853,6020,345,1004,1674,2020,1755,8545.0,1786.8041450742612,576.0836877807308,0.16980139418650533,2891,1446,4501,7934,5273,3107,78,87,1240,0,1124,362,0.0,0.0,4,1968,0,0,1.14115,3,0,6453,11
1271,26,26,6,5243,17005,17021,7410,5078,169,849,1223,1440,1736,4587.0,1179.1874840845437,325.0,0.14760964518638187,798,1264,3856,5499,3786,1977,83,62,490,0,39,124,0.0,0.0,4,0,0,0,1.17185,3,0,5243,16
1272,26,26,6,0,0,0,0,0,0,0,0,0,0,890.0,61.6444110459,463.0,0.22606889388956206,3096,0,15,2484,2203,925,5,13,1982,0,5,1091,0.0,0.0,2,0,0,0,1.03176,3,0,0,0
1273,26,26,6,1481,3793,3812,1730,1316,257,465,476,305,240,2115.0,327.34949426139417,57.816873242941696,0.23404255319148937,692,258,572,1259,900,769,114,18,451,0,49,60,0.0,0.0,4,420,0,0,1.23333,3,0,1481,19
1274,26,26,6,2042,5658,5658,2599,952,1149,554,848,437,202,625.0,342.0,124.60022001492456,0.18715373961218837,1541,481,970,2365,996,856,495,39,848,0,21,138,0.0,0.0,4,1868,0,0,1.32355,2,0,2042,0
1275,26,26,6,1381,3503,3503,1550,673,685,298,612,384,89,275.0,169.0,17.0,0.14934155225553375,343,222,687,1527,751,315,84,18,200,0,15,26,0.0,0.0,4,0,0,0,1.3976,2,0,1381,0
1276,26,26,6,1227,3650,3650,1661,793,390,276,477,378,95,267.0,160.48123105263312,17.0,0.1478472786352559,562,136,982,1199,887,424,107,31,357,0,14,53,0.0,0.0,4,0,0,0,1.38836,3,0,1227,0
1277,26,26,6,1784,5172,5182,2580,1678,109,216,471,579,519,430.0,276.0,14.0,0.1986989946777055,291,149,745,1645,1676,756,30,27,163,0,14,57,0.0,0.0,4,0,0,0,1.29155,3,0,1784,10
1278,26,26,6,1886,6245,6245,2941,1822,0,134,480,677,596,1390.0,617.2651591064265,182.081158991824,0.14833226427196922,357,383,1296,2542,1223,666,95,7,224,0,2,29,0.0,0.0,4,0,0,0,1.11683,3,0,1886,0
1279,26,26,6,3577,10249,10275,4689,2930,632,665,1158,965,792,13849.0,5278.418102125478,914.4846993376348,0.17745432022297924,7586,571,1728,3571,2085,1515,569,66,2690,68,2448,1745,0.0,0.0,5,0,418,0,1.04796,3,0,3577,26
1280,26,26,6,4570,10676,10676,4917,3583,1017,1535,993,1074,974,1678.0,760.4915863900629,303.74959376930485,0.36328960833565915,5579,316,1360,3201,2327,3312,2216,61,2959,5,146,192,0.0,0.0,4,0,336,0,1.32692,3,0,4570,0
1281,26,26,6,2689,6361,6361,3537,1261,1445,599,1189,691,205,612.0,226.0,137.4065176996699,0.15124083034181365,1606,235,874,2959,1501,676,534,45,740,0,181,106,0.0,0.0,4,0,0,0,1.48341,2,0,2689,0
1282,26,26,6,4669,14744,14823,6571,3513,1014,967,1096,1338,1266,2907.0,1441.6290459061372,244.62983011529292,0.1632582322357019,3366,700,3259,4333,3980,1804,643,60,1594,10,153,906,0.0,0.0,4,6,0,0,1.15454,1,0,4669,79
1283,26,26,6,1532,3950,3950,1676,1159,353,573,508,299,149,457.0,238.7674214737911,84.0,0.2099198396793587,868,282,991,1222,766,652,30,34,712,0,26,66,0.0,0.0,3,2518,0,0,1.36101,3,0,1532,0
1284,26,26,6,1955,5352,5375,2412,1856,277,478,625,451,401,1511.0,464.2819819989486,161.49495159439465,0.19969828399019424,4011,313,740,2179,1119,823,455,207,1980,0,230,1139,0.0,0.0,4,65,0,0,1.41116,1,0,1955,23
1285,26,26,6,1851,5081,5081,2321,1798,8,315,503,389,644,1246.0,504.51599990193847,61.0,0.27333073018352205,694,170,1197,1266,1211,1181,122,37,447,0,13,75,0.0,0.0,3,0,0,0,1.08739,2,0,1851,0
1286,26,26,6,1832,4913,4919,2284,1947,42,302,516,329,687,56212.0,10750.507186796089,96.0,0.3321582452017235,1024,306,740,1083,1525,1331,18,34,129,589,25,229,0.0,0.0,4,0,0,0,0.90667,1,0,1832,6
1287,26,26,6,527,1534,1535,515,505,4,110,184,67,163,109722.0,2680.439676903263,3460.0,0.22936972059779076,901,66,312,411,431,289,98,61,165,263,184,130,0.0,0.0,5,65,0,0,0.91727,3,0,527,1
1288,26,26,6,3983,12132,12136,5547,3110,880,953,1310,1193,528,2502.0,785.2520122825933,126.0,0.17229415249217228,1685,793,2514,4066,2610,1562,327,29,829,118,107,275,0.0,0.0,4,48,0,0,1.21056,3,0,3983,4
1289,26,26,6,3077,9278,9278,4227,2412,669,906,880,736,553,4140.0,490.8984967270383,505.14117663516186,0.1740900104663333,3634,632,1814,2780,2061,1124,597,70,1257,76,1192,442,0.0,0.0,4,1016,0,0,1.1868,3,0,3077,0
1290,26,26,6,5437,11368,11375,3813,4949,460,1849,1844,1197,547,149505.0,4536.0250449548985,3135.9192153675854,0.4630254938375823,1868,243,1603,2472,2500,4753,283,64,803,255,162,301,0.0,0.0,4,0,0,0,0.93696,2,0,5437,7
1291,27,27,7,3627,11693,11704,6388,2780,523,907,913,765,1053,18433.0,1192.2707723510052,73.7414699984547,0.16621140634053472,1925,568,2819,3716,3058,1524,593,134,961,65,132,40,0.0,0.0,4,1720,0,0,1.15254,2,0,3627,11
1292,27,27,7,2827,9392,9437,5095,2434,165,636,654,861,684,10156.0,726.2310002587441,2083.1649672649737,0.1937752938909231,9942,499,2131,3131,2733,1540,237,1007,2310,122,4777,1489,0.0,0.0,4,9,0,0,1.13556,3,0,2827,45
1293,27,27,7,2318,5493,5514,3246,1386,918,577,561,634,545,3647.0,433.8012469842311,23.872717844655995,0.2443639953924634,1173,244,1063,1927,1414,1250,68,106,392,367,141,99,0.0,0.0,4,0,0,0,1.21428,2,0,2318,21
1294,27,27,7,24,24,35,20,5,30,22,0,0,0,1242.0,486.0,231.94416698609103,0.2916666666666667,3006,0,0,81,71,63,18,110,2554,34,222,68,0.0,0.0,4,54,1464,4815,1.05023,2,0,24,11
1295,27,27,7,3257,8240,8311,5294,2108,943,808,938,965,575,1204.0,578.2810258394777,139.0,0.17649032546695,2632,386,1630,3377,2158,1110,739,212,1184,93,141,263,0.0,0.0,4,0,0,0,1.30862,2,0,3257,71
1296,27,27,7,1587,3269,3278,1743,1412,143,332,349,314,599,1610.0,744.9916235122608,17.0,0.3672619047619048,1195,10,464,808,921,1051,43,148,456,348,137,63,0.0,0.0,4,30,0,0,1.04314,1,0,1587,9
1297,27,27,7,3680,9435,9454,5609,1881,1551,1273,1064,594,763,637.0,391.3423117909584,22.0,0.18055702636873874,3019,623,1556,3534,2362,1065,246,310,1884,206,214,159,0.0,0.0,4,0,0,0,1.57216,3,0,3680,19
1298,27,27,7,725,1375,2018,1066,588,171,159,202,176,189,337.0,95.22612504653608,64.53114648795136,0.1995768688293371,4053,62,96,646,342,231,559,577,1800,48,869,200,0.0,0.0,4,365,0,0,2.4634,3,0,725,643
1299,27,27,7,1032,1805,1830,1167,500,580,336,352,226,111,250.0,104.92122074956995,36.028597260627386,0.21737044145873322,4875,148,122,1049,317,362,214,405,1844,51,390,1971,0.0,0.0,2,0,0,0,2.93758,3,0,1032,25
1300,27,27,7,812,1819,1853,914,555,233,322,205,150,129,212.0,124.0,7.0,0.17473789316025962,711,84,354,734,494,266,35,82,356,10,123,105,0.0,0.0,4,0,0,0,1.46236,3,0,812,34
1301,27,27,7,1393,3476,3489,1742,1050,305,386,488,208,310,328.0,160.15204336107666,29.0,0.21626928471248247,1560,124,621,1077,1132,522,70,247,603,60,274,306,0.0,0.0,4,62,0,0,2.0587,3,0,1393,13
1302,27,27,7,2514,7526,7540,4219,1921,473,466,846,538,677,1566.0,576.2983311064936,22.0,0.14338991769547324,1138,405,1603,2642,2059,837,436,96,424,18,93,71,0.0,0.0,4,0,0,0,1.26134,1,0,2514,14
1303,27,27,7,1163,2902,2902,1555,1053,0,140,239,336,442,562.0,418.39049140952073,5.0,0.3699363910277871,378,109,441,610,856,876,8,90,148,16,69,47,0.0,0.0,4,0,0,0,1.03643,1,0,1163,0
1304,27,27,7,2916,7050,7050,3989,1949,755,1077,590,618,636,698.0,552.9800248159755,12.0,0.22621744054360135,995,255,1312,2245,1700,1345,45,146,528,76,87,113,0.0,0.0,4,0,0,0,1.21482,3,0,2916,0
1305,27,27,7,1749,5181,5186,2871,1307,383,453,574,495,229,480.0,232.0,72.8644197630165,0.11799301598970778,3670,327,1307,1988,1179,482,496,381,2010,131,512,140,0.0,0.0,4,2018,0,0,1.61867,3,0,1749,5
1306,27,27,7,5131,12540,12557,6425,4287,581,1303,1345,1064,1400,1317.0,729.6448237544066,83.0,0.25998439937597506,4685,721,2001,3361,3404,2949,649,254,2946,312,336,188,0.0,0.0,4,1622,0,0,1.50078,3,0,5131,17
1307,27,27,7,2906,6976,7017,3495,2242,532,737,630,713,820,830.0,503.2117700186285,36.0,0.33846837505554733,1184,262,1014,1718,1619,1955,47,128,726,68,141,74,0.0,0.0,4,693,0,0,1.24842,3,0,2906,41
1308,27,27,7,1519,3775,3795,1819,1626,58,246,382,436,445,37851.0,1672.525037549929,141.0,0.3861566484517304,1908,149,455,914,973,1236,22,147,889,258,535,57,0.0,0.0,4,0,0,0,0.98823,1,0,1519,20
1309,28,28,7,177,351,351,115,169,0,76,42,37,23,14722.0,1194.6635099379437,261.0,0.48314606741573035,666,0,41,38,111,155,10,77,89,344,129,17,0.0,0.0,4,11,0,0,1.04736,3,0,177,0
1310,28,28,7,1539,2453,2720,1294,1346,334,597,429,234,287,1041.0,159.04963603994003,340.757341703872,0.5366646954464813,2636,41,102,640,833,1663,186,125,1763,28,443,91,0.0,0.0,4,0,0,0,1.36938,2,0,1539,267
1311,28,28,7,2544,5602,5673,2631,2837,445,476,391,627,1054,92029.0,4120.843592098638,280.137076017174,0.4494905888447591,3923,321,544,1105,1513,2122,40,367,929,756,1653,178,0.0,0.0,4,0,0,0,0.97529,1,0,2544,71
1312,28,28,7,538,1338,1366,705,727,9,143,151,155,89,187154.0,1607.7988229778875,392.0,0.2765205091937765,501,34,229,363,408,341,9,40,82,234,79,57,0.0,0.0,5,0,0,0,0.93156,1,0,538,28
