"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[44-45]","Share of Tours",0.00323924416606042
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[45-46]","Share of Tours",0.0056436140833258
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[46-47]","Share of Tours",0.00118995667878495
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[47-48]","Share of Tours",0.00156686682596549
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[48-49]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[49-50]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[50-51]","Share of Tours",0.000550200865015196
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[51-52]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[57-58]","Share of Tours",0.00164555584124992
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[58-59]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[59-60]","Share of Tours",0.00149955248381901
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[60-61]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[76-77]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[93-94]","Share of Tours",0.000686599254870305
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[95-96]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Eat Out","Distance Bin (miles)","[99-100]","Share of Tours",0.000393834916319293
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[0-1]","Share of Tours",0.194882319592089
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[1-2]","Share of Tours",0.149350318996094
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[2-3]","Share of Tours",0.0859199928137645
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[3-4]","Share of Tours",0.0764228256769037
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[4-5]","Share of Tours",0.0426223536743337
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[5-6]","Share of Tours",0.0598413063527565
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[6-7]","Share of Tours",0.0339628257711855
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[7-8]","Share of Tours",0.0425176299838707
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[8-9]","Share of Tours",0.0281706106493903
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[9-10]","Share of Tours",0.0272174524664732
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[10-11]","Share of Tours",0.0226276380046791
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[11-12]","Share of Tours",0.0136634646141075
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[12-13]","Share of Tours",0.0271904482964882
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[13-14]","Share of Tours",0.0144101678849501
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[14-15]","Share of Tours",0.0118190904610692
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[15-16]","Share of Tours",0.00857761266594362
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[16-17]","Share of Tours",0.00492035822003857
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[17-18]","Share of Tours",0.0130713902183269
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[18-19]","Share of Tours",0.00637175296795371
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[19-20]","Share of Tours",0.00325936386422458
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[20-21]","Share of Tours",0.00651377711970791
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[21-22]","Share of Tours",0.00721570957655451
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[22-23]","Share of Tours",0.00314065649343448
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[23-24]","Share of Tours",0.012054316817408
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[24-25]","Share of Tours",0.00811987941198557
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[25-26]","Share of Tours",0.00779918713081122
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[26-27]","Share of Tours",0.00459698251044583
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[27-28]","Share of Tours",0.0054274911763718
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[28-29]","Share of Tours",0.00675543312051426
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[29-30]","Share of Tours",0.00807007925484959
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[30-31]","Share of Tours",0.00738117606951185
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[31-32]","Share of Tours",0.00281051406344709
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[32-33]","Share of Tours",0.00585629999649408
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[33-34]","Share of Tours",0.00370588281766853
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[34-35]","Share of Tours",0.00583964697850608
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[35-36]","Share of Tours",0.00742370828170332
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[36-37]","Share of Tours",0.012563531059484
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[37-38]","Share of Tours",0.00106114543081339
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[38-39]","Share of Tours",0.000634591554609555
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[39-40]","Share of Tours",0.00263820352842741
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[40-41]","Share of Tours",0.00263267414755911
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[41-42]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[42-43]","Share of Tours",0.00583816166315244
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[43-44]","Share of Tours",0.000151743568998394
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[44-45]","Share of Tours",0.000281328417853941
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[45-46]","Share of Tours",0.000574887777467094
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[47-48]","Share of Tours",0.000331871942091056
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[48-49]","Share of Tours",0.000390346893324077
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[49-50]","Share of Tours",0.0000673272210951322
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[50-51]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[53-54]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[54-55]","Share of Tours",0.000196950454080147
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[55-56]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[56-57]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[60-61]","Share of Tours",0.000130699714452783
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[62-63]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[63-64]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[66-67]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[67-68]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[68-69]","Share of Tours",0.000490621691946139
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[69-70]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[76-77]","Share of Tours",0.0000824270917534798
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[90-91]","Share of Tours",0.000305009785712552
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[92-93]","Share of Tours",0.000305009785712552
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[93-94]","Share of Tours",0.000254693442403734
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[96-97]","Share of Tours",0.00147989825408229
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[97-98]","Share of Tours",0.000059212580923692
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Escorting","Distance Bin (miles)","[99-100]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[0-1]","Share of Tours",0.109674395834292
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[1-2]","Share of Tours",0.119682975991271
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[2-3]","Share of Tours",0.106037458795601
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[3-4]","Share of Tours",0.0750308287285269
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[4-5]","Share of Tours",0.0830913448003654
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[5-6]","Share of Tours",0.0413354151651382
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[6-7]","Share of Tours",0.050069620009215
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[7-8]","Share of Tours",0.0300223958780459
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[8-9]","Share of Tours",0.0213008470482137
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[9-10]","Share of Tours",0.0320441931558949
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[10-11]","Share of Tours",0.0304290674411908
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[11-12]","Share of Tours",0.0283663677536974
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[12-13]","Share of Tours",0.0102829980139979
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[13-14]","Share of Tours",0.0212547710159957
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[14-15]","Share of Tours",0.013430875987718
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[15-16]","Share of Tours",0.0123159541514831
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[16-17]","Share of Tours",0.0101841618411881
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[17-18]","Share of Tours",0.0104732825622411
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[18-19]","Share of Tours",0.00970691226028728
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[19-20]","Share of Tours",0.0170743887775609
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[20-21]","Share of Tours",0.00894866933481092
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[21-22]","Share of Tours",0.00991796866710274
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[22-23]","Share of Tours",0.0042587102512261
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[23-24]","Share of Tours",0.0169225695561012
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[24-25]","Share of Tours",0.00707504756898407
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[25-26]","Share of Tours",0.0146621818162668
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[26-27]","Share of Tours",0.0119612337111772
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[27-28]","Share of Tours",0.00431854679514925
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[28-29]","Share of Tours",0.0066119919817631
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[29-30]","Share of Tours",0.00348087399835911
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[30-31]","Share of Tours",0.00618370878381342
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[31-32]","Share of Tours",0.00506739714534833
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[32-33]","Share of Tours",0.00759498698719875
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[33-34]","Share of Tours",0.00177012745555046
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[34-35]","Share of Tours",0.00267944223476934
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[35-36]","Share of Tours",0.010403845033491
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[36-37]","Share of Tours",0.00279772482741212
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[37-38]","Share of Tours",0.00195642565779138
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[38-39]","Share of Tours",0.00368607366385866
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[39-40]","Share of Tours",0.00770382059073317
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[40-41]","Share of Tours",0.00338787583587138
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[41-42]","Share of Tours",0.000860421577929247
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[42-43]","Share of Tours",0.000839311830396908
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[43-44]","Share of Tours",0.00136085852907524
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[44-45]","Share of Tours",0.00190532586359308
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[45-46]","Share of Tours",0.00136173441361832
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[46-47]","Share of Tours",0.00170567458712225
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[47-48]","Share of Tours",0.00139249849920908
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[48-49]","Share of Tours",0.00138236119709542
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[49-50]","Share of Tours",0.00517664008450289
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[50-51]","Share of Tours",0.00114649807708445
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[51-52]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[52-53]","Share of Tours",0.0000809370387750227
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[53-54]","Share of Tours",0.000141183372840762
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[55-56]","Share of Tours",0.000362478947376402
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[56-57]","Share of Tours",0.000713626108320092
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[57-58]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[58-59]","Share of Tours",0.00116128565159007
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[59-60]","Share of Tours",0.00179658346121792
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[60-61]","Share of Tours",0.000696076587407196
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[67-68]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[68-69]","Share of Tours",0.000317069349378399
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[75-76]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[76-77]","Share of Tours",0.000478610512021503
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[77-78]","Share of Tours",0.000288290145184339
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[79-80]","Share of Tours",0.000104032551004059
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[85-86]","Share of Tours",0.000511170730736185
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[87-88]","Share of Tours",0.000874075859164344
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[96-97]","Share of Tours",0.00110813997664782
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[97-98]","Share of Tours",0.00103763794000572
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Maintenance","Distance Bin (miles)","[99-100]","Share of Tours",0
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[0-1]","Share of Tours",0.162994592434561
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[1-2]","Share of Tours",0.134312248856195
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[2-3]","Share of Tours",0.113880227618002
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[3-4]","Share of Tours",0.0861810970213538
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[4-5]","Share of Tours",0.07248205975906
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[5-6]","Share of Tours",0.0333477397637063
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[6-7]","Share of Tours",0.0330936452517385
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[7-8]","Share of Tours",0.0338029843888502
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[8-9]","Share of Tours",0.0481545983362317
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[9-10]","Share of Tours",0.022704986093956
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[10-11]","Share of Tours",0.0350644829952422
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[11-12]","Share of Tours",0.0188807990920129
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[12-13]","Share of Tours",0.0210667807940578
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[13-14]","Share of Tours",0.010216278138653
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[14-15]","Share of Tours",0.0105010470135119
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[15-16]","Share of Tours",0.00640823225868587
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[16-17]","Share of Tours",0.00693520102494243
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[17-18]","Share of Tours",0.00717336871773051
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[18-19]","Share of Tours",0.0180328781022513
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[19-20]","Share of Tours",0.00490788032900512
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[20-21]","Share of Tours",0.014205872215183
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[21-22]","Share of Tours",0.00320982753800742
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[22-23]","Share of Tours",0.00397402737622372
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[23-24]","Share of Tours",0.00742304094485795
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[24-25]","Share of Tours",0.00845160115415642
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[25-26]","Share of Tours",0.00681111985179915
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[26-27]","Share of Tours",0.0103523685090094
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[27-28]","Share of Tours",0.00513826940646211
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[28-29]","Share of Tours",0.00402837866662959
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[29-30]","Share of Tours",0.00212278093388919
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[30-31]","Share of Tours",0.00379048404729319
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[31-32]","Share of Tours",0.000909431328732611
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[32-33]","Share of Tours",0.000443677623215948
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[33-34]","Share of Tours",0.00248851335845582
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[34-35]","Share of Tours",0.00320112960227297
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[35-36]","Share of Tours",0.000623918489533057
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[36-37]","Share of Tours",0.002889416568496
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[37-38]","Share of Tours",0.00220420140439868
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[38-39]","Share of Tours",0.00447770379825445
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[39-40]","Share of Tours",0.001613859851755
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[40-41]","Share of Tours",0.000843464268998134
"CHTS","Share of tours by tour purpose and tour distance bin","Tour Purpose","Shopping","Distance Bin (miles)","[41-42]","Share of Tours",0.00168491278932571
