"TAZ1454","hispanic","white_nonh","black_nonh","asian_nonh","other_nonh","TOTPOP","COUNTY","County_Name"
1028,149,1539,57,245,1836,3826,4,"Alameda"
1029,126,1471,24,220,1818,3659,4,"Alameda"
1030,75,785,25,156,974,2015,4,"Alameda"
1031,133,1505,33,214,1772,3657,4,"Alameda"
1032,65,712,10,95,797,1679,4,"Alameda"
1033,164,1611,41,276,1994,4086,4,"Alameda"
1034,152,1216,29,358,1644,3399,4,"Alameda"
1035,136,731,22,324,1082,2295,4,"Alameda"
1036,224,697,56,749,1508,3234,4,"Alameda"
1037,173,660,44,423,1143,2443,4,"Alameda"
1038,735,1047,196,702,1072,3752,4,"Alameda"
1039,398,1364,134,1512,1611,5019,4,"Alameda"
1040,195,289,60,476,781,1801,5,"Contra Costa"
1041,181,564,52,509,1128,2434,5,"Contra Costa"
1042,98,614,9,182,825,1728,5,"Contra Costa"
1043,130,1129,36,207,1367,2869,5,"Contra Costa"
1044,94,957,18,207,1152,2428,5,"Contra Costa"
1045,132,897,69,427,1340,2865,5,"Contra Costa"
1046,109,834,48,289,1096,2376,5,"Contra Costa"
1047,257,690,122,568,1356,2993,5,"Contra Costa"
1048,194,726,73,484,1342,2819,5,"Contra Costa"
1049,550,1168,251,784,2352,5105,5,"Contra Costa"
1050,1738,683,2013,715,3159,8308,5,"Contra Costa"
1051,371,575,219,784,1529,3478,5,"Contra Costa"
1052,69,398,38,315,633,1453,5,"Contra Costa"
1053,224,1179,167,493,1965,4028,5,"Contra Costa"
1054,439,710,193,336,1297,2975,5,"Contra Costa"
1055,1893,857,403,725,2117,5995,5,"Contra Costa"
1056,1977,660,480,331,1546,4994,5,"Contra Costa"
1057,3469,162,340,155,740,4866,5,"Contra Costa"
1058,2654,401,1466,374,2355,7250,5,"Contra Costa"
1059,1131,1432,921,843,3095,7422,5,"Contra Costa"
1060,3699,188,1328,191,1770,7176,5,"Contra Costa"
1061,4288,516,958,273,1690,7725,5,"Contra Costa"
1062,446,1368,176,153,1749,3892,5,"Contra Costa"
1063,3605,202,1132,306,1696,6941,5,"Contra Costa"
1064,3184,184,282,231,795,4676,5,"Contra Costa"
1065,3634,767,424,920,2259,8004,5,"Contra Costa"
1066,2293,530,803,893,1924,6443,5,"Contra Costa"
1067,6482,384,581,608,1560,9615,5,"Contra Costa"
1068,3267,201,803,346,1468,6085,5,"Contra Costa"
1069,2308,899,1930,2118,3972,11227,5,"Contra Costa"
1070,2055,232,357,622,1226,4492,5,"Contra Costa"
1071,3431,328,524,711,1531,6525,5,"Contra Costa"
1072,2081,301,582,1039,1906,5909,5,"Contra Costa"
1073,1417,314,1432,628,2077,5868,5,"Contra Costa"
1074,1483,1280,884,1022,2943,7612,5,"Contra Costa"
1075,634,518,284,333,1120,2889,5,"Contra Costa"
1076,290,961,158,261,1353,3023,5,"Contra Costa"
1077,884,976,480,728,2177,5245,5,"Contra Costa"
1078,823,853,383,615,1914,4588,5,"Contra Costa"
1079,1258,2026,598,1489,3893,9264,5,"Contra Costa"
1080,1601,824,453,805,2091,5774,5,"Contra Costa"
1081,1824,670,254,573,1509,4830,5,"Contra Costa"
1082,1047,750,524,1029,2182,5532,5,"Contra Costa"
1083,1859,1860,1547,4319,6880,16465,5,"Contra Costa"
1084,948,1432,220,789,2532,5921,5,"Contra Costa"
1085,502,390,363,1447,1853,4555,5,"Contra Costa"
1086,916,717,728,1826,2920,7107,5,"Contra Costa"
1087,530,1163,407,1136,2644,5880,5,"Contra Costa"
1088,653,526,322,882,1656,4039,5,"Contra Costa"
1089,1265,1139,658,639,2400,6101,5,"Contra Costa"
1090,373,1178,111,99,1441,3202,5,"Contra Costa"
1091,390,1287,72,110,1499,3358,5,"Contra Costa"
1092,199,281,119,22,410,1031,5,"Contra Costa"
1093,211,818,50,48,951,2078,5,"Contra Costa"
1094,1139,3102,170,366,3563,8340,5,"Contra Costa"
1095,855,1158,55,151,1407,3626,5,"Contra Costa"
1096,1060,3358,204,990,4236,9848,5,"Contra Costa"
1097,699,693,164,502,1367,3425,5,"Contra Costa"
1098,1753,1121,989,3803,5213,12879,5,"Contra Costa"
1099,1115,2758,151,819,3454,8297,5,"Contra Costa"
1100,610,3200,111,588,3505,8014,5,"Contra Costa"
1101,291,1795,31,136,1795,4048,5,"Contra Costa"
1102,69,445,3,31,404,952,5,"Contra Costa"
1103,805,2787,95,781,3464,7932,5,"Contra Costa"
1104,258,1144,53,561,1691,3707,5,"Contra Costa"
1105,175,415,17,84,482,1173,5,"Contra Costa"
1106,1141,2389,274,1006,3206,8016,5,"Contra Costa"
1107,569,1207,91,328,1608,3803,5,"Contra Costa"
1108,810,1982,101,488,2574,5955,5,"Contra Costa"
1109,1184,2573,144,588,3202,7691,5,"Contra Costa"
1110,1267,2250,165,732,2811,7225,5,"Contra Costa"
1111,1175,1723,77,427,2359,5761,5,"Contra Costa"
1112,1529,1762,153,488,2491,6423,5,"Contra Costa"
1113,315,627,103,292,969,2306,5,"Contra Costa"
1114,3517,1011,376,1075,1473,7452,5,"Contra Costa"
1115,2416,567,286,571,968,4808,5,"Contra Costa"
1116,569,1125,72,246,1451,3463,5,"Contra Costa"
1117,402,1081,60,332,1366,3241,5,"Contra Costa"
1118,1349,2415,184,723,2735,7406,5,"Contra Costa"
1119,2025,2429,178,843,3167,8642,5,"Contra Costa"
1120,4825,1552,252,934,2271,9834,5,"Contra Costa"
1121,1154,3617,384,1496,4679,11330,5,"Contra Costa"
1122,2213,2010,208,525,2716,7672,5,"Contra Costa"
1123,688,1694,121,852,2234,5589,5,"Contra Costa"
1124,638,2406,132,423,2736,6335,5,"Contra Costa"
1125,379,1962,46,249,2226,4862,5,"Contra Costa"
1126,597,2667,74,602,2981,6921,5,"Contra Costa"
1127,523,2408,62,660,2870,6523,5,"Contra Costa"
1128,373,1806,31,291,2104,4605,5,"Contra Costa"
1129,473,2346,52,305,2383,5559,5,"Contra Costa"
1130,225,1503,33,170,1561,3492,5,"Contra Costa"
1131,334,2578,48,454,2676,6090,5,"Contra Costa"
1132,185,2086,7,353,2186,4817,5,"Contra Costa"
1133,472,3068,55,614,3490,7699,5,"Contra Costa"
1134,612,2198,118,634,2697,6259,5,"Contra Costa"
1135,428,2236,95,799,2711,6269,5,"Contra Costa"
1136,397,1809,84,799,2255,5344,5,"Contra Costa"
1137,273,1343,31,372,1745,3764,5,"Contra Costa"
1138,428,2311,76,591,2728,6134,5,"Contra Costa"
1139,148,1278,23,402,1613,3464,5,"Contra Costa"
1140,130,1114,15,311,1481,3051,5,"Contra Costa"
1141,278,2250,40,584,2829,5981,5,"Contra Costa"
1142,209,1719,27,224,1866,4045,5,"Contra Costa"
1143,221,1829,41,380,2021,4492,5,"Contra Costa"
1144,437,2048,52,354,2168,5059,5,"Contra Costa"
1145,719,2822,189,898,3035,7663,5,"Contra Costa"
1146,488,1411,177,559,968,3603,5,"Contra Costa"
1147,335,2545,52,443,2405,5780,5,"Contra Costa"
1148,187,4681,47,794,2943,8652,5,"Contra Costa"
1149,327,2153,44,359,2472,5355,5,"Contra Costa"
1150,266,2141,42,418,2320,5187,5,"Contra Costa"
1151,271,2497,14,379,2776,5937,5,"Contra Costa"
1152,353,2384,33,594,2817,6181,5,"Contra Costa"
1153,169,1720,17,442,1889,4237,5,"Contra Costa"
1154,250,2990,37,564,3324,7165,5,"Contra Costa"
1155,80,863,11,203,844,2001,5,"Contra Costa"
1156,188,1728,34,594,1810,4354,5,"Contra Costa"
1157,105,1025,3,217,1209,2559,5,"Contra Costa"
1158,362,2369,62,813,2613,6219,5,"Contra Costa"
1159,270,1178,37,327,1532,3344,5,"Contra Costa"
1160,335,2158,33,597,2601,5724,5,"Contra Costa"
1161,605,5546,80,838,4606,11675,5,"Contra Costa"
1162,64,537,7,58,475,1141,5,"Contra Costa"
1163,128,1445,16,306,1660,3555,5,"Contra Costa"
1164,281,2767,30,575,2095,5748,5,"Contra Costa"
1165,352,3738,33,535,3015,7673,5,"Contra Costa"
1166,592,4858,53,932,4849,11284,5,"Contra Costa"
1167,531,4613,57,1359,4608,11168,5,"Contra Costa"
1168,457,2500,98,2199,3017,8271,5,"Contra Costa"
1169,460,2625,31,531,2826,6473,5,"Contra Costa"
1170,588,2276,132,1491,3677,8164,5,"Contra Costa"
1171,499,2412,92,2160,4127,9290,5,"Contra Costa"
1172,504,1644,59,1279,2769,6255,5,"Contra Costa"
1173,334,1305,40,738,2024,4441,5,"Contra Costa"
1174,281,1491,35,941,2364,5112,5,"Contra Costa"
1175,709,2576,292,5232,7441,16250,5,"Contra Costa"
1176,1891,8148,750,16197,21920,48906,5,"Contra Costa"
1177,2122,6616,514,751,7730,17733,5,"Contra Costa"
1178,6980,12804,2515,4012,19410,45721,5,"Contra Costa"
1179,5982,7281,1180,2002,10799,27244,5,"Contra Costa"
1180,4810,4189,1127,1310,6751,18187,5,"Contra Costa"
1181,878,1895,291,214,2238,5516,5,"Contra Costa"
1182,2993,3104,584,448,3995,11124,5,"Contra Costa"
1183,1121,809,267,190,1291,3678,5,"Contra Costa"
1184,1039,824,677,653,2096,5289,5,"Contra Costa"
1185,3769,4125,1654,1820,7829,19197,5,"Contra Costa"
1186,3750,2633,2804,2033,7543,18763,5,"Contra Costa"
1187,2002,1728,693,409,2989,7821,5,"Contra Costa"
1188,2858,1761,1081,273,3188,9161,5,"Contra Costa"
1189,2439,1123,891,182,2379,7014,5,"Contra Costa"
1190,1124,280,1161,151,1639,4355,5,"Contra Costa"
1191,2450,953,568,169,1734,5874,5,"Contra Costa"
1192,1528,880,402,251,1465,4526,5,"Contra Costa"
1193,1902,1146,1204,442,2780,7474,5,"Contra Costa"
1194,1139,1058,398,220,1688,4503,5,"Contra Costa"
1195,3363,2744,2458,2158,7524,18247,5,"Contra Costa"
1196,2114,1315,930,1092,3499,8950,5,"Contra Costa"
1197,1386,553,474,296,1085,3794,5,"Contra Costa"
1198,1022,617,794,350,1702,4485,5,"Contra Costa"
1199,2461,1099,1511,982,3191,9244,5,"Contra Costa"
1200,2886,1481,632,961,3098,9058,5,"Contra Costa"
1201,2038,531,340,541,1176,4626,5,"Contra Costa"
1202,1691,216,392,298,941,3538,5,"Contra Costa"
1203,2383,342,714,602,1627,5668,5,"Contra Costa"
1204,870,194,538,284,1050,2936,5,"Contra Costa"
1205,744,464,675,353,1463,3699,5,"Contra Costa"
1206,2432,477,871,440,1886,6106,5,"Contra Costa"
1207,2919,637,444,638,1780,6418,5,"Contra Costa"
1208,4005,807,768,605,2081,8266,5,"Contra Costa"
1209,2766,505,614,492,1530,5907,5,"Contra Costa"
1210,4512,738,175,372,1371,7168,5,"Contra Costa"
1211,447,1396,101,202,1846,3992,6,"Solano"
1212,305,1802,52,161,2041,4361,6,"Solano"
1213,263,961,100,126,1219,2669,6,"Solano"
1214,355,1323,129,195,1698,3700,6,"Solano"
1215,406,1605,202,418,2159,4790,6,"Solano"
1216,250,1110,66,258,1395,3079,6,"Solano"
1217,411,1488,208,836,2617,5560,6,"Solano"
1218,544,670,754,1296,2491,5755,6,"Solano"
1219,442,586,340,451,1435,3254,6,"Solano"
1220,763,1307,802,1445,3543,7860,6,"Solano"
1221,1499,595,676,333,1730,4833,6,"Solano"
1222,504,746,667,312,1515,3744,6,"Solano"
1223,1206,387,479,234,1176,3482,6,"Solano"
1224,366,378,674,267,1240,2925,6,"Solano"
1225,459,613,348,87,1196,2703,6,"Solano"
1226,1180,438,459,174,1239,3490,6,"Solano"
1227,797,690,347,202,1336,3372,6,"Solano"
1228,513,500,174,190,838,2215,6,"Solano"
1229,787,681,538,504,1725,4235,6,"Solano"
1230,948,960,787,1329,3021,7045,6,"Solano"
1231,830,570,335,396,1365,3496,6,"Solano"
1232,1021,474,508,278,1358,3639,6,"Solano"
1233,515,942,166,163,1382,3168,6,"Solano"
1234,1163,537,566,244,1521,4031,6,"Solano"
1235,578,489,370,140,1145,2722,6,"Solano"
1236,689,678,556,267,1582,3772,6,"Solano"
1237,378,331,472,473,1165,2819,6,"Solano"
1238,116,246,78,187,545,1172,6,"Solano"
1239,674,202,248,1062,1343,3529,6,"Solano"
1240,1742,527,396,887,1758,5310,6,"Solano"
1241,714,295,480,487,1145,3121,6,"Solano"
1242,1012,1186,609,631,2572,6010,6,"Solano"
1243,913,462,964,675,2001,5015,6,"Solano"
1244,1736,329,880,982,2208,6135,6,"Solano"
1245,1416,263,1167,852,2208,5906,6,"Solano"
1246,830,895,1118,3211,4854,10908,6,"Solano"
1247,1628,2364,749,2747,6089,13577,6,"Solano"
1248,929,2573,436,1583,4710,10231,6,"Solano"
1249,791,1414,390,834,2655,6084,6,"Solano"
1250,2022,780,478,483,1656,5419,6,"Solano"
1251,1143,1160,810,1021,2894,7028,6,"Solano"
1252,503,1189,270,134,1654,3750,6,"Solano"
1253,702,616,405,654,1805,4182,6,"Solano"
1254,1176,1058,712,636,2555,6137,6,"Solano"
1255,1100,812,662,619,2132,5325,6,"Solano"
1256,1102,985,546,416,1995,5044,6,"Solano"
1257,1808,1075,1041,529,2423,6876,6,"Solano"
1258,1448,519,552,318,1353,4190,6,"Solano"
1259,2049,695,764,382,1533,5423,6,"Solano"
1260,1684,452,421,247,954,3758,6,"Solano"
1261,948,502,558,566,1689,4263,6,"Solano"
1262,492,334,193,115,710,1844,6,"Solano"
1263,994,441,308,152,971,2866,6,"Solano"
1264,2293,642,661,523,1866,5985,6,"Solano"
1265,908,489,542,284,1307,3530,6,"Solano"
1266,1946,730,441,263,1446,4826,6,"Solano"
1267,548,941,257,252,1525,3523,6,"Solano"
1268,1255,2916,842,1238,4882,11133,6,"Solano"
1269,1530,2247,1145,1141,4475,10538,6,"Solano"
1270,2563,3124,2034,3273,8968,19962,6,"Solano"
1271,2325,4610,834,1341,7423,16533,6,"Solano"
1272,5,3,8,0,6,22,6,"Solano"
1273,866,1323,188,234,1742,4353,6,"Solano"
1274,1392,1670,380,232,2325,5999,6,"Solano"
1275,708,1017,209,179,1314,3427,6,"Solano"
1276,716,1191,189,158,1571,3825,6,"Solano"
1277,1012,1899,273,265,2562,6011,6,"Solano"
1278,580,1341,154,321,1985,4381,6,"Solano"
1279,1395,2461,357,988,4004,9205,6,"Solano"
1280,1111,4017,432,493,4546,10599,6,"Solano"
1281,1664,1704,432,412,2277,6489,6,"Solano"
1282,3046,4280,536,632,5792,14286,6,"Solano"
1283,762,1447,90,111,1711,4121,6,"Solano"
1284,1048,1857,83,193,2121,5302,6,"Solano"
1285,536,2094,66,72,2053,4821,6,"Solano"
1286,503,1976,17,90,2033,4619,6,"Solano"
1287,258,315,2,12,355,942,6,"Solano"
1288,3039,3614,240,263,4150,11306,6,"Solano"
1289,2947,2377,155,235,2892,8606,6,"Solano"
1290,1261,4012,481,354,5069,11177,6,"Solano"
1291,2096,1391,574,3201,5021,12283,7,"Napa"
1292,2428,1838,370,1782,4159,10577,7,"Napa"
1293,1418,1980,35,108,2012,5553,7,"Napa"
1294,15,21,2,1,28,67,7,"Napa"
1295,2710,2634,54,177,2748,8323,7,"Napa"
1296,447,1514,9,53,1556,3579,7,"Napa"
1297,3316,2822,60,194,2607,8999,7,"Napa"
1298,637,943,44,36,928,2588,7,"Napa"
1299,542,811,24,47,859,2283,7,"Napa"
1300,906,675,18,26,687,2312,7,"Napa"
1301,951,1166,7,45,1088,3257,7,"Napa"
1302,3359,2205,24,78,1918,7584,7,"Napa"
1303,227,1447,8,41,1355,3078,7,"Napa"
1304,2096,2594,34,94,2541,7359,7,"Napa"
1305,2357,1312,13,68,1371,5121,7,"Napa"
1306,3010,4830,36,228,4833,12937,7,"Napa"
1307,1138,2882,34,157,2854,7065,7,"Napa"
1308,339,1796,7,75,1704,3921,7,"Napa"
1309,28,148,1,4,113,294,7,"Napa"
1310,157,1258,27,31,934,2407,7,"Napa"
1311,473,3124,23,96,2613,6329,7,"Napa"
1312,303,801,10,10,725,1849,7,"Napa"
1313,769,1829,73,166,1998,4835,7,"Napa"
1314,1238,2176,7,60,1949,5430,7,"Napa"
1315,419,770,0,16,741,1946,7,"Napa"
1316,97,281,1,14,258,651,7,"Napa"
1317,2002,1789,17,69,1630,5507,7,"Napa"
1318,567,2078,14,60,1970,4689,8,"Sonoma"
1319,3581,2984,51,123,2632,9371,8,"Sonoma"
1320,713,2332,21,78,2272,5416,8,"Sonoma"
1321,1575,2434,10,117,2531,6667,8,"Sonoma"
1322,3,30,0,1,30,64,8,"Sonoma"
1323,863,3513,29,146,3496,8047,8,"Sonoma"
1324,320,1676,4,42,1620,3662,8,"Sonoma"
1325,1242,3740,87,345,3694,9108,8,"Sonoma"
1326,267,2475,17,106,2316,5181,8,"Sonoma"
1327,447,2146,25,72,1992,4682,8,"Sonoma"
1328,493,2146,35,49,2143,4866,8,"Sonoma"
1329,344,1502,7,42,1464,3359,8,"Sonoma"
1330,270,1610,16,42,1468,3406,8,"Sonoma"
1331,1122,1879,49,93,1961,5104,8,"Sonoma"
1332,656,1906,40,96,2046,4744,8,"Sonoma"
1333,1214,1535,81,134,1447,4411,8,"Sonoma"
1334,612,1704,32,112,1887,4347,8,"Sonoma"
1335,1308,2675,57,205,2955,7200,8,"Sonoma"
1336,1775,5545,97,594,6090,14101,8,"Sonoma"
1337,1612,2975,67,202,3110,7966,8,"Sonoma"
1338,593,1473,29,97,1459,3651,8,"Sonoma"
1339,735,2159,51,118,2206,5269,8,"Sonoma"
1340,1143,2732,98,335,2466,6774,8,"Sonoma"
1341,785,2455,78,417,2727,6462,8,"Sonoma"
1342,1360,1818,160,1146,2374,6858,8,"Sonoma"
1343,1284,1440,57,126,1560,4467,8,"Sonoma"
1344,1744,1785,124,176,1704,5533,8,"Sonoma"
1345,731,1463,34,133,1434,3795,8,"Sonoma"
1346,555,2065,49,203,1989,4861,8,"Sonoma"
1347,740,2226,60,191,2001,5218,8,"Sonoma"
1348,4697,2277,186,431,2817,10408,8,"Sonoma"
1349,2766,1946,144,565,2801,8222,8,"Sonoma"
1350,761,2996,63,196,2904,6920,8,"Sonoma"
1351,293,1546,42,70,1672,3623,8,"Sonoma"
1352,125,1496,7,68,1358,3054,8,"Sonoma"
1353,213,3151,21,71,2753,6209,8,"Sonoma"
1354,438,3281,29,341,3599,7688,8,"Sonoma"
1355,389,1437,40,87,1527,3480,8,"Sonoma"
1356,1075,2767,90,294,2895,7121,8,"Sonoma"
1357,634,1733,38,177,1779,4361,8,"Sonoma"
1358,1088,3170,95,170,2905,7428,8,"Sonoma"
1359,485,2183,27,70,2312,5077,8,"Sonoma"
1360,580,1121,34,60,1099,2894,8,"Sonoma"
1361,443,704,49,56,856,2108,8,"Sonoma"
1362,402,1500,35,74,1617,3628,8,"Sonoma"
1363,406,792,69,95,772,2134,8,"Sonoma"
1364,611,1436,53,110,1611,3821,8,"Sonoma"
1365,229,1897,10,59,1908,4103,8,"Sonoma"
1366,459,3210,42,288,3268,7267,8,"Sonoma"
1367,884,2184,32,95,1910,5105,8,"Sonoma"
1368,930,1883,44,152,1848,4857,8,"Sonoma"
1369,806,1654,46,153,1867,4526,8,"Sonoma"
1370,1874,3575,155,477,4061,10142,8,"Sonoma"
1371,1010,1933,68,243,2040,5294,8,"Sonoma"
1372,2244,1068,164,377,1404,5257,8,"Sonoma"
1373,2774,1768,126,352,1916,6936,8,"Sonoma"
1374,2511,2068,167,311,2332,7389,8,"Sonoma"
1375,1549,2692,76,259,2767,7343,8,"Sonoma"
1376,2874,1770,81,94,1759,6578,8,"Sonoma"
1377,2085,1775,108,182,1684,5834,8,"Sonoma"
1378,4707,1902,134,313,1897,8953,8,"Sonoma"
1379,3566,799,58,174,922,5519,8,"Sonoma"
1380,3521,1739,158,620,2570,8608,8,"Sonoma"
1381,3645,3256,300,692,4340,12233,8,"Sonoma"
1382,1152,2536,88,195,2630,6601,8,"Sonoma"
1383,414,2787,16,56,2736,6009,8,"Sonoma"
1384,537,2756,44,85,2687,6109,8,"Sonoma"
1385,314,2250,18,61,2145,4788,8,"Sonoma"
1386,361,1774,18,56,1755,3964,8,"Sonoma"
1387,370,2243,20,57,2096,4786,8,"Sonoma"
1388,92,600,3,12,430,1137,8,"Sonoma"
1389,236,2051,10,45,1829,4171,8,"Sonoma"
1390,160,1450,16,27,1514,3167,8,"Sonoma"
1391,413,1813,28,21,1585,3860,8,"Sonoma"
1392,315,1976,12,31,1843,4177,8,"Sonoma"
1393,242,1613,12,28,1452,3347,8,"Sonoma"
1394,2245,3236,53,190,3541,9265,8,"Sonoma"
1395,2318,3143,58,136,3168,8823,8,"Sonoma"
1396,1594,4106,35,172,3981,9888,8,"Sonoma"
1397,887,2127,13,43,2044,5114,8,"Sonoma"
1398,487,1613,8,36,1464,3608,8,"Sonoma"
1399,1518,1412,15,40,1397,4382,8,"Sonoma"
1400,268,961,5,11,971,2216,8,"Sonoma"
1401,666,1357,7,21,1370,3421,8,"Sonoma"
1402,2578,3750,44,67,3903,10342,8,"Sonoma"
1403,263,1697,9,35,1755,3759,8,"Sonoma"
1404,143,1162,19,95,1270,2689,9,"Marin"
1405,443,1139,26,115,1201,2924,9,"Marin"
1406,79,869,1,68,546,1563,9,"Marin"
1407,1452,2268,206,447,2470,6843,9,"Marin"
1408,869,2255,86,190,2175,5575,9,"Marin"
1409,1085,3281,100,370,3076,7912,9,"Marin"
1410,1572,1694,126,488,1441,5321,9,"Marin"
1411,1293,2688,142,302,2136,6561,9,"Marin"
1412,2214,4179,185,495,4065,11138,9,"Marin"
1413,162,1081,26,105,916,2290,9,"Marin"
1414,620,3298,44,212,3202,7376,9,"Marin"
1415,434,1675,9,35,1656,3809,9,"Marin"
1416,111,602,2,10,607,1332,9,"Marin"
1417,17,157,4,6,175,359,9,"Marin"
1418,188,1806,18,41,1866,3919,9,"Marin"
1419,281,1500,21,89,1233,3124,9,"Marin"
1420,363,3617,20,127,3362,7489,9,"Marin"
1421,1081,3086,99,530,2802,7598,9,"Marin"
1422,355,2784,32,264,2502,5937,9,"Marin"
1423,364,2848,41,293,2750,6296,9,"Marin"
1424,812,1469,95,277,1458,4111,9,"Marin"
1425,923,2161,86,285,2482,5937,9,"Marin"
1426,175,2516,19,157,2471,5338,9,"Marin"
1427,2141,2720,85,320,2916,8182,9,"Marin"
1428,6421,1130,597,437,1911,10496,9,"Marin"
1429,963,1716,41,133,1758,4611,9,"Marin"
1430,1199,2262,97,231,2332,6121,9,"Marin"
1431,1366,3434,73,300,3475,8648,9,"Marin"
1432,269,2118,31,141,2241,4800,9,"Marin"
1433,156,1435,10,41,1508,3150,9,"Marin"
1434,312,2405,38,76,2469,5300,9,"Marin"
1435,73,1123,1,23,1100,2320,9,"Marin"
1436,191,2395,15,114,2042,4757,9,"Marin"
1437,559,3176,73,306,3008,7122,9,"Marin"
1438,454,1703,443,212,2191,5003,9,"Marin"
1439,0,0,0,0,0,0,9,"Marin"
1440,273,3075,25,201,3030,6604,9,"Marin"
1441,454,2706,31,237,2688,6116,9,"Marin"
1442,178,2794,15,121,2847,5955,9,"Marin"
1443,217,1933,43,287,1989,4469,9,"Marin"
1444,237,1718,29,399,1837,4220,9,"Marin"
1445,272,3013,32,312,2644,6273,9,"Marin"
1446,220,2944,44,274,2348,5830,9,"Marin"
1447,66,1108,10,43,904,2131,9,"Marin"
1448,290,3704,32,244,3665,7935,9,"Marin"
1449,316,582,492,242,1102,2734,9,"Marin"
1450,330,3135,56,244,3112,6877,9,"Marin"
1451,193,2407,16,135,2125,4876,9,"Marin"
1452,144,2158,15,104,2139,4560,9,"Marin"
1453,34,302,8,12,325,681,9,"Marin"
1454,113,992,9,23,990,2127,9,"Marin"
