TAZ1454,TOTEMP,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN
810,26766,2801,6189,2379,13,11712,3672
811,3441,438,255,1763,0,686,299
812,2066,560,655,794,0,20,37
813,1508,0,4,1498,0,3,3
814,299,62,13,206,0,12,6
815,234,5,20,208,0,1,0
816,664,137,5,510,0,0,12
817,341,8,8,287,0,19,19
818,548,4,2,511,0,1,30
819,402,122,72,127,0,27,54
820,939,47,94,672,0,114,12
821,2793,45,40,2687,0,11,10
822,233,0,10,178,0,2,43
823,796,13,46,487,0,6,244
824,1721,506,306,489,0,46,374
825,203,16,24,147,0,5,11
826,764,141,101,258,0,88,176
827,1877,165,103,1065,0,15,529
828,1958,532,346,608,0,52,420
829,947,8,60,436,0,7,436
830,567,205,15,310,0,7,30
831,541,58,13,400,0,60,10
832,545,29,58,432,0,8,18
833,110,0,6,101,0,2,1
834,1048,37,75,235,0,672,29
835,424,79,72,251,0,13,9
836,776,351,30,120,0,175,100
837,814,20,54,541,0,22,177
838,874,158,136,554,0,2,24
839,2864,257,501,1567,0,29,510
840,1229,223,191,728,0,22,65
841,690,43,63,555,0,12,17
842,754,204,270,250,0,0,30
843,256,12,19,215,0,6,4
844,1074,99,205,641,5,29,95
845,694,19,38,573,0,18,46
846,831,102,116,477,0,108,28
847,889,23,331,407,0,9,119
848,3794,543,341,2815,0,31,64
849,525,63,43,380,0,12,27
850,192,1,69,66,0,26,30
851,283,0,49,210,0,5,19
852,320,43,24,203,1,5,44
853,1708,29,33,1605,0,29,12
854,408,65,22,308,0,2,11
855,629,18,23,553,0,13,22
856,1511,690,98,624,0,18,81
857,936,144,37,730,0,3,22
858,1039,380,145,466,0,26,22
859,272,41,17,200,0,4,10
860,5511,131,467,977,2,2692,1242
861,6186,9,396,5415,1,309,56
862,7342,1320,1432,1032,0,1654,1904
863,923,392,116,344,0,30,41
864,3545,378,237,1940,0,914,76
865,466,3,12,410,1,5,35
866,727,5,33,655,0,2,32
867,210,50,10,116,0,19,15
868,323,7,47,236,0,0,33
869,1282,110,75,586,0,23,488
870,939,76,68,222,0,134,439
871,4147,396,1256,2205,0,138,152
872,2196,286,920,533,0,211,246
873,11756,1741,1451,1356,0,5156,2052
874,3690,0,314,132,0,3244,0
875,19574,729,4604,4280,59,7582,2320
876,112,0,0,69,6,10,27
877,491,70,52,316,0,34,19
878,671,50,111,239,0,209,62
879,437,55,25,123,0,152,82
880,540,32,0,472,0,3,33
881,169,11,6,122,0,3,27
882,675,116,86,451,0,1,21
883,1255,0,20,1230,0,0,5
884,313,6,51,216,0,10,30
885,1448,6,521,879,0,32,10
886,362,14,104,201,0,3,40
887,817,27,6,783,0,1,0
888,241,7,1,217,0,4,12
889,260,4,9,246,0,1,0
890,367,16,45,289,0,0,17
891,237,31,16,176,0,6,8
892,1205,10,219,150,0,772,54
893,675,14,201,170,5,129,156
894,1026,0,252,279,0,401,94
895,2373,3,562,1018,0,631,159
896,3360,547,297,158,127,1969,262
897,575,219,118,210,0,23,5
898,447,12,35,276,0,118,6
899,697,38,5,632,0,6,16
900,844,168,81,575,0,6,14
901,187,0,22,161,0,1,3
902,694,55,10,624,0,0,5
903,171,8,21,132,0,1,9
904,389,16,6,309,0,20,38
905,402,9,16,355,0,8,14
906,2354,290,33,2008,0,17,6
907,307,12,50,197,0,13,35
908,250,41,42,151,0,0,16
909,360,12,36,279,0,3,30
910,776,0,83,646,0,25,22
911,983,121,73,710,0,54,25
912,437,14,59,293,0,43,28
913,1467,286,493,505,0,126,57
914,355,9,128,108,0,92,18
915,791,23,126,610,0,4,28
916,1766,295,151,1299,0,18,3
917,705,110,101,280,1,7,206
918,826,18,99,669,0,11,29
919,117,0,42,42,0,17,16
920,426,13,9,334,0,65,5
921,313,4,93,195,0,7,14
922,500,19,150,279,0,20,32
923,664,220,84,325,0,15,20
924,514,145,8,350,0,0,11
925,1062,101,358,567,0,10,26
926,4177,535,726,2033,5,671,207
927,887,28,63,787,0,7,2
928,349,3,7,329,0,0,10
929,497,10,5,450,0,10,22
930,916,1,10,879,0,1,25
931,2533,5,39,2464,0,8,17
932,203,2,0,181,4,7,9
933,683,34,11,565,0,54,19
934,881,57,88,712,0,9,15
935,224,2,8,214,0,0,0
936,200,3,14,181,0,0,2
937,623,216,45,281,0,21,60
938,223,2,126,79,3,9,4
939,990,154,319,436,0,56,25
940,565,56,95,367,0,17,30
941,574,11,6,487,0,30,40
942,1300,63,301,872,0,17,47
943,477,26,55,362,0,30,4
944,549,125,102,312,0,1,9
945,13645,5,2883,1509,0,22,9226
946,3735,125,457,1745,0,437,971
947,4233,408,737,1819,25,670,574
948,1586,121,187,467,0,81,730
949,1097,187,39,692,15,118,46
950,1279,169,259,783,4,5,59
951,514,35,39,400,0,35,5
952,5525,48,1312,1076,0,2088,1001
953,712,119,126,426,0,20,21
954,1747,788,124,819,0,13,3
955,2483,76,47,1798,0,10,552
956,426,14,37,349,0,2,24
957,839,0,57,773,0,4,5
958,306,25,30,244,0,5,2
959,584,179,86,289,0,17,13
960,3959,137,1328,1318,0,472,704
961,2337,250,1070,593,0,394,30
962,492,13,12,439,15,8,5
963,1018,12,88,554,0,35,329
964,1097,61,227,146,0,411,252
965,2717,32,38,117,0,2488,42
966,1395,6,156,558,0,611,64
967,4397,510,1025,1680,0,546,636
968,17126,272,1952,3758,0,8355,2789
969,12072,388,6103,2281,0,1710,1590
970,7684,177,1320,1545,0,153,4489
971,22048,68,12500,4701,13,562,4204
972,3318,790,908,1319,0,102,199
973,8513,24,117,8335,0,12,25
974,2061,406,243,1341,3,37,31
975,710,44,53,598,0,0,15
976,1661,315,275,782,0,79,210
977,3854,23,135,3393,0,71,232
978,590,57,52,296,0,79,106
979,6340,556,466,5088,0,102,128
980,109,11,11,86,0,0,1
981,248,5,4,239,0,0,0
982,470,0,102,343,0,0,25
983,242,2,9,212,0,0,19
984,790,46,74,355,0,204,111
985,319,4,21,264,0,30,0
986,133,15,18,99,0,0,1
987,180,4,22,141,0,11,2
988,4437,1179,357,183,0,2182,536
989,1188,19,89,271,2,422,385
990,673,26,64,175,0,336,72
991,22485,1544,11755,3011,18,2801,3356
992,298,8,14,128,0,60,88
993,1267,40,193,428,0,375,231
994,227,7,10,197,0,0,13
995,491,0,38,370,0,54,29
996,944,28,504,272,0,83,57
997,280,8,21,41,0,27,183
998,1713,151,152,1200,0,68,142
999,1220,380,242,570,1,0,27
1000,706,56,119,380,0,71,80
1001,306,30,45,207,0,2,22
1002,932,63,272,545,0,6,46
1003,3222,213,102,2864,0,11,32
1004,515,72,105,210,2,11,115
1005,511,7,87,372,0,14,31
1006,567,34,64,382,0,59,28
1007,272,0,4,258,0,0,10
1008,1462,247,197,933,0,7,78
1009,561,129,60,347,0,22,3
1010,1751,48,427,907,0,26,343
1011,1578,503,314,696,0,8,57
1012,501,8,84,356,0,14,39
1013,327,54,35,155,0,42,41
1014,13777,1726,3509,3497,98,3384,1563
1015,1390,177,161,1009,0,34,9
1016,868,60,161,544,0,75,28
1017,1722,22,101,1560,0,16,23
1018,8272,472,2915,3351,19,115,1400
1019,466,0,187,168,0,2,109
1020,387,1,48,312,0,14,12
1021,1334,45,338,736,0,2,213
1022,4709,129,4353,153,0,67,7
1023,863,139,46,598,0,34,46
1024,244,24,53,143,0,13,11
1025,614,51,46,401,0,34,82
1026,418,116,19,208,0,54,21
1027,1319,214,205,848,0,8,44
1028,161,0,50,71,0,6,34
1029,224,0,69,83,0,13,59
1030,155,10,12,115,7,5,6
1031,232,0,64,142,0,1,25
1032,145,3,7,113,0,0,22
1033,911,110,209,522,0,38,32
1034,568,142,162,241,0,8,15
1035,622,16,54,533,0,0,19
1036,611,27,85,441,0,8,50
1037,620,64,112,361,0,42,41
1038,1065,301,82,530,13,1,138
1039,807,135,116,427,0,36,93
1040,259,46,12,193,0,3,5
1041,1365,529,273,530,0,9,24
1042,260,0,15,233,0,0,12
1043,1537,14,1081,398,0,17,27
1044,256,20,92,137,0,2,5
1045,189,0,39,73,0,33,44
1046,172,2,3,149,0,2,16
1047,478,112,36,302,0,1,27
1048,374,38,105,212,0,8,11
1049,911,276,314,235,0,10,76
1050,1206,205,242,617,0,62,80
1051,2201,591,182,1101,0,7,320
1052,95,0,8,82,0,0,5
1053,414,0,26,359,0,0,29
1054,356,65,22,255,0,5,9
1055,542,54,64,347,0,21,56
1056,943,43,58,380,0,3,459
1057,182,39,15,123,0,5,0
1058,1289,251,162,618,0,120,138
1059,5961,1075,1076,645,59,2164,942
1060,1359,24,113,720,4,447,51
1061,1011,152,42,650,0,55,112
1062,6880,162,1439,644,16,3746,873
1063,2030,34,77,1859,0,10,50
1064,344,13,16,279,0,12,24
1065,535,48,32,432,0,10,13
1066,2858,531,136,1959,0,3,229
1067,567,76,45,345,0,41,60
1068,1728,5,254,234,0,638,597
1069,7414,1011,1154,1402,0,2035,1812
1070,272,19,6,184,0,33,30
1071,421,39,94,199,0,41,48
1072,1267,157,16,1074,0,8,12
1073,416,4,13,292,0,102,5
1074,2205,957,164,963,0,13,108
1075,716,111,83,512,0,0,10
1076,279,1,5,265,0,0,8
1077,373,14,61,225,0,1,72
1078,500,32,59,370,0,26,13
1079,909,183,69,596,0,1,60
1080,695,110,50,518,0,3,14
1081,176,0,10,136,0,15,15
1082,915,32,185,463,0,220,15
1083,4098,184,892,1551,0,1141,330
1084,469,56,63,310,2,0,38
1085,617,101,50,432,0,4,30
1086,749,203,49,372,0,4,121
1087,218,7,41,116,21,18,15
1088,169,0,21,59,0,87,2
1089,1010,72,41,302,0,571,24
1090,885,16,99,124,0,563,83
1091,4893,138,77,4638,0,21,19
1092,1612,34,252,687,0,31,608
1093,4049,6,84,310,0,9,3640
1094,3638,20,142,161,0,108,3207
1095,3647,114,555,177,0,1299,1502
1096,3837,567,814,683,0,781,992
1097,12141,495,3004,1140,1,2772,4729
1098,735,207,175,260,0,44,49
1099,978,26,495,335,0,45,77
1100,765,241,90,363,2,6,63
1101,331,20,129,131,0,9,42
1102,98,0,2,17,36,3,40
1103,876,174,145,386,0,8,163
1104,153,0,56,95,0,0,2
1105,41,0,2,37,0,0,2
1106,1414,157,223,960,3,14,57
1107,564,14,106,420,0,2,22
1108,924,419,66,359,0,30,50
1109,1943,6,41,1798,0,28,70
1110,1426,276,451,620,32,17,30
1111,826,2,59,373,0,25,367
1112,1592,38,238,1186,0,30,100
1113,9910,988,6335,1803,0,340,444
1114,312,128,37,117,0,17,13
1115,442,114,63,159,0,52,54
1116,3049,24,2291,682,0,17,35
1117,299,3,92,161,0,2,41
1118,3427,786,585,1084,0,352,620
1119,1019,178,217,512,0,28,84
1120,680,229,108,307,0,26,10
1121,11598,1261,6182,3182,0,394,579
1122,17460,3528,4947,5303,0,1980,1702
1123,2284,724,536,676,0,53,295
1124,3249,116,275,2567,0,13,278
1125,483,155,44,228,0,17,39
1126,421,8,143,247,0,5,18
1127,3704,54,465,3066,1,16,102
1128,631,65,91,327,0,30,118
1129,1865,114,158,1110,1,10,472
1130,293,4,93,159,0,5,32
1131,321,51,115,103,1,10,41
1132,862,7,135,646,1,23,50
1133,1340,190,450,335,8,170,187
1134,2585,572,661,977,0,119,256
1135,534,0,45,453,6,17,13
1136,3258,13,1491,1226,0,21,507
1137,9808,522,2807,5062,5,917,495
1138,837,70,235,429,0,18,85
1139,133,3,26,79,12,5,8
1140,1449,213,218,981,0,29,8
1141,5200,115,175,4767,2,115,26
1142,229,1,71,123,0,0,34
1143,1583,11,139,1349,0,20,64
1144,1077,37,436,509,0,47,48
1145,17033,1788,9352,3556,3,1076,1258
1146,11834,2535,1878,7214,3,95,109
1147,1867,122,498,991,0,30,226
1148,692,0,85,598,0,9,0
1149,641,36,208,303,0,0,94
1150,2734,449,772,1274,0,37,202
1151,502,6,105,343,0,22,26
1152,4782,528,1177,2699,0,139,239
1153,845,11,312,477,0,11,34
1154,1923,145,418,1083,12,71,194
1155,241,15,124,72,0,2,28
1156,376,57,129,139,3,23,25
1157,820,51,171,565,0,5,28
1158,1238,299,208,610,0,14,107
1159,1079,26,45,985,0,4,19
1160,715,0,155,512,5,5,38
1161,7480,877,2013,3361,1,235,993
1162,117,11,42,25,0,12,27
1163,175,13,32,100,14,12,4
1164,747,7,221,369,6,24,120
1165,924,18,173,516,1,35,181
1166,1911,52,210,1520,2,57,70
1167,871,44,243,461,0,27,96
1168,23612,807,13063,3728,6,2202,3806
1169,3686,764,1597,634,0,129,562
1170,5133,658,1334,2263,10,222,646
1171,980,132,211,580,0,24,33
1172,485,122,49,273,0,30,11
1173,421,11,18,366,0,1,25
1174,503,4,53,316,0,106,24
1175,5343,146,2274,722,995,982,224
1176,5360,528,1093,3093,53,141,452
1177,1812,46,354,807,56,197,352
1178,8675,1982,844,4971,18,190,670
1179,6889,780,989,2681,256,480,1703
1180,1343,63,121,676,27,122,334
1181,239,7,30,117,5,34,46
1182,1859,304,327,754,31,152,291
1183,1906,49,193,189,0,1099,376
1184,453,82,39,283,0,24,25
1185,3123,1049,339,1418,4,42,271
1186,3192,485,233,2392,0,35,47
1187,1841,285,138,1344,0,9,65
1188,1527,101,104,649,0,211,462
1189,5593,1476,755,1861,0,563,938
1190,572,164,36,364,0,0,8
1191,698,29,46,616,0,1,6
1192,274,0,13,241,0,2,18
1193,897,251,103,502,0,9,32
1194,319,3,30,279,0,1,6
1195,962,111,139,566,0,24,122
1196,288,0,53,165,0,19,51
1197,1035,238,54,732,0,0,11
1198,1602,351,21,1155,0,0,75
1199,3509,383,282,1369,0,670,805
1200,501,11,66,351,0,2,71
1201,309,0,30,158,0,113,8
1202,339,107,43,174,0,0,15
1203,1266,5,22,846,0,32,361
1204,1111,304,41,303,0,164,299
1205,1463,1,122,260,0,803,277
1206,829,129,16,265,0,258,161
1207,291,1,135,91,0,41,23
1208,415,89,26,281,0,8,11
1209,399,37,8,77,0,274,3
1210,359,36,22,218,0,44,39
1211,8861,437,1529,705,92,4046,2052
1212,1517,38,224,770,0,62,423
1213,592,111,82,374,0,0,25
1214,230,22,73,120,0,3,12
1215,774,212,81,461,0,11,9
1216,186,15,48,93,0,6,24
1217,722,12,263,108,58,23,258
1218,113,2,16,89,0,0,6
1219,742,32,95,278,0,4,333
1220,600,106,164,231,0,64,35
1221,243,6,8,195,0,6,28
1222,1916,0,15,1853,0,38,10
1223,2098,16,63,193,0,725,1101
1224,1556,69,117,868,0,151,351
1225,268,32,15,70,3,5,143
1226,698,83,182,66,1,365,1
1227,219,38,0,152,0,27,2
1228,147,0,5,113,0,1,28
1229,886,122,85,661,0,6,12
1230,419,48,29,324,0,12,6
1231,431,51,33,328,0,12,7
1232,1020,162,228,574,0,10,46
1233,319,15,69,229,0,3,3
1234,2350,199,207,1544,0,105,295
1235,216,28,23,162,0,3,0
1236,485,52,15,415,0,1,2
1237,92,0,5,83,0,0,4
1238,1574,0,229,674,0,394,277
1239,53,0,10,42,0,1,0
1240,452,56,4,355,0,25,12
1241,3711,536,232,2510,0,366,67
1242,4884,28,78,4763,0,6,9
1243,1313,22,26,1261,0,0,4
1244,506,6,67,403,1,5,24
1245,128,5,4,109,0,4,6
1246,3438,1788,242,1248,53,52,55
1247,3560,228,355,789,0,1059,1129
1248,5335,493,2173,1910,18,180,561
1249,3535,395,729,1122,19,759,511
1250,4930,789,252,946,5,2612,326
1251,1737,357,97,704,0,120,459
1252,1631,34,440,824,0,84,249
1253,90,7,0,58,0,4,21
1254,266,1,14,172,0,41,38
1255,480,54,26,373,22,0,5
1256,467,11,46,207,0,111,92
1257,222,3,16,197,0,2,4
1258,185,30,5,137,0,0,13
1259,1471,131,193,548,0,565,34
1260,208,9,15,137,0,2,45
1261,427,135,89,158,0,7,38
1262,4959,44,290,814,0,99,3712
1263,1540,20,93,654,0,8,765
1264,852,173,181,445,0,52,1
1265,4630,1186,100,3288,0,20,36
1266,903,192,139,517,0,21,34
1267,832,154,89,426,0,0,163
1268,2176,83,458,1491,9,43,92
1269,2463,725,67,1545,0,24,102
1270,3184,30,485,1252,0,1105,312
1271,646,66,81,391,0,66,42
1272,3807,0,0,2405,0,0,1402
1273,838,132,170,463,0,23,50
1274,1637,456,204,813,0,57,107
1275,304,65,39,183,0,6,11
1276,556,95,119,332,0,7,3
1277,207,10,19,154,0,5,19
1278,356,111,44,186,0,2,13
1279,8638,436,605,2541,80,2797,2179
1280,6194,2489,243,3065,4,221,172
1281,1979,537,683,522,0,185,52
1282,3145,589,302,1292,4,147,811
1283,997,13,81,832,0,60,11
1284,3685,362,578,1571,0,95,1079
1285,505,15,153,285,0,9,43
1286,1152,4,75,72,575,22,404
1287,838,43,102,13,222,276,182
1288,1888,337,186,835,248,52,230
1289,4123,518,364,1140,83,1556,462
1290,1884,246,87,639,329,211,372
1291,2029,627,299,909,51,119,24
1292,9684,269,2672,1462,113,3566,1602
1293,1048,92,77,353,335,64,127
1294,3719,19,193,3067,31,208,201
1295,2611,813,349,1029,40,149,231
1296,713,41,51,226,230,96,69
1297,2668,245,278,1756,135,73,181
1298,4402,590,1363,1623,30,675,121
1299,5112,187,663,1415,51,196,2600
1300,722,14,82,279,6,190,151
1301,1351,39,419,446,0,144,303
1302,971,464,37,332,0,44,94
1303,130,4,14,62,4,17,29
1304,636,21,86,395,47,2,85
1305,3474,521,515,1847,100,369,122
1306,4671,656,440,2929,233,213,200
1307,923,29,67,708,29,37,53
1308,1737,11,171,612,303,527,113
1309,378,1,4,17,249,107,0
1310,2209,170,29,1600,42,292,76
1311,3492,22,226,720,627,1702,195
1312,368,6,20,50,205,36,51
1313,4780,55,161,1703,503,2188,170
1314,4609,417,523,1480,584,1298,307
1315,4358,75,88,248,623,2911,413
1316,460,0,26,18,140,256,20
1317,2513,196,226,1233,169,483,206
1318,1471,71,215,460,185,446,94
1319,1326,95,190,689,56,66,230
1320,3091,286,990,1264,96,326,129
1321,711,33,168,239,50,92,129
1322,5,0,0,0,0,0,5
1323,4557,603,650,2383,214,219,488
1324,4322,164,1025,199,388,2080,466
1325,9375,394,2586,1534,79,4229,553
1326,362,22,95,168,13,3,61
1327,2103,10,83,1490,18,56,446
1328,841,14,119,242,251,85,130
1329,1919,494,188,397,242,380,218
1330,590,73,40,237,0,38,202
1331,1877,523,215,563,5,319,252
1332,5343,916,1065,2031,8,852,471
1333,200,13,19,108,0,5,55
1334,283,10,27,167,0,20,59
1335,1290,337,106,731,0,16,100
1336,6308,484,1244,2382,22,1575,601
1337,9414,1055,1615,3657,31,1603,1453
1338,495,82,32,272,1,12,96
1339,728,316,55,270,0,35,52
1340,951,8,56,356,0,315,216
1341,413,6,34,290,5,19,59
1342,1772,9,23,1696,0,15,29
1343,475,9,30,411,0,0,25
1344,1514,288,218,678,0,23,307
1345,141,17,30,69,0,9,16
1346,3014,60,514,1681,0,414,345
1347,861,82,224,357,2,16,180
1348,4782,2049,554,1112,16,592,459
1349,1269,255,233,633,5,52,91
1350,1236,216,273,560,8,27,152
1351,506,2,53,378,0,0,73
1352,145,0,17,41,0,45,42
1353,588,43,62,181,39,236,27
1354,961,146,109,266,64,119,257
1355,465,31,28,336,0,3,67
1356,1109,364,78,588,0,18,61
1357,489,61,133,243,0,10,42
1358,2093,192,141,1688,0,28,44
1359,4389,472,153,3678,0,27,59
1360,660,50,276,253,5,2,74
1361,5655,802,2010,1507,16,86,1234
1362,1669,127,549,736,0,43,214
1363,9938,233,327,6651,0,0,2727
1364,685,115,116,414,0,20,20
1365,2650,49,139,519,0,38,1905
1366,5716,208,756,2093,20,2377,262
1367,1011,21,82,615,35,26,232
1368,11570,284,2444,2788,135,4676,1243
1369,3406,520,278,1410,12,680,506
1370,1082,92,72,366,175,161,216
1371,597,44,32,409,16,3,93
1372,387,17,33,292,2,4,39
1373,3345,221,1075,1226,0,478,345
1374,4566,787,1165,1460,0,519,635
1375,1904,131,551,770,0,398,54
1376,2220,185,878,785,2,139,231
1377,1677,377,507,630,18,35,110
1378,1521,237,131,754,0,273,126
1379,371,79,11,225,0,0,56
1380,6460,1759,889,1112,25,1201,1474
1381,4918,212,1109,1358,78,1040,1121
1382,1543,38,81,892,144,242,146
1383,1248,65,102,244,249,392,196
1384,3728,477,728,1365,20,611,527
1385,652,22,71,310,32,128,89
1386,1858,275,405,717,83,196,182
1387,493,6,96,101,74,43,173
1388,91,0,23,19,6,0,43
1389,960,75,100,533,45,59,148
1390,372,17,27,217,48,20,43
1391,787,126,48,508,17,21,67
1392,855,31,51,185,88,423,77
1393,823,21,51,269,14,418,50
1394,1595,11,454,602,31,339,158
1395,4343,646,1117,1029,63,733,755
1396,1409,150,124,843,88,102,102
1397,1449,260,133,178,86,510,282
1398,690,6,36,220,370,10,48
1399,4702,567,606,2126,18,826,559
1400,1100,28,45,112,209,660,46
1401,3647,27,111,652,1213,1505,139
1402,2767,236,175,819,416,744,377
1403,563,35,62,300,57,57,52
1404,284,1,115,76,4,52,36
1405,2381,891,266,926,0,119,179
1406,2622,243,520,485,0,202,1172
1407,7327,164,2506,1084,8,2887,678
1408,819,16,115,480,0,137,71
1409,1643,173,487,675,65,149,94
1410,1275,282,227,365,0,13,388
1411,1209,12,125,905,6,12,149
1412,4149,503,710,1963,0,296,677
1413,1093,57,516,383,0,114,23
1414,512,37,85,279,0,27,84
1415,1778,107,145,694,329,277,226
1416,297,2,9,192,36,11,47
1417,97,0,10,82,0,0,5
1418,434,24,42,296,5,19,48
1419,501,58,47,227,0,113,56
1420,897,93,88,483,3,28,202
1421,5609,553,847,3728,0,264,217
1422,1901,88,333,1111,0,159,210
1423,643,41,113,382,7,43,57
1424,3916,102,1389,1683,1,269,472
1425,4091,37,901,926,0,12,2215
1426,509,128,84,172,0,67,58
1427,2863,455,585,1630,0,59,134
1428,8875,2405,1823,1454,0,1381,1812
1429,2545,602,394,541,0,395,613
1430,5715,507,1253,2599,0,360,996
1431,958,88,278,458,0,24,110
1432,1821,188,358,988,2,51,234
1433,549,4,240,253,0,14,38
1434,1004,387,96,349,0,13,159
1435,648,4,209,403,1,0,31
1436,2260,214,162,1783,0,13,88
1437,3998,225,393,3285,0,36,59
1438,4448,1076,1767,1097,0,287,221
1439,2015,0,0,13,0,0,2002
1440,1774,136,284,1115,0,84,155
1441,3463,916,443,1353,0,409,342
1442,1344,284,284,610,4,56,106
1443,1733,277,232,1090,3,33,98
1444,1557,412,290,580,0,78,197
1445,1026,59,272,588,4,31,72
1446,1218,48,319,597,6,53,195
1447,391,49,137,151,0,1,53
1448,4613,610,1462,1463,2,638,438
1449,380,90,21,264,0,0,5
1450,895,264,160,438,0,7,26
1451,1243,47,742,287,0,97,70
1452,1746,156,450,692,0,85,363
1453,553,0,69,465,4,0,15
1454,456,50,69,201,62,18,56
