"TAZ1454","hispanic","white_nonh","black_nonh","asian_nonh","other_nonh","TOTPOP","COUNTY","County_Name"
515,986,3387,257,2184,276,7090,3,"Santa Clara"
516,327,2827,42,994,412,4602,3,"Santa Clara"
517,933,2674,72,1761,445,5885,3,"Santa Clara"
518,525,4492,66,861,197,6141,3,"Santa Clara"
519,825,3247,322,3015,749,8158,3,"Santa Clara"
520,1060,1973,15,1092,279,4419,3,"Santa Clara"
521,1274,2358,186,1345,448,5611,3,"Santa Clara"
522,1532,3136,67,1149,329,6213,3,"Santa Clara"
523,1267,5498,52,2027,238,9082,3,"Santa Clara"
524,885,3085,0,1005,295,5270,3,"Santa Clara"
525,626,2781,80,588,380,4455,3,"Santa Clara"
526,1613,3645,67,809,403,6537,3,"Santa Clara"
527,1146,4598,79,633,474,6930,3,"Santa Clara"
528,2132,3277,232,559,317,6517,3,"Santa Clara"
529,939,1760,34,254,134,3121,3,"Santa Clara"
530,1273,4030,190,988,543,7024,3,"Santa Clara"
531,491,1577,179,496,167,2910,3,"Santa Clara"
532,2068,2713,588,1730,354,7453,3,"Santa Clara"
533,2956,2102,440,1005,392,6895,3,"Santa Clara"
534,1080,2309,59,1232,365,5045,3,"Santa Clara"
535,1853,1805,70,836,203,4767,3,"Santa Clara"
536,1232,1365,163,550,1998,5308,3,"Santa Clara"
537,2034,1705,287,1655,322,6003,3,"Santa Clara"
538,1139,1335,82,402,155,3113,3,"Santa Clara"
539,339,378,79,195,52,1043,3,"Santa Clara"
540,2196,1971,272,1243,387,6069,3,"Santa Clara"
541,868,2986,207,745,214,5020,3,"Santa Clara"
542,803,805,157,530,250,2545,3,"Santa Clara"
543,862,2633,216,1598,240,5549,3,"Santa Clara"
544,1072,2449,222,1835,258,5836,3,"Santa Clara"
545,643,2311,161,1082,182,4379,3,"Santa Clara"
546,1793,1413,468,1118,614,5406,3,"Santa Clara"
547,718,1200,527,1787,3671,7903,3,"Santa Clara"
548,947,2112,86,1577,3838,8560,3,"Santa Clara"
549,829,1085,317,791,1981,5003,3,"Santa Clara"
550,265,1456,88,550,1986,4345,3,"Santa Clara"
551,1916,1139,211,601,1792,5659,3,"Santa Clara"
552,937,316,197,1194,1515,4159,3,"Santa Clara"
553,1409,785,10,634,1322,4160,3,"Santa Clara"
554,1099,1561,235,819,349,4063,3,"Santa Clara"
555,1194,1852,234,992,3071,7343,3,"Santa Clara"
556,1509,854,344,1521,385,4613,3,"Santa Clara"
557,989,1127,234,2048,61,4459,3,"Santa Clara"
558,1202,1727,550,673,331,4483,3,"Santa Clara"
559,428,1786,71,364,1973,4622,3,"Santa Clara"
560,2501,573,68,259,1065,4466,3,"Santa Clara"
561,952,446,347,900,1417,4062,3,"Santa Clara"
562,2577,742,51,305,1050,4725,3,"Santa Clara"
563,2666,1280,684,3312,4342,12284,3,"Santa Clara"
564,2539,2293,882,3146,562,9422,3,"Santa Clara"
565,1823,1834,506,2226,80,6469,3,"Santa Clara"
566,1780,1729,416,4260,308,8493,3,"Santa Clara"
567,3750,130,0,1125,3436,8441,3,"Santa Clara"
568,2274,331,225,2325,2585,7740,3,"Santa Clara"
569,2134,64,16,1107,1091,4412,3,"Santa Clara"
570,2635,182,110,787,818,4532,3,"Santa Clara"
571,614,154,25,1152,1320,3265,3,"Santa Clara"
572,144,230,160,1862,2039,4435,3,"Santa Clara"
573,399,261,213,211,2505,3589,3,"Santa Clara"
574,1739,193,40,735,2433,5140,3,"Santa Clara"
575,612,201,108,275,2980,4176,3,"Santa Clara"
576,1201,514,140,2151,154,4160,3,"Santa Clara"
577,953,210,156,1996,1928,5243,3,"Santa Clara"
578,1180,563,179,2682,2632,7236,3,"Santa Clara"
579,748,98,0,77,1216,2139,3,"Santa Clara"
580,2065,119,133,1022,728,4067,3,"Santa Clara"
581,2133,358,24,1076,1095,4686,3,"Santa Clara"
582,2486,420,79,572,3247,6804,3,"Santa Clara"
583,2375,134,81,556,2708,5854,3,"Santa Clara"
584,1872,113,6,268,1958,4217,3,"Santa Clara"
585,2664,63,39,741,733,4240,3,"Santa Clara"
586,2178,18,41,1785,1579,5601,3,"Santa Clara"
587,653,6,0,781,722,2162,3,"Santa Clara"
588,2952,240,196,1645,1850,6883,3,"Santa Clara"
589,959,249,0,2687,2490,6385,3,"Santa Clara"
590,1963,4,157,920,844,3888,3,"Santa Clara"
591,2387,290,91,2661,2685,8114,3,"Santa Clara"
592,2122,283,95,1437,1318,5255,3,"Santa Clara"
593,803,673,107,738,1261,3582,3,"Santa Clara"
594,1782,103,135,1984,1260,5264,3,"Santa Clara"
595,2218,453,146,2828,2026,7671,3,"Santa Clara"
596,528,101,2,238,1793,2662,3,"Santa Clara"
597,1655,276,230,1508,2509,6178,3,"Santa Clara"
598,1219,471,122,4604,304,6720,3,"Santa Clara"
599,957,357,7,121,3968,5410,3,"Santa Clara"
600,645,350,10,2652,106,3763,3,"Santa Clara"
601,621,723,46,6387,287,8064,3,"Santa Clara"
602,313,139,16,126,1870,2464,3,"Santa Clara"
603,100,95,29,381,95,700,3,"Santa Clara"
604,1577,316,105,1980,71,4049,3,"Santa Clara"
605,799,1312,260,8694,735,11800,3,"Santa Clara"
606,1225,896,244,1134,7219,10718,3,"Santa Clara"
607,2065,982,178,1005,4397,8627,3,"Santa Clara"
608,62,193,126,311,4048,4740,3,"Santa Clara"
609,212,585,19,4401,172,5389,3,"Santa Clara"
610,90,164,32,1546,123,1955,3,"Santa Clara"
611,1289,748,162,3690,349,6238,3,"Santa Clara"
612,745,507,56,1716,3677,6701,3,"Santa Clara"
613,627,222,47,262,2158,3316,3,"Santa Clara"
614,426,694,324,3771,416,5631,3,"Santa Clara"
615,721,599,86,3226,406,5038,3,"Santa Clara"
616,654,390,29,784,3187,5044,3,"Santa Clara"
617,1297,264,179,490,1888,4118,3,"Santa Clara"
618,285,629,115,1086,217,2332,3,"Santa Clara"
619,387,698,95,457,3053,4690,3,"Santa Clara"
620,343,847,8,55,2674,3927,3,"Santa Clara"
621,963,511,114,2397,139,4124,3,"Santa Clara"
622,904,951,55,3806,185,5901,3,"Santa Clara"
623,1022,838,112,245,4812,7029,3,"Santa Clara"
624,241,416,40,2163,140,3000,3,"Santa Clara"
625,999,519,68,3378,448,5412,3,"Santa Clara"
626,521,432,198,3111,173,4435,3,"Santa Clara"
627,1132,529,25,3869,185,5740,3,"Santa Clara"
628,924,1108,26,2415,411,4884,3,"Santa Clara"
629,1653,1891,169,1533,598,5844,3,"Santa Clara"
630,3358,711,151,2916,801,7937,3,"Santa Clara"
631,1573,396,111,2683,225,4988,3,"Santa Clara"
632,1587,703,134,2688,260,5372,3,"Santa Clara"
633,2285,1050,11,2826,3304,9476,3,"Santa Clara"
634,2205,312,8,1207,1353,5085,3,"Santa Clara"
635,1929,530,0,749,1244,4452,3,"Santa Clara"
636,2262,423,29,1406,1648,5768,3,"Santa Clara"
637,1195,1528,181,1279,196,4379,3,"Santa Clara"
638,3035,288,85,962,1612,5982,3,"Santa Clara"
639,2085,438,9,846,1214,4592,3,"Santa Clara"
640,79,152,161,1499,1608,3499,3,"Santa Clara"
641,1350,252,137,1198,1459,4396,3,"Santa Clara"
642,1047,867,446,1007,81,3448,3,"Santa Clara"
643,1533,446,96,2508,52,4635,3,"Santa Clara"
644,584,247,35,234,3201,4301,3,"Santa Clara"
645,1251,384,50,2022,43,3750,3,"Santa Clara"
646,576,374,56,2233,181,3420,3,"Santa Clara"
647,522,730,77,3226,174,4729,3,"Santa Clara"
648,775,980,0,4941,476,7172,3,"Santa Clara"
649,1127,333,77,2764,90,4391,3,"Santa Clara"
650,2807,517,90,109,4950,8473,3,"Santa Clara"
651,1424,389,249,5044,236,7342,3,"Santa Clara"
652,1297,486,53,2595,273,4704,3,"Santa Clara"
653,671,982,393,8427,262,10735,3,"Santa Clara"
654,1338,4371,10,3314,685,9718,3,"Santa Clara"
655,1792,2222,312,7645,638,12609,3,"Santa Clara"
656,946,1256,221,3081,792,6296,3,"Santa Clara"
657,3841,1257,725,3383,90,9296,3,"Santa Clara"
658,1874,1189,189,1248,370,4870,3,"Santa Clara"
659,850,1160,0,793,129,2932,3,"Santa Clara"
660,1036,1069,59,940,210,3314,3,"Santa Clara"
661,3147,3806,378,4305,795,12431,3,"Santa Clara"
662,993,1941,0,1118,326,4378,3,"Santa Clara"
663,409,1336,67,907,203,2922,3,"Santa Clara"
664,2004,2636,154,2166,464,7424,3,"Santa Clara"
665,2836,3488,115,1543,391,8373,3,"Santa Clara"
666,1658,1210,131,2934,280,6213,3,"Santa Clara"
667,674,1088,358,1309,2308,5737,3,"Santa Clara"
668,932,2272,222,2395,316,6137,3,"Santa Clara"
669,1639,762,340,2822,3347,8910,3,"Santa Clara"
670,3200,1850,88,1730,286,7154,3,"Santa Clara"
671,2520,1317,476,646,2831,7790,3,"Santa Clara"
672,1063,1573,69,1371,220,4296,3,"Santa Clara"
673,1265,908,168,1386,224,3951,3,"Santa Clara"
674,1306,2184,14,1301,372,5177,3,"Santa Clara"
675,1504,2606,76,1196,253,5635,3,"Santa Clara"
676,3380,3196,506,1400,567,9049,3,"Santa Clara"
677,1077,1638,29,1268,225,4237,3,"Santa Clara"
678,571,1065,55,802,199,2692,3,"Santa Clara"
679,1222,2273,164,1008,310,4977,3,"Santa Clara"
680,1666,3063,46,1437,421,6633,3,"Santa Clara"
681,1069,1828,117,488,300,3802,3,"Santa Clara"
682,958,2907,30,926,229,5050,3,"Santa Clara"
683,652,2044,84,834,298,3912,3,"Santa Clara"
684,1551,3255,0,1277,381,6464,3,"Santa Clara"
685,870,2467,137,1192,329,4995,3,"Santa Clara"
686,1805,1939,79,933,162,4918,3,"Santa Clara"
687,1312,1661,84,691,212,3960,3,"Santa Clara"
688,2424,3009,172,2351,348,8304,3,"Santa Clara"
689,607,2753,18,863,338,4579,3,"Santa Clara"
690,479,3411,282,1633,736,6541,3,"Santa Clara"
691,162,1962,0,745,239,3108,3,"Santa Clara"
692,80,1555,21,1397,82,3135,3,"Santa Clara"
693,229,1469,72,2418,229,4417,3,"Santa Clara"
694,387,1987,0,2928,403,5705,3,"Santa Clara"
695,392,3060,0,3390,327,7169,3,"Santa Clara"
696,534,3122,169,1263,358,5446,3,"Santa Clara"
697,259,490,11,201,736,1697,3,"Santa Clara"
698,1825,4698,102,1387,448,8460,3,"Santa Clara"
699,1244,2998,22,752,279,5295,3,"Santa Clara"
700,5150,4576,433,2268,611,13038,3,"Santa Clara"
701,2453,3162,227,711,365,6918,3,"Santa Clara"
702,4983,3670,236,1368,653,10910,3,"Santa Clara"
703,1064,2020,23,1101,471,4679,3,"Santa Clara"
704,1356,2412,96,497,544,4905,3,"Santa Clara"
705,7076,4115,591,2128,990,14900,3,"Santa Clara"
706,194,1107,15,208,1314,2838,3,"Santa Clara"
707,6222,967,179,260,1473,9101,3,"Santa Clara"
708,2512,2582,133,504,3193,8924,3,"Santa Clara"
709,3805,767,136,495,1482,6685,3,"Santa Clara"
710,3133,1258,76,1085,2395,7947,3,"Santa Clara"
711,3827,3800,14,1363,549,9553,3,"Santa Clara"
712,1519,2284,493,45,259,4600,3,"Santa Clara"
713,2214,2328,8,484,212,5246,3,"Santa Clara"
714,496,672,8,114,18,1308,3,"Santa Clara"
715,1457,5041,27,1761,242,8528,4,"Alameda"
716,644,2672,228,757,209,4510,4,"Alameda"
717,1236,3152,36,1286,479,6189,4,"Alameda"
718,2083,4084,173,1347,474,8161,4,"Alameda"
719,1881,3620,124,1333,611,7569,4,"Alameda"
720,933,2482,52,1513,533,5513,4,"Alameda"
721,2344,2426,330,552,514,6166,4,"Alameda"
722,833,3147,99,593,3738,8410,4,"Alameda"
723,497,3774,0,828,268,5367,4,"Alameda"
724,1311,4522,152,568,356,6909,4,"Alameda"
725,290,2904,20,564,172,3950,4,"Alameda"
726,1025,5318,38,1412,354,8147,4,"Alameda"
727,369,1595,125,562,285,2936,4,"Alameda"
728,1821,3657,83,747,460,6768,4,"Alameda"
729,1816,4334,812,20645,1544,29151,4,"Alameda"
730,1561,2989,1298,7643,768,14259,4,"Alameda"
731,486,2113,188,1839,646,5272,4,"Alameda"
732,851,2568,337,1473,212,5441,4,"Alameda"
733,1455,2774,299,2480,833,7841,4,"Alameda"
734,1003,4415,41,3754,431,9644,4,"Alameda"
735,247,1735,30,1481,190,3683,4,"Alameda"
736,1040,4313,178,3653,423,9607,4,"Alameda"
737,736,2065,21,1897,178,4897,4,"Alameda"
738,301,3011,0,2517,199,6028,4,"Alameda"
739,762,1869,89,2359,326,5405,4,"Alameda"
740,338,1861,10,1376,204,3789,4,"Alameda"
741,658,2662,22,1487,189,5018,4,"Alameda"
742,1701,4219,588,5953,792,13253,4,"Alameda"
743,1036,3599,42,4602,245,9524,4,"Alameda"
744,1219,2419,68,1502,311,5519,4,"Alameda"
745,504,2677,10,2006,311,5508,4,"Alameda"
746,618,3944,145,3748,270,8725,4,"Alameda"
747,37,516,11,2860,187,3611,4,"Alameda"
748,390,791,45,3051,122,4399,4,"Alameda"
749,459,727,93,5141,263,6683,4,"Alameda"
750,181,233,18,217,1493,2142,4,"Alameda"
751,4,5,0,33,0,42,4,"Alameda"
752,184,114,56,435,845,1634,4,"Alameda"
753,284,509,0,555,3468,4816,4,"Alameda"
754,137,777,50,3070,100,4134,4,"Alameda"
755,238,1258,369,1038,7505,10408,4,"Alameda"
756,400,929,177,5416,189,7111,4,"Alameda"
757,888,497,135,1023,219,2762,4,"Alameda"
758,1153,1035,115,318,3978,6599,4,"Alameda"
759,1050,1178,401,4616,535,7780,4,"Alameda"
760,1601,1573,112,2805,326,6417,4,"Alameda"
761,1742,1962,478,6659,742,11583,4,"Alameda"
762,920,710,12,1924,261,3827,4,"Alameda"
763,1458,1358,294,4666,635,8411,4,"Alameda"
764,2093,1125,269,3615,128,7230,4,"Alameda"
765,484,752,23,1763,93,3115,4,"Alameda"
766,356,946,33,1694,110,3139,4,"Alameda"
767,1602,1778,360,6787,489,11016,4,"Alameda"
768,3001,1873,80,4607,545,10106,4,"Alameda"
769,443,984,194,1144,10608,13373,4,"Alameda"
770,2049,1450,91,2825,372,6787,4,"Alameda"
771,1791,2084,477,2275,584,7211,4,"Alameda"
772,1075,786,152,1296,2028,5337,4,"Alameda"
773,3117,1291,324,1856,430,7018,4,"Alameda"
774,1598,1445,551,5195,357,9146,4,"Alameda"
775,1908,2457,620,3064,557,8606,4,"Alameda"
776,353,2016,118,3636,142,6265,4,"Alameda"
777,743,690,197,1201,2912,5743,4,"Alameda"
778,1275,2472,627,8759,848,13981,4,"Alameda"
779,65,464,85,583,4125,5322,4,"Alameda"
780,292,438,4,2018,232,2984,4,"Alameda"
781,754,2066,4,1647,266,4737,4,"Alameda"
782,887,2325,189,3339,526,7266,4,"Alameda"
783,225,584,320,1586,288,3003,4,"Alameda"
784,664,931,164,1227,2870,5856,4,"Alameda"
785,1744,2071,638,2587,489,7529,4,"Alameda"
786,682,1480,387,2018,187,4754,4,"Alameda"
787,742,1326,87,595,4799,7549,4,"Alameda"
788,334,689,15,4439,645,6122,4,"Alameda"
789,351,932,137,3546,150,5116,4,"Alameda"
790,379,583,295,4783,256,6296,4,"Alameda"
791,414,343,220,2469,302,3748,4,"Alameda"
792,462,751,47,2126,145,3531,4,"Alameda"
793,595,508,382,3199,168,4852,4,"Alameda"
794,271,258,50,2494,130,3203,4,"Alameda"
795,492,352,112,1853,277,3086,4,"Alameda"
796,673,648,256,5109,246,6932,4,"Alameda"
797,2421,2029,406,1819,451,7126,4,"Alameda"
798,960,611,259,2368,283,4481,4,"Alameda"
799,383,944,68,3508,441,5344,4,"Alameda"
800,1521,755,246,2989,353,5864,4,"Alameda"
801,1080,1697,695,7046,692,11210,4,"Alameda"
802,2452,155,26,1399,1651,5683,4,"Alameda"
803,576,1078,138,663,244,2699,4,"Alameda"
804,904,865,431,1392,231,3823,4,"Alameda"
805,2858,951,489,3149,328,7775,4,"Alameda"
806,3137,1616,405,4354,950,10462,4,"Alameda"
807,1271,360,275,1061,1928,4895,4,"Alameda"
808,1455,232,252,1830,130,3899,4,"Alameda"
809,644,417,290,1226,94,2671,4,"Alameda"
810,4077,1244,805,5525,749,12400,4,"Alameda"
811,2719,969,546,3363,894,8491,4,"Alameda"
812,1310,750,201,1054,156,3471,4,"Alameda"
813,1051,403,383,1043,255,3135,4,"Alameda"
814,509,570,140,849,1665,3733,4,"Alameda"
815,1504,461,246,591,1370,4172,4,"Alameda"
816,1080,396,327,1365,287,3455,4,"Alameda"
817,4080,573,636,856,1332,7477,4,"Alameda"
818,1832,758,380,1462,508,4940,4,"Alameda"
819,832,240,230,485,245,2032,4,"Alameda"
820,2599,3692,1067,5864,1266,14488,4,"Alameda"
821,1509,1296,781,1132,696,5414,4,"Alameda"
822,790,1361,488,742,134,3515,4,"Alameda"
823,1760,2518,789,1614,795,7476,4,"Alameda"
824,621,812,508,1239,2384,5564,4,"Alameda"
825,1846,708,703,1190,2122,6569,4,"Alameda"
826,2021,345,324,1030,1535,5255,4,"Alameda"
827,698,455,247,1023,1744,4167,4,"Alameda"
828,4244,1006,1027,2575,400,9252,4,"Alameda"
829,194,384,450,833,1535,3396,4,"Alameda"
830,1725,776,446,1192,2264,6403,4,"Alameda"
831,1650,437,528,401,1112,4128,4,"Alameda"
832,1854,982,253,1880,813,5782,4,"Alameda"
833,2067,1385,31,1353,278,5114,4,"Alameda"
834,1318,1525,35,2258,154,5290,4,"Alameda"
835,2188,1181,256,1939,123,5687,4,"Alameda"
836,658,1015,117,944,2085,4819,4,"Alameda"
837,2842,1766,1296,1238,3845,10987,4,"Alameda"
838,286,1098,522,311,1936,4153,4,"Alameda"
839,1644,1173,797,917,517,5048,4,"Alameda"
840,1606,2105,815,809,483,5818,4,"Alameda"
841,1629,1072,743,890,511,4845,4,"Alameda"
842,861,844,904,492,172,3273,4,"Alameda"
843,1261,1073,1039,1017,257,4647,4,"Alameda"
844,1064,3756,247,4006,532,9605,4,"Alameda"
845,782,3956,266,2175,546,7725,4,"Alameda"
846,947,2478,54,2042,314,5835,4,"Alameda"
847,485,809,497,934,324,3049,4,"Alameda"
848,1478,1468,340,1469,481,5236,4,"Alameda"
849,741,1575,203,1282,284,4085,4,"Alameda"
850,1049,1880,21,1054,286,4290,4,"Alameda"
851,141,992,91,756,152,2132,4,"Alameda"
852,1002,2404,245,2468,125,6244,4,"Alameda"
853,970,1507,2328,1265,180,6250,4,"Alameda"
854,1862,625,1899,895,1935,7216,4,"Alameda"
855,2326,908,672,1052,179,5137,4,"Alameda"
856,2471,640,1009,3261,305,7686,4,"Alameda"
857,691,415,118,651,1383,3258,4,"Alameda"
858,1156,1656,296,2386,350,5844,4,"Alameda"
859,899,1060,124,2075,119,4277,4,"Alameda"
860,455,801,494,3659,476,5885,4,"Alameda"
861,2010,1378,40,3636,362,7426,4,"Alameda"
862,2671,829,790,3361,469,8120,4,"Alameda"
863,1243,316,294,2243,143,4239,4,"Alameda"
864,3159,1521,1191,1668,675,8214,4,"Alameda"
865,649,1304,309,1224,299,3785,4,"Alameda"
866,519,1404,259,1277,316,3775,4,"Alameda"
867,597,1493,135,561,67,2853,4,"Alameda"
868,906,1194,875,433,245,3653,4,"Alameda"
869,1349,994,379,600,442,3764,4,"Alameda"
870,1414,1181,606,1236,330,4767,4,"Alameda"
871,1944,1428,1697,1780,366,7215,4,"Alameda"
872,2900,1543,1176,3957,442,10018,4,"Alameda"
873,1343,806,299,1362,2665,6475,4,"Alameda"
874,0,0,0,0,0,0,4,"Alameda"
875,1152,167,1497,393,1943,5152,4,"Alameda"
876,734,254,496,165,770,2419,4,"Alameda"
877,1441,45,987,164,978,3615,4,"Alameda"
878,2195,160,1342,291,1762,5750,4,"Alameda"
879,585,269,1338,331,1964,4487,4,"Alameda"
880,2367,90,783,102,964,4306,4,"Alameda"
881,1131,352,1291,164,114,3052,4,"Alameda"
882,714,359,1816,334,333,3556,4,"Alameda"
883,194,1089,1559,252,288,3382,4,"Alameda"
884,534,924,1634,245,639,3976,4,"Alameda"
885,538,2697,1814,1793,407,7249,4,"Alameda"
886,998,1017,1808,544,355,4722,4,"Alameda"
887,538,647,1781,215,399,3580,4,"Alameda"
888,1906,424,1875,168,867,5240,4,"Alameda"
889,85,179,1601,295,1885,4045,4,"Alameda"
890,800,156,2242,202,2491,5891,4,"Alameda"
891,2115,171,1229,78,1363,4956,4,"Alameda"
892,1604,209,813,417,1422,4465,4,"Alameda"
893,1343,418,713,84,1261,3819,4,"Alameda"
894,1933,245,872,164,1189,4403,4,"Alameda"
895,3773,345,2753,363,929,8163,4,"Alameda"
896,884,263,204,293,772,2416,4,"Alameda"
897,1906,258,1544,469,94,4271,4,"Alameda"
898,256,286,923,755,1812,4032,4,"Alameda"
899,641,671,2461,478,3287,7538,4,"Alameda"
900,2685,396,2789,367,247,6484,4,"Alameda"
901,1289,733,1785,151,441,4399,4,"Alameda"
902,682,1008,628,345,178,2841,4,"Alameda"
903,769,1896,897,325,351,4238,4,"Alameda"
904,2193,1638,1625,707,310,6473,4,"Alameda"
905,3286,806,1762,2153,402,8409,4,"Alameda"
906,2257,1135,970,1263,577,6202,4,"Alameda"
907,397,1536,401,431,340,3105,4,"Alameda"
908,319,1386,626,848,453,3632,4,"Alameda"
909,969,1274,863,782,316,4204,4,"Alameda"
910,919,2465,366,1082,548,5380,4,"Alameda"
911,315,1691,228,446,100,2780,4,"Alameda"
912,215,2857,260,660,914,4906,4,"Alameda"
913,328,4054,356,1024,387,6149,4,"Alameda"
914,191,3476,149,1107,991,5914,4,"Alameda"
915,284,2882,46,497,200,3909,4,"Alameda"
916,332,2915,210,460,403,4320,4,"Alameda"
917,432,3926,143,978,470,5949,4,"Alameda"
918,139,4112,0,1486,288,6025,4,"Alameda"
919,120,1243,94,163,271,1891,4,"Alameda"
920,199,1490,100,255,162,2206,4,"Alameda"
921,275,1444,315,444,266,2744,4,"Alameda"
922,759,2479,281,627,448,4594,4,"Alameda"
923,1935,1378,1869,1375,514,7071,4,"Alameda"
924,666,777,861,1370,2820,6494,4,"Alameda"
925,3130,905,209,634,1578,6456,4,"Alameda"
926,2337,894,437,993,253,4914,4,"Alameda"
927,2066,316,592,722,1037,4733,4,"Alameda"
928,558,276,675,1415,2016,4940,4,"Alameda"
929,1561,480,879,974,621,4515,4,"Alameda"
930,816,609,430,564,179,2598,4,"Alameda"
931,876,530,985,934,197,3522,4,"Alameda"
932,893,496,851,1821,162,4223,4,"Alameda"
933,2248,586,897,2549,747,7027,4,"Alameda"
934,1816,1989,1279,2729,496,8309,4,"Alameda"
935,518,750,688,1283,281,3520,4,"Alameda"
936,672,940,521,670,229,3032,4,"Alameda"
937,382,2155,495,461,271,3764,4,"Alameda"
938,305,2986,255,547,415,4508,4,"Alameda"
939,295,2566,612,409,249,4131,4,"Alameda"
940,503,2456,460,622,82,4123,4,"Alameda"
941,907,2110,1193,560,660,5430,4,"Alameda"
942,554,2425,993,850,310,5132,4,"Alameda"
943,329,1771,709,1959,335,5103,4,"Alameda"
944,508,1838,710,912,240,4208,4,"Alameda"
945,475,524,830,1799,1812,5440,4,"Alameda"
946,196,1504,174,1821,691,4386,4,"Alameda"
947,971,833,911,1949,96,4760,4,"Alameda"
948,753,1504,179,1827,369,4632,4,"Alameda"
949,628,2448,51,776,319,4222,4,"Alameda"
950,472,2505,333,1107,470,4887,4,"Alameda"
951,850,3319,214,1262,809,6454,4,"Alameda"
952,684,1874,368,3730,547,7203,4,"Alameda"
953,480,3110,61,2837,534,7022,4,"Alameda"
954,783,1763,343,1242,625,4756,4,"Alameda"
955,409,925,350,700,522,2906,4,"Alameda"
956,645,2441,31,1182,387,4686,4,"Alameda"
957,546,1406,366,861,191,3370,4,"Alameda"
958,354,1344,188,1026,255,3167,4,"Alameda"
959,404,2210,191,984,512,4301,4,"Alameda"
960,423,1625,825,1884,375,5132,4,"Alameda"
961,449,1038,245,1611,362,3705,4,"Alameda"
962,738,1350,736,1662,275,4761,4,"Alameda"
963,532,3062,111,1142,192,5039,4,"Alameda"
964,227,101,652,305,37,1322,4,"Alameda"
965,238,228,66,76,17,625,4,"Alameda"
966,0,25,5,17,3,50,4,"Alameda"
967,44,488,126,196,76,930,4,"Alameda"
968,43,200,67,308,1624,2242,4,"Alameda"
969,275,822,546,751,128,2522,4,"Alameda"
970,273,1341,2131,1000,427,5172,4,"Alameda"
971,116,257,313,305,57,1048,4,"Alameda"
972,670,2690,981,1705,559,6605,4,"Alameda"
973,467,1390,264,314,157,2592,4,"Alameda"
974,404,3418,386,673,491,5372,4,"Alameda"
975,368,1529,212,414,212,2735,4,"Alameda"
976,648,2300,924,974,634,5480,4,"Alameda"
977,1484,2408,1574,725,898,7089,4,"Alameda"
978,1098,1326,1693,706,379,5202,4,"Alameda"
979,446,1596,1300,783,391,4516,4,"Alameda"
980,258,349,609,170,47,1433,4,"Alameda"
981,42,68,277,265,67,719,4,"Alameda"
982,235,314,878,388,195,2010,4,"Alameda"
983,228,349,1432,393,221,2623,4,"Alameda"
984,41,87,315,21,16,480,4,"Alameda"
985,332,575,1499,105,90,2601,4,"Alameda"
986,309,534,581,219,94,1737,4,"Alameda"
987,454,417,649,78,111,1709,4,"Alameda"
988,543,1466,449,546,235,3239,4,"Alameda"
989,703,454,803,268,209,2437,4,"Alameda"
990,467,677,1655,92,152,3043,4,"Alameda"
991,1090,4236,1889,3584,1026,11825,4,"Alameda"
992,511,1038,682,175,388,2794,4,"Alameda"
993,424,2327,732,735,393,4611,4,"Alameda"
994,401,896,746,273,69,2385,4,"Alameda"
995,587,1665,688,520,188,3648,4,"Alameda"
996,500,2329,1111,395,496,4831,4,"Alameda"
997,126,836,477,119,333,1891,4,"Alameda"
998,461,3010,530,602,537,5140,4,"Alameda"
999,186,1688,70,288,220,2452,4,"Alameda"
1000,298,2685,580,360,368,4291,4,"Alameda"
1001,624,1652,956,373,342,3947,4,"Alameda"
1002,417,1127,286,154,199,2183,4,"Alameda"
1003,112,1073,91,220,65,1561,4,"Alameda"
1004,184,2430,36,379,310,3339,4,"Alameda"
1005,156,2182,163,457,193,3151,4,"Alameda"
1006,603,2179,86,533,205,3606,4,"Alameda"
1007,793,1744,186,1597,483,4803,4,"Alameda"
1008,1671,2486,515,3674,634,8980,4,"Alameda"
1009,994,3300,105,2133,512,7044,4,"Alameda"
1010,370,1808,105,385,224,2892,4,"Alameda"
1011,594,1935,357,490,164,3540,4,"Alameda"
1012,1237,2613,737,593,371,5551,4,"Alameda"
1013,579,1595,690,206,406,3476,4,"Alameda"
1014,163,1209,118,507,444,2441,4,"Alameda"
1015,1004,1176,527,178,118,3003,4,"Alameda"
1016,434,1766,1015,601,459,4275,4,"Alameda"
1017,365,2521,335,974,210,4405,4,"Alameda"
1018,259,1762,202,2163,556,4942,4,"Alameda"
1019,184,317,91,497,101,1190,4,"Alameda"
1020,662,2169,196,1594,286,4907,4,"Alameda"
1021,446,1462,133,1503,296,3840,4,"Alameda"
1022,237,1818,434,694,278,3461,4,"Alameda"
1023,256,2085,89,370,552,3352,4,"Alameda"
1024,615,1431,357,436,225,3064,4,"Alameda"
1025,307,2111,553,876,334,4181,4,"Alameda"
1026,97,1383,18,318,162,1978,4,"Alameda"
1027,216,2435,142,822,88,3703,4,"Alameda"
1028,153,2739,90,429,437,3848,4,"Alameda"
1029,178,3226,62,360,135,3961,4,"Alameda"
1030,111,1601,35,215,129,2091,4,"Alameda"
1031,70,2473,24,710,280,3557,4,"Alameda"
1032,147,1270,31,114,76,1638,4,"Alameda"
1033,141,3004,26,602,426,4199,4,"Alameda"
1034,272,2222,36,491,467,3488,4,"Alameda"
1035,324,1329,103,493,194,2443,4,"Alameda"
1036,158,1148,185,1297,487,3275,4,"Alameda"
