TAZ1454,LT_FR_CA_OFF_production,LT_FR_CA_OFF_attraction,LT_FR_CA_AM_production,LT_FR_CA_AM_attraction,LT_FR_CA_MID_production,LT_FR_CA_MID_attraction,LT_FR_CA_PM_production,LT_FR_CA_PM_attraction,MT1_FR_CA_OFF_production,MT1_FR_CA_OFF_attraction,MT1_FR_CA_AM_production,MT1_FR_CA_AM_attraction,MT1_FR_CA_MID_production,MT1_FR_CA_MID_attraction,MT1_FR_CA_PM_production,MT1_FR_CA_PM_attraction,MT2_FR_CA_OFF_production,MT2_FR_CA_OFF_attraction,MT2_FR_CA_AM_production,MT2_FR_CA_AM_attraction,MT2_FR_CA_MID_production,MT2_FR_CA_MID_attraction,MT2_FR_CA_PM_production,MT2_FR_CA_PM_attraction,HT_FR_CA_OFF_production,HT_FR_CA_OFF_attraction,HT_FR_CA_AM_production,HT_FR_CA_AM_attraction,HT_FR_CA_MID_production,HT_FR_CA_MID_attraction,HT_FR_CA_PM_production,HT_FR_CA_PM_attraction,MT1_FR_EXT_OFF_production,MT1_FR_EXT_OFF_attraction,MT1_FR_EXT_AM_production,MT1_FR_EXT_AM_attraction,MT1_FR_EXT_MID_production,MT1_FR_EXT_MID_attraction,MT1_FR_EXT_PM_production,MT1_FR_EXT_PM_attraction,MT2_FR_EXT_OFF_production,MT2_FR_EXT_OFF_attraction,MT2_FR_EXT_AM_production,MT2_FR_EXT_AM_attraction,MT2_FR_EXT_MID_production,MT2_FR_EXT_MID_attraction,MT2_FR_EXT_PM_production,MT2_FR_EXT_PM_attraction,HT_FR_EXT_OFF_production,HT_FR_EXT_OFF_attraction,HT_FR_EXT_AM_production,HT_FR_EXT_AM_attraction,HT_FR_EXT_MID_production,HT_FR_EXT_MID_attraction,HT_FR_EXT_PM_production,HT_FR_EXT_PM_attraction,LT_NF_CA_OFF_production,LT_NF_CA_OFF_attraction,LT_NF_CA_AM_production,LT_NF_CA_AM_attraction,LT_NF_CA_MID_production,LT_NF_CA_MID_attraction,LT_NF_CA_PM_production,LT_NF_CA_PM_attraction,MT1_NF_CA_OFF_production,MT1_NF_CA_OFF_attraction,MT1_NF_CA_AM_production,MT1_NF_CA_AM_attraction,MT1_NF_CA_MID_production,MT1_NF_CA_MID_attraction,MT1_NF_CA_PM_production,MT1_NF_CA_PM_attraction,MT2_NF_CA_OFF_production,MT2_NF_CA_OFF_attraction,MT2_NF_CA_AM_production,MT2_NF_CA_AM_attraction,MT2_NF_CA_MID_production,MT2_NF_CA_MID_attraction,MT2_NF_CA_PM_production,MT2_NF_CA_PM_attraction,HT_NF_CA_OFF_production,HT_NF_CA_OFF_attraction,HT_NF_CA_AM_production,HT_NF_CA_AM_attraction,HT_NF_CA_MID_production,HT_NF_CA_MID_attraction,HT_NF_CA_PM_production,HT_NF_CA_PM_attraction
672,0.0,0.012651099,0.0,0.008184,0.0,0.012276,0.0,0.0078088995,0.0031341002,0.10045755,0.002022,0.06543722,0.003033,0.09847977,0.0019209,0.06311845,0.0,0.022130897,0.0,0.014322001,0.0,0.021483,0.0,0.013674099,0.0062682005,0.103731185,0.004044,0.06744909,0.006066,0.10154879,0.0038418001,0.064959854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.195435,64.045815,41.09843,41.650852,62.37035,63.20843,39.859024,40.39514,13.613735,13.834551,8.853367,8.997189,13.436403,13.653455,8.586256,8.725578,0.6030717,0.6115479,0.39335302,0.3991729,0.5954553,0.60407996,0.38051307,0.3861126,0.8782703,0.88966465,0.57257247,0.57990205,0.86721647,0.8787876,0.5542394,0.561318
673,0.0110298,0.0343982,0.007116,0.022268001,0.010674,0.033402003,0.0067601996,0.021271799,0.0767342,0.22472921,0.049812,0.14638165,0.0748959,0.22056863,0.047677197,0.1414007,0.0256176,0.059772007,0.016604,0.038676,0.024906002,0.058072608,0.0158924,0.036918,0.115281045,0.25719362,0.07471919,0.16747767,0.11225668,0.2522712,0.07151693,0.1615591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.05244,81.08873,53.36172,52.733963,80.98069,80.027626,51.75153,51.143894,17.655436,17.497421,11.482978,11.380127,17.424992,17.268953,11.136837,11.03644,1.1101146,1.0986865,0.72566634,0.71708566,1.0968904,1.0854424,0.700997,0.69411504,1.6419256,1.621687,1.0687814,1.0559088,1.6192724,1.6001817,1.0355138,1.0234443
674,0.0,0.0588404,0.0,0.038148,0.0,0.0572798,0.0,0.0365296,0.016014602,0.30495107,0.010332001,0.19859968,0.015497999,0.2997491,0.0098154,0.19166374,0.0,0.0766428,0.0,0.049708,0.0,0.07467761,0.0,0.04756941,0.024911603,0.31367883,0.016072001,0.20432188,0.024108,0.30818787,0.0152684,0.19721256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.879974,100.59914,64.95464,65.423805,98.5733,99.28509,62.994514,63.45066,21.50403,21.73022,13.985989,14.132792,21.224258,21.447515,13.563461,13.70669,1.2239033,1.2367411,0.7979882,0.80682766,1.2082329,1.220789,0.7718134,0.77919954,1.8711562,1.8880295,1.2201146,1.2301524,1.8479663,1.8632898,1.1812541,1.1919467
675,0.0,0.0429596,0.0,0.027851999,0.0,0.041820202,0.0,0.026670396,0.011885401,0.2226459,0.0076679997,0.14499839,0.011502,0.21884798,0.0072846,0.13993442,0.0,0.055957206,0.0,0.036292005,0.0,0.054522403,0.0,0.034730602,0.018488402,0.22901817,0.0119280005,0.14917618,0.017892,0.2250092,0.011331599,0.14398563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.12695,73.44777,48.20676,47.766148,73.15718,72.488396,46.752026,46.325592,15.959437,15.865261,10.379846,10.318374,15.7518015,15.65887,10.066261,10.007287,0.90833247,0.9029501,0.59223515,0.5890681,0.8967024,0.89130324,0.5728092,0.5688971,1.3886979,1.3784574,0.9055206,0.89813966,1.3714871,1.3603959,0.8766799,0.870245
676,0.0031,0.2640969,0.002,0.17189802,0.003,0.25869703,0.0019,0.16549812,0.1050061,1.1671941,0.068004,0.75939584,0.10210599,1.149894,0.0650039,0.73479635,0.024803102,0.2976969,0.016002001,0.19379802,0.024003,0.29179698,0.0152019,0.18709812,0.14190611,1.2591941,0.092004,0.8192958,0.13810599,1.2404941,0.0881039,0.7924964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.44978,135.32567,88.086815,88.00698,133.67645,133.55542,85.42898,85.352875,29.233805,29.29489,19.01243,19.05084,28.853699,28.910404,18.439919,18.476738,3.2586555,3.254288,2.1221359,2.1204898,3.2168543,3.2145846,2.0571349,2.0542905,5.3853893,5.372077,3.5043583,3.4954846,5.3141885,5.3002763,3.3963566,3.3879836
677,0.0031,0.24029684,0.002,0.15589799,0.003,0.23449701,0.0019,0.1495981,0.1390031,1.2085941,0.090002,0.78589565,0.135003,1.1885937,0.0860019,0.75949657,0.031,0.31659696,0.02,0.20589802,0.03,0.30969697,0.019000001,0.19799814,0.2162031,1.2266945,0.14000201,0.79779583,0.210103,1.2066939,0.1338019,0.7706965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.524414,75.53509,49.11709,49.123608,74.5395,74.546165,47.635563,47.640694,16.273182,16.321184,10.584182,10.614523,16.060377,16.108953,10.264776,10.294336,2.9416497,2.9399867,1.9147325,1.9148903,2.9029489,2.90059,1.8586314,1.8543911,4.7832794,4.773278,3.1110516,3.1061828,4.7200785,4.709182,3.0183501,3.0110857
678,0.0,0.012850202,0.0,0.008316001,0.0,0.012474,0.0,0.0079398,0.0067518004,0.07413058,0.004356,0.048271995,0.006534,0.07274461,0.0041382,0.046549413,0.0006138,0.017701201,0.00039600002,0.011484001,0.000594,0.017245803,0.0003762,0.0110088,0.0098208,0.08024879,0.0063360003,0.05219239,0.009504,0.07872421,0.0060192,0.050331216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.10953,25.096956,16.329813,16.321302,24.781696,24.768951,15.837816,15.828651,5.4074526,5.418713,3.5167775,3.5240953,5.3371415,5.3480706,3.4104695,3.4178088,0.38602737,0.3852868,0.25158307,0.25090477,0.38085943,0.38015854,0.2439401,0.24344015,0.5747838,0.57304955,0.37452322,0.37336725,0.56706166,0.565565,0.36282122,0.3613687
679,0.0,0.052049797,0.0,0.033684,0.0,0.050526,0.0,0.0321602,0.0273482,0.3002663,0.017644001,0.19552603,0.026465999,0.29465243,0.0167618,0.18854862,0.0024862,0.0716988,0.0016040001,0.046516,0.002406,0.0698542,0.0015238001,0.0445912,0.039779205,0.3250481,0.025664002,0.21140563,0.038496,0.31887284,0.024380801,0.2038668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.70628,101.65533,66.14399,66.10955,100.37838,100.326805,64.15115,64.1141,21.902912,21.948458,14.244726,14.274351,21.618116,21.662271,13.814123,13.843847,1.5636058,1.560606,1.0190386,1.0162905,1.542673,1.5398344,0.9880806,0.9860555,2.3281646,2.3211365,1.5170083,1.5123258,2.2968862,2.2908216,1.4696093,1.4637235
680,0.2191031,0.0527,0.141902,0.034,0.213403,0.050999995,0.13580191,0.032300003,1.9148369,0.4706971,1.2443241,0.30589798,1.8760362,0.4603969,1.197823,0.29379794,0.5787093,0.117300004,0.375806,0.07599999,0.565309,0.11399997,0.3608057,0.0727,1.0118153,0.5013971,0.65681005,0.325898,0.99031496,0.4904968,0.6320097,0.31319794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.69676,104.72324,68.085884,68.1054,103.32745,103.35531,66.03406,66.05352,22.521988,22.579607,14.646351,14.683981,22.22868,22.284891,14.203443,14.240185,1.6622281,1.6573929,1.0842184,1.0823947,1.641128,1.6373919,1.0483174,1.0448953,2.3570392,2.3480902,1.5365257,1.5292913,2.3277385,2.3175907,1.4883249,1.483491
681,0.0,0.05225849,0.0,0.033809997,0.0,0.050788496,0.0,0.0322665,0.06861762,0.3092858,0.044269428,0.20116802,0.06640414,0.3031854,0.042055957,0.19381823,0.0022134,0.07254449,0.001428,0.047039993,0.002142,0.07063349,0.0013566,0.04505549,0.08618202,0.33185023,0.055693425,0.2157945,0.08354014,0.3256029,0.053051557,0.20807724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83477,96.59439,61.022938,62.8167,92.60782,95.32966,59.18443,60.923454,20.22819,20.87854,13.155823,13.5782795,19.963503,20.604635,12.758903,13.169176,1.4378774,1.4785224,0.93728364,0.9646119,1.4181709,1.4587516,0.9072951,0.9321989,2.1551738,2.2143261,1.4041758,1.4421399,2.126256,2.184706,1.3608353,1.3975991
682,0.0,0.0606265,0.0,0.03926,0.0,0.059041,0.0,0.037523497,0.0212598,0.48229384,0.013716001,0.31362683,0.020574,0.4726301,0.013030201,0.30230212,0.0023622,0.10955053,0.0015240001,0.07097002,0.002286,0.106605984,0.0014478001,0.06787451,0.042445764,0.5221554,0.027433526,0.3392953,0.041150287,0.51151043,0.02613805,0.32661176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.95401,104.97132,68.905655,68.26641,104.56898,103.5993,66.827034,66.20654,22.834335,22.68194,14.849581,14.752134,22.535398,22.38491,14.401897,14.30609,1.541171,1.5227511,1.0046377,0.9919894,1.5202157,1.5030478,0.9714902,0.9611845,2.314766,2.2854497,1.5071086,1.4891534,2.2838283,2.2560074,1.4617687,1.4433255
683,0.0,0.0196735,0.0,0.012739999,0.0,0.019158999,0.0,0.012176502,0.0066402005,0.15650591,0.004284,0.10177303,0.0064259996,0.15337,0.0040698005,0.09809791,0.00073780003,0.035549495,0.00047600002,0.023030004,0.000714,0.034593996,0.0004522,0.022025494,0.013257339,0.16944113,0.008568477,0.11010258,0.012852715,0.16598676,0.008163853,0.10598642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.093246,34.06359,21.521713,22.15265,32.660652,33.618347,20.872486,21.48422,7.131984,7.360349,4.6380577,4.7871156,7.038615,7.2639723,4.4982305,4.642371,0.48136312,0.49413967,0.31378448,0.3219044,0.47481802,0.48774502,0.3034313,0.3119082,0.7229847,0.7416371,0.47072423,0.48323694,0.7133216,0.7320823,0.45656297,0.4683659
684,0.0,0.11864997,0.0,0.07699999,0.0,0.11575001,0.0,0.07385003,0.02894063,0.63995034,0.018734988,0.4161498,0.02810248,0.6283502,0.017896838,0.40130007,0.0045849,0.18295003,0.0029580002,0.1189,0.004437,0.179,0.0028101,0.11440002,0.04116703,0.7830978,0.026622988,0.50904757,0.03993448,0.7681977,0.025390439,0.49089825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.31902,84.649994,54.18518,55.05143,82.22947,83.54392,52.55066,53.39081,17.983833,18.333378,11.694566,11.922405,17.74906,18.094421,11.343148,11.56396,1.2048137,1.2268426,0.7850666,0.8004963,1.1891854,1.2113423,0.76135284,0.7746959,1.8913767,1.9224403,1.2323726,1.2525934,1.8684025,1.8981397,1.1927346,1.2126443
685,0.04925257,0.027684806,0.032034185,0.017952004,0.0483061,0.026963208,0.030741895,0.017177602,0.19853508,0.16853769,0.12897137,0.10961284,0.194713,0.16540463,0.124184564,0.10572313,0.06943637,0.042257592,0.04511999,0.027456006,0.0679621,0.04127201,0.043299895,0.026347201,0.22476292,0.17344806,0.14608046,0.11279844,0.22046761,0.17015669,0.14071122,0.1087503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.675274,19.973766,13.4456215,12.98973,20.404984,19.712864,13.040119,12.598199,4.4540205,4.317219,2.8964543,2.8074763,4.3959794,4.260602,2.8092387,2.7229455,0.40881538,0.39538193,0.26685295,0.25808552,0.40397412,0.3902954,0.25842613,0.24970806,0.6312593,0.60922134,0.41076258,0.3969487,0.62296,0.60137117,0.39827722,0.38478673
686,0.0008029,0.046645213,0.00051800004,0.030240007,0.000777,0.04541039,0.0004921,0.028954808,0.036856502,0.2521006,0.023828521,0.16400169,0.035742775,0.24756464,0.022714794,0.15835686,0.006424003,0.0767088,0.004144518,0.049895983,0.006216777,0.07502041,0.0039372924,0.04793041,0.0592859,0.25225097,0.03833252,0.1641272,0.057524677,0.24766468,0.036545392,0.15817991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.479366,24.782383,16.570007,16.116081,25.146646,24.458258,16.071192,15.630616,5.4832563,5.349546,3.5659232,3.4789891,5.412108,5.2792883,3.458851,3.373752,0.51932967,0.50488,0.33844095,0.3294379,0.512233,0.49807644,0.3275628,0.3183756,0.7787483,0.75592095,0.50736344,0.4926831,0.76841396,0.74571556,0.4914866,0.47710946
687,0.22366303,0.26807,0.14545982,0.17380802,0.21933499,0.26102635,0.13957751,0.16636762,0.99776363,1.5373604,0.64783597,0.99998623,0.97739875,1.5092305,0.6231353,0.9650197,0.33046123,0.42553347,0.21464951,0.27664793,0.32324225,0.4159076,0.20587622,0.26562238,1.1798154,1.5607976,0.7662289,1.015273,1.1554712,1.5317754,0.7369839,0.978668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.8217,167.07387,107.83828,108.65226,163.65497,164.89041,104.588615,105.37818,35.706238,36.091167,23.220251,23.470604,35.241817,35.617584,22.521923,22.762484,3.323227,3.3497148,2.1676528,2.1861622,3.2811642,3.3057058,2.0986562,2.1141052,5.0652,5.0960402,3.2977433,3.3208477,4.998332,5.0289946,3.1962042,3.2176876
688,0.0,0.0186,0.0,0.012000001,0.0,0.018000001,0.0,0.011400001,0.086603105,0.20339684,0.056002006,0.13199802,0.084003,0.19819696,0.053401902,0.1264981,0.0093,0.0217,0.006,0.014,0.009,0.021000002,0.0057,0.013300001,0.19770311,0.32929692,0.12800199,0.213998,0.19200298,0.32189697,0.1223019,0.20569819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.85648,121.69332,79.24605,79.14048,120.26225,120.105835,76.85931,76.75442,26.230377,26.286013,17.05931,17.094887,25.88847,25.941793,16.5443,16.578468,1.8241313,1.824092,1.1918201,1.1906918,1.8005308,1.8002921,1.1514195,1.1512938,2.6636443,2.6606855,1.7366287,1.7347912,2.6316438,2.6272857,1.6823282,1.6798927
689,0.0027306,0.0102621,0.0017760001,0.0066360007,0.002664,0.009954,0.0017094,0.0063279006,0.04455609,0.14094323,0.028860446,0.091457784,0.043335065,0.13745926,0.02759502,0.08771316,0.008236889,0.0227283,0.005328444,0.0146940015,0.007992666,0.022040993,0.0050842217,0.014006701,0.10070262,0.32404703,0.06524803,0.21040685,0.097994134,0.31632066,0.06245073,0.2018035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.861298,35.04982,21.370815,22.793438,32.432007,34.591003,20.726803,22.106201,7.0801806,7.5763893,4.6049223,4.9275985,6.987693,7.4773192,4.466103,4.7786026,0.4380578,0.46743333,0.28549683,0.30437747,0.43230796,0.46162683,0.27650574,0.29527667,0.6547777,0.6976791,0.4268021,0.45454022,0.645498,0.6881277,0.41303784,0.44001237
690,0.0095694,0.033037905,0.0062240004,0.021364002,0.009336,0.032046,0.0059906,0.0203721,0.156147,0.45375353,0.101141565,0.29444003,0.15186794,0.44253746,0.096706875,0.28238502,0.028866213,0.07317169,0.018673558,0.047306012,0.028010335,0.070959,0.01781768,0.045093305,0.35291278,1.0432397,0.228662,0.6773848,0.34342086,1.0183667,0.21885887,0.6496894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.16257,112.83977,74.89412,73.381454,113.65812,111.36281,72.637184,71.16895,24.812523,24.39144,16.13797,15.863926,24.488403,24.072508,15.651479,15.384241,1.5351756,1.5048575,1.000525,0.979918,1.5150251,1.4861643,0.9690156,0.9506185,2.2946715,2.2461083,1.4957299,1.4633483,2.2621505,2.2153609,1.4474931,1.416577
691,0.0021762,0.017025001,0.001404,0.011000001,0.002106,0.016499998,0.0013338,0.0104749985,0.043314125,0.11129926,0.028080469,0.0724495,0.042190902,0.10924921,0.026863644,0.06979951,0.0057798,0.019325001,0.003744,0.0125,0.005616,0.018774997,0.0035802,0.011925,0.08798615,0.18627265,0.0570974,0.12134853,0.0858333,0.18309776,0.05471056,0.11729851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.439722,24.983303,15.2431965,16.24718,23.132778,24.656248,14.784244,15.757526,5.0442066,5.3942623,3.2806528,3.5082047,4.978123,5.3234606,3.1818326,3.4018774,0.5473119,0.58369726,0.35723048,0.3807728,0.5404322,0.57664734,0.34585792,0.36857256,0.8534357,0.9091959,0.55587626,0.5922725,0.8426948,0.8966715,0.5388409,0.57324743
692,0.0071238005,0.051074993,0.004596,0.032999996,0.006894,0.049500003,0.0043662,0.031425,0.14178897,0.33389768,0.09192154,0.21734843,0.13811211,0.32774755,0.08793826,0.20939854,0.018920202,0.057974994,0.012256,0.037499994,0.018384,0.056325007,0.0117198,0.035775006,0.28802305,0.55881834,0.1869086,0.36404553,0.2809757,0.549293,0.17909525,0.35189563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.73003,74.950066,49.89867,48.74158,75.72525,73.968895,48.396282,47.27255,16.51223,16.182806,10.739231,10.524616,16.295906,15.970387,10.415743,10.205647,1.7916279,1.7510903,1.1693956,1.1423208,1.7691073,1.7299408,1.1321673,1.1057214,2.7937255,2.7275867,1.8196634,1.7768157,2.7585652,2.6900122,1.7638978,1.7197413
693,0.0,0.0019933,0.0,0.001286,0.0,0.001929,0.0,0.0012217001,0.043585986,0.07548819,0.028161282,0.048868,0.04224192,0.07336631,0.026817216,0.046681806,0.003968,0.0039866,0.0025600002,0.002572,0.0038400001,0.003858,0.0024320001,0.0024434002,0.08710599,0.14261536,0.056321282,0.09259071,0.084481925,0.13901469,0.053697217,0.08886139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.90504,93.06428,60.4193,60.522606,91.6919,91.8475,58.599297,58.697056,19.975658,20.077595,12.991766,13.057052,19.715174,19.814438,12.598926,12.663871,1.051474,1.0559944,0.6866037,0.6882639,1.038482,1.0414625,0.6636914,0.665566,1.4940412,1.4965745,0.9741603,0.97478384,1.4750967,1.4758055,0.94241583,0.9446921
694,0.0,0.0011067,0.0,0.0007140001,0.0,0.001071,0.0,0.00067830004,0.024517117,0.041911814,0.01584072,0.027132004,0.02376108,0.040733695,0.015084685,0.025918204,0.002232,0.0022134,0.00144,0.001428,0.00216,0.002142,0.001368,0.0013566001,0.04899712,0.079181515,0.03168072,0.051407296,0.047521077,0.077182315,0.030204684,0.049336735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25908,51.670174,33.985855,33.60274,51.576687,50.99462,32.962105,32.589157,11.23631,11.147281,7.307868,7.2494054,11.089785,11.001171,7.086896,7.0311003,0.59145415,0.58629936,0.3862146,0.38213122,0.584146,0.5782312,0.37332642,0.36952963,0.84039813,0.8309149,0.54796517,0.54121006,0.82974195,0.8193832,0.5301089,0.52450216
695,0.0,0.0434,0.0,0.028000003,0.0,0.042,0.0,0.026600005,0.049603105,0.94169885,0.032002002,0.60989946,0.048003,0.9158007,0.0304019,0.5832997,0.0,0.13319999,0.0,0.085999995,0.0,0.12909998,0.0,0.081799984,0.08060311,2.3347914,0.052002005,1.5156902,0.078003004,2.277696,0.0494019,1.4542941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.156044,113.799675,74.23893,74.0079,112.66302,112.313614,72.000175,71.77808,24.51722,24.52271,15.943338,15.947796,24.195013,24.202099,15.461928,15.4686985,1.4635252,1.4616915,0.95601654,0.9541957,1.443325,1.4411911,0.9236158,0.92269486,1.9897336,1.9826905,1.2983218,1.2937921,1.9661328,1.9590907,1.258421,1.2527932
696,0.0155496,0.044652894,0.010032,0.028847996,0.015048,0.043271992,0.0095304,0.027467102,0.21295512,0.30492303,0.13792922,0.19833766,0.20714465,0.29874578,0.1317425,0.1909211,0.021939944,0.050022595,0.014195254,0.032352,0.021292882,0.048589498,0.013548192,0.0308574,0.5338364,0.53685665,0.34633124,0.34936714,0.52037466,0.52677536,0.3318035,0.3369919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99599,96.978584,65.02974,63.06878,98.68908,95.71079,63.069088,61.165886,21.477968,20.90623,13.968131,13.5967245,21.196556,20.633484,13.545181,13.186282,1.5821207,1.5472655,1.0329579,1.0088685,1.5615902,1.5274116,0.9981136,0.9775214,2.4389486,2.3812296,1.5890856,1.5510969,2.4075248,2.352101,1.53901,1.5038158
697,0.0184,0.055600002,0.012000001,0.036,0.0181,0.0541,0.011500001,0.0343,0.4227124,0.7078965,0.273808,0.4595981,0.411612,0.6917972,0.2621076,0.4413979,0.049200002,0.08930001,0.031900004,0.057900004,0.048199996,0.0872,0.0307,0.0556,0.8446124,1.242997,0.54770803,0.80709714,0.823712,1.2156975,0.5246076,0.7757981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.361706,36.084343,23.649086,23.46701,35.88679,35.618046,22.936161,22.76295,7.5551367,7.542936,4.9111543,4.9014645,7.456733,7.4461403,4.7648497,4.7542653,2.9491498,2.9695902,1.9236326,1.9366915,2.9086494,2.9304876,1.8569317,1.86979,4.0950685,4.1107864,2.6708446,2.68219,4.044367,4.0612836,2.5870428,2.5955908
698,0.0185,0.052500006,0.012000001,0.034,0.0181,0.050999995,0.011500001,0.032500003,0.38611537,0.5747966,0.24991001,0.37359807,0.37551498,0.56309706,0.23880959,0.35929784,0.0494031,0.0956,0.031902004,0.06200001,0.048103,0.09329999,0.0306019,0.0594,0.7249185,1.0309933,0.46981204,0.67109585,0.706318,1.0125943,0.44991148,0.647396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.866806,120.74858,80.553795,78.52639,122.24815,119.17229,78.12671,76.16058,26.250713,25.832905,17.071297,16.800896,25.906898,25.496817,16.557875,16.293383,1.8425312,1.8666917,1.2031205,1.2162923,1.819831,1.841991,1.1652198,1.1778926,2.788146,2.8068898,1.81693,1.8297913,2.7530456,2.771088,1.7597294,1.7729908
