"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk","Share of Trips",0.215948004578488
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk-LRT","Share of Trips",0.215948004578488
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk-UR","Share of Trips",0.00595174627042922
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Other","Share of Trips",0.36551291403469
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Walk-UR","Share of Trips",0.0498296020434839
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Other","Trip Mode",NA,"Share of Trips",0.584657483921826
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.343508865502624
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","PNR-Bus","Share of Trips",0.507360911551804
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","PNR-LRT","Share of Trips",0.0994201486303816
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","Walk","Share of Trips",0.0497100743151908
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.411786402946065
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.169106798526968
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","School Bus","Share of Trips",0.419106798526968
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.843464572614098
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.142881836777491
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","KNR-UR","Share of Trips",0.000150656050159326
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Other","Share of Trips",0.000177920070137491
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk","Share of Trips",0.0109007299443192
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk-UR","Share of Trips",0.00242428454379405
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.153650399076593
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.731182903194176
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.101821975839195
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","KNR-UR","Share of Trips",0.00107413590811376
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Other","Share of Trips",0
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","PNR-UR","Share of Trips",0.000504617729857492
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk","Share of Trips",0.0117659682520645
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.0591804657901921
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Taxi/Shuttle","Share of Trips",0.940819534209808
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Other","Share of Trips",0.0190500268974667
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Walk","Share of Trips",0.979461731601448
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Walk-UR","Share of Trips",0.0014882415010851
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.00499453804376619
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.0269932275499178
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto SOV (Free)            ","Share of Trips",0
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Other","Share of Trips",0.0432222940356021
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Taxi/Shuttle","Share of Trips",0.00418264785075264
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk","Share of Trips",0.222458217934386
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-BRT/Streetcar","Share of Trips",0.0168345425251255
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-Bus","Share of Trips",0.574590256291036
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-LRT","Share of Trips",0.106724275769414
"CHTS","Share of Maintenance trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-UR","Share of Trips",0
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.100756916453998
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.00847603063627575
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Bike/Moped","Share of Trips",0.776069518495489
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Other","Share of Trips",0.0101413805314006
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Walk","Share of Trips",0.104556153882837
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","Auto SOV (Free)            ","Share of Trips",1
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.160124761144659
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.0284993460544376
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","KNR-Bus","Share of Trips",0.346498163679421
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","KNR-LRT","Share of Trips",0.0532804817668769
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk","Share of Trips",0.206863420504761
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk-Bus","Share of Trips",0.186373402534763
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk-LRT","Share of Trips",0.0183604243150821
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Other","Share of Trips",0.373810955685836
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Walk-UR","Share of Trips",0.555330576077831
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Other","Trip Mode",NA,"Share of Trips",0.070858468236333
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.75
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","PNR-Bus","Share of Trips",0.25
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.151455524140157
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.183159116637728
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.00220375927663856
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Bike/Moped","Share of Trips",0.000725186840824412
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Other","Share of Trips",0.000389375846131785
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","School Bus","Share of Trips",0.648237066791315
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Walk","Share of Trips",0.0138299704672054
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.918709837914606
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.0181797209791659
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","KNR-UR","Share of Trips",0.000542587059558767
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Other","Share of Trips",0.00166209587958365
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk","Share of Trips",0.0558107024641164
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk-CR","Share of Trips",0.000143987725470633
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk-UR","Share of Trips",0.00457070690002186
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode",NA,"Share of Trips",0.000380361077476504
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.185486784014817
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.743738161967112
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.00347054702578838
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","KNR-CR","Share of Trips",0.000109286237599882
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","KNR-UR","Share of Trips",0.0015182427836224
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Other","Share of Trips",0.00188677494806856
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk","Share of Trips",0.0614265204872109
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk-CR","Share of Trips",0.0008025658754056
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk-UR","Share of Trips",0.000902977227692001
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode",NA,"Share of Trips",0.000658139432683202
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.324377486319191
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.0577907239405352
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Taxi/Shuttle","Share of Trips",0.330627797904353
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Walk","Share of Trips",0.287203991835921
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Other","Share of Trips",0.00268889098159721
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Walk","Share of Trips",0.996929840095607
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Walk-UR","Share of Trips",0.00038126892279576
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.0943915605465546
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.0850940876841073
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","KNR-UR","Share of Trips",0.0101036525063444
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","School Bus","Share of Trips",0.00764027114357546
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk","Share of Trips",0.146541800849838
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-BRT/Streetcar","Share of Trips",0.00374792199706755
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-Bus","Share of Trips",0.587084887757168
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-LRT","Share of Trips",0.044532483206316
"CHTS","Share of School trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-UR","Share of Trips",0.0208633343090287
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.00567684844926839
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Bike/Moped","Share of Trips",0.968524465880791
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Walk","Share of Trips",0.0257986856699405
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Walk-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.988464609775016
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","Other","Share of Trips",0.000502504028633231
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","PNR-UR","Share of Trips",0.000741342377882749
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","Walk","Share of Trips",0.0102915438184678
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.145630305494805
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","KNR-Bus","Share of Trips",0.145630305494805
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","KNR-LRT","Share of Trips",0.090616157508659
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","KNR-UR","Share of Trips",0.090616157508659
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk","Share of Trips",0.381876768498268
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk-CR","Share of Trips",0.145630305494805
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","KNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Other","Share of Trips",0.603991033890317
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","PNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Walk-UR","Share of Trips",0.396008966109683
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.503746254317274
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","PNR-Bus","Share of Trips",0.125936563579318
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","PNR-LRT","Share of Trips",0.123439060701136
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","PNR-UR","Share of Trips",0.123439060701136
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","PNR-Transit","Trip Mode","Walk","Share of Trips",0.123439060701136
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","School Bus","Share of Trips",0.666666666666667
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","School Bus","Trip Mode","Walk","Share of Trips",0.333333333333333
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.853479050537719
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.131163251909247
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","KNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Other","Share of Trips",0.00238806200473513
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","PNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk","Share of Trips",0.0128269548901914
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk-UR","Share of Trips",0.000142680658107326
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.178193568494932
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.747809669410866
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.0554079771584422
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","KNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","PNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk","Share of Trips",0.01858878493576
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.071193333458512
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.34288289845105
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Other","Share of Trips",0.0834007891951056
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Taxi/Shuttle","Share of Trips",0.426345816340996
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Walk","Share of Trips",0.0380885812771682
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Walk-CR","Share of Trips",0.0380885812771682
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","KNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","PNR-UR","Share of Trips",0
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Walk","Share of Trips",0.999276741328402
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Walk-UR","Share of Trips",0.000723258671597747
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.0547341912492021
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.00389046091338739
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.00109309728253788
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Other","Share of Trips",0.0252922475699061
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Taxi/Shuttle","Share of Trips",0.00760102525920326
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk","Share of Trips",0.351625562935307
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-BRT/Streetcar","Share of Trips",0.00227915421536534
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-Bus","Share of Trips",0.505372703202303
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-LRT","Share of Trips",0.0230870121648448
"CHTS","Share of Shopping trips by tour mode and trip mode","Tour Mode","Walk-Transit","Trip Mode","Walk-UR","Share of Trips",0.0250245452079429
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.00526099493692088
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.0543361469189693
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.00566231426921872
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Bike/Moped","Share of Trips",0.880106185372701
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","PNR-UR","Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Bike","Trip Mode","Walk","Share of Trips",0.0546343585021904
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.985426751425414
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","Other","Share of Trips",0.00351173160313906
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","PNR-UR","Share of Trips",0.000709716451790024
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Drive Alone","Trip Mode","Walk","Share of Trips",0.0103518005196565
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","KNR-LRT","Share of Trips",0.281491114877662
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk","Share of Trips",0.462210662146806
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk-LRT","Share of Trips",0.231105331073403
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","KNR-Transit","Trip Mode","Walk-UR","Share of Trips",0.0251928919021293
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","KNR-CR","Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","KNR-UR","Share of Trips",0.217703513541272
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Other","Share of Trips",0.157201349549781
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","PNR-CR","Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","PNR-UR","Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Other","Trip Mode","Walk-UR","Share of Trips",0.625095136908946
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Other","Trip Mode",NA,"Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.739831090774864
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.217815865363909
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Other","Share of Trips",0.00107142331049796
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk","Share of Trips",0.0330254902968448
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 2 Free","Trip Mode","Walk-UR","Share of Trips",0.008256130253884
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 2 Person (Free)       ","Share of Trips",0.129402498901633
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto 3+ Person (Free)      ","Share of Trips",0.758458571924023
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Auto SOV (Free)            ","Share of Trips",0.093371708131556
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Other","Share of Trips",0.00103496909698616
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","PNR-UR","Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk","Share of Trips",0.0169906952133968
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Shared 3 Free","Trip Mode","Walk-UR","Share of Trips",0.000741556732405423
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Auto SOV (Free)            ","Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Taxi/Shuttle","Share of Trips",1
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Taxi","Trip Mode","Walk","Share of Trips",0
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","KNR-UR","Share of Trips",0.00817035938099413
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Other","Share of Trips",0.0123548324964626
"CHTS","Share of Social/Visit trips by tour mode and trip mode","Tour Mode","Walk","Trip Mode","Walk","Share of Trips",0.978289210152129
