"A112214 - Vehicles available (6) by Household income in the past 12 months (2016 $) (9) (Households) - Large Geos Only"
"Current date: 7/6/2022 1:23:20 PM (Eastern Daylight Time)"
"RESIDENCE","Vehicles Available 6","Household Income in the Past 12 Months 2016 9","Output","Households",
"Napa County, California","2 vehicles","Less than $15,000","Margin of Error","150"
"Napa County, California","2 vehicles","$15,000-$24,999","Estimate","795"
"Napa County, California","2 vehicles","$15,000-$24,999","Margin of Error","162"
"Napa County, California","2 vehicles","$25,000-$34,999","Estimate","1,255"
"Napa County, California","2 vehicles","$25,000-$34,999","Margin of Error","228"
"Napa County, California","2 vehicles","$35,000-$49,999","Estimate","2,335"
"Napa County, California","2 vehicles","$35,000-$49,999","Margin of Error","300"
"Napa County, California","2 vehicles","$50,000-$74,999","Estimate","3,420"
"Napa County, California","2 vehicles","$50,000-$74,999","Margin of Error","308"
"Napa County, California","2 vehicles","$75,000-$99,999","Estimate","2,825"
"Napa County, California","2 vehicles","$75,000-$99,999","Margin of Error","247"
"Napa County, California","2 vehicles","$100,000-$149,999","Estimate","3,730"
"Napa County, California","2 vehicles","$100,000-$149,999","Margin of Error","262"
"Napa County, California","2 vehicles","$150,000 or more","Estimate","4,005"
"Napa County, California","2 vehicles","$150,000 or more","Margin of Error","322"
"Napa County, California","3 vehicles","Total, household income","Estimate","9,050"
"Napa County, California","3 vehicles","Total, household income","Margin of Error","518"
"Napa County, California","3 vehicles","Less than $15,000","Estimate","205"
"Napa County, California","3 vehicles","Less than $15,000","Margin of Error","97"
"Napa County, California","3 vehicles","$15,000-$24,999","Estimate","155"
"Napa County, California","3 vehicles","$15,000-$24,999","Margin of Error","64"
"Napa County, California","3 vehicles","$25,000-$34,999","Estimate","430"
"Napa County, California","3 vehicles","$25,000-$34,999","Margin of Error","146"
"Napa County, California","3 vehicles","$35,000-$49,999","Estimate","720"
"Napa County, California","3 vehicles","$35,000-$49,999","Margin of Error","156"
"Napa County, California","3 vehicles","$50,000-$74,999","Estimate","1,405"
"Napa County, California","3 vehicles","$50,000-$74,999","Margin of Error","239"
"Napa County, California","3 vehicles","$75,000-$99,999","Estimate","1,315"
"Napa County, California","3 vehicles","$75,000-$99,999","Margin of Error","225"
"Napa County, California","3 vehicles","$100,000-$149,999","Estimate","2,280"
"Napa County, California","3 vehicles","$100,000-$149,999","Margin of Error","234"
"Napa County, California","3 vehicles","$150,000 or more","Estimate","2,545"
"Napa County, California","3 vehicles","$150,000 or more","Margin of Error","300"
"Napa County, California","4-or-more vehicles","Total, household income","Estimate","4,705"
"Napa County, California","4-or-more vehicles","Total, household income","Margin of Error","337"
"Napa County, California","4-or-more vehicles","Less than $15,000","Estimate","50"
"Napa County, California","4-or-more vehicles","Less than $15,000","Margin of Error","35"
"Napa County, California","4-or-more vehicles","$15,000-$24,999","Estimate","15"
"Napa County, California","4-or-more vehicles","$15,000-$24,999","Margin of Error","21"
"Napa County, California","4-or-more vehicles","$25,000-$34,999","Estimate","85"
"Napa County, California","4-or-more vehicles","$25,000-$34,999","Margin of Error","36"
"Napa County, California","4-or-more vehicles","$35,000-$49,999","Estimate","210"
"Napa County, California","4-or-more vehicles","$35,000-$49,999","Margin of Error","76"
"Napa County, California","4-or-more vehicles","$50,000-$74,999","Estimate","695"
"Napa County, California","4-or-more vehicles","$50,000-$74,999","Margin of Error","132"
"Napa County, California","4-or-more vehicles","$75,000-$99,999","Estimate","730"
"Napa County, California","4-or-more vehicles","$75,000-$99,999","Margin of Error","169"
"Napa County, California","4-or-more vehicles","$100,000-$149,999","Estimate","1,170"
"Napa County, California","4-or-more vehicles","$100,000-$149,999","Margin of Error","183"
"Napa County, California","4-or-more vehicles","$150,000 or more","Estimate","1,745"
"Napa County, California","4-or-more vehicles","$150,000 or more","Margin of Error","201"
"San Francisco County, California","Total, vehicles available","Total, household income","Estimate","356,795"
"San Francisco County, California","Total, vehicles available","Total, household income","Margin of Error","1,620"
"San Francisco County, California","Total, vehicles available","Less than $15,000","Estimate","43,165"
"San Francisco County, California","Total, vehicles available","Less than $15,000","Margin of Error","1,548"
"San Francisco County, California","Total, vehicles available","$15,000-$24,999","Estimate","24,805"
"San Francisco County, California","Total, vehicles available","$15,000-$24,999","Margin of Error","1,049"
"San Francisco County, California","Total, vehicles available","$25,000-$34,999","Estimate","20,440"
"San Francisco County, California","Total, vehicles available","$25,000-$34,999","Margin of Error","1,062"
"San Francisco County, California","Total, vehicles available","$35,000-$49,999","Estimate","26,965"
"San Francisco County, California","Total, vehicles available","$35,000-$49,999","Margin of Error","1,113"
"San Francisco County, California","Total, vehicles available","$50,000-$74,999","Estimate","43,265"
"San Francisco County, California","Total, vehicles available","$50,000-$74,999","Margin of Error","1,348"
"San Francisco County, California","Total, vehicles available","$75,000-$99,999","Estimate","36,380"
"San Francisco County, California","Total, vehicles available","$75,000-$99,999","Margin of Error","1,344"
"San Francisco County, California","Total, vehicles available","$100,000-$149,999","Estimate","58,825"
"San Francisco County, California","Total, vehicles available","$100,000-$149,999","Margin of Error","1,698"
"San Francisco County, California","Total, vehicles available","$150,000 or more","Estimate","102,955"
"San Francisco County, California","Total, vehicles available","$150,000 or more","Margin of Error","1,588"
"San Francisco County, California","0 vehicles","Total, household income","Estimate","108,390"
"San Francisco County, California","0 vehicles","Total, household income","Margin of Error","1,788"
"San Francisco County, California","0 vehicles","Less than $15,000","Estimate","29,575"
"San Francisco County, California","0 vehicles","Less than $15,000","Margin of Error","1,398"
"San Francisco County, California","0 vehicles","$15,000-$24,999","Estimate","13,785"
"San Francisco County, California","0 vehicles","$15,000-$24,999","Margin of Error","789"
"San Francisco County, California","0 vehicles","$25,000-$34,999","Estimate","9,050"
"San Francisco County, California","0 vehicles","$25,000-$34,999","Margin of Error","619"
"San Francisco County, California","0 vehicles","$35,000-$49,999","Estimate","10,060"
"San Francisco County, California","0 vehicles","$35,000-$49,999","Margin of Error","698"
"San Francisco County, California","0 vehicles","$50,000-$74,999","Estimate","12,705"
"San Francisco County, California","0 vehicles","$50,000-$74,999","Margin of Error","805"
"San Francisco County, California","0 vehicles","$75,000-$99,999","Estimate","8,595"
"San Francisco County, California","0 vehicles","$75,000-$99,999","Margin of Error","705"
"San Francisco County, California","0 vehicles","$100,000-$149,999","Estimate","11,840"
"San Francisco County, California","0 vehicles","$100,000-$149,999","Margin of Error","866"
"San Francisco County, California","0 vehicles","$150,000 or more","Estimate","12,780"
"San Francisco County, California","0 vehicles","$150,000 or more","Margin of Error","700"
"San Francisco County, California","1 vehicle","Total, household income","Estimate","146,800"
"San Francisco County, California","1 vehicle","Total, household income","Margin of Error","2,011"
"San Francisco County, California","1 vehicle","Less than $15,000","Estimate","11,300"
"San Francisco County, California","1 vehicle","Less than $15,000","Margin of Error","749"
"San Francisco County, California","1 vehicle","$15,000-$24,999","Estimate","8,845"
"San Francisco County, California","1 vehicle","$15,000-$24,999","Margin of Error","726"
"San Francisco County, California","1 vehicle","$25,000-$34,999","Estimate","8,675"
"San Francisco County, California","1 vehicle","$25,000-$34,999","Margin of Error","690"
"San Francisco County, California","1 vehicle","$35,000-$49,999","Estimate","11,465"
"San Francisco County, California","1 vehicle","$35,000-$49,999","Margin of Error","645"
"San Francisco County, California","1 vehicle","$50,000-$74,999","Estimate","19,800"
"San Francisco County, California","1 vehicle","$50,000-$74,999","Margin of Error","970"
"San Francisco County, California","1 vehicle","$75,000-$99,999","Estimate","17,265"
"San Francisco County, California","1 vehicle","$75,000-$99,999","Margin of Error","971"
"San Francisco County, California","1 vehicle","$100,000-$149,999","Estimate","26,490"
"San Francisco County, California","1 vehicle","$100,000-$149,999","Margin of Error","1,060"
"San Francisco County, California","1 vehicle","$150,000 or more","Estimate","42,960"
"San Francisco County, California","1 vehicle","$150,000 or more","Margin of Error","1,431"
"San Francisco County, California","2 vehicles","Total, household income","Estimate","75,555"
"San Francisco County, California","2 vehicles","Total, household income","Margin of Error","1,557"
"San Francisco County, California","2 vehicles","Less than $15,000","Estimate","1,905"
"San Francisco County, California","2 vehicles","Less than $15,000","Margin of Error","254"
"San Francisco County, California","2 vehicles","$15,000-$24,999","Estimate","1,740"
"San Francisco County, California","2 vehicles","$15,000-$24,999","Margin of Error","244"
"San Francisco County, California","2 vehicles","$25,000-$34,999","Estimate","2,265"
"San Francisco County, California","2 vehicles","$25,000-$34,999","Margin of Error","342"
"San Francisco County, California","2 vehicles","$35,000-$49,999","Estimate","4,305"
"San Francisco County, California","2 vehicles","$35,000-$49,999","Margin of Error","431"
"San Francisco County, California","2 vehicles","$50,000-$74,999","Estimate","8,215"
"San Francisco County, California","2 vehicles","$50,000-$74,999","Margin of Error","582"
"San Francisco County, California","2 vehicles","$75,000-$99,999","Estimate","7,695"
"San Francisco County, California","2 vehicles","$75,000-$99,999","Margin of Error","549"
"San Francisco County, California","2 vehicles","$100,000-$149,999","Estimate","14,395"
"San Francisco County, California","2 vehicles","$100,000-$149,999","Margin of Error","730"
"San Francisco County, California","2 vehicles","$150,000 or more","Estimate","35,030"
"San Francisco County, California","2 vehicles","$150,000 or more","Margin of Error","1,034"
"San Francisco County, California","3 vehicles","Total, household income","Estimate","19,035"
"San Francisco County, California","3 vehicles","Total, household income","Margin of Error","870"
"San Francisco County, California","3 vehicles","Less than $15,000","Estimate","300"
"San Francisco County, California","3 vehicles","Less than $15,000","Margin of Error","98"
"San Francisco County, California","3 vehicles","$15,000-$24,999","Estimate","320"
"San Francisco County, California","3 vehicles","$15,000-$24,999","Margin of Error","109"
"San Francisco County, California","3 vehicles","$25,000-$34,999","Estimate","295"
"San Francisco County, California","3 vehicles","$25,000-$34,999","Margin of Error","91"
"San Francisco County, California","3 vehicles","$35,000-$49,999","Estimate","955"
"San Francisco County, California","3 vehicles","$35,000-$49,999","Margin of Error","225"
"San Francisco County, California","3 vehicles","$50,000-$74,999","Estimate","2,045"
"San Francisco County, California","3 vehicles","$50,000-$74,999","Margin of Error","252"
"San Francisco County, California","3 vehicles","$75,000-$99,999","Estimate","2,000"
"San Francisco County, California","3 vehicles","$75,000-$99,999","Margin of Error","299"
"San Francisco County, California","3 vehicles","$100,000-$149,999","Estimate","4,540"
"San Francisco County, California","3 vehicles","$100,000-$149,999","Margin of Error","472"
"San Francisco County, California","3 vehicles","$150,000 or more","Estimate","8,580"
"San Francisco County, California","3 vehicles","$150,000 or more","Margin of Error","522"
"San Francisco County, California","4-or-more vehicles","Total, household income","Estimate","7,015"
"San Francisco County, California","4-or-more vehicles","Total, household income","Margin of Error","497"
"San Francisco County, California","4-or-more vehicles","Less than $15,000","Estimate","85"
"San Francisco County, California","4-or-more vehicles","Less than $15,000","Margin of Error","41"
"San Francisco County, California","4-or-more vehicles","$15,000-$24,999","Estimate","115"
"San Francisco County, California","4-or-more vehicles","$15,000-$24,999","Margin of Error","84"
"San Francisco County, California","4-or-more vehicles","$25,000-$34,999","Estimate","155"
"San Francisco County, California","4-or-more vehicles","$25,000-$34,999","Margin of Error","64"
"San Francisco County, California","4-or-more vehicles","$35,000-$49,999","Estimate","180"
"San Francisco County, California","4-or-more vehicles","$35,000-$49,999","Margin of Error","87"
"San Francisco County, California","4-or-more vehicles","$50,000-$74,999","Estimate","495"
"San Francisco County, California","4-or-more vehicles","$50,000-$74,999","Margin of Error","136"
"San Francisco County, California","4-or-more vehicles","$75,000-$99,999","Estimate","820"
"San Francisco County, California","4-or-more vehicles","$75,000-$99,999","Margin of Error","199"
"San Francisco County, California","4-or-more vehicles","$100,000-$149,999","Estimate","1,560"
"San Francisco County, California","4-or-more vehicles","$100,000-$149,999","Margin of Error","275"
"San Francisco County, California","4-or-more vehicles","$150,000 or more","Estimate","3,605"
"San Francisco County, California","4-or-more vehicles","$150,000 or more","Margin of Error","369"
"San Joaquin County, California","Total, vehicles available","Total, household income","Estimate","221,705"
"San Joaquin County, California","Total, vehicles available","Total, household income","Margin of Error","953"
"San Joaquin County, California","Total, vehicles available","Less than $15,000","Estimate","26,290"
"San Joaquin County, California","Total, vehicles available","Less than $15,000","Margin of Error","1,009"
"San Joaquin County, California","Total, vehicles available","$15,000-$24,999","Estimate","24,345"
"San Joaquin County, California","Total, vehicles available","$15,000-$24,999","Margin of Error","1,059"
"San Joaquin County, California","Total, vehicles available","$25,000-$34,999","Estimate","21,935"
"San Joaquin County, California","Total, vehicles available","$25,000-$34,999","Margin of Error","968"
"San Joaquin County, California","Total, vehicles available","$35,000-$49,999","Estimate","28,305"
"San Joaquin County, California","Total, vehicles available","$35,000-$49,999","Margin of Error","965"
"San Joaquin County, California","Total, vehicles available","$50,000-$74,999","Estimate","40,015"
"San Joaquin County, California","Total, vehicles available","$50,000-$74,999","Margin of Error","1,144"
"San Joaquin County, California","Total, vehicles available","$75,000-$99,999","Estimate","27,355"
"San Joaquin County, California","Total, vehicles available","$75,000-$99,999","Margin of Error","1,055"
"San Joaquin County, California","Total, vehicles available","$100,000-$149,999","Estimate","31,765"
"San Joaquin County, California","Total, vehicles available","$100,000-$149,999","Margin of Error","1,124"
"San Joaquin County, California","Total, vehicles available","$150,000 or more","Estimate","21,690"
"San Joaquin County, California","Total, vehicles available","$150,000 or more","Margin of Error","787"
"San Joaquin County, California","0 vehicles","Total, household income","Estimate","15,340"
"San Joaquin County, California","0 vehicles","Total, household income","Margin of Error","689"
"San Joaquin County, California","0 vehicles","Less than $15,000","Estimate","7,360"
"San Joaquin County, California","0 vehicles","Less than $15,000","Margin of Error","488"
"San Joaquin County, California","0 vehicles","$15,000-$24,999","Estimate","3,335"
"San Joaquin County, California","0 vehicles","$15,000-$24,999","Margin of Error","376"
"San Joaquin County, California","0 vehicles","$25,000-$34,999","Estimate","1,615"
"San Joaquin County, California","0 vehicles","$25,000-$34,999","Margin of Error","221"
"San Joaquin County, California","0 vehicles","$35,000-$49,999","Estimate","1,145"
"San Joaquin County, California","0 vehicles","$35,000-$49,999","Margin of Error","239"
"San Joaquin County, California","0 vehicles","$50,000-$74,999","Estimate","875"
"San Joaquin County, California","0 vehicles","$50,000-$74,999","Margin of Error","166"
"San Joaquin County, California","0 vehicles","$75,000-$99,999","Estimate","380"
"San Joaquin County, California","0 vehicles","$75,000-$99,999","Margin of Error","120"
"San Joaquin County, California","0 vehicles","$100,000-$149,999","Estimate","320"
"San Joaquin County, California","0 vehicles","$100,000-$149,999","Margin of Error","94"
"San Joaquin County, California","0 vehicles","$150,000 or more","Estimate","310"
"San Joaquin County, California","0 vehicles","$150,000 or more","Margin of Error","114"
"San Joaquin County, California","1 vehicle","Total, household income","Estimate","63,445"
"San Joaquin County, California","1 vehicle","Total, household income","Margin of Error","1,612"
"San Joaquin County, California","1 vehicle","Less than $15,000","Estimate","13,105"
"San Joaquin County, California","1 vehicle","Less than $15,000","Margin of Error","816"
"San Joaquin County, California","1 vehicle","$15,000-$24,999","Estimate","12,080"
"San Joaquin County, California","1 vehicle","$15,000-$24,999","Margin of Error","628"
"San Joaquin County, California","1 vehicle","$25,000-$34,999","Estimate","9,865"
"San Joaquin County, California","1 vehicle","$25,000-$34,999","Margin of Error","665"
"San Joaquin County, California","1 vehicle","$35,000-$49,999","Estimate","10,345"
"San Joaquin County, California","1 vehicle","$35,000-$49,999","Margin of Error","725"
"San Joaquin County, California","1 vehicle","$50,000-$74,999","Estimate","9,790"
"San Joaquin County, California","1 vehicle","$50,000-$74,999","Margin of Error","578"
"San Joaquin County, California","1 vehicle","$75,000-$99,999","Estimate","4,050"
"San Joaquin County, California","1 vehicle","$75,000-$99,999","Margin of Error","430"
"San Joaquin County, California","1 vehicle","$100,000-$149,999","Estimate","2,930"
"San Joaquin County, California","1 vehicle","$100,000-$149,999","Margin of Error","383"
"San Joaquin County, California","1 vehicle","$150,000 or more","Estimate","1,285"
"San Joaquin County, California","1 vehicle","$150,000 or more","Margin of Error","223"
"San Joaquin County, California","2 vehicles","Total, household income","Estimate","82,880"
"San Joaquin County, California","2 vehicles","Total, household income","Margin of Error","1,506"
"San Joaquin County, California","2 vehicles","Less than $15,000","Estimate","4,310"
"San Joaquin County, California","2 vehicles","Less than $15,000","Margin of Error","358"
"San Joaquin County, California","2 vehicles","$15,000-$24,999","Estimate","6,970"
"San Joaquin County, California","2 vehicles","$15,000-$24,999","Margin of Error","683"
"San Joaquin County, California","2 vehicles","$25,000-$34,999","Estimate","7,825"
"San Joaquin County, California","2 vehicles","$25,000-$34,999","Margin of Error","619"
"San Joaquin County, California","2 vehicles","$35,000-$49,999","Estimate","11,480"
"San Joaquin County, California","2 vehicles","$35,000-$49,999","Margin of Error","712"
"San Joaquin County, California","2 vehicles","$50,000-$74,999","Estimate","18,030"
"San Joaquin County, California","2 vehicles","$50,000-$74,999","Margin of Error","927"
"San Joaquin County, California","2 vehicles","$75,000-$99,999","Estimate","12,070"
"San Joaquin County, California","2 vehicles","$75,000-$99,999","Margin of Error","786"
"San Joaquin County, California","2 vehicles","$100,000-$149,999","Estimate","13,680"
"San Joaquin County, California","2 vehicles","$100,000-$149,999","Margin of Error","763"
"San Joaquin County, California","2 vehicles","$150,000 or more","Estimate","8,520"
"San Joaquin County, California","2 vehicles","$150,000 or more","Margin of Error","545"
"San Joaquin County, California","3 vehicles","Total, household income","Estimate","39,350"
"San Joaquin County, California","3 vehicles","Total, household income","Margin of Error","1,261"
"San Joaquin County, California","3 vehicles","Less than $15,000","Estimate","1,210"
"San Joaquin County, California","3 vehicles","Less than $15,000","Margin of Error","268"
"San Joaquin County, California","3 vehicles","$15,000-$24,999","Estimate","1,385"
"San Joaquin County, California","3 vehicles","$15,000-$24,999","Margin of Error","259"
"San Joaquin County, California","3 vehicles","$25,000-$34,999","Estimate","2,010"
"San Joaquin County, California","3 vehicles","$25,000-$34,999","Margin of Error","299"
"San Joaquin County, California","3 vehicles","$35,000-$49,999","Estimate","3,875"
"San Joaquin County, California","3 vehicles","$35,000-$49,999","Margin of Error","395"
"San Joaquin County, California","3 vehicles","$50,000-$74,999","Estimate","7,850"
"San Joaquin County, California","3 vehicles","$50,000-$74,999","Margin of Error","606"
"San Joaquin County, California","3 vehicles","$75,000-$99,999","Estimate","7,340"
"San Joaquin County, California","3 vehicles","$75,000-$99,999","Margin of Error","553"
"San Joaquin County, California","3 vehicles","$100,000-$149,999","Estimate","9,225"
"San Joaquin County, California","3 vehicles","$100,000-$149,999","Margin of Error","678"
"San Joaquin County, California","3 vehicles","$150,000 or more","Estimate","6,460"
"San Joaquin County, California","3 vehicles","$150,000 or more","Margin of Error","540"
"San Joaquin County, California","4-or-more vehicles","Total, household income","Estimate","20,695"
"San Joaquin County, California","4-or-more vehicles","Total, household income","Margin of Error","888"
"San Joaquin County, California","4-or-more vehicles","Less than $15,000","Estimate","310"
"San Joaquin County, California","4-or-more vehicles","Less than $15,000","Margin of Error","96"
"San Joaquin County, California","4-or-more vehicles","$15,000-$24,999","Estimate","575"
"San Joaquin County, California","4-or-more vehicles","$15,000-$24,999","Margin of Error","165"
"San Joaquin County, California","4-or-more vehicles","$25,000-$34,999","Estimate","625"
"San Joaquin County, California","4-or-more vehicles","$25,000-$34,999","Margin of Error","145"
"San Joaquin County, California","4-or-more vehicles","$35,000-$49,999","Estimate","1,465"
"San Joaquin County, California","4-or-more vehicles","$35,000-$49,999","Margin of Error","261"
"San Joaquin County, California","4-or-more vehicles","$50,000-$74,999","Estimate","3,475"
"San Joaquin County, California","4-or-more vehicles","$50,000-$74,999","Margin of Error","413"
"San Joaquin County, California","4-or-more vehicles","$75,000-$99,999","Estimate","3,515"
"San Joaquin County, California","4-or-more vehicles","$75,000-$99,999","Margin of Error","396"
"San Joaquin County, California","4-or-more vehicles","$100,000-$149,999","Estimate","5,615"
"San Joaquin County, California","4-or-more vehicles","$100,000-$149,999","Margin of Error","483"
"San Joaquin County, California","4-or-more vehicles","$150,000 or more","Estimate","5,115"
"San Joaquin County, California","4-or-more vehicles","$150,000 or more","Margin of Error","490"
"San Mateo County, California","Total, vehicles available","Total, household income","Estimate","261,010"
"San Mateo County, California","Total, vehicles available","Total, household income","Margin of Error","932"
"San Mateo County, California","Total, vehicles available","Less than $15,000","Estimate","14,190"
"San Mateo County, California","Total, vehicles available","Less than $15,000","Margin of Error","589"
"San Mateo County, California","Total, vehicles available","$15,000-$24,999","Estimate","14,335"
"San Mateo County, California","Total, vehicles available","$15,000-$24,999","Margin of Error","851"
"San Mateo County, California","Total, vehicles available","$25,000-$34,999","Estimate","14,260"
"San Mateo County, California","Total, vehicles available","$25,000-$34,999","Margin of Error","727"
"San Mateo County, California","Total, vehicles available","$35,000-$49,999","Estimate","22,125"
"San Mateo County, California","Total, vehicles available","$35,000-$49,999","Margin of Error","978"
"San Mateo County, California","Total, vehicles available","$50,000-$74,999","Estimate","35,485"
"San Mateo County, California","Total, vehicles available","$50,000-$74,999","Margin of Error","1,076"
"San Mateo County, California","Total, vehicles available","$75,000-$99,999","Estimate","31,735"
"San Mateo County, California","Total, vehicles available","$75,000-$99,999","Margin of Error","1,191"
"San Mateo County, California","Total, vehicles available","$100,000-$149,999","Estimate","47,910"
"San Mateo County, California","Total, vehicles available","$100,000-$149,999","Margin of Error","1,355"
"San Mateo County, California","Total, vehicles available","$150,000 or more","Estimate","80,970"
"San Mateo County, California","Total, vehicles available","$150,000 or more","Margin of Error","1,061"
"San Mateo County, California","0 vehicles","Total, household income","Estimate","13,930"
"San Mateo County, California","0 vehicles","Total, household income","Margin of Error","803"
"San Mateo County, California","0 vehicles","Less than $15,000","Estimate","3,900"
"San Mateo County, California","0 vehicles","Less than $15,000","Margin of Error","477"
"San Mateo County, California","0 vehicles","$15,000-$24,999","Estimate","2,560"
"San Mateo County, California","0 vehicles","$15,000-$24,999","Margin of Error","408"
"San Mateo County, California","0 vehicles","$25,000-$34,999","Estimate","1,635"
"San Mateo County, California","0 vehicles","$25,000-$34,999","Margin of Error","297"
"San Mateo County, California","0 vehicles","$35,000-$49,999","Estimate","1,360"
"San Mateo County, California","0 vehicles","$35,000-$49,999","Margin of Error","261"
"San Mateo County, California","0 vehicles","$50,000-$74,999","Estimate","1,685"
"San Mateo County, California","0 vehicles","$50,000-$74,999","Margin of Error","302"
"San Mateo County, California","0 vehicles","$75,000-$99,999","Estimate","950"
"San Mateo County, California","0 vehicles","$75,000-$99,999","Margin of Error","210"
"San Mateo County, California","0 vehicles","$100,000-$149,999","Estimate","895"
"San Mateo County, California","0 vehicles","$100,000-$149,999","Margin of Error","212"
"San Mateo County, California","0 vehicles","$150,000 or more","Estimate","950"
"San Mateo County, California","0 vehicles","$150,000 or more","Margin of Error","149"
"San Mateo County, California","1 vehicle","Total, household income","Estimate","79,270"
"San Mateo County, California","1 vehicle","Total, household income","Margin of Error","1,513"
"San Mateo County, California","1 vehicle","Less than $15,000","Estimate","7,395"
"San Mateo County, California","1 vehicle","Less than $15,000","Margin of Error","504"
"San Mateo County, California","1 vehicle","$15,000-$24,999","Estimate","7,420"
"San Mateo County, California","1 vehicle","$15,000-$24,999","Margin of Error","560"
"San Mateo County, California","1 vehicle","$25,000-$34,999","Estimate","7,055"
"San Mateo County, California","1 vehicle","$25,000-$34,999","Margin of Error","561"
"San Mateo County, California","1 vehicle","$35,000-$49,999","Estimate","10,790"
"San Mateo County, California","1 vehicle","$35,000-$49,999","Margin of Error","648"
"San Mateo County, California","1 vehicle","$50,000-$74,999","Estimate","13,915"
"San Mateo County, California","1 vehicle","$50,000-$74,999","Margin of Error","772"
"San Mateo County, California","1 vehicle","$75,000-$99,999","Estimate","10,560"
"San Mateo County, California","1 vehicle","$75,000-$99,999","Margin of Error","592"
"San Mateo County, California","1 vehicle","$100,000-$149,999","Estimate","12,380"
"San Mateo County, California","1 vehicle","$100,000-$149,999","Margin of Error","668"
"San Mateo County, California","1 vehicle","$150,000 or more","Estimate","9,750"
"San Mateo County, California","1 vehicle","$150,000 or more","Margin of Error","579"
"San Mateo County, California","2 vehicles","Total, household income","Estimate","102,780"
"San Mateo County, California","2 vehicles","Total, household income","Margin of Error","1,589"
"San Mateo County, California","2 vehicles","Less than $15,000","Estimate","2,090"
"San Mateo County, California","2 vehicles","Less than $15,000","Margin of Error","261"
"San Mateo County, California","2 vehicles","$15,000-$24,999","Estimate","3,600"
"San Mateo County, California","2 vehicles","$15,000-$24,999","Margin of Error","445"
"San Mateo County, California","2 vehicles","$25,000-$34,999","Estimate","4,395"
"San Mateo County, California","2 vehicles","$25,000-$34,999","Margin of Error","434"
"San Mateo County, California","2 vehicles","$35,000-$49,999","Estimate","7,140"
"San Mateo County, California","2 vehicles","$35,000-$49,999","Margin of Error","580"
"San Mateo County, California","2 vehicles","$50,000-$74,999","Estimate","13,755"
"San Mateo County, California","2 vehicles","$50,000-$74,999","Margin of Error","715"
"San Mateo County, California","2 vehicles","$75,000-$99,999","Estimate","12,360"
"San Mateo County, California","2 vehicles","$75,000-$99,999","Margin of Error","754"
"San Mateo County, California","2 vehicles","$100,000-$149,999","Estimate","20,390"
"San Mateo County, California","2 vehicles","$100,000-$149,999","Margin of Error","886"
"San Mateo County, California","2 vehicles","$150,000 or more","Estimate","39,050"
"San Mateo County, California","2 vehicles","$150,000 or more","Margin of Error","916"
"San Mateo County, California","3 vehicles","Total, household income","Estimate","42,405"
"San Mateo County, California","3 vehicles","Total, household income","Margin of Error","1,151"
"San Mateo County, California","3 vehicles","Less than $15,000","Estimate","515"
"San Mateo County, California","3 vehicles","Less than $15,000","Margin of Error","116"
"San Mateo County, California","3 vehicles","$15,000-$24,999","Estimate","550"
"San Mateo County, California","3 vehicles","$15,000-$24,999","Margin of Error","133"
"San Mateo County, California","3 vehicles","$25,000-$34,999","Estimate","895"
"San Mateo County, California","3 vehicles","$25,000-$34,999","Margin of Error","184"
"San Mateo County, California","3 vehicles","$35,000-$49,999","Estimate","2,055"
"San Mateo County, California","3 vehicles","$35,000-$49,999","Margin of Error","306"
"San Mateo County, California","3 vehicles","$50,000-$74,999","Estimate","4,360"
"San Mateo County, California","3 vehicles","$50,000-$74,999","Margin of Error","401"
"San Mateo County, California","3 vehicles","$75,000-$99,999","Estimate","5,485"
"San Mateo County, California","3 vehicles","$75,000-$99,999","Margin of Error","518"
"San Mateo County, California","3 vehicles","$100,000-$149,999","Estimate","9,205"
"San Mateo County, California","3 vehicles","$100,000-$149,999","Margin of Error","634"
"San Mateo County, California","3 vehicles","$150,000 or more","Estimate","19,335"
"San Mateo County, California","3 vehicles","$150,000 or more","Margin of Error","669"
"San Mateo County, California","4-or-more vehicles","Total, household income","Estimate","22,625"
"San Mateo County, California","4-or-more vehicles","Total, household income","Margin of Error","873"
"San Mateo County, California","4-or-more vehicles","Less than $15,000","Estimate","290"
"San Mateo County, California","4-or-more vehicles","Less than $15,000","Margin of Error","90"
"San Mateo County, California","4-or-more vehicles","$15,000-$24,999","Estimate","205"
"San Mateo County, California","4-or-more vehicles","$15,000-$24,999","Margin of Error","82"
"San Mateo County, California","4-or-more vehicles","$25,000-$34,999","Estimate","280"
"San Mateo County, California","4-or-more vehicles","$25,000-$34,999","Margin of Error","104"
"San Mateo County, California","4-or-more vehicles","$35,000-$49,999","Estimate","780"
"San Mateo County, California","4-or-more vehicles","$35,000-$49,999","Margin of Error","192"
"San Mateo County, California","4-or-more vehicles","$50,000-$74,999","Estimate","1,770"
"San Mateo County, California","4-or-more vehicles","$50,000-$74,999","Margin of Error","257"
"San Mateo County, California","4-or-more vehicles","$75,000-$99,999","Estimate","2,380"
"San Mateo County, California","4-or-more vehicles","$75,000-$99,999","Margin of Error","307"
"San Mateo County, California","4-or-more vehicles","$100,000-$149,999","Estimate","5,035"
"San Mateo County, California","4-or-more vehicles","$100,000-$149,999","Margin of Error","406"
"San Mateo County, California","4-or-more vehicles","$150,000 or more","Estimate","11,880"
"San Mateo County, California","4-or-more vehicles","$150,000 or more","Margin of Error","655"
