TAZ1454,TOTEMP,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN
810,26652,2862,6216,2798,11,11495,3270
811,2935,388,226,1659,0,343,319
812,2079,474,745,810,0,22,28
813,1321,0,9,1298,0,12,2
814,273,57,17,187,0,7,5
815,226,7,28,186,0,2,3
816,577,131,8,427,0,0,11
817,396,14,23,324,0,10,25
818,551,6,5,507,0,4,29
819,346,84,63,124,0,20,55
820,896,78,97,562,0,141,18
821,2056,31,45,1944,0,12,24
822,258,2,6,176,0,8,66
823,656,7,43,435,0,3,168
824,1436,518,342,418,0,43,115
825,167,13,34,99,0,6,15
826,790,152,84,260,0,105,189
827,1762,191,104,947,0,21,499
828,2179,550,415,772,0,61,381
829,1004,4,58,447,0,15,480
830,556,231,7,276,0,12,30
831,513,52,22,367,0,62,10
832,617,30,61,499,0,10,17
833,144,0,15,115,0,2,12
834,1063,28,81,219,0,688,47
835,526,81,131,275,0,13,26
836,725,361,25,129,0,111,99
837,1094,29,56,523,0,32,454
838,873,223,146,481,0,2,21
839,2982,303,521,1590,0,54,514
840,1242,266,193,677,0,28,78
841,634,28,59,518,0,12,17
842,707,163,242,271,0,3,28
843,277,7,20,240,0,3,7
844,1228,94,447,512,11,32,132
845,705,16,34,604,0,19,32
846,860,133,141,475,0,92,19
847,1024,37,429,432,0,34,92
848,3745,621,305,2695,0,33,91
849,446,73,35,279,0,18,41
850,212,6,72,64,0,18,52
851,243,0,50,168,0,3,22
852,349,62,33,211,0,14,29
853,1542,25,26,1427,0,40,24
854,454,64,23,338,0,6,23
855,616,20,16,543,0,12,25
856,1475,606,108,648,0,18,95
857,925,154,44,693,0,8,26
858,1319,575,139,515,0,67,23
859,320,49,18,230,0,12,11
860,5348,107,384,1085,7,2576,1189
861,6342,18,573,5409,0,272,70
862,6703,1346,1362,982,0,1471,1542
863,1002,416,112,386,0,37,51
864,3608,380,206,2067,0,874,81
865,516,1,13,448,2,13,39
866,660,10,27,583,0,2,38
867,235,55,12,133,0,20,15
868,376,2,72,269,0,6,27
869,1486,162,77,612,0,33,602
870,929,70,71,234,0,139,415
871,4762,457,1650,2373,1,125,156
872,2459,508,832,516,0,117,486
873,11811,1921,1585,1085,0,4947,2273
874,3631,0,207,129,0,3295,0
875,19360,916,4108,4071,118,8001,2146
876,156,0,3,61,0,45,47
877,461,112,46,270,0,33,0
878,672,55,103,255,0,210,49
879,469,64,47,114,0,167,77
880,516,15,3,440,0,19,39
881,175,11,8,131,0,2,23
882,634,145,12,463,0,2,12
883,1143,5,31,1091,0,0,16
884,308,7,58,211,0,9,23
885,1556,6,636,853,0,57,4
886,378,19,120,206,0,1,32
887,446,25,10,410,0,1,0
888,239,6,3,204,0,5,21
889,240,8,10,221,0,1,0
890,372,13,36,297,0,0,26
891,250,27,20,177,0,7,19
892,1087,13,291,144,0,576,63
893,684,21,199,171,3,93,197
894,930,0,169,332,0,363,66
895,2241,9,609,932,0,581,110
896,3129,415,400,164,158,1746,246
897,593,213,135,234,0,3,8
898,479,13,37,311,0,118,0
899,688,37,19,618,0,6,8
900,880,162,101,594,0,4,19
901,168,3,20,127,0,15,3
902,604,46,15,534,0,1,8
903,160,8,23,122,0,1,6
904,386,9,13,308,0,15,41
905,360,10,23,304,0,12,11
906,2152,189,37,1900,0,14,12
907,316,8,67,149,0,45,47
908,276,47,53,167,0,0,9
909,392,10,33,324,0,1,24
910,741,0,85,589,0,51,16
911,903,141,73,659,0,0,30
912,465,23,80,270,0,50,42
913,1667,339,541,578,0,118,91
914,390,11,128,116,0,117,18
915,806,22,110,626,0,10,38
916,1452,356,127,915,0,40,14
917,713,99,121,286,2,0,205
918,835,19,97,669,0,12,38
919,84,0,21,41,0,21,1
920,419,22,18,309,0,64,6
921,369,4,76,256,0,15,18
922,616,17,146,308,0,107,38
923,722,256,83,344,1,22,16
924,494,122,8,345,0,1,18
925,1042,112,355,532,0,9,34
926,4216,533,710,2031,2,659,281
927,921,42,71,796,0,11,1
928,347,2,7,316,0,0,22
929,439,10,5,390,0,18,16
930,727,4,13,692,0,2,16
931,3385,4,37,3316,0,13,15
932,205,2,0,176,10,12,5
933,680,36,3,554,0,55,32
934,890,65,89,699,0,11,26
935,168,5,1,162,0,0,0
936,187,2,19,163,0,0,3
937,564,148,62,267,0,13,74
938,229,2,124,84,4,10,5
939,1151,166,322,559,4,49,51
940,564,75,121,323,0,25,20
941,534,15,15,437,0,7,60
942,1433,83,340,955,0,13,42
943,483,13,42,373,0,41,14
944,575,113,98,361,0,1,2
945,13281,9,2768,1622,0,36,8846
946,3440,143,456,1795,4,380,662
947,4603,445,759,2029,20,794,556
948,1636,117,201,451,0,80,787
949,1236,271,45,765,15,71,69
950,1290,174,281,762,0,2,71
951,512,37,55,369,0,42,9
952,7713,80,1327,775,0,3836,1695
953,665,141,140,337,0,27,20
954,1911,829,151,895,0,30,6
955,2328,97,37,1693,0,8,493
956,422,13,39,351,0,4,15
957,929,0,47,877,0,2,3
958,309,31,23,249,0,5,1
959,694,213,98,345,0,16,22
960,3653,157,1163,1196,0,471,666
961,2481,263,1128,609,0,449,32
962,453,10,13,406,7,10,7
963,944,24,70,511,0,32,307
964,1009,68,204,202,0,337,198
965,2710,20,59,95,0,2461,75
966,1293,3,141,527,0,539,83
967,4100,423,1070,1563,3,448,593
968,14827,316,1931,3492,0,7352,1736
969,11602,361,6224,2026,0,1283,1708
970,6973,64,1356,1643,0,63,3847
971,21964,171,12205,4477,0,627,4484
972,2936,751,754,1155,0,86,190
973,8622,21,128,8425,0,17,31
974,1922,371,213,1263,0,34,41
975,669,52,57,538,0,0,22
976,1551,264,298,710,0,91,188
977,3106,24,185,2599,0,65,233
978,551,39,53,289,0,69,101
979,6084,538,450,4908,0,87,101
980,114,14,14,79,0,0,7
981,232,5,1,226,0,0,0
982,546,3,175,345,0,5,18
983,262,14,5,226,0,0,17
984,777,40,66,309,0,260,102
985,275,3,17,225,0,30,0
986,194,27,16,133,0,11,7
987,170,10,25,120,0,13,2
988,4201,1186,392,174,0,1913,536
989,1237,17,64,276,2,484,394
990,653,25,72,150,0,324,82
991,21865,1497,9547,4591,18,3082,3130
992,318,2,26,121,0,51,118
993,1239,44,166,408,1,403,217
994,235,20,8,193,0,0,14
995,528,28,55,389,0,34,22
996,947,34,529,255,0,74,55
997,285,8,72,45,0,27,133
998,1598,155,170,1113,0,77,83
999,1198,386,239,544,4,0,25
1000,704,57,137,375,0,67,68
1001,306,27,46,209,0,0,24
1002,930,43,276,549,0,3,59
1003,3471,288,114,3040,0,13,16
1004,520,70,85,237,5,15,108
1005,442,4,81,327,0,9,21
1006,521,50,67,327,0,57,20
1007,256,0,9,230,0,0,17
1008,1346,274,125,904,0,6,37
1009,569,146,61,324,0,34,4
1010,1538,38,361,739,0,34,366
1011,1451,447,369,581,0,15,39
1012,469,6,77,311,0,21,54
1013,275,30,32,158,0,17,38
1014,13687,1709,3470,3272,112,3622,1502
1015,1121,195,161,705,0,39,21
1016,840,81,159,491,0,63,46
1017,1422,33,113,1238,0,12,26
1018,7355,407,2630,3073,13,100,1132
1019,367,0,140,125,0,3,99
1020,347,1,70,263,0,3,10
1021,16599,86,419,15872,0,19,203
1022,4565,119,4207,171,0,68,0
1023,814,169,36,522,0,36,51
1024,263,43,49,146,0,13,12
1025,608,64,43,380,0,27,94
1026,375,110,26,166,0,43,30
1027,1256,298,257,630,0,7,64
1028,149,0,51,59,0,5,34
1029,1069,0,878,89,0,14,88
1030,169,11,23,126,0,3,6
1031,257,3,84,149,0,3,18
1032,147,1,9,116,0,0,21
1033,1036,132,223,602,0,43,36
1034,498,165,112,193,0,1,27
1035,518,8,72,421,0,0,17
1036,659,28,83,473,0,10,65
1037,469,93,119,216,0,35,6
1038,906,314,64,381,16,1,130
1039,843,137,125,446,0,37,98
1040,240,50,13,169,0,2,6
1041,1271,439,272,518,0,17,25
1042,244,2,14,220,0,0,8
1043,1454,9,998,399,0,18,30
1044,248,17,90,132,0,5,4
1045,209,0,40,93,0,34,42
1046,136,0,7,108,0,8,13
1047,428,126,34,238,0,3,27
1048,389,35,97,235,0,8,14
1049,899,281,271,257,0,12,78
1050,1180,219,289,500,0,81,91
1051,2153,686,196,971,0,24,276
1052,97,0,6,88,0,0,3
1053,356,4,29,275,0,1,47
1054,347,78,20,226,0,9,14
1055,751,70,85,534,0,10,52
1056,900,46,75,370,0,1,408
1057,192,44,18,123,0,6,1
1058,1319,235,180,662,0,132,110
1059,6417,1415,1223,763,56,2070,890
1060,1102,26,133,460,5,415,63
1061,939,167,31,585,0,42,114
1062,6823,66,1621,565,25,3320,1226
1063,1998,26,20,1883,0,17,52
1064,257,20,23,170,0,12,32
1065,530,53,37,405,0,6,29
1066,2741,559,187,1737,0,3,255
1067,536,86,42,303,0,44,61
1068,1530,57,259,234,0,496,484
1069,8091,844,1129,1237,0,2983,1898
1070,263,21,7,180,0,20,35
1071,418,34,70,187,0,68,59
1072,1200,171,13,961,0,43,12
1073,318,5,18,281,0,3,11
1074,2253,951,168,985,0,23,126
1075,754,141,86,505,0,0,22
1076,245,1,4,232,0,4,4
1077,359,20,63,205,0,3,68
1078,449,32,63,308,0,28,18
1079,1001,188,77,654,0,14,68
1080,623,124,30,438,0,3,28
1081,174,0,6,125,5,17,21
1082,798,36,130,439,0,179,14
1083,3968,181,906,1451,0,1127,303
1084,465,78,37,309,3,0,38
1085,594,106,52,393,0,5,38
1086,806,246,99,349,0,4,108
1087,246,8,42,111,13,28,44
1088,194,0,22,60,0,108,4
1089,1057,58,29,334,0,585,51
1090,850,18,148,128,0,464,92
1091,4934,198,44,4650,0,18,24
1092,1612,54,278,643,0,45,592
1093,4006,7,86,281,0,7,3625
1094,3531,24,119,181,0,109,3098
1095,3728,152,614,163,0,1125,1674
1096,3809,621,688,558,0,811,1131
1097,11332,565,2785,1085,0,2499,4398
1098,919,267,199,322,0,63,68
1099,1074,49,523,362,0,43,97
1100,904,278,84,465,3,13,61
1101,350,26,111,143,0,14,56
1102,93,0,4,7,35,5,42
1103,1019,224,142,454,0,12,187
1104,143,0,48,86,0,0,9
1105,42,0,6,34,0,0,2
1106,1373,163,209,905,0,10,86
1107,474,22,85,339,0,9,19
1108,1066,512,120,347,0,38,49
1109,1651,7,44,1459,0,58,83
1110,1500,341,452,613,24,27,43
1111,759,0,51,388,0,6,314
1112,1602,45,234,1209,0,19,95
1113,11735,901,6863,3146,0,258,567
1114,384,124,51,144,0,20,45
1115,477,168,48,168,0,38,55
1116,2824,23,2139,454,0,32,176
1117,293,1,102,151,0,4,35
1118,3652,928,603,1079,0,293,749
1119,997,174,175,497,0,34,117
1120,730,237,116,332,0,23,22
1121,10969,1336,5604,2978,0,365,686
1122,16423,3376,4875,4636,0,1884,1652
1123,2461,750,519,845,0,65,282
1124,3497,142,297,2734,0,4,320
1125,516,194,56,194,0,16,56
1126,473,8,124,267,0,9,65
1127,3440,60,434,2818,0,13,115
1128,724,66,106,373,0,91,88
1129,1853,128,190,988,1,12,534
1130,323,8,78,192,0,6,39
1131,374,59,157,85,2,21,50
1132,781,12,127,556,1,11,74
1133,1270,138,394,372,2,144,220
1134,2651,516,767,919,4,160,285
1135,582,0,60,474,6,11,31
1136,2877,14,1340,1117,0,13,393
1137,9812,1566,2121,4920,4,874,327
1138,1030,74,262,581,0,25,88
1139,173,6,23,110,12,16,6
1140,1572,259,341,953,0,9,10
1141,5517,128,147,5053,2,161,26
1142,254,3,83,83,0,59,26
1143,1384,10,162,1140,0,21,51
1144,1098,30,476,462,0,66,64
1145,16994,1828,9493,3610,5,859,1199
1146,11649,2312,1836,7269,2,102,128
1147,1855,177,286,1137,0,23,232
1148,648,0,119,521,0,8,0
1149,668,30,245,289,0,6,98
1150,2988,533,795,1411,0,62,187
1151,447,4,96,290,0,22,35
1152,4699,588,1100,2558,0,180,273
1153,796,11,322,406,0,18,39
1154,1840,189,390,979,15,77,190
1155,262,23,114,101,0,2,22
1156,527,74,222,206,2,0,23
1157,750,48,194,474,0,8,26
1158,1342,357,251,589,0,26,119
1159,904,19,48,817,0,6,14
1160,726,0,199,455,7,6,59
1161,8404,931,2666,3469,1,295,1042
1162,170,9,67,30,0,19,45
1163,185,6,40,97,13,17,12
1164,799,4,317,354,8,19,97
1165,912,20,116,453,1,91,231
1166,1841,51,223,1423,0,72,72
1167,993,33,366,461,0,29,104
1168,21137,1119,11271,3218,6,1803,3720
1169,3718,798,1576,642,0,124,578
1170,5216,796,1245,2266,18,223,668
1171,931,142,210,516,0,17,46
1172,496,136,39,272,0,34,15
1173,377,0,22,329,0,0,26
1174,494,3,52,285,0,128,26
1175,4882,130,2049,767,923,786,227
1176,5425,598,1165,3034,46,188,394
1177,1920,64,473,813,49,214,307
1178,9524,2091,921,5329,29,313,841
1179,7384,883,1071,2852,219,559,1800
1180,1395,69,144,696,15,104,367
1181,248,8,32,121,4,32,51
1182,1985,335,302,763,29,202,354
1183,2056,60,375,233,0,1043,345
1184,444,44,49,301,0,19,31
1185,3169,1033,368,1355,2,117,294
1186,3168,502,217,2342,0,39,68
1187,1881,318,156,1334,0,7,66
1188,1516,100,158,610,0,161,487
1189,5309,1530,718,1701,0,534,826
1190,632,214,48,368,0,0,2
1191,601,30,36,527,0,1,7
1192,253,0,19,225,0,2,7
1193,875,233,88,513,0,9,32
1194,314,6,29,255,0,2,22
1195,1096,138,135,634,0,31,158
1196,358,0,44,207,0,29,78
1197,1649,204,687,733,0,5,20
1198,1468,328,22,1043,0,1,74
1199,3288,410,289,1346,0,595,648
1200,544,14,75,339,0,5,111
1201,282,0,44,151,0,67,20
1202,396,110,49,157,0,67,13
1203,1165,6,27,764,0,28,340
1204,1276,393,4,354,0,145,380
1205,1567,3,129,255,4,853,323
1206,964,152,29,258,0,246,279
1207,354,3,167,111,0,58,15
1208,404,90,31,264,0,8,11
1209,455,39,15,100,0,297,4
1210,344,12,23,217,0,43,49
1211,8775,417,1386,700,78,4025,2169
1212,1418,49,199,713,0,54,403
1213,601,145,88,349,0,0,19
1214,267,26,73,146,0,8,14
1215,781,290,104,349,0,16,22
1216,158,10,44,67,0,9,28
1217,1540,7,253,939,66,40,235
1218,104,8,11,80,0,0,5
1219,669,43,89,250,0,9,278
1220,657,150,141,259,0,71,36
1221,183,6,14,138,0,6,19
1222,574,0,17,460,0,84,13
1223,1422,18,38,177,0,513,676
1224,1487,80,109,798,0,167,333
1225,264,40,20,60,3,15,126
1226,664,110,169,74,0,308,3
1227,206,42,17,115,0,26,6
1228,126,0,5,99,0,0,22
1229,769,112,104,536,0,3,14
1230,430,52,38,328,0,8,4
1231,471,86,33,325,0,17,10
1232,997,145,248,542,0,6,56
1233,307,14,68,205,0,2,18
1234,1549,209,221,701,0,87,331
1235,301,39,27,233,0,2,0
1236,890,56,17,814,0,1,2
1237,102,0,5,89,0,0,8
1238,2029,6,236,1004,0,433,350
1239,55,0,7,41,0,0,7
1240,384,44,7,286,0,36,11
1241,3512,552,254,2414,0,208,84
1242,4916,33,98,4763,0,10,12
1243,1275,30,46,1192,0,0,7
1244,430,2,31,377,0,4,16
1245,194,6,3,120,0,43,22
1246,3613,1882,209,1355,51,51,65
1247,3201,251,260,829,6,1245,610
1248,5140,589,2063,1676,21,189,602
1249,3712,460,1031,1068,19,746,388
1250,4691,732,261,904,2,2138,654
1251,1623,372,99,626,0,95,431
1252,1861,35,698,852,0,149,127
1253,99,8,1,62,0,6,22
1254,247,7,14,167,0,44,15
1255,499,46,25,398,24,0,6
1256,434,17,35,208,0,79,95
1257,259,4,15,233,0,2,5
1258,185,22,4,110,0,0,49
1259,1530,137,239,515,0,599,40
1260,169,8,17,119,0,4,21
1261,485,160,81,160,0,18,66
1262,4764,47,309,746,0,102,3560
1263,1414,19,82,610,0,15,688
1264,749,141,174,409,0,19,6
1265,4481,1126,61,3252,0,24,18
1266,955,194,174,543,0,0,44
1267,990,173,281,423,0,5,108
1268,2051,110,434,1347,8,46,106
1269,2428,793,78,1453,0,2,102
1270,3136,22,531,1018,0,1227,338
1271,770,68,142,362,1,156,41
1272,3783,0,1,2324,0,0,1458
1273,731,148,123,391,0,26,43
1274,1601,497,171,775,0,62,96
1275,281,75,35,151,0,6,14
1276,560,119,165,262,0,4,10
1277,203,16,19,143,0,4,21
1278,378,120,40,195,0,4,19
1279,9616,490,649,2650,133,3348,2346
1280,5634,2360,257,2712,4,191,110
1281,2110,639,668,567,0,168,68
1282,3410,691,344,1285,8,132,950
1283,970,11,87,759,0,94,19
1284,3783,366,644,1481,0,267,1025
1285,446,12,158,221,0,5,50
1286,1045,2,72,64,544,25,338
1287,831,101,90,11,219,252,158
1288,1927,379,176,793,243,68,268
1289,4181,610,467,1076,123,1453,452
1290,1955,262,105,630,344,215,399
1291,2135,663,297,914,53,179,29
1292,10368,275,2177,1447,109,4330,2030
1293,1036,114,61,355,326,69,111
1294,3613,27,140,3032,25,219,170
1295,2477,860,286,966,21,110,234
1296,740,35,61,233,265,69,77
1297,2384,261,265,1465,148,60,185
1298,4568,673,1578,1510,61,595,151
1299,4832,190,680,1281,63,178,2440
1300,746,19,81,285,2,190,169
1301,1367,45,478,371,0,132,341
1302,979,418,67,375,5,44,70
1303,118,2,25,50,4,10,27
1304,675,32,77,434,41,4,87
1305,3366,531,514,1719,100,363,139
1306,4969,724,494,2977,338,237,199
1307,775,31,85,490,28,65,76
1308,1430,11,165,451,232,464,107
1309,385,2,0,21,267,91,4
1310,2476,186,34,1850,13,313,80
1311,3210,16,279,579,626,1500,210
1312,400,4,27,60,207,41,61
1313,4315,48,169,1273,600,2082,143
1314,4830,459,489,1369,572,1634,307
1315,3654,55,103,267,510,2208,511
1316,503,0,31,21,168,245,38
1317,2301,140,246,1179,125,411,200
1318,1400,88,253,420,163,393,83
1319,1322,115,193,619,63,90,242
1320,2874,308,1009,1049,108,197,203
1321,695,17,157,238,48,99,136
1322,3,0,0,0,0,0,3
1323,4246,667,676,2103,127,249,424
1324,4083,164,674,200,404,1938,703
1325,9347,432,2210,1460,78,4617,550
1326,411,18,142,158,12,6,75
1327,1831,21,76,1292,19,60,363
1328,830,13,86,188,238,104,201
1329,1831,455,180,341,259,381,215
1330,511,57,54,226,0,44,130
1331,1940,539,317,542,8,316,218
1332,5272,915,1123,1828,16,907,483
1333,166,6,27,83,0,2,48
1334,284,9,22,166,0,26,61
1335,1292,385,82,698,0,16,111
1336,6105,406,1087,2323,14,1565,710
1337,8962,1120,1618,3117,126,1539,1442
1338,561,100,31,321,3,12,94
1339,788,313,61,250,21,84,59
1340,970,7,116,326,0,310,211
1341,357,10,40,229,14,18,46
1342,1442,15,31,1339,0,29,28
1343,446,11,22,371,0,2,40
1344,1479,360,214,610,0,34,261
1345,131,1,31,70,0,17,12
1346,2680,58,664,1238,0,387,333
1347,775,87,197,282,2,20,187
1348,4823,2026,614,1123,24,589,447
1349,1348,313,205,676,3,49,102
1350,1267,261,290,509,8,33,166
1351,435,0,51,306,0,2,76
1352,145,0,22,45,0,36,42
1353,661,71,49,209,39,244,49
1354,1025,180,135,282,82,94,252
1355,378,36,22,259,0,4,57
1356,1087,345,85,569,0,29,59
1357,376,50,55,219,0,13,39
1358,2086,209,98,1692,1,19,67
1359,4414,449,131,3754,0,23,57
1360,648,31,310,230,5,3,69
1361,5413,728,1925,1339,11,127,1283
1362,1654,141,583,676,0,50,204
1363,9890,236,449,6891,0,0,2314
1364,758,156,82,454,0,16,50
1365,2300,50,187,459,0,49,1555
1366,5962,262,885,2107,19,2509,180
1367,941,14,102,548,34,18,225
1368,11468,248,2391,2878,83,4611,1257
1369,3417,554,288,1322,8,728,517
1370,1093,125,88,355,136,162,227
1371,589,52,34,407,21,3,72
1372,277,13,24,189,2,7,42
1373,2929,215,1053,1025,17,284,335
1374,4552,839,1222,1277,6,544,664
1375,1883,148,468,767,2,388,110
1376,2288,202,893,791,2,151,249
1377,1483,344,366,627,9,20,117
1378,1600,247,164,748,0,310,131
1379,341,95,18,172,1,0,55
1380,6354,1734,849,1013,29,1190,1539
1381,5040,237,1292,1158,123,1092,1138
1382,1403,25,111,777,135,206,149
1383,1260,67,135,213,253,415,177
1384,3647,550,674,1237,28,672,486
1385,502,26,81,270,20,14,91
1386,1895,295,360,766,98,218,158
1387,592,5,163,138,81,30,175
1388,128,0,18,71,3,0,36
1389,1128,94,106,682,53,67,126
1390,412,13,31,238,56,22,52
1391,854,128,61,592,9,19,45
1392,770,20,57,210,91,304,88
1393,826,27,55,268,12,407,57
1394,1693,0,497,497,157,378,164
1395,4112,709,920,1020,92,661,710
1396,1452,213,137,793,103,99,107
1397,1738,259,170,446,99,468,296
1398,579,3,32,209,290,8,37
1399,4476,628,587,1852,21,803,585
1400,923,22,64,81,225,468,63
1401,3628,23,98,549,1437,1392,129
1402,2512,242,196,740,178,780,376
1403,651,43,79,316,69,68,76
1404,268,2,103,57,1,67,38
1405,2483,917,260,899,0,116,291
1406,2573,149,423,332,0,236,1433
1407,7607,217,2835,1289,6,2755,505
1408,872,70,132,418,0,175,77
1409,1752,204,459,740,68,157,124
1410,1342,325,223,382,0,9,403
1411,1195,8,138,870,10,8,161
1412,4236,548,698,2105,0,250,635
1413,1026,59,493,317,0,126,31
1414,561,46,96,287,0,18,114
1415,1772,119,217,655,304,249,228
1416,332,4,10,213,32,24,49
1417,124,5,14,94,0,0,11
1418,362,7,51,229,10,20,45
1419,434,53,60,245,0,3,73
1420,982,114,112,508,4,4,240
1421,5523,524,693,3980,0,153,173
1422,1855,113,349,961,0,201,231
1423,658,52,138,386,0,36,46
1424,3941,149,1367,1529,1,331,564
1425,4040,42,797,872,0,16,2313
1426,464,71,107,154,0,83,49
1427,2834,538,654,1469,0,62,111
1428,8795,2342,1987,1428,0,1362,1676
1429,2372,599,339,461,0,327,646
1430,5544,469,1358,2575,0,176,966
1431,981,101,248,487,0,27,118
1432,1916,226,454,887,0,86,263
1433,403,4,151,206,0,13,29
1434,982,313,101,382,0,16,170
1435,516,10,46,418,3,2,37
1436,2194,286,219,1580,0,35,74
1437,3982,217,373,3335,0,25,32
1438,4241,951,1516,1172,0,320,282
1439,1863,0,0,10,0,0,1853
1440,1653,133,219,1063,0,96,142
1441,3539,909,441,1442,0,365,382
1442,1501,344,323,637,6,80,111
1443,1994,339,332,1147,4,65,107
1444,1516,403,295,565,1,96,156
1445,1009,67,296,542,6,35,63
1446,1216,56,315,566,0,49,230
1447,437,67,164,142,0,1,63
1448,4395,659,1346,1376,8,541,465
1449,422,80,19,312,0,0,11
1450,955,212,213,494,0,9,27
1451,1164,63,611,348,0,59,83
1452,1898,174,700,694,0,67,263
1453,486,0,44,413,6,5,18
1454,481,55,81,216,50,19,60
